"","818__328814","28117__363265","338188__562_487174","626930__371601_1118061","626940__751585","562__487174","28126__584_53345","371601__1118061","328812__546_165179","47770__166486_216816","147802__821_301301","626929__820_28116","1363__1283_329854","1352__1353","457412__329_2173","88431__411489","626933__46506_218538","821__301301","158836__46228_54291","1747__39485_387090","322095__287_39496","546__165179","40214__296_550","166486__216816","584__53345","1304__853_46503","820__28116","40519__823_674529","46228__54291","548__47678_360807","46506__218538","1283__329854","214856__626932","1318__291644","410072__246787_328813","154046__33039_74426","729__40520","39485__387090","39486__100886","665950__40545_239935","296__550","287__39496","454155__208479_658659","571__39488","853__46503","1354__28026","665951__28111_39491","316__37734","329__2173","35833__45851_357276","43765__658081","47678__360807","102862__501496","387661__817_1680","1396__582_147207","208479__658659","33039__74426","28130__116085","624__487173","291645__552398","823__674529","246787__328813","40545__239935","28111__39491","1689__33038","582__147207","45851__357276","817__1680"
"ERR2242065",0,0,-3.71317973437968,0,0,6.43141595758071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16257033836184,0,0,0,0,0,0,0,0,0,0,3.74568170098413,0,0
"ERR2242071",0,0,-3.57814879111109,0,0,6.19753550324556,0,0,-2.3002967080688,0,0,0,0,0.970340646034202,0,0,0,0,0,0,0,3.98423077085859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27395062948091,0,0,0,-4.53641703730232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242074",0,0,-3.55376647338989,0,0,6.15530409014617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242077",0,0,-3.75858941208815,0,0,6.51006782652711,0,0,-1.81421671038936,0,0,0,0,0,0,0,0,0,0,0,0,3.14231551833485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242079",0,0,-3.68743291324479,0,0,6.38682115524169,0,0,-1.64201767217794,0,0,0,0,-1.68243455853596,0,0,0,0,-1.19743379675603,0,0,2.84405803513816,0,0,0,0,0,0,-4.95949112621784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7456531981863,0,0,0,-3.24108173257335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242082",0,0,-3.00054641873317,0,0,5.19709884771469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242091",0,0,-3.50626590110232,0,0,6.0730306855555,0,0,0,0,0,0,0,-0.135637192840222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242103",0,0,-3.54063156272476,0,0,6.13255375752127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242107",0,0,-3.71831609152922,0,0,6.44031238912954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.816672585545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242115",0,0,-3.7487217345606,0,0,6.49297650769669,0,0,0,0,0,0,0,2.78316157995884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242121",0,0,-3.93170933640851,0,0,6.80992033125246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242123",0,0,-3.81123110065164,0,0,6.60124590571529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.81996869067343,0,0,0,0,0,0,0,0,0,0,3.15227824043099,0,0
"ERR2242129",0,0,-2.43608082409571,0,0,4.21941575867803,0,0,0,0,0,0,0,0,-0.87186687054407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51011771721841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242136",0,0,-1.67027958098207,0,0,2.8930090971058,0,0,0,0,0,0,0,0,-0.527588142331065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913809467988284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242137",0,0,-3.76865783646765,0,0,6.52750684910456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242142",0,0,-2.47302000642014,0,0,4.283396299254,0,0,0,0,0,0,5.33720214361545,0,0,0,0,0,0,0,0,0,0,0,0,4.60545567459623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242155",0,0,-3.54940356995833,0,0,6.14774731973418,0,0,-3.29556420477072,0,0,0,0,0,0,0,0,0,0,0,0,5.70808464226821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.84249260528469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242156",0,0,-3.66392144302253,0,0,6.3460980942561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.99450888521599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18664153291054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242467",0,4.60572456596029,-3.2812458588317,0,0,5.68328453962148,0,0,0,0,-2.43974314993756,-2.89119391714139,0,0,0,0,0,4.22575909310998,0,0,0,0,0,0,0,-2.97877452108444,5.00769475902298,0,0,-3.37992579200683,0,0,0,0,0,-2.55026774387761,0,0,0,0,0,0,0,0,5.1593888148099,0,0,0,0,-2.30701716975688,-4.61308243621832,5.85420319756831,0,0,0,0,4.41719330530007,0,0,0,0,0,0,0,0,0,-3.99587095195268,0
"ERR2242469",0,0,-3.42988590218585,0,0,5.9407366467501,0,0,0,0,-2.77049088469139,-2.47377717188312,0,0,0,4.0218979409287,0,4.79863097419194,-2.35442653086208,0,0,0,0,0,0,0,4.2847077483056,0,4.07798637414126,0,0,0,0,0,0,-2.36127147005703,0,0,0,0,0,0,0,0,0,0,-3.22907646070171,0,0,-2.65479910350256,0,0,0,0,0,0,4.08984215660164,0,0,0,0,0,0,-5.59292449146005,0,0,-4.59824693115475,0
"ERR2242471",0,0,-3.16667055368891,0,0,5.48483428982145,0,0,-3.5074327482435,0,0,0,0,0,0,0,0,0,0,0,0,-6.07505172408869,-2.79505236014172,0,0,-2.85183761354142,0,4.667995843043,0,-2.27302560592429,0,0,0,0,0,0,0,0,-4.04581579776495,0,-4.84117269758076,0,0,0,4.93952764158971,0,-2.68786800565164,0,0,0,0,-3.9369958363659,0,-2.23548213592395,0,0,0,0,0,0,0,0,0,-4.65552394982748,0,0,0,-3.87196863883287
"ERR2242476",0,0,-3.29103154948338,0,0,5.70023385301735,0,0,-2.67394963913818,0,-2.75323252281755,-2.29029574976431,0,0,0,0,0,4.76873861457103,0,0,0,-4.63141663186779,0,0,0,-5.47647804835928,3.96690860295084,0,0,0,0,0,0,0,0,0,0,0,0,-3.05977891966601,0,0,0,0,1.53042619702365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.29969254878974,0,0,0,0,0
"ERR2242477",0,0,-3.47969862111633,0,0,6.02701480680086,0,0,0,-2.30612463025235,0,-3.35313592700175,0,0,0,0,-2.30380019220782,0,0,0,0,0,0,3.99432502818307,0,-1.99358620271566,-5.8078017902516,0,0,0,-3.99029898339089,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45299259237183,0,0,0,0,0,0,0,-2.86719771158481,-2.50774715851316,0,0,0,0,0,1.25287229930917,0,0,0,0,0,0,0,4.34354549108127
"ERR2242478",0,0,-3.25316993934122,0,4.65053793819388,5.63465562059476,0,0,0,0,-2.44858451715795,-2.30259283725578,0,0,0,0,0,4.24107279034407,-3.15297880397416,0,0,0,-2.7486387907062,0,0,-4.86464484652614,3.98820778327119,0,-5.461119483671,0,0,0,0,0,0,0,0,0,0,0,4.76078203715781,0,0,0,0.258808140543328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242480",0,-0.551801163687933,0,0,4.55701748910812,0,0,0,0,0,0,-2.93834303003493,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.73864443577132,5.08935941808639,0,0,-2.5844710315209,0,0,0,0,-2.95418619014137,0,0,0,0,0,0,0,0,0,4.74347130662173,0,0,0,0,-2.90063030912483,0,-4.47643513728414,0,0,0,0,0,0,0,0,0,5.11680057634319,0,0,0,0,-5.02403906937842,0
"ERR2242484",0,5.28603421247051,-2.7899661054907,0,0,4.83236304610496,0,0,0,0,-2.85798020065745,-5.51821833196672,0,0,0,0,0,4.9501669145646,0,0,0,0,0,0,0,-2.72245136651173,0.597371428101277,0,0,0,0,0,0,0,0,-2.56163032772262,0,0,0,0,0,0,0,0,-4.71542408793363,0,-2.83593555286267,0,0,0,0,0,0,0,0,0,4.43687387782489,0,0,0,0,0,0,-4.91198446454908,0,0,0,0
"ERR2242488",0,0,0,0,0,0,0,0,-3.1693033946064,0,3.94011483748474,0,0,0,0,0,0,4.44132596011217,0,0,0,-5.4893945040588,0,0,0,-2.76284909577739,0,0,0,0,0,0,0,0,0,-2.58826612841284,0,0,0,0,0,0,0,0,4.78539500753217,0,0,0,0,-2.65434318324303,0,0,0,0,0,0,-4.48300843792063,0,0,0,0,0,0,0,0,0,-4.59745725410103,0
"ERR2242496",0,3.90301652359289,6.97833528591973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.08105340199919,0,-2.84356250092784,0,0,0,0,3.91760198757415,0,-3.2243656237497,0,0,0,0,0,0,0,0,0,-0.858125155999197,0,-3.04453783388808,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92519472610464,-5.584765082513,0,-5.27329421385986,0,0,0,0
"ERR2242498",0,0,-2.58281236260767,0,0,4.47356223845349,0,0,0,0,-2.83936567487959,0,0,0,0,0,-2.39068412764268,4.91792561015854,0,-2.70445137465848,0,0,-3.312930623706,0,0,-2.98185045300047,0,0,0,0,-4.14078637392559,0,0,0,0,0,0,4.68424718750799,0,0,5.73816416220963,0,0,0,5.16471648516908,0,0,0,0,0,0,0,0,-2.58934067777521,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48486961201149
"ERR2242501",4.2919216386694,0,0,0,0,0,0,0,0,0,0,-2.81627881452252,0,0,0,0,-3.00738512730697,0,0,-2.62213757405125,0,0,0,0,0,-2.78825469679536,4.87793799503286,0,0,0,5.20894383842267,0,0,0,-5.24407942461282,0,0,4.54167550269216,0,0,0,0,0,0,4.82939879929213,0,-3.06413711916416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353679452683818,0,-5.30724117175005,0,0,0,0
"ERR2242504",0,4.11263336621795,0,-2.38384730219558,0,0,0,-4.12894464488874,0,0,-2.47307690602232,-2.84332170525662,0,0,0,0,0,4.28349485225591,0,0,0,0,0,0,0,-2.72104741895279,4.92477765576785,0,0,-3.1497315474789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.71299237943038,0,-3.07980148064428,0,0,-2.82919464204075,0,5.45549507043599,0,0,0,0,0,0,0,0,0,0,0,5.33437264170176,0,0,-4.90030886451622,0
"ERR2242507",0,0,0,0,0,0,0,0,0,0,0,-2.6258402117725,0,0,0,0,-2.63535604426872,0,0,0,0,0,0,0,0,-2.38281118957341,4.54808865934739,0,0,0,4.56457056470716,0,0,0,0,0,4.24838776722092,0,0,0,0,0,0,0,4.12715004518479,0,-3.39292997273168,0,0,-6.3256292878206,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.87672709929456,0,0,0.851842564690247,0
"ERR2242509",0,4.250561452622,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.396680713989084,0,0,0,-2.60442079473976,0,0,0,0,0,-5.62385755372611,0,0,0,0,0,0,0,0,0,0,0,4.51098914077817,0,0,0,0,0,0,1.24593164263528,0,-3.42915196740249,0,0,0,0,0,0,-2.77103017910289,0,0,0,0,0,0,0,0,0,-5.93946543441588,0,0,0,-4.79956505951289
"ERR2242510",4.03879299387439,4.57251747404063,0,0,0,0,0,0,-3.69548029700869,0,0,-2.4102112686633,0,0,0,0,0,0,0,0,0,-6.40075963278877,0,0,0,0,4.17460837429987,0,0,-5.19203844503044,0,0,0,0,-2.21194804054762,0,0,0,0,0,0,0,0,0,0,0,-2.60200974120193,0,0,-3.08505299336267,0,-0.528518637888566,0,0,0,0,0,0,0,0,0,3.8312063899309,0,-4.5068130735509,0,0,-5.3434685285466,0
"ERR2242513",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.84242964321232,0,0,-5.5275670311424,0,0,0,0,0,-2.74934142358777,0,0,0,0,4.92323255898362,0,0,0,0,0,0,0.681446630359235,0,0,0,0,0,0,4.76199903300776,0,-2.62675283271522,0,0,-2.73824096997471,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.54966936518823,0,0,4.74277248336288,0
"ERR2242516",0,0,0,0,0,0,0,0,-3.6561755316694,0,-2.26042100383248,-2.2349032393932,0,0,0,0,0,3.9151640251337,0,-4.75418591579195,0,-6.33268178224156,0,0,0,-2.27479900404852,-3.8709659606293,0,0,-2.23578441454745,0,0,0,0,0,0,0,-0.154059415188096,0,0,0,0,0,0,3.94006745201912,0,0,0,0,0,0,3.87249220076681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242522",0,4.92172020033132,-3.26321306065463,0,0,5.65205081697616,0,0,0,0,-2.84427930195166,-5.73320853113744,0,0,0,0,0,4.92643626189682,0,0,0,0,0,0,0,0,0.525691939198854,-2.55092638736643,0,0,0,0,0,0,-5.5896030461455,0,0,0,0,0,0,0,0,0,0,0,-3.00435721549804,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41833410928678,0.891380854546113,0,-5.20369934132876,0,0,0,0
"ERR2242525",0,0,1.93134677540606,0,0,0,0,0,0,0,-3.38201299857557,-4.96730936151758,0,0,0,0,0,5.85781834539126,-2.42929038668808,0,0,0,0,0,0,-3.3745548497163,-0.259405575591237,0,4.20765437608239,-1.38814404645941,0,0,0,0,0,-2.84168635467341,0,0,0,0,0,0,0,0,5.84490045263659,0,-3.40448355517485,0,0,0,0,2.40433601669194,0,0,0,0,4.92194514546955,0,0,0,0,0,0,-5.89673849109557,0,0,0,0
"ERR2242526",0,0,0,0,0,0,0,0,0,3.99036844669238,0,0,0,0,0,0,-2.57865865582001,0,-2.75873456104858,0,0,0,0,4.54156243938074,0,-2.80088450673073,0,0,4.77826842433237,-2.77306118672077,4.46636780725752,0,0,0,0,-2.52549428129604,0,0,0,0,0,0,0,0,4.85127427179012,0,-3.138705425586,0,0,0,0,-4.80308286789762,0,0,0,0,-4.37428440942939,0,0,0,0,0,0,-5.43639726710705,0,0,0,0
"ERR2242535",0,0,0,0,0,0,0,0,0,0,-2.65635987828714,-2.88436077848878,0,0,0,0,0,4.6009502723808,-2.43850247413365,0,0,0,0,0,0,-5.90237282644019,4.99585941570148,0,4.22361017958189,0,0,0,0,0,-2.28549700418575,0,0,0,0,0,0,0,0,0,1.29788172767552,0,1.28006634927432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95859693179617,0,-5.75587893266612,0,0,0,0
"ERR2242537",0,4.98937769779955,-3.1255912570176,0,0,5.41368286084756,0,0,0,0,-3.12458268140804,-2.45619234753082,0,0,0,0,-2.7036669956437,5.41193595664852,0,0,0,0,0,0,0,-2.54801523792058,4.25424993908525,0,0,-2.71457285675697,4.68288860320199,0,0,0,0,-3.13952470223224,0,0,0,0,0,0,0,0,4.41329185053815,0,0,0,0,0,0,4.70177810875047,0,-2.56241495725195,0,0,5.43781629588379,0,0,0,0,0,0,0,0,0,0,4.43823289603481
"ERR2242538",0,5.07575363778262,-3.40059182077887,0,0,5.88999780939216,0,0,-2.67598731396887,0,-2.57640274812316,0,0,0,0,0,0,4.46246046050939,0,0,0,4.63494598820385,0,0,0,-5.42020599855587,0,0,0,0,0,0,0,-4.38295587095838,-2.75504091006948,0,0,0,0,0,0,0,0,0,0.469920977713497,0,-2.7327516801121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.77187083317114,0,-4.73326475442337,0,0,0,0
"ERR2242540",0,0,0,0,0,0,0,0,0,0,-3.01197165845478,-5.97296777176727,0,0,0,0,-5.21935546408567,5.21688794340117,0,0,0,0,0,0,0,-2.91992911859419,1.15678291765081,0,0,-2.46863902763385,0.0689458298619198,0,0,0,-5.5160084217366,0,0,0,0,0,0,0,0,0,5.05746558790494,0,0,0,0,0,0,4.27580822140925,0,0,0,0,0,0,0,0,0,-0.362531239527186,0,0,0,0,0,0
"ERR2242541",4.13260215092215,3.83555928036505,-3.6367922345875,4.94267292456347,0,6.29910892687751,0,0,-2.7290771390274,0,0,0,0,0,0,0,0,0,0,0,-2.85245593196607,-4.72690026257017,0,0,0,0,0,0,0,-2.77530716445181,0,0,0,0,0,0,0,0,0,0,0,4.94059860051646,0,0,0,0,-2.6409817070569,0,0,-2.33043143310952,0,4.80697301544044,0,0,0,0,0,0,0,0,0,0,0,-4.57431449848253,0,0,-4.03642564570124,0
"ERR2242543",0,4.04702573814906,0,0,-0.726407624488169,0,0,0,1.18247320450826,0,0,0,0,0,0,0,0,0,0,0,0,-6.07149382180383,0,0,0,-3.04767506885399,0,0,0,0,0,0,0,-4.45272179059926,0,0,0,0,0,0,0,0,0,0,5.27872806421608,0,-2.90804955901302,0,0,-2.80071925080853,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.03688958713882,0,0,-4.85098804013662,0
"ERR2242545",0,4.47664819826598,0,0,-5.03786403673124,0,0,0,-3.36305510624653,0,-5.6134016724923,-2.460780473291,0,0,5.32414703032173,0,0,-0.175996320270876,0,0,0,-5.82498231267294,0,0,0,-3.19282965522884,4.2621968060134,0,0,0,0,0,0,0,0,-2.68742671902567,0,0,0,0,0,0,0,0,5.53014318276897,0,0,0,0,0,0,0,0,0,0,0,4.65475961897059,0,0,0,0,0,0,0,0,0,0,0
"ERR2242549",0,-5.11315085111252,0,0,0,0,0,0,-3.60631201699994,0,0,0,0,0,0,4.72002100949607,-2.30492192196497,0,0,0,0,-6.2463156413901,0,0,0,0,0,0,0,0,-3.99224187632263,0,0,0,4.72273227534341,-2.21576303240203,0,0,0.013679542470641,0,0,0,0,0,0,0,-3.35612355304692,0,0,0,0,0,0,0,0,0,3.83781414965321,0,0,0,0,0,0,-5.81297651035585,0,0,0,0
"ERR2242551",0,0,-2.87278350389482,0,0,4.97580698789158,0,0,0,0,-2.74821812757775,-5.5888133410902,0,0,0,0,-2.61120843567433,4.76005342724646,0,0,0,0,-3.28559815837612,0,0,-2.83045172558757,0.656563150532448,0,0,0,4.52274567974038,0,0,0,0,0,0,0,0,0,-5.69082294356217,0,0,0,4.90248619708868,0,-2.70254203869691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.68094012061382,0,0,0,0
