"","1304__28026","33038__2173_751585","1686__457412","820__204516","39492__246787_357276","446660__100886_626940","2173__751585","39488__40520","1118060__33039_74426","197614__28111_310298","1735__28117_487174","1161942__1681_239935","1351__387090_491921","658081__818_46506","39486__907_1318","328812__817_158847","33039__74426","246787__357276","487173__853_1680","39496__100884","147207__39491_218538","28111__310298","665951__1308_410072","100886__626940","363265__310297_328813","28117__487174","384638__457394","1681__239935","818__46506","1502__821_360807","28118__823_33959","729__39485_45851","261299__665950","1343__665956","150055__39490_47770","1624__40545_328814","853__1680","39777__1598_626929","301301__626932","905__1683","469588__562_88431","658082__674529","329854__387661","626935__28116_47678","1736__28025_46503","39491__218538","310297__328813","1623__39483","338188__1118061","33043__658089","817__158847","823__33959","821__360807","1308__410072","39490__47770","1598__626929","562__88431","52226__901_216816","907__1318","39485__45851","40545__328814","28025__46503","40519__165179_166486","28116__47678","387090__491921","901__216816","165179__166486","97478__40518_46228","40518__46228"
"ERR479014",0,0,0,4.52276979903238,0,0,0,-0.157539383720704,0,0,-2.52385582714038,0,0,0,0,0,0,0,-2.90445422958759,0,-3.10675535602162,0,0,0,0,-4.37144652358591,0,0,0,0,0,0,0,0,0,0,5.03066229390403,0,0,0,-2.61216822100277,0,0,0,0,5.38105812331618,0,0,0,0,0,0,0,0,0,0,-4.52440807669361,0,0,0,0,0,0,0,0,0,0,-5.94329559353723,0.839663144507135
"ERR479015",0,0,0,4.34941583889968,0,0,0,-0.106583327269137,0,0,-2.52206787651434,0,0,0,0,0,0,0,-2.91036623114184,0,-3.10894950209266,0,0,0,0,-4.36834970226018,0,0,0,0,0,0,0,0,0,0,5.04090218097041,0,0,0,-2.61826758401735,0,0,0,0,5.38485849579045,0,0,0,0,0,0,0,0,0,0,-4.53497248332866,0,0,0,0,0,0,0,0,0,0,-5.95463946469796,0.851725117693703
"ERR479016",0,0,0,4.29322907814548,0,0,0,-0.0962408217857972,0,0,-2.52057300265064,0,0,0,0,0,0,0,-2.91496069043124,0,-3.10469011978311,0,0,0,0,-4.36576050477735,0,0,0,0,0,0,0,0,0,0,5.04886001789296,0,0,0,-2.60256673808982,0,0,0,0,5.37748102922145,0,0,0,0,0,0,0,0,0,0,-4.50777782046038,0,0,0,0,0,0,0,0,0,0,-5.95004546918022,0.84821620686983
"ERR479017",0,0,0,4.33721359756446,0,0,0,-0.113508620955452,0,0,-2.52876442490017,0,0,0,0,0,0,0,-2.91408862982455,0,-3.10994800857301,0,0,0,0,-4.37994846429978,0,0,0,0,0,0,0,0,0,0,5.04734956461489,0,0,0,-2.61707150196386,0,0,0,0,5.3865879597461,0,0,0,0,0,0,0,0,0,0,-4.532900808442,0,0,0,0,0,0,0,0,0,0,-5.93086010412913,0.867949361459095
"ERR479018",0,-2.91669478194436,0,0,0,0,5.05186355249866,4.81837933086927,0,0,5.60835298530875,0,0,0,0,0,0,0,-5.45421910783088,0,-2.72509537734389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.468953747693329,0,0,0,-5.61577256016259,0,0,0,0,4.72000364903071,0,4.9193909851441,0,0,0,0,0,0,0,0,0.364000469625918,0,0,0,0,0,0,0,0,0,0,0,0
"ERR479019",0,-2.91502788634748,0,0,0,0,5.04897640463396,4.81257931057301,0,0,5.59456256109546,0,0,0,0,0,0,0,-5.40574970786065,0,-2.73398610569691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.512002918719258,0,0,0,-5.63202464270777,0,0,0,0,4.73540284225443,0,4.95360248721301,0,0,0,0,0,0,0,0,0.334019969143377,0,0,0,0,0,0,0,0,0,0,0,0
"ERR479020",0,-2.91475056962284,0,0,0,0,5.04849607797708,4.81785119247333,0,0,5.59894049120834,0,0,0,0,0,0,0,-5.40668548617897,0,-2.71857724967498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.510392195389498,0,0,0,-5.64757630574707,0,0,0,0,4.70871392073793,0,4.9508318165024,0,0,0,0,0,0,0,0,0.321120081821935,0,0,0,0,0,0,0,0,0,0,0,0
"ERR479021",0,-2.90612814733085,0,0,0,0,5.03356160448304,4.80852011433931,0,0,5.58106606624486,0,0,0,0,0,0,0,-5.41430824624126,0,-2.72561337255919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.49988326276787,0,0,0,-5.65698857403563,0,0,0,0,4.72090084306168,0,4.95434298498672,0,0,0,0,0,0,0,0,0.345687492024079,0,0,0,0,0,0,0,0,0,0,0,0
"ERR479022",0,0,0,-5.67653734362376,0,-2.58834159849885,0,0,0,0,-2.5715843073094,0,0,0,0,0,0,0,-2.59538111412509,0,-2.74646764373972,0,0,-4.48313915594405,-3.3351877591653,4.4541146762067,0,0,0,0,0,0,0,0,0,0,4.49533195466938,0,0,0,0,-4.18685136093476,0,-2.65081774726048,-2.55465985804833,4.75702150030117,5.77671465165609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.4248006701964,0,4.59135101986043,0,0,0,0,0
"ERR479023",0,0,0,-1.45824326069392,0,-2.58220106785619,0,0,0,0,-2.54775200444356,0,0,0,0,0,0,0,-2.60192854047755,0,-2.71981793992669,0,0,-4.47250344488553,-3.34557150026382,4.4128359167817,0,0,0,0,0,0,0,0,0,0,4.50667242977065,0,0,0,0,0,0,-2.6484589325415,-2.53385406630951,4.71086285929034,5.79469981881137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.38876398181308,0,4.58726543292151,0,0,0,0,0
"ERR479033",0,0,-5.24883427503128,4.72666014530795,0,0,0,0,0,0,0,0,0,-2.44208990064788,0,-2.70717178165086,0,0,-2.87054036949781,0,-3.35198562454327,0,0,0,0,0,0,0,-4.22982378457296,-2.86920784317295,0,-2.60137412694924,0,0,0,0,4.97192176514774,0,0,0,0,0,0,0,0,5.80580940794944,0,0,0,0,4.68895907063605,0,4.96961376185066,0,0,0,0,0,0,4.50571215737121,0,0,0,0,0,0,0,-3.0731761917007,5.32289730463665
"ERR479034",0,0,-5.24314513440503,4.71964939673963,0,0,0,0,0,0,0,0,0,-2.43780648356838,0,-2.70245167198228,0,0,-2.86672131263818,0,-3.34451955495803,0,0,0,0,0,0,0,-4.22240468856126,-2.8936607815438,0,-2.59564020535182,0,0,0,0,4.96530696462987,0,0,0,0,0,0,0,0,5.79287779609496,0,0,0,0,4.68078360087277,0,5.01196749350332,0,0,0,0,0,0,4.49578071383787,0,0,0,0,0,0,0,-3.07330118031794,5.32311379127208
"ERR479035",0,0,-5.24852879985347,4.74624188058581,0,0,0,0,0,0,0,0,0,-2.43839236651622,0,-2.70253627547529,0,0,-2.85495043479803,0,-3.35140666876867,0,0,0,0,0,0,0,-4.22341946759421,-2.88827763425401,0,-2.59722274818078,0,0,0,0,4.94491920616104,0,0,0,0,0,0,0,0,5.8048066271325,0,0,0,0,4.68093013842117,0,5.00264360889278,0,0,0,0,0,0,4.49852175842278,0,0,0,0,0,0,0,-3.074771144121,5.32565984326427
"ERR479036",0,0,-5.23677558989136,4.73514490940386,0,0,0,0,0,0,0,0,0,-2.42362134268928,0,-2.70817587749209,0,0,-2.86393422884054,0,-3.34767764239634,0,0,0,0,0,0,0,-4.19783530384613,-2.87116981799428,0,-2.60286728754849,0,0,0,0,4.96047959388741,0,0,0,0,0,0,0,0,5.79834776399286,0,0,0,0,4.69069821564872,0,4.97301200192438,0,0,0,0,0,0,4.50829838739297,0,0,0,0,0,0,0,-3.07618553054436,5.32810963241105
"ERR479041",0,0,-4.59502337159671,0,0,0,0,0,-5.41381738029378,0,0,-2.85313874188939,0,-2.72626666107572,0,0,0.21959143182485,0,2.2301294942156,0,0,0,0,0,0,0,0,4.94178126199556,4.7220323719643,0,0,0,0,0,0,0,5.37364613691144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48296378943833,0,0,0,4.76968571334804,0,0
"ERR479042",0,0,-4.57293595288933,0,0,0,0,0,-5.38430378071514,0,0,-2.8844044661576,0,-2.71382581866892,0,0,0.133045826750606,0,2.22479773417356,0,0,0,0,0,0,0,0,4.99593508496355,4.70048420082678,0,0,0,0,0,0,0,5.42073553481628,0,4.55299831610549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.76113001169059,0,0,0,4.78241746655134,0,0
"ERR479043",0,0,0,4.7314483009339,0,-2.61491798835108,0,0,0,0,0,-5.67619045791429,0,0,0,0,0,0,-5.67426813606265,0,0,0,0,-4.52917081344987,0,0,0,-0.829327445604701,0,-2.80618401996837,0,0,0,0,0,0,-0.425118892133492,0,0,0,0,0,0,-2.89971966580252,0,0,0,0,0,0,0,0,4.8604532979731,0,0,0,0,0,0,0,0,0,-3.04078766024324,-5.02246178887661,0,0,5.26679872256978,0,0
"ERR479044",0,0,0,4.72614320762542,0,-2.60975950256238,0,0,0,0,0,-5.6510464899102,0,0,0,0,0,0,-5.67464141713436,0,0,0,0,-4.52023605397373,0,0,0,-0.850961072943139,0,-2.79878203666216,0,0,0,0,0,0,-0.421038695276491,0,0,0,0,0,0,-2.91024438476682,0,0,0,0,0,0,0,0,4.84763268680997,0,0,0,0,0,0,0,0,0,-3.0493975370786,-5.04069113685815,0,0,5.28171146669554,0,0
"ERR479045",5.53024082168249,0,0,0,0,-2.71682761607799,0,0,0,0,0,0,0,0,-4.79033526167584,0,0,0,0,0,-2.47948748648455,0,0,4.70568346645332,-2.46454610682282,0,0,0,0,-2.51092084270975,0,0,0,0,0,0,0,0,0,0,-2.50462629245207,0,0,0,0,4.29459830332249,-4.2687190746132,0,0,0,0,0,4.34904247335694,0,0,0,4.33813999249984,0,-0.0176884088337237,0,0,0,-2.89030470787777,0,0,0,5.00615460339982,0,0
"ERR479046",5.52905701354671,0,0,0,0,-2.71049716121234,0,0,0,0,0,0,0,0,-4.79748828665139,0,0,0,0,0,-2.50925409359711,0,0,4.69471879699098,-2.45247451529142,0,0,0,0,-2.49137742772351,0,0,0,0,0,0,0,0,0,0,-2.52117813937088,0,0,0,0,4.34615557921038,-4.2478104647526,0,0,0,0,0,4.31519228564737,0,0,0,4.36680863232233,0,-0.0469070134631236,0,0,0,-2.902663650569,0,0,0,5.02756092006885,0,0
"ERR479047",5.49221560090358,0,0,0,0,-2.72728642003637,0,0,0,0,0,0,0,0,-4.75106097012003,0,0,0,0,0,-2.4919712782381,0,0,4.72379864629563,-2.4447664405312,0,0,0,0,-2.56848707383895,0,0,0,0,0,0,0,0,0,0,-2.45547235230258,0,0,0,0,4.31622086491075,-4.23445968763935,0,0,0,0,0,4.44875011047297,0,0,0,4.25300287076874,0,-0.0672391694474932,0,0,0,-2.8848586089131,0,0,0,4.99672168328997,0,0
"ERR479048",5.50132675423577,0,0,0,0,-2.70611456726217,0,0,0,0,0,0,0,0,-4.77214074072598,0,0,0,0,0,-2.48196638005664,0,0,4.68712792160035,-2.4324044607382,0,0,0,0,-2.52492355683807,0,0,0,0,0,0,0,0,0,0,-2.44764297100861,0,0,0,0,4.2988918729359,-4.21304811055574,0,0,0,0,0,4.37329588567107,0,0,0,4.23944198457576,0,-0.0205212954988927,0,0,0,-2.88459862441029,0,0,0,4.99627137692192,0,0
"ERR479049",0,0,0,4.57858192904563,3.62408316552653,0,0,0,-2.56938749589573,0,-5.22446601371053,0,0,0,0,0,4.45030968722358,4.76078023787652,0,0,0,0,0,0,-2.67606583980239,0.0156767646719799,0,0,0,0,0,-2.85606350724566,0,0,0,0,0,0,0,0,0,0,0,0,-2.64672164810428,0,-4.63508199893721,0,0,0,0,0,0,0,0,0,0,0,0,4.94684710419285,0,-4.58425636800904,0,0,0,0,0,0,0
"ERR479050",0,0,0,4.57059128910297,3.6143285505062,0,0,0,-2.63032652770342,0,-5.1930155167795,0,0,0,0,0,4.55585918647856,4.74658438299113,0,0,0,0,0,0,-2.65645804170621,-0.0228261350591201,0,0,0,0,0,-2.84358433093083,0,0,0,0,0,0,0,0,0,0,0,0,-2.64212493749676,0,-4.60112029641007,0,0,0,0,0,0,0,0,0,0,0,0,4.92523253677894,0,-4.57629463168913,0,0,0,0,0,0,0
"ERR479051",0,0,0,4.57728300700329,3.60226723675011,0,0,0,-2.54980390947958,0,-5.20228345160571,0,0,0,0,0,4.41638992055639,4.7600023268598,0,0,0,0,0,0,-2.66509919751933,-0.0242736492111866,0,0,0,0,0,-2.84508809458552,0,0,0,0,0,0,0,0,0,0,0,0,-2.65861641817886,0,-4.61608721731452,0,0,0,0,0,0,0,0,0,0,0,0,4.92783713183144,0,-4.60485871412257,0,0,0,0,0,0,0
"ERR479052",0,0,0,4.58825514127331,3.61785790930822,0,0,0,-2.64704513399396,0,-5.20984557997624,0,0,0,0,0,4.58481666200551,4.7375941590304,0,0,0,0,0,0,-2.66206309241688,-0.0216917143600135,0,0,0,0,0,-2.84662577029287,0,0,0,0,0,0,0,0,0,0,0,0,-2.64020336698637,0,-4.61082852901996,0,0,0,0,0,0,0,0,0,0,0,0,4.93050046428214,0,-4.57296637393482,0,0,0,0,0,0,0
"ERR479057",0,-3.27285071519042,0,0,0,0,-5.66874372429795,0,0,0,0,0,0,-2.37008665130228,0,0,0,0,-2.40284379865874,0,-2.58093946286869,0,-2.69127879321323,0,0,0,0,0,-4.10511049839633,-5.86919688355499,0,-2.64447418151147,0,0,0,0,4.16184754192874,0,0,0,0,0,0,0,0,4.4703182809481,0,0,0,0,0,0,-0.490925085154759,-4.66143160717797,0,0,0,0,0,4.58036364168199,0,0,-3.03603084419915,0,0,0,5.25855967549916,0,0
"ERR479058",0,-3.27968563968765,0,-4.01826560632198,0,0,-5.68058216079305,0,0,0,0,0,0,0,0,0,0,0,-2.41935319136134,0,-2.58332982376811,0,-2.67887215234534,0,0,0,0,0,0,-5.87524404675438,0,-2.66661934263873,0,0,0,0,4.19044264889175,0,0,0,0,0,0,0,0,4.47445850747432,0,0,0,0,0,0,-0.478498575976676,-4.63994267484353,0,0,0,0,0,4.61872018589621,0,0,-3.00238041103941,0,0,0,5.20027541556979,0,0
"ERR479059",0,-2.88901191449786,4.80472735863222,0,0,0,5.00391541958212,0,0,0,0,0,0,0,0,0,0,0,-3.06886950590246,0,0,0,0,0,0,0,0,0,0,-2.26847547098005,0,0,0,0,0,0,-5.31543790602186,0,0,-4.56706050344711,0,0,0,0,-2.34464644300567,0,0,4.08601583847673,0,0,0,0,3.92911477146118,0,0,0,0,-3.3680063404962,0,0,0,4.06104676507148,0,0,0,-5.83355810195355,0,-3.12925103064315,5.42002177471122
"ERR479060",0,-2.88980152944876,4.83125565934057,0,0,0,5.0052830727955,0,0,0,0,0,0,0,0,0,0,0,-3.08041280142283,0,0,0,0,0,0,0,0,0,0,-2.28014289262359,0,0,0,0,0,0,-5.33543148034993,0,0,-4.61290795054848,0,0,0,0,-2.35742914257774,0,0,4.09226699847178,0,0,0,0,3.94932333854112,0,0,0,0,-3.37470199364867,0,0,0,4.08318705018818,0,0,0,-5.84515531340347,0,-3.14093576297294,5.44026032477925
"ERR479061",0,-2.88272560327891,4.82794036831851,0,0,0,4.99302720915871,0,0,0,0,0,0,0,0,0,0,0,-3.06235083106637,0,0,0,0,0,0,0,0,0,0,-2.28935317042167,0,0,0,0,0,0,-5.30414723000772,0,0,-4.57032670918559,0,0,0,0,-2.34003186374074,0,0,4.11142309123266,0,0,0,0,3.96527600763922,0,0,0,0,-3.37629859413409,0,0,0,4.05305407932906,0,0,0,-5.84792070656362,0,-3.12579374742742,5.41403358452541
"ERR479062",0,-2.87932312232121,4.79022887812572,0,-2.25653969493928,0,4.98713393926819,0,0,0,0,0,0,0,0,0,0,3.90844140093081,-3.05272876802435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.28748132794532,0,0,-4.54363778807063,0,0,0,0,-2.3285990706063,0,0,4.0795900859211,0,0,0,0,0,0,0,0,0,-3.40058011996346,0,0,0,4.03325190074779,0,0,0,-5.88997754298539,0,-3.12299233050255,5.40918138807835
"ERR479063",0,-2.99370570192229,0,0,-2.64203558167579,0,-5.18525037863805,0,0,0,0,0,0,0,0,0,0,-4.57613986286725,-2.94206797183562,0,-5.69258896398531,0,0,0,0,0,0,0,0,0,0,-2.62031750288717,0,0,0,0,5.09581120654042,0,0,0,-2.60936403030775,0,0,0,0,1.007670195205,0,0,0,0,0,0,0,0,0,0,-4.51955107593573,0,0,4.53852304696259,0,0,-2.72407648003997,0,0,0,-4.71823886713262,-2.81164698132003,4.86991542459396
"ERR479064",0,-3.00615621867126,0,0,-2.63691166417461,0,-5.20681530622776,0,0,0,0,0,0,0,0,0,0,-4.56726497742142,-2.9669012687937,0,-5.69408540086638,0,0,0,0,0,0,0,0,0,0,-2.59999717264609,0,0,0,0,5.13882373859125,0,0,0,-2.60701804526952,0,0,0,0,0.974299331754142,0,0,0,0,0,0,0,0,0,0,-4.51548771065571,0,0,4.50332720255847,0,0,-2.71770014206436,0,0,0,-4.70719472579262,-2.80717955647105,4.86217761777652
"ERR479067",-4.51710269148603,0,0,0,0,0,0,-0.31581214494616,0,0,0,0,0,0,0,0,0,0,0,0,-2.96873719833551,0,-5.29670498750018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.72077302342502,0,0,0,0,5.14200366183679,0,0,0,0,0,0,0,-0.0746193550111221,0,0,-4.71251711243492,0,0,0,0,0,0,0,0,0,0,-3.37302294901082,5.84224712278254
"ERR479068",-4.58428131635393,0,0,0,0,0,0,-0.321664667476551,0,0,0,0,0,0,0,0,0,0,0,0,-2.97224302984824,0,-5.28443102619876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.75132293104718,0,0,0,0,5.14807594013961,0,0,0,0,0,0,0,-0.132962028625169,0,0,-4.76543110460304,0,0,0,0,0,0,0,0,0,0,-3.37552443465781,5.84657982301754
"ERR479069",-4.57660743043587,0,0,0,0,0,0,-0.331450677251479,0,0,0,0,0,0,0,0,0,0,0,0,-2.96303191756138,0,-5.28282549905201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.73442788508259,0,0,0,0,5.13212182566454,0,0,0,0,0,0,0,-0.118164530519,0,0,-4.73616802659616,0,0,0,0,0,0,0,0,0,0,-3.38075395410619,5.8556376164013
"ERR479070",-4.59743874205257,0,0,0,0,0,0,-0.354996301205289,0,0,0,0,0,0,0,0,0,0,0,0,-2.95960997535131,0,-5.28028220747704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7353532957275,0,0,0,0,5.12619484789615,0,0,0,0,0,0,0,-0.0612804972803519,0,0,-4.737770884851,0,0,0,0,0,0,0,0,0,0,-3.37360282193948,5.84325149215692
"ERR479075",0,0,-4.7970778038603,0,-2.49799547631717,0,0,-4.77782295780954,0,0,0,-2.80752942917393,0,-3.03051341316631,0,0,0,4.32665508205855,0,0,-2.8488132040536,0,0,0,0,0,0,-4.8627836150741,-5.24900320462302,-2.61616592570293,0,0,0,0,0,0,0,0,0,0,-2.91702328462164,0,0,0,0,4.93428921069392,0,0,0,0,0,0,-4.53133230434794,0,0,0,-5.05243253582612,0,0,0,0,0,-2.6313388947665,0,0,0,-4.55761265766772,0,0
"ERR479076",0,0,-4.78995537672572,0,0,0,0,-4.73527791777925,0,0,0,-2.80617167410035,0,-3.02473022238562,0,0,0,0,0,0,-2.83578553283591,0,0,0,0,0,0,-4.86043191430242,-5.23898642436101,-2.60152540532293,0,0,0,0,0,0,0,0,0,0,2.12805342779076,0,0,0,0,4.91172462224057,0,0,0,0,0,0,-4.50597417920054,0,0,0,-5.06952119836949,0,0,0,0,0,-2.62295509088992,0,0,0,-4.54309148339279,0,0
"ERR479079",0,0,0.0693016178317454,0,0,0,0,0.600678627728387,0,0,0,0,5.87568732083295,0,0,0,0,0,0,0,-2.98038372333814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.55285953732057,0,0,0,0,5.16217603487297,0,0,0,0,0,0,0,0,0,0,-4.42168242322601,0,0,0,0,0,0,0,0,0,0,-3.46246033362998,5.99715721703901
"ERR479080",0,0,0.0696947675887233,0,0,0,0,0.645552858215077,0,0,0,0,5.85261483767667,0,0,0,0,0,0,0,-2.98478434723036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.55837279965404,0,0,0,0,5.16979813903929,0,0,0,0,0,0,0,0,0,0,-4.43123167370303,0,0,0,0,0,0,0,0,0,0,-3.46258400598243,5.99737142383694
"ERR479081",0,0,-0.0196916624985106,0,0,0,0,0.625216489059123,0,0,0,0,5.8804645777738,0,0,0,0,0,0,0,-2.98369967254491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.56196482945366,0,0,0,0,5.16791942737442,0,0,0,0,0,0,0,0,0,0,-4.43745325181827,0,0,0,0,0,0,0,0,0,0,-3.4619209447237,5.9962229680483
"ERR479082",0,0,0.00596748391857327,0,0,0,0,0.655975090653802,0,0,0,0,5.85200071267953,0,0,0,0,0,0,0,-2.98540227145906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.55473926061407,0,0,0,0,5.17086841519862,0,0,0,0,0,0,0,0,0,0,-4.42493819947451,0,0,0,0,0,0,0,0,0,0,-3.46246293764455,5.99716172732456
"ERR479085",0,0,0,4.63578439477363,-2.6129752805773,0,0,0,-2.49943884118602,0,0,0,0,0,0,0,4.32915506334526,-4.52580594488143,-2.89444617541692,0,-2.71184039734442,0,0,0,-2.36176347825602,0,0,0,0,-2.87294092224844,0,0,0,0,0,0,5.01332783559552,0,0,0,0,0,0,0,0,4.69704535021831,-4.09069433980002,0,4.51071649350647,0,0,0,4.97607964447809,0,0,0,0,-3.08610196120764,0,0,0,0,0,0,0,5.3452853941496,0,0,0
"ERR479086",0,4.72883236107389,0,4.58495957396723,-2.68562444566662,0,0,0,-2.46396655621698,0,0,0,0,0,0,0,4.26771526351832,-4.65163798994358,-2.88317031647679,0,-2.71171675509212,0,0,0,0,0,0,0,0,-2.87088599309197,0,0,0,0,0,0,4.99379747501223,0,0,0,0,0,0,0,0,4.69683119555536,0,0,4.36870398961972,0,0,0,4.97252040277312,0,0,0,0,-3.09755984574937,0,0,0,0,0,0,0,5.36513103232313,0,0,0
"ERR479087",0,0,0,4.40555609619313,-2.6003297438009,0,0,0,0,0,0,0,0,0,0,0,0,-4.50390323269573,-2.86066199998148,0,-2.63565362765343,0,0,0,-2.38108069296093,0,0,0,0,-2.75914798164927,0,0,0,0,0,0,4.95481192724952,0,0,0,0,0,0,0,0,4.56508599424896,-4.12415273712964,0,4.31424505932199,0,0,0,4.77898448981766,0,0,0,0,-3.18125627407882,0,0,0,0,0,0,0,5.51009749860178,0,0,0
"ERR479088",0,0,0,4.10958990216739,-2.31298388086743,0,0,0,0,0,-2.77423133258135,-3.3414384343272,0,0,0,0,0,-4.00620559875022,-3.1055118500932,0,0,0,0,0,0,4.80510961998041,3.97264948381267,-5.78754113861811,0,0,0,0,0,0,0,0,5.37890430786864,0,0,0,-2.35354482323196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.07645921172846,0,0,0,0,0,-3.05581452221872,0,0,0,5.29282601098964,-2.11433659043854,3.66213839894151
"ERR479089",0,0,0,4.13011498868782,-2.33824288626486,0,0,0,-2.29826104105839,0,-2.71401886331765,-3.31777474987885,0,0,0,0,3.98070489216928,-4.04995547944723,-3.08569259449311,0,0,0,0,0,0,4.7008185639665,3.87994526282162,-5.74655443485928,0,0,0,0,0,0,0,0,5.34457635020109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.0470558790026,0,0,0,5.27765559593395,-2.23142127673322,3.86493502439215
"ERR479090",0,0,0,0,0,0,0,0,0,0,-2.83276118800955,-3.4129186672445,0,0,0,0,0,0,-3.14050052410731,0,0,0,0,0,0,4.90648630334172,3.90767537734557,-5.91134853376773,0,0,4.0788567045175,0,0,0,0,0,5.43950646895055,0,0,3.79805417955335,-2.04734618896443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.54610761996891,0,0,0,0,0,-3.00335570419707,0,0,0,5.20196467287113,-2.01812717507601,3.49549880336711
"ERR479091",0,-2.68486073244148,0,0.884748588974523,-2.30632929286049,0,4.65031519983524,0,0,0,0,0,0,0,0,0,0,3.99467951421877,0,0,-5.67652551457788,0,0,0,0,0,0,0,0,0,0,-2.95704914806113,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171913991551815,0,0,0,0,0,0,0,0,0,0,0,0,0,5.12175936492014,0,0,0,0,0,0,0,-3.35697251564731,5.81444695671345
"ERR479092",0,-2.70222038881963,0,0.79289671904072,-2.31776220837648,0,4.68038300668412,0,0,0,0,0,0,0,0,0,0,4.0144819047711,0,0,-5.69666417830649,0,0,0,0,0,0,0,0,0,0,-2.97752263098607,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224531351893736,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15722047755404,0,0,0,0,0,0,0,-3.35407939342835,5.80943592203771
"ERR479093",-5.21222851143523,0,-3.39836569261712,0,0,0,0,0.311825593070625,-2.60100481524934,0,0,0,0,0,0,0,4.50507249074316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.27606626946674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.56428025286849,0,0,0,0,0,0,0,-6.17351449038268,0,1.22786241112446,6.02212012894718
"ERR479094",-5.2056213060012,0,-3.42836644463255,0,0,0,0,0.355256588795004,-2.61866070044423,0,0,0,0,0,0,0,4.5356533809533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.259411323318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.55859351449434,0,0,0,0,0,0,0,-6.1636647705893,0,1.21877418276502,6.03422413768971
"ERR479095",-5.20213129433608,0,-3.44689351106838,0,0,0,0,0.339025183528689,-2.61901952594592,0,0,0,0,0,0,0,4.53627488495328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.31339000851602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.55723834161028,0,0,0,0,0,0,0,-6.16131754230106,0,1.20465635831532,6.0295241386228
"ERR479096",-5.2029776802472,0,-3.43486951953942,0,0,0,0,0.284708147129676,-2.6212026825679,0,0,0,0,0,0,0,4.54005622314344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.31483353415969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.56181748524704,0,0,0,0,0,0,0,-6.16924885173508,0,1.2070532414538,6.02484040051963
"ERR479097",0,-2.67147612174309,0,4.90341736600616,0,0,4.62713237406608,0,0,-5.00687877593113,0,0,0,0,0,0,0,0,-3.28732282055289,0,-3.09089527081518,-0.154783030612736,-2.46964832636132,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69381014607824,0,0,0,-2.43448180922773,0,0,-2.49669539859066,0,5.35358764992626,0,0,0,0,0,0,0,-4.27755637808525,0,0,-4.21664618368463,0,0,0,0,0,0,-4.32440328138245,0,0,0,0,0
"ERR479098",0,-2.67948410717002,0,4.88973365739391,0,0,4.6410026116918,0,0,-5.01553406324545,0,0,0,0,0,0,0,0,-3.29628163128774,0,-3.09445768629123,-0.150142727784972,-2.47248926066702,0,0,0,0,0,0,0,0,0,0,0,0,0,5.70932726144639,0,0,0,-2.4211592622952,0,0,-2.50026997648827,0,5.35975793452844,0,0,0,0,0,0,0,-4.28247702064369,0,0,-4.19357085551126,0,0,0,0,0,0,-4.33059463191673,0,0,0,0,0
