"","296__28116_239935","1351__1747","218538__291644","28116__239935","310297__371601","1735__562_487174","1590__550_40545","39490__818_301301","33945__40518_165179","1358__626932","47678__626940","1408__571_363265","562__487174","1353__823_28126","550__40545","552398__37734_53345","40518__165179","582__584","818__301301","102148__341694","1583__208962","726__735_739","850__437898","197614__671218","735__739","293__529","187327__329854_563191","303__29382_40214","47770__546_573","28125__281920","665951__54291_410072","571__363265","40519__729_357276","52584__100886","328812__40520_246787","823__28126","674529__46506_74426","1598__39777_158836","1502__1282_46124","1318__1078764","29382__40214","28111__821_1680","626929__154046_204516","1632__147802","53443__29361_208479","213__150055_501496","108980__1582_28026","376804__469613","1633__28130","39778__626933","28132__287_727","1260__658086","1531__116085","1286__1596","37734__53345","437897__197_338188","729__357276","28037__623_626930","54291__410072","1328__33043_56946","28123__2173_411489","329854__563191","546__573","1354__310298","126385__39486_751585","1282__46124","40324__39492_88431","754333__624_1283","40520__246787","46506__74426","287__727","358743__1512_387090","39777__158836","154046__204516","68891__329_29466","623__626930","29361__208479","150055__501496","1582__28026","333367__46503_387661","197__338188","821__1680","33043__56946","2173__411489","43675__1685_1118061","28118__817_360807","658082__33038_166486","569__1352_39485","1304__328813","39486__751585","624__1283","39492__88431","1512__387090","1686__1623_45851","322095__853_33039","329__29466","46503__387661","97478__1681_328814","28025__39488_39491","147207__820_216816","1685__1118061","817__360807","1352__39485","33038__166486","384638__28117_457412","1623__45851","853__33039","820__216816","39488__39491","1681__328814","28117__457412"
"ERR2239770",-4.96906023934659,0,0,0.236344145728452,0,0,0,-5.09029100115561,0,0,0,0,0,0,0,0,0,0,0.11446847955579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.29494519787971,-3.00138504853492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.19855139714007,0,0,0,0,0,0,0,5.70701249088275,0,0,0,0,0,0,0,0,0,0,0,0,-2.94066134189095,0,0,0,0,-3.13689623832656,0,0,0,0,-2.88688039270106,0,5.0933748520088,5.4332636628533,0,0,5.00022351553262
"ERR2239771",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.87688023502213,0,-2.85861841140154,0,-2.70343313296978,0,0,0,0,3.23738050395745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.98290273434901,0,0,-2.87432316435022,0,0,0,0,0,0,0,0,-4.95127232799931,4.68248354116878,0,0,0,0,0,0,0,0,0,0,0,5.04592892277368,4.97847375802674,0,0,0,0,0,0,0,0,0,0,0,-2.57850872237389,0,0,0,-2.85924763569269,-2.77548363326359,0,0,0,0,0,0,4.46610811491109,4.8072786683884,-4.95236217644093,0,0
"ERR2239780",0,0,0,0,5.49094248108054,-3.01601508585447,0,0,0,0,0,0,5.22389136509414,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.39112402413332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.77496898928162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14154829699747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.460467121940654,0,0,0,0,0,0,0,0,0,0,0,0,-3.53356642908835,0,0,0,-2.34449988450834,-4.72137922918656,0,0,0,0,0,0,6.12031658710074,1.02189562386002,-4.06079291830781,0,0
"ERR2239781",-2.49969523023134,0,0,-4.32959914219827,0,0,0,0,-2.32733203484857,0,0,0,0,0,0,0,-4.03105733044039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.17479547755671,0,-2.14551987595975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.49890707076812,0,0,0,0,0,0,0,0,0,0,0,-3.71614943381116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.50953024461656,-3.15462983602668,0,0,0,0,-2.44567278072975,0,0,0,0,3.41313229912837,-6.07868469437551,5.46397915507089,4.23602951491219,0,0,4.33693998731488
"ERR2239784",0,0,0,0,0,0,0,0,-2.56844670175704,0,0,0,0,0,0,0,4.4486801839759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.37399521340031,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.11262817580728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.39123014556864,5.84393113410354,0,0,0,-5.16994654308997,-2.5216941045966,0,-4.02347440203899,0,0,0,0,0,-2.94838118538424,0,0,0,-3.26839854890879,0,0,-1.61719761218162,0,-4.36770231030821,0,0,5.10674601316565,0,-5.66103234609441,0,0
"ERR2239787",-1.80484750712478,0,0,3.12608758225416,0,-2.30417761418232,0,0,0,0,0,0,3.99095269742662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.35836446228501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.81685787901137,0,0,0,-5.01336403149945,0,0,-5.57515699696026,0,0,0,0,0,-2.77261843510976,0,0,0,-2.57291893187232,-3.30811806939752,0,1.21917510779134,0,0,0,0,4.80231599961221,5.72982857363316,-4.45642631375871,0,0
"ERR2239790",0,0,0,0,-4.47211696940744,0,0,0,-2.81141872162244,0,0,0,0,0,0,0,4.86952006720041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.96312961148693,0,0,0,0,0,0,-4.54583027429983,0,0,0,-4.40239352008054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13229103650719,0,0,0,0,0,0,0,0,0,0,0,0,-2.87230901659643,0,0,0,-2.6336656397138,-2.6446889183708,0,0,0,0,-2.56672974673809,0,4.97498515178321,4.5807355768326,-4.56164269813269,0,4.44570633064878
"ERR2239796",0,0,5.74881447315817,0,0,0,0,-2.86631449526667,0,0,0,0,0,0,0,0,0,0,-4.96460233627301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.47746037746938,0,0,0,0,0,0,0,-2.61512661499901,0,0,0,0,0,0,-5.73339297466711,0,4.29108724751573,0,-2.52982322082336,-3.18943540537714,0,0,-4.5295321654039,0,-2.81272840448024,0,0.158662682479335,5.52426416957225,-4.3817823526336,0,4.87178850445192
"ERR2239799",0,0,0,0,0,-6.3056628701553,0,0,-2.45888624311275,0,0,0,1.25819513986601,0,0,0,-4.25891590310344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.32864428658345,0,0,0,0,0,0,0,-2.72613187450585,-4.21962035305384,0,0,0,0,0,-3.01249855899776,0,4.03333021711752,0,0,-2.37208509836743,0,0,-4.72179891477711,0,-2.50577115498644,0,5.21780056191215,4.10857191024941,0,0,4.34012295257706
"ERR2239801",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1086800543976,0,-2.73027118102764,0,0,0,0,0,0,-2.53785380500712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.38439179869262,0,0,0,0,0,0,0,0,0,-2.46876180270565,0,4.72896840398095,0,0,0,0,0,0,0,0,0,0,0,0,4.39569173245432,0,0,0,0,0,-2.59866293446224,0,0,0,-4.27602087407153,0,0,-2.57220615203507,0,0,-2.27712143123018,-3.60142076702861,0,0,0,-4.50101623423464,0,0,0,4.45519174286597,0,-6.23784374792723,-3.94409001389463,0
"ERR2239803",-2.54938746006087,0,5.21794990955567,-4.4156686090044,0,0,0,-2.28552754161199,0,0,0,0,0,0,0,0,0,0,-3.95864982416995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7897706172427,0,0,0,0,-3.40379839906423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83202445052714,0,0,0,0,0,0,0,0,0,0,0,5.89555176590085,0,0,0,0,-2.31020601122088,0,0,0,0,0,0,0,-3.23778968681711,0,0,0,-2.30808098238542,-3.14010041491408,0,0,0,-4.0013941873856,0,0,5.60801624178976,5.43881345949931,-3.99771352947503,0,0
"ERR2239804",-2.64133037838953,0,0,4.5749184149458,0,0,0,0,-2.59954988455054,0,4.50814586963902,0,0,0,0,0,4.50255247685135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.16456446549137,0,0,0,0,-2.869052979131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.48118643805811,0,0,0,0,0,0,0,0,0,0,0,4.96934552946175,0,0,0,-2.8156343660819,-2.64179326041717,0,0,0,0,0,0,0,-2.75582604858838,0,0,0,0,-3.48184139888555,0,-4.87682177759083,0,-4.57572015013558,0,0,4.77323073297685,6.03072620676646,0,0,0
"ERR2239809",0,0,0,0,0,-3.3441917690825,-2.78697772990308,0,0,0,0,0,5.79231005430454,0,4.8271870277551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.68491330757467,0,0,0,0,0,0,0,0,-3.20280433374577,-2.59491263273541,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.65040626263714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.49452052110005,0,0,0,0,0,0,0,5.54741983274946,0,0,0,0,0,-2.39486383845281,0,0,0,0,0,0,-2.78971785520564,0,0,0,0,-2.52341346380656,0,0,-4.1480258454097,0,-2.99496708681398,0,4.83193306399825,4.37068032781632,0,0,5.18743516135837
"ERR2242031",0,0,0,0,0,-3.70817121718988,0,0,0,0,0,0,6.42274095133739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.61188524807066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05981633806027,0,0,0,0,0,0,0,0
"ERR2242043",0,0,0,0,0,-2.10856683254279,-3.16359807611774,0,0,0,0,0,3.6521448851187,0,5.47951260256308,-4.81743925080746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.02344986771325,0,0,0,0,0,0,0,0,0,0,0,0,-1.10424650045376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91261104286604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242044",0,0,0,0,0,-3.50848031171148,0,0,0,0,0,0,6.07686615723937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242045",0,2.68494546926555,0,0,0,-3.7175268984898,0,0,0,0,0,0,6.43894546668828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242048",0,0,0,0,0,-3.66430778409883,-1.69394907618465,0,0,0,0,0,6.3467672566293,0,2.93400586538617,-2.00178175549725,0,0,0,0,0,0,0,0,0,0,0,0,-1.25326280438997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46718770618566,0,0,0,0,0,0,0,-2.17071485243968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242050",0,3.59984395794645,0,0,0,-3.91236628576535,0,0,0,0,0,-2.17364553175653,6.77641718476512,0,0,-2.24422186302559,0,0,0,0,0,0,0,0,0,0,0,0,-2.14541418387341,0,0,3.76486449864737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8871062902172,0,0,0,0,0,0,0,-3.71596636974766,0,0,0,0,-1.36632672663687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.36654731027434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242051",0,0,0,0,0,-3.70736407143404,0,0,0,0,0,-2.32625217868105,6.42134293387917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.96675917979419,0,0,4.02918696469338,0,0,0,0,0,0,0,2.85025294372354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.40652682565603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242059",0,0,0,0,0,-3.83655484957085,0,0,0,0,0,0,6.64510792548148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.68454886443986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9177242210423,0,0,0,0,0,0,0,0,0,0,0,-1.31740041618486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28180445474457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242060",0,0,0,0,0,-3.69692309758151,0,0,0,4.13386395560597,0,0,6.4032586366861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242061",0,0,0,0,0,-3.69429774069636,0,0,0,0,0,0,6.39871138517301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245835277399398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.425799190748548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22569840329824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.390921101699725,0,0,0,0,0,0,0,0
"ERR2242065",0,3.05718616050776,0,0,0,-3.71316142248585,0,0,0,0,0,0,6.43138424045021,0,0,0,0,3.74564998385363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242070",0,0,0,0,0,-3.72960710685996,0,0,0,0,0,0,6.45986900135141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.92753701350742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33859204086443,0,0,0,0,0,0,0,0
"ERR2242071",0,0,0,0,0,-3.57813047925297,0,0,0,0,0,-1.89019796538623,6.19750378617692,0,0,-2.61908328578478,0,0,0,0,0,0,0,0,0,0,0,0,-4.90253572500459,0,0,3.27391891241227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.53638532023368,0,0,0,0,0,0,0,-0.523042854049568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.560208121335365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.970308928965562,0,0,0,0,0,0,0,0
"ERR2242074",0,2.90118467943261,0,0,0,-3.55374816148416,0,0,0,0,0,0,6.15527237299505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242076",0,3.15310480479359,0,0,0,-1.52919637720618,0,0,0,0,0,-2.86092334086997,2.64864582007137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.545846766716,0,0,4.95526458294647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.43776032485709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.14158675580593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0303449251586073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.21013304411024,0,0,0,0,0,0,0,0
"ERR2242077",0,4.50189227162485,0,0,0,-3.75857110019432,0,0,0,0,0,0,6.51003610939662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.81419839849553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14228380120436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242079",0,0,0,0,0,-3.68741460139857,0,0,0,0,0,-1.58518530122801,6.38678943819367,1.94267146683691,0,-1.87122109892059,0,0,0,0,0,0,0,0,0,0,0,0,-1.64199936033172,0,-2.86334522491922,2.74562148113828,0,0,0,0,0,-0.832946558158485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24105001552533,0,0,0,4.95945940916982,0,0,0,2.84402631809014,0,0,0,0,0,0,0,0,0,-1.44270575872012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242084",0,3.86051659473267,0,0,0,-3.86415233953552,0,0,0,0,0,0,6.69290818026166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.21292171095191,0,-2.55129538266241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41897322788717,0,0,0,-0.0133129576853121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242085",0,2.37332924744245,0,0,0,-3.51776306134164,-2.21667285501011,0,0,0,0,0,6.09294435123275,0,3.83939000863628,-2.25484802157652,0,0,0,0,0,0,0,0,0,0,0,0,-2.26916776722462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9055113367167,0,0,0,0,0,0,0,-3.93031386373067,0,0,0,0,-2.89990167909544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.02277704514759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242088",0,0,0,0,0,-3.54902865431345,-2.8980840671611,0,0,0,0,0,6.14709794678871,0,5.01962884892888,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.00028855043439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.38955618539665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242091",0,6.01456257878915,0,0,0,-3.5062475892204,0,0,0,0,0,0,6.07299896844562,6.47409908552504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.15873937296409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.47109708184207,0,0,0,0,0,0,0,0
"ERR2242094",0,6.37217761297765,0,0,0,-2.18048924347807,0,0,4.99239553729238,0,0,0,3.77671815506145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.93989888772315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36000343508286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242096",0,3.01051518535963,0,0,0,-3.70065272893538,0,0,0,0,0,0,6.4097185476845,0,0,-1.74413193689456,0,0,0,0,0,0,0,0,0,0,0,0,-2.82140679494476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.02092512980489,0,0,0,0,0,0,0,-4.88681991766439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242097",0,0,0,0,0,-3.84274262492711,0,0,0,0,0,0,6.65582546678434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242098",0,0,0,0,0,0,-0.7042718673401,0,0,6.801140819588,0,0,0,0,1.21983465657446,-2.13369024432533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.69565991078552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242103",0,0,0,0,0,-3.54061325081902,0,0,0,0,0,0,6.13252204037016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.50181396854254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.06531971217009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242107",0,0,0,0,0,-3.71829777962349,0,0,0,0,0,0,6.44028067197842,0,0,-2.20353863276734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81664086839388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242112",0,2.33751290944384,0,0,0,-3.73884531710208,0,0,0,0,0,0,6.47587005086177,0,0,-1.36773809760226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36899187649472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242113",0,4.33943585295153,0,0,0,-3.9077382223824,0,0,0,0,0,0,6.76840114384521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242115",0,0,0,0,0,-3.74870342265487,0,0,0,0,0,0,6.49294479054558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.60684077548173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78312986280773,0,0,0,0,0,0,0,0
"ERR2242119",0,0,0,0,0,-3.7055469124706,0,0,0,0,0,-2.10066185865932,6.41819552222906,0,0,-3.02144916694822,0,0,0,0,0,0,0,0,0,0,0,0,-2.00031616744568,0,0,3.63845306872001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0665538826353148,0,0,0,0,0,0,0,-3.46464923321737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242121",0,3.53353690629689,0,0,0,-3.93169102450278,0,0,0,0,0,0,6.80988861410134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242129",0,0,0,0,0,-2.43606251221378,0,0,0,0,0,0,4.21938404156815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.8626048137321,0,0,0,0,0,0,0,0,0,0,-3.0746369815868,0,6.69022778694412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.32542746693855,0,0,0,0,0,0,0,0,-0.871848558662144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51008600010853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
