"","1078764__28111_411489","40214__40324","322095__817_328813","562__53345","28111__411489","39492__1118061","291645__1283_166486","626930__28117_357276","817__328813","1286__33039_338188","376804__310298_387090","54291__158836","28126__40518_384638","626933__218538_487174","1283__166486","454155__296_550","1623__33043_363265","329__39496_147207","1363__287_1351","47770__46228_310297","582__820_239935","457412__291644_751585","28117__357276","1354__573_40545","552398__626932_626940","1582__1680_216816","818__301301","74426__571_37734","43765__823_1735","674529__39491_46506","40519__853_39485","33039__338188","218538__487174","39486__100886_165179","40518__384638","501496__28116_204516","46228__310297","820__239935","287__1351","33043__363265","573__40545","310298__387090","296__550","626932__626940","28125__45851_360807","39491__46506","291644__751585","100886__165179","853__39485","1680__216816","28116__204516","823__1735","329854__626929","665951__46503_88431","729__40520","45851__360807","571__37734","1282__29382","46503__88431","29361__39488","624__2173_658081","1352__1353","1689__33038","39496__147207","2173__658081","28130__116085"
"ERR2242135",0,0,0,6.44172682207711,0,0,0,0,0,0,0,0,0,0,0,-0.986261356054715,0,0,0,0,0,0,0,-2.08887286996897,0,0,0,-2.14898631090422,0,0,0,0,0,0,0,0,0,0,0,0,3.61803394133846,0,-1.70825477822855,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.72215347525612,0,0,0,0,3.62161858462228,0,0,0,0
"ERR2242136",0,0,0,2.89301369367335,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05518159232115,-3.93074131853731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.8082436751169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242137",0,0,0,6.52751144567809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242138",0,0,0,1.61047511095479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.593395478644091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.02779111799322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.80651533923156,0,0,0,0,0,0,0,0
"ERR2242142",0,0,0,4.28340089581558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46620743379657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.97271789879092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242155",0,0,0,6.14775191629874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.04994958335342,0,0,0,0,0,0,0,0,-1.0637662554688,0,0,0,0,0,0,0,0,0,0,-3.55061683132277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.84249720184925,0,0,0,0,0,0,0,0,0
"ERR2242156",0,0,0,6.34610269082365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.38462159395669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77890488625956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242469",0,0,0,5.94074124329972,0,5.07660848480608,0,-2.65480175732172,0,-2.36127412387619,0,0,0,0,0,0,0,0,0,-2.35442918468124,-2.47377982570228,0,-4.59825152770437,0,0,0,0,0,0,-3.22907911452087,0,4.08984675315126,0,0,0,0,4.07799097069088,4.28471234485523,0,0,0,0,0,0,0,5.59292908800967,0,0,0,0,0,0,0,-2.32204651266755,0,0,0,0,-4.02190253747832,0,0,0,0,0,0,0
"ERR2242471",0,0,0,5.48483888637107,0,0,0,0,0,0,0,0,0,0,0,-2.79505501396088,0,0,0,0,0,0,0,0,0,-2.23548478974311,0,0,0,-2.68787065947081,1.81616088332074,0,0,-5.84329089581306,0,0,0,0,0,0,0,0,-4.84117729413038,0,-2.27302825974345,4.6555285463771,0,-2.02923592632374,4.93953223813933,3.87197323538249,0,0,0,0,0,-3.93700043291553,0,0,0,0,0,0,0,0,0,0
"ERR2242476",0,0,0,5.70023844956697,0,4.38219947152438,0,0,0,0,0,0,-2.65246497319509,0,0,0,0,0,0,0,-5.35007997706864,0,0,0,0,0,0,0,0,0,-3.18003766641203,0,0,-2.67395229295734,4.59420409887072,0,0,-1.3327839458389,0,0,0,0,0,0,0,0,0,-4.63142122841741,5.50798680820841,0,0,0,0,-2.29644568958557,0,0,0,0,3.97756061118476,0,0,0,0,0,0,0
"ERR2242477",0,0,-2.50774981233232,6.02701940335048,0,0,2.59714632969363,0,4.34355008763089,0,0,0,0,-2.30380284602698,-3.99432962473269,0,0,0,0,0,0,0,0,0,3.45658129523239,0,0,0,0,0,-1.99358885653482,0,3.99030357994051,0,0,-0.0423785319758525,0,0,0,0,0,0,0,0,0,0,0,0,3.45299718892145,0,5.80780638680122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242478",0,0,0,5.63466021714438,0,0,0,0,0,0,0,5.46112408022063,-2.66621775580805,0,0,-2.74864144452536,0,0,0,0,-2.30259549107494,0,0,0,-2.68499198431196,0,0,0,0,0,-2.50703655188781,0,0,0,-4.61802461710181,0,0,3.98821237982081,0,0,0,0,4.76078663370743,-4.6505425347435,0,0,0,0,4.34231468430197,0,0,0,0,-2.35761360227665,0,0,0,0,4.08350654375865,0,0,0,0,0,0,0
"ERR2242480",0,0,0,0,0,4.98317845626627,0,-5.50625821243286,0,0,0,0,0,0,0,0,-2.92420779988325,0,0,0,-2.93834568385409,0,-0.510968348328976,0,-2.63099792785757,0,0,0,0,0,-2.73864708959048,0,0,0,0,0,0,5.08936401463601,0,-5.064876481287,0,0,0,-4.55702208565774,-2.58447368534006,0,0,0,4.74347590317135,0,0,0,0,0,0,-4.47643973383376,0,0,0,0,0,0,0,0,0,0
"ERR2242484",0,0,0,4.83236764265458,0,0,0,-3.05189592933458,0,-2.56163298154178,0,0,0,0,0,0,0,0,0,0,-2.93155809721275,0,5.28603880902013,0,0,0,0,0,0,-2.83593820668183,0,4.43687847437451,0,0,0,-5.7845099848255,0,5.07760756971243,0,0,0,0,0,0,0,4.9119890610987,0,0,0,0,-1.05859290738494,0,0,-2.72245402033089,0,0,0,0,4.71542868448325,0,0,0,0,0,0,0
"ERR2242485",0,0,0,0,0,0,0,-2.94926576746558,0,0,-2.87186278557083,0,0,-2.83720966538088,0,0,0,0,0,-2.63788546836017,-2.40942303429681,0,5.10827815427401,0,0,-2.67477073540738,0,0,0,-5.72345173423132,-3.36995851713013,0,4.91419129216518,0,0,0,-4.56895165574744,4.17324311232885,0,0,0,-4.97421225697496,0,0,0,0.602781533636607,0,0,5.83693937106886,-4.63283881232396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242488",0,0,0,0,0,0,0,-2.65434583706219,0,0,0,0,-2.64374952441418,0,0,0,-3.04152137027949,0,0,0,0,0,-4.59746185065065,0,0,0,0,5.176537564464,0,0,-2.76285174959655,0,0,-3.16930604842556,4.57910849877142,0,0,0,0,5.26806954563059,0,0,0,0,0,0,0,-5.48939910060842,4.78539960408179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242496",0,0,-3.22436827756886,0,0,3.59691765327701,0,-2.25341029436707,-5.58476967906262,-3.48917029677902,0,0,0,0,0,0,0,0,0,0,0,0,3.90302112014251,0,0,0,0,0,-2.843565154747,-3.04454048770725,-2.79280995991149,-6.04342023028145,0,0,0,0,0,0,0,0,0,0,0,0,0,5.27329881040948,0,0,4.83728874645111,0,0,4.92519932265426,0,-3.28824874972602,0,0,0,0,5.6954139024503,0,0,0,0,0,0,0
"ERR2242501",0,0,-2.51994390251865,0,0,0,0,0,-4.3646708713857,0,-3.49124799356469,0,0,0,0,0,0,0,0,0,-2.81628146834168,0,0,0,0,0,4.29192623521902,0,0,-6.07152755410945,-5.41039757848493,0,0,0,0,0,0,4.87794259158248,0,0,0,6.04701890667694,0,0,0,0.0982973333273773,0,0,0.287723296599968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242504",-3.07980413446345,0,0,0,5.33437723825138,-4.12894924143836,0,-5.20362993074324,0,0,0,0,-2.34997017410643,0,0,0,0,0,0,0,-2.84332435907578,0,-0.787675498298269,0,0,0,0,0,0,0,0,0,0,0,4.07026773782381,0,0,4.92478225231747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.72105007277195,0,0,0,0,4.71299697598,0,0,0,0,0,0,0
"ERR2242506",0,0,0,5.97849623388414,0,0,0,-5.10047211780869,0,0,0,0,0,-2.36033979512235,0,0,0,0,-3.44933485557383,0,-2.43009536833949,0,-0.465065566704281,0,0,0,0,0,0,0,0,0,4.08822844827863,0,0,-2.24029199488458,0,4.20904864520181,5.97442322217212,0,0,0,0,0,0,0,0,0,0,0,3.88029955892992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242507",0,0,0,0,0,0,0,-2.91691153071391,0,0,0,0,-2.49768077012988,0,0,0,0,0,0,0,-2.62584286559166,0,-5.05223897238,0,0,0,0,0,0,-6.02829132463872,-2.38281384339258,0,0,0,-4.32610999495271,-2.67072540192977,0,4.54809325589701,0,0,0,0,0,0,-3.40872306474501,1.3121565345874,0,0,4.12715464173441,0,-4.62583208920717,0,0,0,4.24839236377054,5.90408153707025,0,0,0,0,0,0,0,0,0,0
"ERR2242508",0,0,-2.83251130865202,5.91104410231021,0,4.2063517181702,-2.24555152522664,0,-4.90605349959872,0,0,0,-2.50563748677402,-2.50093671519604,-3.88940933270633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.02474083891228,-2.27373519166594,0,4.33174945723396,0,4.33989143244179,0,0,0,0,0,0,0,0,0,0,5.23900481272457,0,0,3.93822487492276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242509",-2.88294614750114,0,0,0,-4.99340920295693,0,0,-2.45406545269752,0,0,0,0,-2.61293067481468,0,0,0,0,0,0,0,0,0,4.25056604917162,0,0,-2.77103283292205,0,0,0,-3.42915462122165,-5.77602436387481,0,0,0,4.52572868543426,0,0,0,0,0,0,0,0,0,0,5.9394700309655,0,0,0.98238018933129,4.79956965606251,0,0,0,-5.10618437654575,0,0,0,0,-0.349286204944041,0,0,0,0,0,0,0
"ERR2242510",0,0,0,0,0,0,0,-5.72500249551262,0,0,0,0,0,0,0,0,0,0,0,0,-2.41021392248246,0,-0.770951054505973,0,0,0,4.03879759042401,0,0,-2.6020123950211,0,0,0,-3.69548295082785,0,0,0,4.17461297084949,0,0,0,0,0,0,-2.74859206526273,4.50681767010052,0,-6.40076422933839,0,0,0,0,0,0,0,-4.76070110631572,0,0,0,0,0,0,0,0,0,0
"ERR2242511",0,0,0,0,0,-4.57872137494939,-2.50619877216718,0,0,0,0,0,0,0,-4.3408636072603,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3929351505602,0,-5.14347702155328,0,0,-6.18757411979698,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5559298043897,0.0313973142186488,0,0,-4.14468525998774,0,-2.81099491322942,0,0,0,0,-4.86878600953102,0,0,0,0,0,0,0
"ERR2242513",0,0,0,0,0,5.1415516917211,0,0,0,0,-5.436626053498,0,0,0,0,0,0,0,0,-2.80538322006936,0,0,0,0,0,0,0,0,0,-5.46918778356586,-5.70984694453543,0,0,0,0,0,-4.85906627186131,0,0,0,0,0.523923043489905,0,0,-2.73824362379387,-0.373563193795391,0,0,-0.365737752262505,0,0,0,0,0,0,4.7427770799125,0,0,0,0,0,0,0,0,0,0
"ERR2242516",0,0,0,0,0,5.42422627421101,0,0,0,0,-4.97373804633988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.6074241471678,0,0,-3.65617818548856,0,-2.23490589321236,0,0,0,0,0,0.226206836731683,0,0,0,0,0,-6.33268637879118,-0.100148617776846,0,3.87097055717892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242522",0,0,-2.53748468873057,5.65205541352578,0,0,0,-2.84155913635647,-4.39505240430945,0,0,0,0,0,0,0,0,0,0,0,-3.01836111069152,0,4.92172479688094,0,0,0,0,0,-2.55092904118559,-3.0043598693172,0,0,0,0,0,-2.71485272808424,0,5.22795479930774,0,0,0,0,0,0,0,5.20370393787838,0,0,0,0,4.70226286010888,4.4183387058364,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242525",0,0,0,0,0,0,0,0,0,-3.80736505001477,0,0,0,0,0,0,0,0,0,-2.42929304050724,-2.40877339512951,0,0,0,0,0,0,0,0,-3.40448620899401,-3.37455750353546,3.24934977445074,0,0,0,-2.5585412740264,4.20765897263201,4.17211790428449,0,0,0,0,0,0,0,5.89674308764519,0,0,5.84490504918621,0,4.43152347987573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242526",0,0,0,0,0,0,-2.62207495073712,0,0,0,0,0,0,0,-4.54156703593036,0,0,0,0,3.85370883638092,0,0,0,0,0,0,0,5.05099387023041,0,-5.71736938904433,-2.80088716054989,0,0,0,0,-2.97352812009697,4.77827302088199,0,0,0,0,0,0,0,-2.77306384053993,0.970029459849533,0,0,4.85127886833974,0,-5.15030178174272,0,0,0,0,-4.80308746444724,0,0,0,0,0,0,0,0,0,0
"ERR2242535",0,0,0,0,0,4.98242210366926,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.43850512795281,-2.88436343230794,0,0,0,0,0,0,0,0,-3.32316090501684,-3.32585524946414,0,0,0,0,0,4.22361477613151,4.9958640122511,0,0,0,0,0,0,0,5.75588352921574,0,0,5.76055027069155,0,0,0,0,2.02670702349594,0,0,0,0,4.46266854301603,0,0,0,0,0,0,0
"ERR2242537",0,0,-2.56241761107111,5.41368745739718,0,0,0,-2.88062121073244,4.43823749258443,-3.1395273560514,0,0,0,0,0,0,0,0,0,0,-2.45619500134998,0,4.98938229434917,0,0,0,0,0,0,-2.70366964946286,-2.54801789173974,5.43782089243341,0,0,0,0,0,4.25425453563487,0,0,0,0,0,0,0,-4.68289319975161,0,0,4.41329644708777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242538",0,0,0,5.89000240594178,0,0,0,-2.93049038293318,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.53050340576323,5.07575823433224,0,0,0,0,0,0,-2.73275433393126,-2.84576015458747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.73326935097299,4.382960467508,0,4.92900117390055,0,0,0,0,-2.57445115160673,0,0,0,0,4.45908019618706,0,0,0,0,0,0,0
"ERR2242540",0,0,-2.86266061905279,0,0,0,0,0,-4.95827363702601,0,0,0,0,-2.58977743914686,0,0,0,0,0,0,-3.32042100415262,0,0,0,0,0,0,0,0,-2.62958333257714,-2.91993177241335,0,4.48562610489797,0,0,-2.65255207525297,0,5.75113788171122,0,0,0,0,0,0,0,-4.55457193475989,0,0,5.05747018445456,0,4.5943549640604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242541",0,0,0,6.29911352342713,0,0,0,0.397780308442427,0,0,0,0,0,0,0,0,0,0,-2.85245858578523,0,0,0,-0.20086636533619,0,0,0,4.13260674747177,0,0,-2.64098436087606,0,0,0,-2.72907979284656,0,0,0,0,4.94060319706608,0,0,0,0,0,0,4.57431909503215,0,-4.7269048591198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242543",0,0,0,0,0,0,0,-5.13727595778456,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.34218158523612,-0.803962301987555,0,-2.35200716944832,0,0,0,0,-2.90805221283218,-3.04767772267315,0,0,-3.50538124622075,0,0,0,0,0,0,0,0,0,-4.07379591725075,0,5.03689418368844,-0.347477154590038,-6.07149841835345,5.2787326607657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242545",0,0,0,0,0,0,0,-2.58459669615528,0,-2.68742937284483,0,0,0,0,0,0,0,0,0,0,-2.46078312711016,2.41553752639337,4.4766527948156,0,0,0,-4.94935120670944,0,0,0,-3.192832309048,4.65476421552021,0,-3.36305776006569,0,0,0,4.26220140256302,0,0,0,0,0,0,0,0,-5.03786863328087,-5.82498690922256,5.53014777931859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242549",0,0,0,0,0,0,0,0,0,-2.21576568622119,0,0,0,-2.30492457578413,0,0,-2.95208167411614,0,0,0,0,0,0,0,0,0,0,0,0,-3.35612620686608,0,3.83781874620283,3.99224647287225,-1.35059348239745,0,0,0,0,0,-5.11315544766214,0,0,0,0,0,5.81298110690547,0,-2.36665561682505,0,0,0,0,0,-2.72510805423241,0,0,0,0,-4.72002560604569,0,0,0,0,0,0,0
"ERR2242551",0,0,0,4.9758115844412,0,0,0,0,0,0,0,0,0,0,0,-3.28560081219528,0,0,0,0,-2.98394278021421,0,0,-3.0906582451499,0,0,0,0,0,-5.31375578200956,-2.83045437940674,0,0,0,0,-2.60487586851431,0,5.16834050220934,0,0,5.35317710943129,0,-5.69082754011179,0,0,0.158194440873442,0,0,4.9024907936383,0,4.5117773516769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
