"","204516__214856","28118__457412","40520__166486_410072","1211813__33959_658085","100886__665951","908612__1681_246787","457402__729_33043","1535__820_674529","469610__301301_328813","469591__291644_658081","454154__46503_47678","166486__410072","658086__39488_239935","292800__1623_84112","1689__457392","358743__457421","187327__626932","469588__563193","1681__246787","552396__573_454155","626935__850_1604","33959__658085","61171__649756_1161942","729__33043","301301__328813","39777__1318_1583","820__674529","1358__261299_363265","1309__156974","291644__658081","626934__88431_357276","1584__29361_328812","658087__1226323","665950__853_1680","584__626931","552395__1304_329854","39488__239935","46503__47678","1099853__28111_33039","28025__52226_97478","573__454155","154046__1512_163665","1623__84112","88431__357276","649756__1161942","548__28117_40545","853__1680","261299__363265","1304__329854","1203555__46228_338188","861__562_310298","156456__851_907","1547__1308_487173","905__187326","28111__33039","376805__823_165179","150055__1735_28026","658082__28116_360807","28117__40545","29361__328812","850__1604","52226__97478","333367__818_310297","658089__2173_29466","39486__384638","1683__1352_387090","562__310298","851__907","46228__338188","1318__1583","1512__163665","33035__371601_626940","1308__487173","823__165179","40519__821_39485","28116__360807","1735__28026","55565__46506_487174","103892__208479_411489","936548__39492_74426","818__310297","1352__387090","2173__29466","821__39485","371601__626940","658083__33038_751585","39492__74426","208479__411489","28126__1531_45851","46506__487174","626929__40518_216816","28080__817_39491","33038__751585","1531__45851","817__39491","40518__216816"
"ERR209689",0,0,0,0,0,0,0,-2.68818459234289,0,3.3751577684196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65607229406171,0,0,4.69723902544329,-2.70486890883453,0,0,0,0,0,0,0,-2.5659681878377,0,0,0,0,-4.68497037791479,0,-2.54929907002691,0,0,0,0,0,0,0,0,-4.44438727194034,0,0,0,4.41551551297469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.63836693933997,0,0,0,0,-2.72843314179066,0,0,0,4.56978558794682,0,0,4.72578482663621,0,0,0,0,-2.58645966105186,0,0,-4.4798795446692,0
"ERR209690",0,0,0,0,0,0,0,-3.1755155335798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.50015424438441,0,0,0,-2.43838604824645,0,0,-2.52492804037681,0,0,0,0,0,0,0,0,0,-4.22340852402994,0,-2.7994910400283,4.37330365138796,0,0,0,-3.42756396880966,0,0,0,0,0,0,0,-4.84886071666285,0,0,0,-2.72051193736946,0,0,0,-5.93671494017077,0,0,0,0,0,0,0,-2.72200791958723,0,0,-3.08223331293641,0,0,4.71206489812154,0,0,4.71465601532994,0,0,0,0,0,5.33858469878721,0,0,0,0,0,0
"ERR209691",0,0,0,0,0,0,0,-3.23196470360365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.59792707491081,0,0,0,0,0,0,-2.40164659876662,0,0,0,0,-2.4648525407945,0,0,0,0,0,0,-2.52517124475501,4.15977393088878,0,0,0,-3.33584899334942,0,0,0,-4.26924983382131,0,0,0,-4.37372489372763,0,0,0,-2.77455025836935,0,0,0,-5.77785994285868,0,0,0,0,0,0,0,-2.73744184235887,0,0,-3.11456630910137,0,0,4.80566201564906,0,0,4.74138835373052,0,0,0,0,0,5.39458709090585,0,0,0,0,0,0
"ERR209692",0,0,0,0,0,0,0,-2.95193130348622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.11289499809115,0,0,0,0,0,0,-5.19006489941155,0,0,0,0,0,0,0,0,0,0,0,0,0.0885758155966886,0,0,0,-3.40817579085015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.9031336308787,0,0,0,0,0,0,0,-5.21504630102148,0,0,-2.95016701205803,0,0,0,0,0,0.436990620498937,0,0,0,0,0,5.10983915569817,0,-2.92107936106505,0,0,-5.0594578663055,0
"ERR209693",0,0,0,0,0,0,0,-2.94422279062969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09954346217285,0,0,0,0,0,0,-5.22124143792297,0,0,0,0,0,0,0,0,0,0,0,0,0.0599505737510608,0,0,0,-3.39312426053867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.87706361564755,0,0,0,0,0,0,0,-5.17511328879575,0,0,-2.94088193338448,0,0,0,0,0,0.397157801475853,0,0,0,0,0,5.09375692768331,0,-2.91664157603747,0,0,-5.05177139716467,0
"ERR209694",5.09418320432447,0,0,0,4.83042965917733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.49724743625423,0,0,0,0,-2.70366879951572,0,0,0,0,0,0,0,4.32535943866345,0,0,0,-2.91898998326702,0,0,0,-4.68289172759998,0,-2.81481435401502,0,0,0,0,0,0,0,0,0,-5.05583895780311,0,0,0,0,0,0,0,0,0,4.87540147502818,-2.84648524173423,0,0,0,0,0,0,0,0,0,0,0,4.93025706167866,-2.9681957238246,-3.12734140301817,0,0,-5.41671420264121,5.14106580047288
"ERR209695",4.94390644308645,0,-2.84877637169253,0,0,0,0,0,0,0,0,4.93422541517319,-2.81391320304403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.67352573626539,0,0,0,0,0,4.87384063576115,0,0,0,0,0,0,4.63068241055465,0,0,0,0,0,-2.76259074113593,0,0,0,0,0,0,0,-2.89080559493142,0,0,0,0,0,0,0,0,0,0,-4.7849475241668,0,0,0,0,0,-2.80889550506918,5.0070221652256,0,-2.68578760055896,-2.85368958204523,0,0,0,0,4.86514972793166,0,0,0,4.94273534513234,0,4.65192058250663,0,0,0,0,0,0
"ERR209696",5.37941979200876,0,-2.55247447127229,0,0,0,0,-2.50048058948706,0,0,0,-4.42101546926612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33095942433136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.52982490993058,0,0,0,0,0,0,0,-2.91167207932938,0,0,0,0,0,0,0,0,0,0,-4.38178527825312,0,0,0,0,0,-2.81775927564163,5.04316397637821,0,-3.02321870026191,-2.80723592796762,0,0,0,0,4.88050222890978,0,-2.55095360355745,0,4.86227525607269,0,5.23636839124598,0,0,4.41838124911243,0,0,0
"ERR209697",5.35293506873704,-4.92728787072034,-2.55042755651143,0,0,0,0,-2.53012143667536,0,0,0,-4.41747010890153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.38229887764089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.50291744199145,0,0,0,0,0,0,0,-2.90357772485735,0,0,0,0,0,0,0,0,0,0,-4.33518017667953,0,0,0,0,0,-2.80045025714479,5.02914414317818,0,-2.98943835534854,-2.77360625650573,0,0,0,0,4.85052212944411,0,0,0,4.80402695645885,0,5.17785911755881,0,0,0,0,0,0
"ERR209698",0,-4.5833772623971,-2.57477930673647,0,0,0,0,0,0,0,0,-4.45964857754454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.95435340926723,0,0,0,0,-2.49686920854659,0,0,0,0,0,0,0,5.11709020836518,0,0,0,0,0,0,0,-4.32470432905699,-3.22315068278532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.58266074303449,-3.31784259229031,0,0,0,0,0,0,0,0,5.74667194136284,0,0,0,0,0,0,-2.67701503234984,-2.68016699581109,0,0,-4.64218540951406,-4.63672604865556
"ERR209699",0,-4.60275103780925,-2.6166469324491,0,0,0,0,0,0,0,0,-4.53216543247109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.90402329548334,0,0,0,0,-2.52298107253097,0,0,0,0,0,0,0,5.02991589414075,0,0,0,0,0,0,0,-4.36993140415825,-3.23516244555491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.60346572643988,-3.33388963270339,0,0,0,0,0,0,0,0,5.77446623066941,0,0,0,0,0,0,-2.59729194850265,-2.68887627285677,0,0,-4.65727031985437,-4.49864161689616
"ERR209700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.53570608308852,0,0,0,0,0,0,0,-2.42114675255626,0,0,0,0,4.39197176897079,0,0,0,0,0,-2.57052425944268,-2.77217661481193,0,0,0,-4.19354918800784,-3.4202045411928,0,0,0,0,0,0,0,0,0,0,4.80155074440855,0,4.45227861944309,0,0,0,0,-5.92396803762373,-3.35304697507656,0,0,-2.86459415342494,0,0,0,0,0,5.80764772099774,0,0,0,0,-2.76247721982774,-4.96162261679675,0,0,0,4.78475089949326,0,0
"ERR209701",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.64154765449999,0,0,0,0,0,0,0,-2.5098157462367,0,0,0,0,4.57529474820838,0,0,0,0,0,-2.65681353975039,-2.82575212440703,0,0,0,-4.34712839011836,-3.49020226261727,0,0,0,0,0,0,0,0,0,0,4.89434624906867,0,4.60173603708459,0,0,0,0,-6.04520764754497,-2.94814641190021,0,0,-2.94945494665425,0,0,0,0,0,5.10633937356304,0,0,0,0,-2.83829352471872,-5.10860582224052,0,0,0,4.91606859160658,0,0
"ERR209702",0,-4.87006829227502,-2.46452258984268,0,0,0,0,0,0,0,0,-4.26867834200875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.44286896434961,0,0,-5.73176687192292,0,0,0,0,0,0,0,0,0,4.23117316248669,0,0,0.56626585704008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.83579641968514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.91174347881658,0,0,0,0,0,0,0,0,0,-2.798191782638,0,0,0,0,4.84661033685074
"ERR209703",0,-4.89288906581807,-2.47711125455644,0,0,0,0,0,0,0,0,-4.29048254889243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.62719539541197,0,0,0,0,0,0,0,0,0,0,0,0,0.607152965059478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.85119207154657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.93840953005622,0,0,0,0,0,0,0,0,0,-5.25822012159541,0,0,0,0,0.610071710430526
"ERR209704",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.29508375987548,0,0,0,0,0,0,0,0,0,0,0,0,3.97520167973054,0,0,0,0,0,0,0,0,-3.76249591566031,0,0,0,0,0,0,-2.87242707834177,0,0,-2.45253271679993,0,0,0,0,0,-2.53014826683124,0,-6.51683408919405,-4.52897509602411,0,0,0,0,0,-4.97518964072457,-4.24791127272241,0,-1.06897436091024,-4.38234534883404,-2.28921350115378,0,0,0,0,0,-2.30717961350001,-3.96503409337099,0,-3.99615231276915,0
"ERR209705",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.21672745454581,0,0,0,0,0,0,0,0,0,0,0,0,3.83948457780618,0,0,0,0,0,0,0,0,-3.77627339477511,0,0,0,0,0,0,-2.83695258930995,0,0,-2.5041896629683,0,0,0,0,0,-2.59524597356615,0,-6.5406973830211,-4.28948844088066,0,0,0,0,0,-4.91374602334891,-4.33738372804987,0,-0.769414747708788,-4.49509788435513,-2.24759477692599,0,0,0,0,0,-2.3060220882172,-3.89294834846226,0,-3.99414742016827,0
"ERR209706",5.10556635929201,-4.17053512297023,0,0,0,0,0,-2.4945840907711,0,0,-5.05654323689178,0,-2.89198263265447,0,0,0,0,0,0,0,0,0,0,0,0,0,4.32074638896855,0,0,0,-2.28412911965174,0,0,0,0,0,-5.00906085436434,-0.839546567133447,0,0,0,0,0,3.95622768628438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.29075585239134,0,0,-3.34494502008355,0,0,0,0,0,5.69975633164644,0,0,0,0,0,5.79361472330921,0,0,0,0,0,0
"ERR209707",5.09242305312037,-4.15699470010131,0,0,0,0,0,-2.48931767357281,0,0,-5.03709800762181,0,-2.9068064154913,0,0,0,0,0,0,0,0,0,0,0,0,0,4.31162468680727,0,0,0,-2.30442622342996,0,0,0,0,0,-5.03473639939809,-0.847354986463152,0,0,0,0,0,-3.99138330127475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.27838466035581,0,0,-3.33385216915719,0,0,0,0,0,5.67832879849069,0,0,0,0,0,5.77440134190397,0,0,0,0,0,0
"ERR209708",0,0,0,0,0,0,0,0,0,0,0,0,-2.75938047739383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.29425810806156,0,0,-4.77938718425978,0,0,0,0,0,0,0,0,0,3.97377160883948,0,0,0,-2.87623535737043,0,0,0,0,0,-2.7498729325956,-3.29506324926337,0,0,0,0,0,-2.38767276741566,0,0,4.98178577349161,0,0,0,0,0,0,0,-3.17362328340821,5.70721696187714,-4.762919633614,0,-2.96287720610034,0,0,0,-4.13557054501251,5.49687677094658,0,0,0,5.13185385755352,0,0,0,-3.04178567919983,0,0,5.26852734210951,0
"ERR209709",0,0,0,0,0,0,0,0,0,0,0,0,-2.69284414701671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.66414287949742,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.84034122868605,0,0,0,0,0,-2.73740416444315,-3.28930790482003,0,0,0,0,0,-2.4000929618638,0,0,4.91961531891684,0,0,0,0,0,0,0,-3.19198305776578,5.69724841288623,-4.74132309366616,0,-2.9735493499346,0,0,0,-4.15708295283657,5.52867683294939,0,-2.48779556075974,0,5.15033855290013,0,0,0,-3.04994903877063,4.30898831008018,0,5.28266669564658,0
"ERR209710",0,0,0,0,0,0,0,0,0,-2.78282632863709,0,0,-2.65654365449403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.8199965898398,0,0,0,0,0,0,4.60126858210835,0,-2.46867694715925,0,0,4.95784280172543,0,0,0,0,0,0,0,0,0,0,0,0,-4.27587389995384,0,0,-2.91110968391473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.53233606639805,5.04218987894608,0,0,-2.82943168929908,0,0,0,0,6.11818553640941,0,0,0,4.90071944241144,-2.35523688446621,0,0,-2.55288431727105,0,4.0793899477557,4.42172534335924,0
"ERR209711",0,0,0,0,0,0,0,0,0,-2.9443261017599,0,0,-2.66539276891166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.09972240229935,0,0,0,0,0,0,4.61659569788169,0,-2.39808518800094,0,0,4.8905019826222,0,0,0,0,0,0,0,0,0,0,0,0,-4.15360538649599,0,0,-2.91871930326531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.53666755835262,5.05537012628756,0,0,-2.82163389606722,0,0,0,0,6.1256879005473,0,0,0,4.88721326834694,-2.3514425706036,0,0,-2.57660423170164,0,4.0728180033658,4.46280944030422,0
"ERR209712",0,0,0,0,0,0,0,0,0,0,0,0,-2.52403807537161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.93009732808818,0,0,-4.37176218678198,0,-2.56221550546054,0,0,0,0,0,0,0,-0.673638389963969,0,0,0,-2.77614720151823,0,0,0,4.43788743539842,0,0,0,0,0,0,0,0,-2.7984620299489,0,0,-4.80842800231973,0,0,0,0,0,0,0,0,0,0,0,-2.70369970131703,0,0,0,4.84707841892384,0,0,0,0,-4.6829452510899,-3.06845230793285,0,0,-2.62529621363763,0,-5.31471529794167,-4.54714642693858,0
"ERR209713",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.84034282142659,0,0,0,0,-2.57443099350409,0,0,0,0,0,0,0,-0.646716190817392,0,0,0,-2.78955700698016,0,0,0,4.45904528132911,0,0,0,0,0,0,0,0,-2.82812039519757,0,-2.51141192614541,-4.83165446669942,0,0,0,0,0,0,0,0,0,0,0,-2.72073708497831,0,0,-4.34989305481826,4.89844821440397,0,0,0,0,-4.71245486521927,-3.09357015339284,0,0,-2.64281090121495,0,-5.35822068245504,-4.57748275570118,0
"ERR209714",0,0,0,0,0,0,0,-2.6345305334084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.56314073795488,0,0,0,0,0,0,-2.52702157298928,0,0,0,0,-2.5571564635052,0,0,0,0,0,0,-2.78160536219869,4.37692975624005,0,0,0,0,0,0,0,-4.42912491769415,-2.75163007752642,0,0,4.81788181393415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76596309791044,-5.14511519093873,0,0,0,0,0,0,0,0,0.230917554727542,0,0,0,0,0,0,-2.96505670159201,-2.7696271024073,0,0,-4.79713485938922,5.13562885447994
"ERR209715",0,0,0,0,0,-2.69554112761743,0,-2.78139690955049,0,0,0,0,-2.68646157198604,0,0,0,0,0,4.66881418692489,0,0,0,0,0,0,0,4.8175207633565,0,0,0,0,0,0,0,0,0,4.65308793526118,0,-2.92190478672742,0,0,0,0,0,0,-2.84600991008323,0,0,0,0,0,0,0,0,5.0608875454906,0,-3.05778750506642,-3.22153068962548,4.92943376310869,0,0,0,-5.2826060500817,0,0,0,0,0,0,0,0,0,0,0,0,5.57985483257374,-5.29624331752431,0,0,0,-0.342352937157319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR209716",0,0,-2.63934194525206,0,0,0,0,0,0,0,0,4.57147434772425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.00190454644104,0,0,0,0,0,0,-2.93981311037967,0,0,0,0,0,0,0,0,5.19945119390789,0,0,-2.72557052702323,5.09190567193469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.72082663241652,0,-5.6579632903703,0,0,0,0,0,0,0,0,0,0,0,0.142491072787952,-2.77517394265588,-2.79610260012264,0,0,-4.84299176658786,4.80674226852122
"ERR209717",0,0,-2.6325122354006,0,0,0,0,0,0,0,0,4.55964494326056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.99470569101419,0,0,0,0,0,0,-2.94778509343433,0,0,0,0,0,0,0,0,5.18698241055225,0,0,-2.71910455836974,5.10571355162243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.70962724618853,0,-5.65988104164382,0,0,0,0,0,0,0,0,0,0,0,0.164309869430239,-2.77515501463624,-2.79466352718646,0,0,-4.8404992191466,4.80670948422952
"ERR209718",4.37517715065304,-5.14929287233887,0,0,0,0,0,0,0,0,0,0,-2.74904346058155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5918156263942,0,0,0,0,0,4.76148294594222,0,-3.18192266983771,0,0,0,0,4.48915634876571,0,0,0,0,0,0,0,0,0,0,-5.51125172991413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.39928223506794,0,0,0,0,0,0,0,0,0,0,0,4.15567873283508,-2.92560717444051,-3.20484472309872,0,0,-5.550953890776,5.06730026911898
"ERR209719",4.61318580629386,0,0,0,0,0,0,-2.60771218670569,0,0,-4.90842963860079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.51668999889079,0,0,0,0,0,0,0,0,0,0,0.0457080536492257,-2.49858987513132,0,0,0,0,0,0,-2.46445956888069,0,0,0,0,0,0,0,0,-4.32768461100462,-3.64357660955646,0,0,4.26856918650064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.31085980902133,-2.75320662104513,0,0,-2.53757462043007,0,0,0,0,0,4.76869375138521,0,0,0,0,0,4.39520817058219,0,0,0,0,0,0
"ERR209720",4.63956943782203,0,0,0,0,0,0,-2.6277730917475,0,0,-4.92325596885145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.55143650566902,0,0,0,0,0,0,0,0,0,0,0.0327438739100787,-2.54565991933628,0,0,0,0,0,0,-2.42076112993336,0,0,0,0,0,0,0,0,-4.40921231908213,-3.64434867781701,0,0,4.19288127003243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.31219707047553,-2.70620497160853,0,0,-2.51822460099424,0,0,0,0,0,4.68728450652146,0,0,0,0,0,4.36169295379188,0,0,0,0,0,0
"ERR209721",4.99391065342482,-4.38178970742853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.02731791445119,0,0,0,0,-2.55199155843738,0,0,0,0,0,0,0,5.24346843849292,0,0,-2.55789838034509,0,0,-2.40607848532805,0,-4.42017903970042,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43040995535584,0,0,0,-4.16745018358655,0,-2.37770853631097,0,0,0,0,-2.56008402059104,0,0,0,4.11831199048083,0,0,4.43419559530889,0,0,0,0,-2.61892184185985,0,0,-4.53610569115313,0
"ERR209722",0,0,0,0,0,0,0,-2.44466229945031,0,0,0,0,-2.3720140727877,0,0,0,0,0,0,0,0,0,0,0,0,0,4.23427930999609,0,0,0,0,0,0,-2.85493118946693,0,0,-4.10844889033669,0,-2.38264129673672,0,0,0,0,0,0,-2.48567838779473,4.94488587226977,0,0,0,0,0,0,0,-4.12685578215979,-2.35547996642148,0,0,4.30532125893636,0,0,0,0,-2.40737318201099,-4.35686217891096,0,0,0,0,0,0,0,0,-4.07981097805263,0,0,0,0,0,0,0,0,4.1696926640218,0,0,0,0,0,-3.31808743331929,0,0,0,0,-5.74709601846482,0,0
"ERR209723",4.32090571195241,0,0,0,0,0,0,-2.98248238616647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16581102551959,0,0,0,-2.53574263042942,0,0,-2.84261173716261,0,0,0,0,0,0,0,0,0,-4.39203507082211,0,-2.54219772314412,4.92354795495727,0,0,0,0,0,0,0,0,0,0,0,4.40321561937154,0,0,0,-3.12941311961144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.36575011417733,0,-5.42030252103963,0,0,0,0,0,0,-4.09759939576701,0,0,-2.83214659282944,-3.1577657324567,0,0,-5.46941068701495,4.90542179326367
"ERR209724",4.35052061955259,0,0,0,0,0,0,-3.02638316618073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2418494069962,0,0,0,-2.5687486110614,0,0,-2.51140791337108,0,0,0,0,0,0,0,0,0,-4.44920310623034,0,-2.41384524170604,4.34988610448925,0,0,0,0,0,0,0,0,0,0,-2.41307160761027,4.18090260024325,0,0,0,-3.01925529837239,0,0,0,0,0,0,0,0,0,0,0,0,4.1795626266829,0,0,0,0,-5.22950357780252,0,0,0,0,0,0,0,0,0,-2.95193948747526,-3.15475306037452,0,0,-5.46419258590207,5.11290917317598
"ERR209725",0,0,0,0,0,0,0,0,0,-2.41751316207828,0,0,-5.50743815572674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.18725562468607,0,0,0,0,0,0,-0.0209009394907972,0,-3.06899195754871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.31564999849464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.35581494703144,0,0,0,0,-5.12812816907664,0,0,0,4.08039118148863,0,0,0.0823801576103584,0,0,0,-3.36478298494017,-2.76173602521079,0,0,-4.78346711275842,5.82797508635963
"ERR209726",0,0,0,0,0,0,0,0,0,-2.61787203173284,0,0,-5.60093298421409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.53428736667485,0,0,0,0,0,0,-0.524468977013338,0,-2.97150976426393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.14680588689214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.32094381627826,0,0,0,0,0,0,-0.426876477075455,0,0,0,-5.88866583663844,-2.67410711575171,0,0,-4.63168938936343,1.17660200229348
"ERR209727",0,-4.38816983390978,0,0,0,0,0,0,0,-2.16769666803931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.75456076444186,0,0,0,-2.78896306213404,0,0,0,0,0,0,0,0,0,0,0,0,4.83062572404902,0,0,0,0,0,0,0,0,-3.57104256431547,0,0,0,0,0,0,0,0,-3.83802395803705,-2.695710642422,0,0,0,0,0,0,0,-6.18522715738545,0,0,0,0,0,-4.72536889973859,0,-4.66910779517905,0,0,0,-3.0985150770656,0.311500417928122,0,0,0,0,0,-5.36678554149581,0,0,0
"ERR209728",0,-4.40442418224476,0,0,0,0,0,0,0,-2.2372181790234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.87497555368526,0,0,0,-2.74308636123108,0,0,0,0,0,0,0,0,0,0,0,0,4.75116494720146,0,0,0,0,0,0,0,0,-3.57499500603836,0,0,0,0,0,0,0,0,-3.85654796123937,-2.69216173946659,0,0,0,0,0,0,0,-6.19207298726344,0,0,0,0,0,-4.67729842336514,0,-4.66296091494913,0,0,0,-3.10478518224012,0.401785912894768,0,0,0,0,0,-5.37764568222688,0,0,0
"ERR209729",0,-5.68003644938982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.76436321317069,0,0,0,0,0,0,0,0,0,0,0,0,-4.78801753578599,0,0,2.25022607848433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.88781657455137,0,0,0,0,0,0,-3.51748147968597,0,0,0,3.14799395228364,0,0,0,0,6.09245663749866,0,-2.36833903071373,0,4.76925091013318,-2.41053128312014,0,0,0,4.10208353074461,4.17516265559829,0,0
"ERR209730",0,-5.68438414157389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.79126696127822,0,0,0,0,0,0,0,0,0,0,0,0,-4.83461619442227,0,0,2.2993131702382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74382662330107,0,0,0,0,0,0,-3.52375351328139,0,0,0,3.15540563203944,0,0,0,0,6.1033201183527,0,-2.38274579926476,0,4.80155074440855,-2.410928396853,0,0,0,4.12703678584788,4.17585047675998,0,0
"ERR209731",0,-5.99425475862652,-2.86759022929193,0,0,-2.62298337572039,0,0,0,0,0,-4.9668119724217,0,0,0,0,0,0,4.54314047415624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.73663446677781,0,0,0,0,0,0,0,0,0,0,0,0,2.77742306333441,0,0,-4.73998993820332,0,0,0,0,0,0,0,0,0,0,0,0,4.67515343811727,0,0,0,0,0,0,-3.05956929612656,0,0,0,0,0,0,0,0,5.29932947016895,0,0,0,0,-2.77640867551783,0,0,0,0,4.8088808885719,0,0
"ERR209732",0,-6.00105120614497,-2.87469729861125,0,0,-2.54050600089353,0,0,0,0,0,-4.97912177757569,0,0,0,0,0,0,4.40028547048122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7320424361685,0,0,0,0,0,0,0,0,0,0,0,0,2.69142224077858,0,0,-4.73203630787809,0,0,0,0,0,0,0,0,0,0,0,0,4.72663796673149,0,0,0,0,0,0,-3.08844745737683,0,0,0,0,0,0,0,0,5.34934791268359,0,0,0,0,-2.76339316628824,0,0,0,0,4.78633736529986,0,0
