"","387090__46503_166486","46503__166486","1358__584_751585","1582__820_46506","29382__1352_1680","1078764__39485_328813","301301__550_53345","571__573","584__751585","47770__204516_360807","147802__729_33043","820__46506","376804__165179_310298","1352__1680","116085__1283_310297","296__1735","1747__329_754333","322095__28111_47678","39485__328813","548__410072","729__33043","1260__1579_74426","1363__1351_1353","204516__360807","28126__823_328814","411489__457412","165179__310298","1304__1512_37734","154046__626940","1318__100886","28111__47678","1283__310297","550__53345","626929__329854_357276","239935__246787","28125__371601_487174","626933__33039_39492","147207__291644","823__328814","1351__1353","649756__674529","1118060__552398_665956","1535__147206_384638","626935__817_338188","1579__74426","329__754333","287__103892","285__363265","291645__562_218538","147206__384638","293__39486_88431","329854__357276","80866__303_546","48296__43765_208479","665951__853_39491","371601__487174","33039__39492","562__218538","1512__37734","40214__40324","491921__40545_216816","1685__28116_1118061","303__546","39496__40518_45851","1354__658081","552398__665956","1681__28026_501496","29466__818_28117","29361__33038_39488","40518__45851","28116__1118061","43765__208479","39486__88431","853__39491","818__28117","817__338188","40545__216816","28026__501496","33038__39488"
"ERR2242071",0,0,0,0,-0.560222983196054,0,0,-1.23332299542725,0,0,0,0,0,0.970334670463372,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.61909814764547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.57814534111366,0,0,0,-2.30029325807137,0,0,0,0,6.19752952767473,-4.53641106173149,0,0,0,-3.98422479528776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242074",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.67501461753857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.90121042099735,0,0,0,0,0,0,0,0,-3.5537630233835,0,0,0,0,0,0,0,0,6.1552981145598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242077",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.59918357677498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.50191801317286,0,0,0,0,0,0,0,0,-3.758585962084,0,0,0,-1.81421326038521,0,0,0,0,6.51006185094463,0,0,0,0,-3.14230954275237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242079",0,0,0,0,0,0,0,2.74564722261936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.971350595269483,0,0,0,0,-1.87123596077162,0,0,0,0,0,0,0,0,0,0,0,-1.68242858296902,0,0,0,0,0,0,0,0,-3.6874294632496,0,0,0,-1.64201422218275,0,0,0,0,6.38681517967474,-3.24107575700641,0,0,0,-2.84405205957122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242091",0,0,0,0,-3.15875423484411,0,0,0,0,0,0,0,0,5.47112282337334,0,0,0,0,0,0,0,0,-6.70958859044431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407828304106866,0,0,0,0,0,0,0,0,-3.50626245110041,0,0,0,0,0,0,0,0,6.0730247099769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242097",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.8427574868361,0,0,0,0,0,0,0,0,6.65585120836582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242103",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.54062811271836,0,0,0,0,0,0,0,0,6.1325477819349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242107",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.20355349466667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.71831264152282,0,0,0,0,0,0,0,0,6.44030641354317,-3.81666660995863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242108",0,0,2.66607034569976,0,0,0,-2.90548714653398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.03245135853517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.58988319412815,0,0,0,0,2.69142927399578,0,0,0,6.2178600854676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242109",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.92764533908139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.80288128140006,0,0,0,0,0,0,0,0,-1.46433799356392,0,0,0,0,0,0,0,0,2.53630780430617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242115",0,0,0,0,-1.60685563738106,0,0,0,0,0,0,0,0,2.78315560437247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.7487182845542,0,0,0,0,0,0,0,0,6.49297053211032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.04010334594132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53356264786164,0,0,0,0,0,0,0,0,-3.93170588640211,0,0,0,0,0,0,0,0,6.80991435566609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242129",0,0,0,0,7.72523935122423,0,0,0,0,0,0,0,0,0,0,0,-0.871863420542156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51011174163981,0,0,-2.4360773740938,0,0,0,0,0,0,0,0,4.21940978309943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242136",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.527584692326908,0,0,0,0,0,-3.93073521470364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.80823310296687,0,0,0,0,0,0.913803492405799,0,0,-1.67027613097791,0,0,0,0,0,0,0,0,2.89300312152331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.768654386459,0,0,0,0,0,0,0,0,6.52750087351431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242142",0,0,7.69845541085407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46620132997083,0,0,0,0,4.60544877459689,0,0,0,0,0,0,0,0,0,0,0,4.97270732665463,0,0,0,0,0,0,0,0,-2.47301655642047,0,0,0,0,0,0,0,0,4.28339032367929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242155",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.04994347952372,0,0,0,0,-1.0637601516391,0,0,0,0,0,0,0,0,0,0,0,3.55060625917961,0,0,0,0,0,0,0,0,-3.54940011995642,0,0,0,-3.2955607547688,0,0,0,0,6.14774134415558,-1.84248662970609,0,0,0,-5.7080786666896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242156",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.39010395107751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4077306710685,0,0,0,0,0,0,5.18663555732806,0,-3.66391799301837,0,0,0,0,0,0,0,0,6.34609211867362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242469",0,0,0,-2.47377372189242,0,0,0,0,0,0,0,4.28470177274643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.65479565351186,0,0,-5.2922431915296,0,0,0,0,0,0,0,0,0,0,0,-3.42988245219515,0,-2.32204040885769,-4.59824095559557,0,0,-3.22907301071101,0,-0.986761731654825,5.94073067119092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.02189196536953,-5.59291851590087,0,0,0,0,0
"ERR2242471",0,0,0,0,-2.23547868593325,0,-2.79504891015102,0,0,-2.27302215593359,0,0,-3.5074292982528,-3.87196266327369,0,0,0,0,0,0,0,0,0,-3.93698986080673,0,0,6.07504574852951,0,0,-4.04580982220577,0,0,4.84116672202158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.16666710369821,0,0,0,0,0,-5.53969871921166,0,0,5.48482831426228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284003691762235,0,0,0,0,0
"ERR2242476",-2.29643958577571,3.97755003907596,0,-2.29029229977361,0,0,0,0,0,0,0,3.96690262739167,-2.67394618914748,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63141065630861,0,0,0,0,0,0,0,5.29968657323056,0,-2.53005794071737,0,0,0,0,0,0,0,0,0,0,0,-3.29102809949269,0,0,0,0,0,-3.18003156260217,0,-4.38218889941558,5.70022787745817,0,0,0,0,0,-2.65245886938523,0,0,0,0,0,4.59419352676192,0,0,0,5.50797623609961,0,0,0,0,0
"ERR2242477",-2.30612118026165,-3.99431905262389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.72828454380634,0,-2.50774370852246,0,0,0,0,-0.880230507197331,0,0,0,0,0,-1.99358275272496,0,0,2.03671582340997,0,0,0,-3.35313247701105,0,0,0,2.99347663980857,-1.65537392061267,0,0,0,5.80779581469242,0,0,3.45298661681265,0,4.3435395155221,0,-2.86719173602563,0
"ERR2242478",-2.35760749846679,4.08349597164985,0,-2.30258938726508,0,0,0,0,0,0,0,3.98820180771201,0,0,0,4.76077606159863,0,0,0,0,0,0,0,0,0,0,0,0,-4.6505319626347,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.66621165199819,0,0,0,0,0,-3.25316648935052,-4.61801404499301,0,0,0,0,-2.50703044807795,0,0,5.63464964503558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34230411219318,0,0,0,0,0
"ERR2242480",0,0,0,-2.93833958004423,0,0,0,0,0,-2.5844675815302,0,5.08935344252721,0,0,0,0,0,0,0,0,0,0,0,-4.47642916172496,0,0,0,0,-4.55701151354894,0,0,0,0,-2.90062685913413,-5.11679460078401,0,-2.87703331933541,0,0,0,0,0,0,0,0,0,0,-5.0648659091782,0,0,0,-5.02403309381924,0,0,-2.73864098578062,0,-4.98316788415747,0,0,0,0,0,0,0,0,0,0,-2.60561914567902,0,0,0,0,0,4.74346533106256,-4.51306474549027,0,0,0,0
"ERR2242484",-2.72244791652103,4.71541811237446,0,-2.93155199340289,0,0,0,0,0,-3.19783833862335,0,5.07759699760363,0,0,0,0,0,0,0,0,0,0,0,5.53881847688729,0,0,0,0,0,0,0,0,0,0,0,0,-2.56162687773192,0,0,0,0,0,0,0,0,0,0,0,-2.7899626555,0,0,0,0,0,-2.83593210287197,0,4.43686790226571,4.83235707054579,0,0,0,-2.58665943858243,0,0,0,0,0,-3.05188982552472,0,0,4.48022556950235,0,0,-4.9119784889899,-5.28602823691133,0,0,0,0
"ERR2242486",0,0,0,-2.3200531311836,0,0,-2.12080901098105,0,0,0,0,4.01844989946926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.60720729886554,0,0,0,3.67334896016909,0,0,-2.07815852387356,0,0,0,0,0,0,0,0,0,0,0,0,-3.67138311536391,0,0,0,0,0,-2.46826554991929,-3.59947614953135,0,6.3590220898608,0,0,0,-2.95954863319014,0,-2.49269042482132,0,0,0,0,0,4.31746646333097,5.12608860015635,0,0,4.27516133903214,0,0,0,0,0
"ERR2242487",0,0,0,-3.3392893510175,0,0,0,0,0,0,0,5.78381881713601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25042215074677,0,-3.13247959229029,0,0,0,0,0,0,0,0,0,0,0,-5.19059921759894,0,0,0,0,0,-2.59581500658791,0,-5.42561380751942,-0.167368559540322,0,0,0,0,0,0,0,0,0,-2.54149819681455,-2.53585278937277,0,0,0,0,4.49608347846,-4.40200400422748,0,0,0,4.3922258717089
"ERR2242488",0,0,0,0,0,0,0,0,0,0,3.46279340966334,0,-3.1692999446157,0,0,0,0,0,0,0,-5.26805897352179,2.51334031427948,0,0,0,0,5.48938852849963,0,0,0,0,0,0,-2.65433973325233,0,0,0,0,0,0,0,0,0,0,-4.48300246236145,0,0,0,0,0,0,-4.59745127854185,0,0,-2.76284564578669,0,0,0,0,0,0,0,0,-2.64374342060432,0,0,0,0,0,4.57909792666262,0,0,0,4.78538903197299,0,0,0,0,0
"ERR2242496",-3.28824264591616,5.69540333034151,0,0,0,-3.224362173759,0,0,0,0,0,0,0,0,0,0,0,0,-5.58475910695382,0,0,0,0,0,-2.84355905093714,0,0,0,0,0,0,0,0,0,0,0,-2.07667527156254,0,4.92518875054546,0,0,0,0,-3.48916419296916,0,0,0,0,0,0,0,0,0,0,-5.83733823999902,0,-3.59690708116821,0,0,0,0,0,0,0,0,0,0,-2.25340419055721,0,0,0,0,0,-0.436010063958372,-3.90301054803371,-6.04340965817265,0,0,0
"ERR2242501",0,0,0,-5.82365704184809,0,-5.14207192276934,0,0,0,0,0,-0.331005843389818,-3.49124188975483,0,0,0,0,0,0.177009227856082,0,0,0,0,0,0,0,-6.04700833456814,0,0,0,0,0,0,0,-4.71833975196072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.85238491597812,0,0,0,0,0,0,0,0,0,0,0,0,-2.47793866343586,0,0,0,0,0,-0.477842372457924,4.29191566311022,0,0,0,0
"ERR2242504",-2.72104396896209,4.7129864038712,0,-2.84331825526592,0,0,0,0,0,0,0,4.92477168020867,0,0,0,0,0,-6.22952612814178,0,0,0,0,0,0,0,0,0,0,0,0,-0.121122428734238,0,0,-2.82919119205005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.90030288895704,0,0,0,0,0,0,0,0,0,-2.38384385220488,0,-2.34996407029657,0,0,0,-2.37442653107347,0,4.07025716571502,-4.12893866932956,0,0,0,-4.11262739065877,0,0,0,0
"ERR2242507",0,0,0,-5.26118935605982,0,0,0,0,0,-2.6707192981199,-2.45280437103621,-0.0164819053597721,0,0,0,0,0,0,0,0,4.24838179166174,0,0,4.62582151709837,0,0,0,0,0,0,0,0,0,-2.91690542690405,0,0,0,0,0,0,0,0,-2.49767466632002,0,0,0,0,0,0,-4.32609942284392,0,-5.05222840027121,0,0,-5.7757342623237,0,0,0,0,0,0,0,0,-3.40871696093515,0,0,0,0,0,-5.90407096496145,0,0,0,-1.74957705410977,0,0,0,0,0
"ERR2242509",-2.45225584223868,4.247431711915,0,0,-2.77102672911219,-2.60441734474906,0,0,0,0,0,0,0,-4.79955908395371,0,0,0,0,4.51098316521899,0,0,0,0,0,0,4.99339863084813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.65391632668734,0,0,0,-6.60074332891782,0,0,0,0,0,0,0,0,-2.61292457100482,0,0,0,-2.45405934888766,0,4.52571811332546,0,0,-4.59671791685904,-0.446096104306421,-4.25055547706283,0,0,0,0
"ERR2242510",0,0,0,-2.4102078186726,0,0,0,0,0,-2.74858596145287,0,4.17460239874069,-3.69547684701799,0,0,0,0,-2.44344558359617,0,0,0,0,0,-4.76069053420692,0,0,6.40075365722959,0,0,0,-4.23217189631836,0,0,-3.08504954337197,-3.83120041437173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.34346255298742,0,0,-2.60200629121123,0,0,0,0,0,0,0,0,0,0,0,0,-4.97173551674478,0,0,0,0,0,-4.50680709799172,-0.53372448016624,0,0,0,0
"ERR2242513",5.13412673568474,0,0,-2.84242619322162,0,-2.96049676331864,0,0,0,0,0,-4.92322658342444,-2.86955047803591,0,-2.8053771162595,0,0,0,5.12773080971109,0,0,0,0,0,0,0,-4.97020722284176,0,0,0,0,-4.85905569975251,0,0,0,0,-2.96847014945769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.37608735632159,0,-5.1415411196123,0,0,0,0,0,0,-2.73823751998401,0,0,0,0,0,-4.7427665078037,0,0,0,0.212329667819533,0,0,0,0,0
"ERR2242516",4.84312526064059,0,0,0,0,-2.33261638549025,0,0,0,0,0,0,-6.20833529007857,0,0,0,0,-2.23578096455675,4.04021009423679,0,0,0,0,0,0,0,1.91219946052581,0,0,0,-3.87248622520763,0,0,0,0,0,-3.13167239575131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.27479555405782,0,-5.42421570210221,0,0,0,0,-2.2348997894025,0,0,0,0,0,0,0,0,3.87095998507012,0,0,3.94006147645994,0,0,0,0,0
"ERR2242522",0,0,0,-3.01835500688166,0,-2.53747858492071,0,0,0,0,0,5.22794422719894,0,0,0,0,0,0,-4.39504183220065,0,0,0,0,0,-2.55092293737573,0,0,0,0,0,0,0,0,0,-5.28642268674676,0,0,0,4.4183281337276,0,0,0,0,0,0,0,0,0,-3.26320961066393,0,0,0,0,0,-3.00435376550734,0,0,5.65204484141698,0,0,0,-2.71484662427438,0,0,0,0,0,-2.84155303254661,0,0,4.70225228800008,0,0,-5.20369336576958,-4.92171422477214,0,0,0,0
"ERR2242525",0,0,0,-2.40876729131965,0,0,0,0,0,0,0,4.17210733217569,0,0,0,0,0,-1.38814059646871,0,0,0,0,0,0,0,0,0,0,0,0,-2.40433004113277,0,0,0,0,0,-2.84168290468272,0,0,0,0,0,0,-0.965669937712329,0,0,0,0,0,0,0,0,0,0,-6.77903150490975,0,4.92193916991037,0,0,0,0,-2.55853517021654,0,0,0,0,0,0,0,0,4.43151290776693,0,0,-0.0518380384589739,0,-1.67258939545963,0,0,0
"ERR2242526",-2.62206884692726,-4.54155646382156,0,-2.57865520582931,0,0,0,0,0,0.865854090611761,0,-4.46636183169834,0,0,0,0,0,0,0,0,0,-2.52549083130534,0,0.347214317295479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.37427843387021,0,0,0,0,0,0,0,0,0,-5.93958303233533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.585122995316937,0,0,0,0,0
"ERR2242535",-2.57651678080452,4.46265797090723,0,-2.88435732849808,0,0,0,0,0,0,0,4.9958534401423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.95859095623699,0,-2.87659663895993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.04578624637066,0,-4.98241153156046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00466674147580661,0,0,0,0,0
"ERR2242537",0,0,0,-5.15985244319312,0,0,0,0,0,0,0,-0.428638664116743,0,0,0,0,0,-2.71456940676627,0,0,0,0,0,0,0,0,0,0,0,0,-4.70177213319129,0,0,0,0,0,-3.13952125224154,0,0,0,0,0,0,-2.56241150726125,0,0,0,0,-3.1255878070269,0,0,0,0,0,-2.54801178792988,0,5.43781032032461,5.41367688528839,0,0,0,0,0,0,0,0,0,-2.88061510692258,0,0,0,0,0,4.41328587497898,-4.98937172224037,4.43822692047563,0,0,0
"ERR2242538",-2.57444504779687,4.45906962407826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.77186485761196,0,0,-4.3829498953992,0,0,0,0,0,0,0,0,0,0,-3.40058837078817,0,0,0,-2.67598386397817,0,-5.578502280899,0,0,5.88999183383298,0,0,0,0,-4.63494001264467,0,0,0,0,-2.93048427912332,0,0,0,0,0,0.195731822927567,-5.07574766222344,0,0,0,0
"ERR2242540",0,0,0,-5.94999212911004,0,-2.86265451524293,0,0,0,0,0,1.19656594695133,0,0,0,0,0,-2.46863557764315,-4.95826306491721,0,0,0,0,0,0,0,0,0,0,0,-4.27580224585008,0,0,0,-4.59573182539003,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.589771335337,0,0,0,0,0,-2.91992566860349,0,0,-4.48561553278917,0,0,0,-2.65254597144311,0,0,0,0,0,0,0,0,4.5943443919516,0,0,5.05745961234577,0,0,0,0,0
"ERR2242541",0,0,0,0,0,0,0,0,0,0,0,0,-2.7290736890367,0,0,0,0,-2.77530371446111,0,0,0,0,0,0,0,0,4.726894287011,0,0,0,-4.80696703988127,0,0,-2.33042798311882,0,0,0,0,0,0,0,0,0,0,0,0,4.94059262495729,0,-3.6367887845968,0,0,-4.03641967014206,0,0,-2.6409782570662,0,0,6.29910295131833,0,0,0,0,0,0,0,0,0,-4.60041324731866,0,0,0,0,0,-4.57430852292335,0.297042870557106,0,0,0,0
"ERR2242543",0,0,-2.7713927031781,0,0,0,0,0,-4.80019296963012,0,0,0,-3.50537514241089,0,0,0,0,0,0,0,0,0,0,0,0,0,6.07148784624465,0,-4.07378534514195,0,0,0,0,-2.80071580081783,0,0,0,-4.45271581504008,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.85098206457744,0,0,-5.95571772788561,0,0,0,0,0,0,0,0,0,0,0,0,-2.336547949347,0,0,0,0,0,0.241838477077263,-4.04701976258988,0,0,0,0
"ERR2242545",0,0,-2.90860870775682,-2.4607770233003,0,0,5.71500629539567,0,-5.03785806117207,0,0,4.26219083045422,-3.36305165625583,0,0,0,0,0,0,0,0,0,0,0,0,-4.61084060618292,5.82497633711377,0,0,0,0,0,0,0,0,0,-2.68742326903497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.19282620523814,0,4.65475364341142,0,0,0,0,0,0,0,0,0,0,-2.58459059234542,0,0,0,0,0,5.53013720720979,-4.4766422227068,0,0,0,0
"ERR2242549",0,0,0,0,0,0,0,0,0,0,0,0,-3.60630856700924,0,0,0,0,0,0,-4.0900001501609,0,0,0,0,0,0,6.24630966583092,0,0,-3.87965404900587,0,0,0,0,0,0,-2.21575958241133,0,0,0,0,0,0,0,0,0,0,-5.11314487555334,-2.30491847197427,0,-4.97291914750652,0,0,0,-3.35612010305622,0,3.83780817409403,-3.99223590076345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.82668144246038,-5.81297053479667,0,0,0,0,0
