"","107580__1680_28116","179995__309120","77095__74426_349096","1680__28116","189722__1584_371601","40519__33959_39485","35833__850_633701","1559__28026_228603","82688__470_1352","1685__216816","28128__28130_76517","28130__76517","470__1352","78345__762212","53408__44749_1329370","1661032__38313_1465754","1308__328814_454154","1490051__28111_77098","1584__371601","103891__28161_97478","28026__228603","33959__39485","28118__214856","77038__328813_351091","2173__310514","40520__360807","274__52226_187327","850__633701","999468__39483_508460","301301__487175_762210","1246__308994_1870820","44749__1329370","1303__228604_395922","38313__1465754","1596__83771_574375","1605__1515_329854","74426__349096","328814__454154","33038__823_29375","28161__97478","28111__77098","52226__187327","376804__1097668","905__78342","328813__351091","493__729_204516","246787__817_818","876__1363","169435__1586267","83771__574375","308994__1870820","228604__395922","39950__28135_47678","487175__762210","33043__907_1623","1735__40518","39029__562_29466","39778__47770","1264__45851_46506","1515__329854","39483__508460","729__204516","823__29375","840__357276_423605","817__818","901__1539","1755629__1630_218538","28135__47678","562__29466","45851__46506","39484__821_310297","907__1623","264027__28117_69825","1535__165179_234908","39488__46503_239935","357276__423605","1161942__28125_1297750","387090__820_310298","1630__218538","28117__69825","821__310297","165179__234908","46503__239935","28125__1297750","820__310298","1304__853_1755626","853__1755626"
"SRR6928725",0,5.78300248149507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.375057640848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.20396575907479,0,0,0,0,0,-4.11372050485341,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.32937604383307,0,0,0,-3.81738067285965,-2.33518631698134,0,0,-4.84885865019875,0,0,4.03459765785267,0,0,0,-3.42354977108575,0,-4.04466134615132,0,0,-0.44098645780039,0,0,5.92976214576131,0,0,0,-2.39855536593117,-4.15441975855975
"SRR6928726",0,0,0,0,0,0,0,0,-0.745747338787447,0,0,0,1.04637348274643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.61345034774684,0,-2.30090603054586,0,0,0,0,0,0,0,0,0,0,0,3.98528614834706,0,0,-6.25867959292496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR6928727",0,-4.0432758210758,0,0,0,-2.39917037695044,0,-2.42470477096579,0,0,0,0,0,0,0,0,0,0,0,0,4.1997118566674,-4.15548498889234,0,0,0,0,0,0,0,-2.98642966287966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.73609860329982,5.17264790933836,0,0,0,0,0,0,0,0,0,0,0,0,-3.10214060932773,-4.73906179543352,0,0,0,0,0,-3.41866415237568,-2.48117355749143,0,0,0,-5.3730651475783,0,0,5.92130000592908,4.29751866397158,0,0,-2.47836224255991,-4.29264932367411
"SRR6928728",-2.33529134639282,0.49815776529974,0,-4.04484326242829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.18912289806947,0,0,0,0,0,0,0,0,0,0,0,-6.20075969608627,0,0,0,0,5.52372289103762,0,-2.90410966300473,0,0,0,-2.35307631291266,-0.531908722188517,0,0,5.03006548707592,0,0,-4.07564772805156,-2.84283350775281,-4.92393207288713
"SRR6928729",-2.60513540142204,0,0,4.51222687585932,0,0,0,-2.21038279359058,0,0,0,0,0,0,0,0,4.15847765986609,0,0,0,3.82849530267491,0,0,0,0,0,0,0,0,-2.08379739779439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.6092429656597,-5.68065260879051,0,0,0,0,0,0,0,0,0,0,0,-2.05259431819986,0,0,0,0,0.89483118799822,0,-3.66048034752324,0,0,0,0,-3.55519764644935,0,0,6.34013794201763,0,0,0,0,0
"SRR6928730",0,0,0,0,0,-2.24506089098896,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2443385162779,0,-3.88855952927872,0,0,0,0,-2.31942400067661,0,0,-2.93480273047701,0,0,0,0,0,0,0,0,0,-3.88730833957707,0,-4.01736021346655,0,0,0,0,0,0,0,0,0,0,0,5.08322743937805,-3.19289477447546,0,0,0,0,0,0,0,0,0,0,0,-2.31607286557513,0,0,0,-2.38053696818463,-5.53025597261268,0,0,0,0,0,-3.43830206059062,-4.01155587720776,0,-4.12321097819176,0,0,0,-5.95531386071172,-3.03029941006215,-5.24863254037364
"SRR6928731",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.02133130062347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.47172229587574,0,-2.38462291457508,0,0,0,0,0,0,0,0,0,0,0,-2.81597344679125,4.28114859865758,0,0,0,4.13028804493703,0,-3.52896108280517,-2.61092278019646,0,0,-2.30324023086786,-4.87740908260729,0,0,6.11233989335184,-4.52225090993927,0,-3.9893291018998,-2.40034319933779,-4.15751637685548
"SRR6928732",-1.79959784990465,-3.85551978366466,0,3.11699490922656,0,0,0,-2.14814064572746,0,0,0,0,0,0,0,0,0,0,0,0,-3.72068874020377,0,0,0,0,0,-1.95632433990667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.388453152802,0,0,0,0,0,0,0,0,0,0,0,0,-3.05353352688654,0,0,0,0,0,0,0,0,0,0,0,-2.87233483878281,0,0,0,0,5.28887521118247,0,-3.69741887067188,-2.21149136409706,0,-2.67671967623162,0,-4.97502987712199,0,0,6.40411734086763,-3.83041540311591,4.63621447685249,0,0,0
"SRR6928733",-5.10346176142432,0,0,-0.0496000503710594,0,0,0,-2.60258421459558,0,0,0,0,0,0,0,0,0,0,0,0,4.50780809065628,0,0,0,-4.17465989103203,0,0,0,0,-2.44962053394716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.57221650229648,0,0,0,0,0,0,-4.24286722406049,-3.24500914662047,0,0,0,0,0,0,0,0,0,4.45520967004462,0,0,0,0,0,0,5.62052071297238,0,-2.78249104009527,0,0,0,-2.59719724359871,0,0,0,4.81941585305017,0,0,-4.49847758319081,0,0
"SRR6928734",0,5.23601513539108,0,0,0,0,-2.75568274723566,0,0,0,0,0,0,0,0,0,-1.99490951978784,0,0,0,0,0,0,0,0,0,0,-4.77298252775315,0,4.34269905175207,0,0,0,0,0,0,0,-3.45528464477537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.39775216688558,0,0,0,0,0,0,0,0,0,0,0,-2.32353698744189,0,0,0,0,4.15302857700419,0,-3.60531337347325,-2.07074231843532,0,0,-2.31601674363083,-4.02448411551488,0,0,6.24458594006321,-3.58663090491294,0,-4.01145867114882,0,0
"SRR6928735",0,0,-4.72254044694692,0,0,0,0,-2.27749490411022,0,0,0,0,0,0,0,0,0,0,0,0,3.9447368878981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.167150125586279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8291314026471,0,0,0,0,0,0,0,0,0,0,0,-2.50368762683152,0,0,0,-2.28720919735152,4.90019933067338,0,-3.61323172162205,-2.27799752117746,0,0,-2.99513780284556,-4.33651417595374,0,-3.96156253735166,6.25830092136895,-3.94560744619532,0,-5.18773085019872,0,0
"SRR6928736",-2.77124099196744,0,0,-4.79993019810519,0,0,0,-2.68535978649858,0,0,0,0,0,0,0,0,0,0,0,0,4.65117958681786,0,0,0,0,0,-2.62892627169354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.55343387192583,0,0,0,0,0,0,0,0,0,0,0,0,-3.47103843396039,0,0,0,0,0,0,0,0,-2.46016181178574,0,0,-2.39668349515869,0,0,0,-2.64658346004717,6.0120149226437,0,0,0,4.2611252528536,0,0,-4.15117758327662,0,4.58401701927313,0,0,0,0,-2.66819623831082,-4.6214514493185
"SRR6928737",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.28176633476807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.95213522281851,0,0,0,0,0,4.33039150833466,0,0,0,0,0,0,0,0,0,0,-3.27525393606876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.76640639281732,5.67290622496104,-2.41095331990159,0,-2.21789367578145,0,0,-5.93222739841037,0,4.17589364474642,-4.79155642674294,0,-3.84150453223916,0,-1.43794636523948,-2.31668538802116,-4.01261679720506
"SRR6928738",-2.85969307919397,0,0,4.95313370721704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.49406576228896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.31984861770249,0,5.1051733880106,0,0,0,0,0,0,0,0,0,0,-3.1109265071635,0,0,0,0,0,0,0,0,0,0,0,-2.8994663560079,0,0,0,-2.79758453019886,5.38828276901996,0,-2.98074660286531,0,0,0,0,-5.02202304344227,0,4.84555854477313,5.16280456065104,0,0,0,-2.69135002827347,-4.66155498992158
"SRR6928739",-2.59303811881668,-4.391574017411,-5.19158922152995,4.49127376775331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.94177224789209,0,0,0,0,0,0,0,0,0,0,1.13336028738338,0,0,0,0,0,0,0,0,0,-2.49561757822027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3225364417395,0,-3.34051709037733,0,0,0,0,0,0,-2.58524635055418,-3.20369416977268,0,0,0,-5.7859453240857,0,0,4.47777802924186,-5.54896107395848,0,0,0,0
"SRR6928740",0,5.22324934475142,0,0,0,0,0,-2.50526447323071,0,0,0,0,0,0,0,0,0,0,0,0,-4.33924535403287,0,0,-2.09879567785815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.63522074875628,0,0,0,0,0,0,0,-2.39888853848154,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.63171021043795,4.15499683034467,0,0,0,0,0,-3.642468363809,0,0,-2.61324851705035,0,-4.55825579527632,0,0,6.30894027107946,0,4.52627920433523,0,0,0
"SRR6928741",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.45835620076415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.2579978428255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.10989295099469,0,0,0,-4.28649729065388,0,0,-3.71161551792604,-2.65475442342008,0,0,-5.26981223422925,-3.65444178965424,0,-0.344943865167242,6.42870665520897,-4.5981695429818,0,-1.46400132638716,-2.18777941466082,-3.78934510194585
"SRR6928742",-2.41308962475242,0,0,4.17959383328851,0,0,0,0,0,0,0,0,0,0,0,0,-2.93384190120135,0,0,0,0,0,4.26345129429145,0,0,0,0,0,0,-2.44964076386449,0,0,0,0,0,-2.4689606877397,0,-5.0815632342552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.24290226330514,-2.83044315175777,0,0,0,0,-4.27636535305536,0,0,0,-2.56747998399093,0,0,0,0,0,0,0,4.90247134677985,0,0,0,4.44700577968842,0,-3.00931753180551,0,0,0,0,0,0,5.21229086119492,-3.1965996604438,-5.53667302334609
"SRR6928743",0,0,0,0,0,0,-2.08149572119871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.28838845499888,0,-3.60525634485339,-2.30863022209616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.64089193240615,0,0,0,0,0,0,0,0,-3.61624111982469,0,0,0,0,3.99866484055956,0,0,0,4.57415900422621,0,-2.05913541878079,0,0,0,0,0,0,-3.42535033352277,-3.32027392427595,0,0,0,-3.56652716499295,0,0,5.93288081138444,-5.75088313189204,0,0,-2.48455463680745,-4.30337486513135
"SRR6928744",0,5.65978681074554,0,0,0,0,0,-2.11259501022932,0,0,0,0,0,0,0,0,0,0,0,0,-3.65912189353367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.45011821001117,0,-2.20028501975851,3.55749062384308,0,0,0,0,0,0,0,0,-2.31656037006428,0,-3.81100544535443,0,0,4.24372922428907,0,-3.65469459028857,0,0,-2.6907383918406,0,-4.0124002597519,0,0,6.33011671652692,0,4.66049560454409,0,-2.12704543838299,-3.68415076928696
"SRR6928745",0,-3.18923940445167,-2.51224115203398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09458877477986,0,0,0,0,0,0,0,0,0,0,-4.35132931618822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.35824196165162,0,0,0,0,0,0,0,0,0,0,0,-2.65950407533946,0,0,0,0,4.08459489412151,0,-3.81818548189279,-1.91301343746345,0,0,-1.80912476478648,-4.60639618142442,0,0,6.61329124736018,-3.31343646924869,0,-3.13349600984127,-2.23495583727096,-3.87105706282594
"SRR6928746",-2.34640424238269,0,0,-4.06409136290197,0,0,0,-2.67097637596837,0,0,0,0,0,0,0,0,0,0,0,0,4.62626678899342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.82501911416872,0,-2.45842474083856,-2.41585257925185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25811655771673,0,0,4.18437941086052,0,0,0,0,0,-2.94387846128922,0,0,-2.21498164813612,-2.83007991453517,0,0,0,0,0,5.09894706626063,3.83646075240441,-4.9018422014551,0,0,-3.42621065255023,-5.93437092765072
"SRR6928747",0,0,-2.06651234342391,0,0,0,-3.1297429008946,-2.0080930454739,0,0,0,0,0,0,0,0,0,0,0,0,-3.47811918108651,0,0,0,0,0,0,-5.42087371897746,0,0,0,0,0,0,0,0,-3.57930437327844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.96248778797024,0,0,0,0,0,0,0,0,0,0,0,-2.44212287238204,0,0,0,0,3.39912855799792,0,-3.73354891176159,-2.19729613637683,0,0,0,-4.22988089329173,0,0,6.46669640771457,-3.80582854747947,0,0,-2.35280022962194,-4.07516953776493
"SRR6928748",-2.29813236799967,0,0,3.980482023894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05091587314156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.37792244838447,0,0,0,0,0,0,0,-2.50678790583388,0,0,0,0,0,0,0,0,0,4.11868249706049,0,-2.381953706206,0,0,0,0,4.34188401670346,0,-3.44928793573973,-3.1804247322119,0,0,-2.70333733692826,-4.12566484042577,0,0,5.97434195463558,-5.50865722583965,0,-4.6823176175577,-2.4010309055753,-4.15870751899953
"SRR6928749",0,0,-2.2778695547989,0,0,0,-1.57467550579118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24251567322531,0,-2.72741798146454,0,0,0,0,0,0,0,0,-3.945385801926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.79847215599197,0,0,0,0,0,0,0,0,0,0,-1.87455922198801,0,0,0,0,0,0,-3.81356957935778,-2.49489533857119,0,0,-2.12769307909594,-3.24683181428002,0,0,6.60529626964675,-4.32128548597205,0,-3.68527251590684,-2.63916516834792,-4.57116816114466
"SRR6928750",0,0,0,0,0,0,0,-2.12619406256119,0,0,0,0,0,0,0,0,0,0,0,0,-3.68267614310727,0,0,-2.18076558346365,-3.76224529413536,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.31347889329561,0,0,0,0,0,-3.77719678995663,0,0,0,0,0,0,0,-2.36096777233404,0,0,-3.71555398682385,0,0,0,0,0,0,-4.00706298542621,0,0,0,0,4.08931613671527,0,0,0,0,-2.12395417217051,-3.80891760672478,0,0,-2.00108297593893,0,0,-3.67879653914722,0,6.59723881669097,0,3.46597738448736,0,0,0
"SRR6928751",-2.61746880217894,0,0,4.53358895260038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.67175381808188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.62761335823395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89232527411433,0,0,0,-2.40767257152817,0,0,1.4057348943164,0,0,-4.51342471509749,0,-4.1702112218768,0,-5.82560114939873,0,0
"SRR6928752",0,0,0,0,0,0,-2.21621290912857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.83859335900071,0,4.00264670828091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.04667223162919,0,-3.03764806283219,0,-2.26247088153389,0,0,0,0,0,0,0,0,0,-2.62107676629268,3.54494029162214,3.91871451746184,0,0,5.26136078033854,0,-3.61264454067443,-2.04589525049893,0,-1.86502378117468,0,-4.53983812975726,0,0,6.25728389413444,-3.54359452082801,3.23031594631877,0,0,0
"SRR6928753",-2.3810821662335,0,0,-4.12415528891259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.492970187063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6387281109326,-3.97697713583474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.559421754480024,0,0,0,0,0,-2.53856436360379,0,0,0,0,0,0,0,0,0,0,-2.52238212989508,4.39692245604551,0,0,0,0,0,0,-4.36889400508208,0,0,0,0
"SRR6928754",0,0,0,0,0,0,0,-2.37416374939786,0,0,0,0,0,0,0,0,0,0,0,0,-4.11217223944532,0,0,-2.35532337832474,-4.30047394576733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.07953975951323,0,0,0,0,0,0,0,-2.70086225376195,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.98940422561241,4.67803064776069,0,0,0,0,0,-3.60096212521193,0,0,1.73389013131091,0,-5.17780000312179,0,0,6.23704935699827,0,4.6053573312692,0,0,0
"SRR6928755",0,0,0,0,0,0,0,-2.38709889076323,0,0,0,0,0,0,0,0,0,0,0,0,-4.13457656149322,0,0,-2.61706938388995,-4.39347606285847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.53289713983037,0,0,0,0,0,0,0,-3.00087546300252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.19766876910714,0,0,0,0,0,-3.4669343584255,-2.36142191948304,0,0,0,0,0,0,6.00490645529917,-4.09010274265145,0,0,-2.44387374087945,-4.23291348648662
"SRR6928756",0,0,0,0,-2.63135141420823,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55763434197687,-2.51515812149353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.3563816554963,0,0,0,0,0,-2.7119599566321,0,0,0,0,0,0,0,0,-2.67103790206805,0,0,0,0,0,0,4.6972524329791,0,0,0,0,-3.18505649622227,0,0,0,0,4.62637335532405,0,-2.83313801876867,-2.69248815908846,0,0,5.01028992123668,-5.51667967643429,0,0,4.90713899336236,-4.6635262903188,0,0,-2.53905592089883,-4.39777385825535
"SRR6928757",-5.99962138976096,0,0,-0.387954083697387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.60504395390668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.50781882105433,0,0,0,0,0,0,-4.51206848411648,0,-4.46846714876045,0,0,0,0,0,0,0,0,4.34366961424359,0,-2.55166085884961,0,0,0,-2.5768143751832,0,0,0,-2.8024815077885,0,0,0,-4.41960625121236,0,4.46317341949115,0,-4.85404035876191,0,0,-2.96637977353948,-5.13792048231504
"SRR6928759",0,0,-2.25802641651913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35728737678572,0,0,0,0,0,0,0,0,0,-3.91101647824381,0,2.66806944991273,0,0,-5.17756215411016,0,0,0,0,0,0,0,0,0,0,0,0,-3.69892304734741,0,0,0,-2.69514403178419,0,0,0,4.04457215440894,0,0,0,0,0,0,-4.66812639676624,-2.90563626340941,6.40672265129322,0,0,0,0,0,0,0,0,5.03270963653969,0,0,0,0,-2.66709055358804,-4.6195363472015
"SRR6928760",0,0,0,0,0,0,0,-2.01026585375257,0,0,0,0,0,0,0,0,0,0,0,0,-3.48188259542027,0,0,0,-5.15332223499581,0,-2.82437166055659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89195521554168,0,0,0,0,0,0,0,0,0,0,-3.21866317995285,0,-3.416902214178,0,0,0,0,0,0,0,0,0,0,0,-2.98997542147554,5.57488816012955,0,0,0,5.91824823945089,0,-3.21408606941963,-1.73593683506225,0,-2.13350645239705,0,-5.17878934337781,0,0,5.56696037213414,-3.00673079705813,3.69534157382772,0,0,0
"SRR6928761",0,0,-2.29095628147519,0,-2.22323368199214,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.85075369430881,0,0,0,0,0,0,0,-2.8020951329414,0,0,-2.55112115181307,0,0,0,0,0,0,-3.96805267743409,0,0,0,0,-4.85337113789597,0,0,0,-2.13294910753757,0,0,0,0,0,0,0,4.41867145120387,-3.39206896949269,0,0,0,0,0,0,-3.69437622421377,0,0,0,0,0,0,0,0,-5.18289368322229,5.87523579793914,0,0,0,0,0,-3.5210864543868,0,0,-1.17116049055636,0,0,0,-6.09870063684049,0,0
"SRR6928762",-2.42940017679204,0,0,4.20784453812063,0,0,0,-2.17589001622359,0,0,0,0,0,0,0,0,0,0,0,0,3.76875205978112,0,0,0,0,0,0,0,0,-2.14740070802766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.12358772943729,0,0,0,0,0,0,0,-3.71940713051328,-5.43562016055189,0,0,0,0,0,0,3.67816184171521,0,0,0,0,0,0,0,0,-2.91890538752013,1.78937773550399,0,0,0,0,0,-3.37839618532763,0,0,-5.05569243367138,0,0,0,-5.85155384108433,-3.15809850205525,-5.46998706086686
"SRR6928763",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.01736947399173,0,0,0,0,0,0,0,0,0,0,0,-2.06103048330796,0,0,3.49418642659217,0,0,0,0,0,0,0,0,0,0,-1.90628238997648,0,-1.91382018504909,0,0,0,0,0,0,0,-3.56980951303763,0,0,0,-2.06204912666423,3.30177795301309,0,0,0,3.3148337970559,-2.13251283458979,-3.7546916348901,0,0,-2.74301510680847,0,-3.57157385508549,-3.69362057730225,0,6.5033166783835,0,4.75104153092124,0,-2.08972473069019,-3.6195094073886
"SRR6928764",0,0,0,0,0,0,-2.57038799340964,0,0,0,0,0,0,0,0,0,-2.24284602197826,0,0,0,0,0,0,-2.60567197682617,0,0,0,-4.45204259975052,0,0,0,0,0,0,0,0,0,-3.88472326362009,0,0,0,0,0,0,-4.51315625172136,0,0,0,0,0,0,0,0,0,-2.35794987168262,0,0,0,-2.1453204074591,0,0,0,0,0,0,0,-2.25294141434078,0,0,3.71580394423352,0,4.08408897945481,0,-3.7605481747317,-2.09080550776415,0,0,0,-3.90220899611432,0,0,6.5134605029457,-3.62138136819236,0,0,-1.97572151763127,-3.42205005014445
"SRR6928765",0,0,0,0,0,0,-3.09798741092554,-2.00226762608751,0,0,0,0,0,0,0,0,0,0,0,0,-3.46802925873389,0,0,-1.83038273869746,0,0,-2.24756769672138,-5.3658715969318,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89290144417198,0,0,-3.17031590072107,0,0,0,0,0,0,0,0,0,-2.96745796178364,0,0,0,0,0,0,0,0,0,0,0,-2.89405194869515,0,0,0,0,5.13978795913405,0,-3.67814737693631,-1.84299378654459,0,-1.82797479995946,0,-5.01264501488372,0,0,6.37073813457988,-3.19215887632897,3.16614522848534,0,0,0
"SRR6928766",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.21908693973846,0,-2.57569375062741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.46123244082431,0,0,0,0,0,0,0,0,0,0,0,0,-3.43569961702797,0,0,0,-2.54279879860006,0,0,0,0,0,0,0,-2.33416757236039,0,0,-4.40425671260041,-5.14909924900502,5.95080629623737,0,-2.29501032824201,0,0,0,-3.23059231358417,-4.0428968287079,0,-0.32522169748956,3.97507449241049,0,0,-5.59555002566926,0,0
"SRR6928767",0,0,0,0,0,0,0,-4.30888806264423,0,0,0,0,0,0,0,0,0,0,0,0,-0.59127249180236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99739284847921,0,-2.13688150792096,0,0,0,0,0,0,0,0,1.64141241804001,0,0,-2.00433634924121,3.45958589624072,0,0,0,3.70118734147351,0,-3.65402003561163,0,-4.78655661572304,-2.95327331494892,0,-3.47161239234289,0,0,6.32894835355398,0,5.11521943012889,0,0,0
"SRR6928768",0,0,-2.69945200426222,0,0,-2.58810189489515,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.67777915357248,0,-4.48272397712368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.67558802397581,0,0,4.63804954543632,0,0,0,0,0,-5.83224433525967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467149685152203,0,0,0,0,0,0,0,0,-2.66748135202884,0,0,0,-2.35929370011182,0,0,-3.2609483381547,0,0,-4.62021322995647,0,-4.08641655857084,0,-5.64812820254124,-2.83571972833782,-4.91161064550652
"SRR6928769",0,0,0,0,0,0,0,-2.3416050008708,0,0,0,0,0,0,0,0,0,0,0,0,-4.05577883276559,0,0,0,-4.11329328909931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.61530915277401,0,-2.22129993358027,0,0,0,0,0,0,0,0,0,0,0,-2.35128040516941,4.5298483301045,0,0,0,3.8474043438104,0,-3.76900178380004,-2.17663782970814,0,-2.7946161603459,0,-4.07253712459455,0,0,6.5281025833594,-3.77004731073096,4.84041717737214,0,-2.0503572113006,-3.55132286363788
"SRR6928770",-2.43425877508756,0,0,4.21625987722204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.67314589360089,0,0,0,0,0,0,0,0,0,0,0,-2.56088362644825,0,0,0,0,4.63002450376084,0,-3.5236397114907,-2.34707097629297,0,-2.80809594632023,-2.79477321092239,-4.4355805532796,0,0,6.10312300786924,-4.06524617990972,4.86376485155485,-4.84068919694999,-2.55419941122203,-4.42400315289906
"SRR6928771",0,5.64926881964853,0,0,0,0,-2.16433627088414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.7487403858355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.94284865542407,0,0,0,0,0,0,0,0,0,0,0,-4.35516477159334,0,0,0,0,1.89344279512368,0,-3.68104106085857,0,0,-1.73061953916173,0,-0.763822445233299,0,0,6.37575014215428,0,2.99752097039956,0,-2.0931225160532,-3.62539454427054
