"","102684__1735_39492","821__907","1735__39492","1267__28126_33959","28125__45254","28126__33959","1579__1633_29348","52226__1264_39777","29363__261299_425254","84032__166486_187327","729__36745","261299__425254","376804__454154","97478__1623_138595","228603__876_214856","166486__187327","1633__29348","623__1307","1613__159896","39488__28116_650643","1559__33038","328813__626937","1598__1512_218538","1328__840_310298","28129__28137","287__84026","1681__1680_28026","328814__40520_204516","1624__329854","1512__218538","861__818_208479","39029__84030_371601","328812__573_47678","33043__46503_487175","876__214856","1161942__1630_28111","2374__246787_387661","1515__1255_45851","28116__650643","1264__39777","40520__204516","282125__39484_341225","338188__39491_40518","573__47678","818__208479","246787__387661","84030__371601","1630__28111","1352__29466_301301","40519__28117_351091","46503__487175","2021__387090_397865","536633__817_74426","39491__40518","39484__341225","851__823_46506","1358__216816","1680__28026","387090__397865","309120__39485_437898","239935__357276_1755626","28117__351091","817__74426","1255__45851","562__1502","823__46506","29466__301301","905__820_69825","39485__437898","310297__454155","357276__1755626","349096__1304_165179","1623__138595","820__69825","1304__165179","840__310298"
"SRR6724514",0,5.08095086927753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.95621987532928,0,0,0,-2.58228385433839,0,0,0,0,0,-2.28575156384912,0,0,0,0,0,0,4.47264683527888,0,-2.94967755278673,0,0,0,0,0,0,0,3.9590378420667,0,-2.30259353376665,-5.10899138737205,0,0,0,0,0,0,-2.73254895362892,0,3.9882089896634,0,0,0,0,-2.4908413777268,0,4.11519712737296,-4.73291362185446,0,0,4.31426381981769,0,-5.12032302241525
"SRR6724515",0,4.26637439244671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.30486978145939,0,0,0,-2.46415616369357,0,0,0,0,0,0,0,0,0,0,0,0,4.26804367330128,-2.28741041883498,-2.52087380853384,0,0,0,0,0,0,0,0,0,0,-4.36628151585027,-3.96191106318459,0,0,0,0,0,-2.90627972264469,0,0,0,0,0,0,0,0,5.16938977481619,-5.03382414062778,-2.50930426963599,0,0,-4.34624248665905,-5.72420237388672
"SRR6724516",0,5.01826125638691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.23207831134065,0,0,-2.81447206827761,-3.39468860036858,0,0,0,-2.22944757422005,0,-4.87480861874029,0,0,0,0,0,0,0,0,3.86607304171454,0,3.86151647136032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.29452797288674,0,0,0,0,-2.9855162448479,0,0,0,0,3.97423902842786,0,0,0,4.73776404636872,-5.17106582289882,-2.36821001885992,0,0,-4.10186007565903,-5.87977313171327
"SRR6724517",0,5.53848673331092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62328222845693,-2.78381620153355,0,0,0,0,-2.29122448350438,4.02439922453129,-4.82171109998952,0,0,0,0,0,0,0,0,0,0,3.96851721697535,0,0,0,0,0,0,0,0,0,0,0,-2.5932218057787,0,0,0,0,0,0,0,-2.95100400167042,0,4.49159192290422,0,0,0,0,-2.40913901856278,0,0,-5.11128886423224,0,0,4.17275118264735,0,0
"SRR6724518",0,4.67623040995214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.48170556486356,0,0,0,0,0,0,0,0,0,-2.5383287417628,0,0,0,0,0,0,0,0,-2.90863274816429,0,0,0,0,0,0,0,4.39651434704555,0,0,5.03789970037925,0,0,0,0,0,0,-5.88932572886022,0,0,0,0,0,0,-2.55912109789711,0,0,0.415062434366973,-2.72646198339179,0,4.43252776427924,4.72237068013959,-0.28347528811749
"SRR6724519",0,4.92108233428962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.29925822473617,0,0,0,0,0.106109347084615,0,0,0,0,0,0,0,0,-0.0768425627882936,-3.98243206496367,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.55479491435209,0,0,0,0,0,0,-2.69057860579075,0,0,1.36748063503352,0,0,4.66021884698741,0,0
"SRR6724520",0,0,0,0,0,0,0,-2.41100437486843,0,1.85740212233891,0,0,0,0,0,4.48906751912599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.22641550306578,0,0,0,0,-2.66140998197955,0,0,4.17598207454295,0,0,0,0,0,4.60969730855956,-3.85626477006895,0,0,0,0,-2.35549168422422,0,0,0,0,0,0,-4.07983127388233,0,-6.24630069359535,0,0,0,0,0,0,-2.58437331887465,0,0,0.629335339290465,0,0,4.47626589401631,0,0
"SRR6724521",0,4.14315968812151,0,0,0,0,0,-2.54055543239111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.44726363883252,0,0,0,0,-2.4597382183361,0,0,4.40037108834652,0,0,0,0,0,4.26039156747707,-4.23878496197382,0,0,-2.38188915018237,0,0,0,0,0,-2.50529543832738,0,0,0,0,-6.29333506352662,4.12555302611291,0,0,0,4.33929898715356,0,-2.58609693844999,0,0,0.0805007073007073,0,0,4.4792512906937,0,0
"SRR6724522",0,5.04090811407356,0,0,0,0,0,0,0,-2.45735851857145,0,0,0,0,0,4.25626980657794,0,0,0,0,0,0,-2.79314672157142,0,0,0,0,-2.73595096490877,0,-4.83787203475615,0,0,0,0,0,0,0,0,0,0,-4.73880607823908,0,-5.78411226518956,0,0,0,0,0,0,0,0,0,0,0.192827549002964,0,-5.06767290117631,0,0,0,0,0,0,0,0,0,-0.272676578874597,0,-2.90714777817123,0,0,0,0,0,5.03532765690355,0,0
"SRR6724523",-2.42059323588254,5.16576998524764,4.19259046900611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.89787986773916,4.39071027946433,0,0,0,0,0,0,-2.45737836865599,0,0,0,0,-5.01927516515521,0,-2.61624841476412,0,0,0,0,-4.25630418793289,0,0,0,-2.39283307009468,0,4.53147517959299,0,0,0,0,-4.144508451435,0,-3.24987670121894,0,0,0,0,0,0,-2.48072651106988,0,0,-5.62895156484555,0,0,4.29674435685611,0,0
"SRR6724524",-2.79854334684253,5.00956331653262,4.84721926391512,0,0,0,0,0,0,-2.76695154558305,0,0,0,0,0,-4.79250065903107,0,0,0,0,0,0,0,0,0,0,0,-2.55380025811632,0,0,0,0,0,0,0,-2.60878793194158,0,0,0,0,-4.42331179943998,0,0,0,0,0,0,-4.51855324429535,0,-2.4403180302359,0,0,0,0,0,0,0,0,0,0,-3.17686800408113,4.22675481499499,0,0,0,0,0,-2.40559926883088,0,0,-5.50249679200845,-2.68415313059277,0,4.16662015626563,4.64908959748174,0
"SRR6724525",0,5.35829759000437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.74190670563239,0,0,0,0,-3.18413819156584,0,-4.7491217237691,0,0,0,0,0,0,0,0,0,0,-5.51508912611252,0,-5.22654107198421,0,0,0,0,0,0,0,0,0,0,0.673242034104255,0,-2.59177312946684,0,0,0,0,0,0,0,0,0,-4.48908274192835,0,-2.51419847506749,0,0.668484792217995,0,0,0,4.35471949912909,0,0
"SRR6724526",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02450567975263,0,0,0,0,0,0,0,0,0,0,0,-2.31537268284791,0,0,0,0,0,0,0,0,-2.54910981602554,0,0,0,0,0,0,-2.31378044458302,4.01034312514964,-2.42333591135982,0,4.41518771542879,0,0,0,0,-4.19734092228144,0,-6.0045881558865,4.00758528757709,0,0,0,0,0,-2.3950660652889,0,0,0.857051493102795,0,0,4.14837611256446,0,0
"SRR6724527",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4576239124034,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.41538211807928,0,0,0,0,0,0,0,0,-2.50609981793296,0,0,0,0,0,0,-2.35977659755606,4.18356454820665,0,0,4.340692213499,0,-2.33557308512425,0,0,0,0,-6.00986340338266,4.08725296147911,0,0,0,-4.0453312482256,0,-2.45705912334163,0,0,0.569612183371147,0,0,4.25575123882835,0,0
"SRR6724528",0,5.47278516799009,0,0,0,0,0,0,0,-2.33986953794674,0,0,0,0,0,4.05277292280647,0,0,0,-2.53296657951633,0,0,0,0,0,0,0,-2.88385219982976,0,0,0,0,0,0,0,0,-3.15519301301639,0,4.38722680959624,0,-4.99497853162442,0,0,0,0,5.46495460623071,0,0,-2.29726964724138,-2.73584985632431,0,0,0,0,0,0,0,0,0,-2.2678472880142,0,4.73863095303372,0,0,0,0,-3.97898774770791,-2.89996730174,-3.92802672664789,0,0,0,0,5.02289070690211,0,0
"SRR6724529",0,0,0,0,0,0,0,0,0,-2.54090774138383,0,0,0,0,0,4.40098130542187,0,0,0,0,0,4.16151288599401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2876141205349,0,0,0,0,0,0,-2.45691698651595,0,-2.41242509497007,0,3.96226388487843,0,0,0,0,-4.17844283394234,0,-6.25758895718539,4.25550505062465,0,0,0,0,0,-2.44579441035495,0,0,0.343630839946337,0,0,4.23624018360274,0,0
"SRR6724530",-2.62451295890226,0,4.54578978994165,0,0,0,0,0,0,-2.9468399684486,0,0,0,0,6.6019607985389,5.10407654712765,0,0,0,0,4.41082476113391,0,-2.6941053789597,0,0,0,0,0,0,-4.66632739730281,0,0,0,0,0,0,0,0,0,0,0,0,-2.57296007899684,0,0,0,0,0,5.67731912772543,0,0,0,0,4.45649758266896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.39775880588839,0,0,-0.312619055731281,0
"SRR6724531",0,3.73230255863461,0,-0.0924683540906511,0,-0.678673875647708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.84995639993213,0,0.524473794067873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.10078168491028,0,0,0,0,0,0,0,0,0,0,5.37071142144363,0,0,0,0,0,0,-2.44572214540065,0,0,0,0,0,0,0,0,0,-4.23611501703028,0,0,0,0,0
"SRR6724532",-3.0008832636902,0,5.19768228029454,0,0,0,0,0,0,-2.36818722283615,0,0,0,0,0,4.10182059178766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.10470969903896,0,0,0,0,-2.69064242153548,0,0,0,0,0,0,-2.89454283653065,0,3.64546413391849,0,0,4.66032937909961,0,0,0,0,0,5.01349525755562,0,0,0,0,0,0,-6.12910470635931,0,0,0,0,0,0,0,0,0,0.662145762764893,-2.82618075043634,0,0,4.89508865112888,0
"SRR6724533",0,4.11737962211702,0,0,0,0,0,0,0,-2.61930063897101,0,0,0,0,6.84444230811143,4.53676178699541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56261353782695,0,0,0,0,-2.27206408002159,0,0,0,0,0,0,0,0,0,0,-3.93533042464963,0,0,0,0,0,0,-5.16676502310522,0,0,0,0,0,0,-2.30683456497875,0,0,-0.291980286874096,-2.79094918761098,0,3.99555467119924,-4.8340657942853,0
"SRR6724534",0,4.91393980179341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.86280248199408,0,0,0,0,-2.64388371194111,0,-4.95851935084802,0,0,0,-2.57612635155488,0,0,0,0,0,0,-4.5793409183858,0,-4.93954711827338,0,0,0,0,0,0,0,4.4619817276101,0,0,0.512405650090041,0,-2.34269611690592,0,0,0,0,-2.92874492526684,0,0,0,0,4.05766870117537,0,-2.78065641619898,0,0,-5.07273501297168,0,0,4.81623819124903,0,0
"SRR6724535",0,0,0,0,0,0,0,0,0,0,0,0,-4.20139116647114,0,0,0,0,0,0,-2.48536926559865,0,0,0,0,4.37398136170728,0,0,0,0,0,0,0,0,4.54541572184979,0,0,0,0,4.30478584358701,0,0,0,0,0,0,0,0,0,0,0,0,-2.43489304874164,0,0,0,0,0,0,-4.21735847141681,0,-5.71385665047049,0,0,0,0,0,0,-2.41246089059857,0,0,0.855704932264852,0,0,4.17850483378958,0,0
"SRR6724536",0,0,0,0,0,0,0,0,-2.22245775845054,0,0,3.84940975531198,-4.18337692684928,0,0,0,0,0,0,0,0,0,-2.77774376082407,0,4.11236955057567,0,0,0,0,-4.81119332415474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.56308968915594,0,0,0,0,0,0,-4.43940156597401,0,-5.90457066343243,0,0,0,0,0,0,-2.93604051388719,0,0,0.843107277101631,0,0,5.08537134313324,0,0
"SRR6724537",-2.68999690543109,0,-4.65921131240971,0,0,0,0,0,0,0,0,0,-4.60183700795078,0,0,0,0,0,0,-2.46905094747946,0,0,0,0,0,0,0,-3.33075086908142,0,0,0,0,0,0,0,0,-2.3293277242855,0,4.2765216875105,0,-5.76902973260322,0,0,0,0,-4.03451396594127,0,0,0,0,0,-2.59910054971537,0,0,0,-5.8191026321677,0,0,-4.50177420608722,0,-2.36536208260819,0,0,0,0,0.296187461725358,0,0,0,0,-4.09692730537432,0,0,0,0,0
"SRR6724538",0,5.62721472846355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.94608101264764,-4.40114293549445,0,0,0,0,0,0,-2.64552904198109,0,0,0,-2.78966975864598,-2.50070481721847,0,0,0,0,0,5.10276199711968,0,-4.58219071361027,0,0,-4.33134779815464,0,0,-4.83184975831324,0,0,0,0,0,0,0,0,-2.95926483754896,0,0,0,0,-2.56377739033311,0,0,0,0,5.12559705168686,0,-2.65626629662876,0,0,-4.44059269935329,0,0,4.60078818419383,0,0
"SRR6724539",0,5.47059943804322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.15797748319066,0,0,0,0,0,0,0,0,0,0,0,0,-5.46977745004471,0,1.87506912472406,0,0,0,0,0,0,0,0,-2.8480914708422,0,-4.55556707825176,0,-2.6254892253138,0,0,-4.93303913210227,0,0,0,0,0,0,4.54748073296816,0,-2.66201996896172,0,0,0,-2.24519929864114,0,4.61075383700463,3.88879925836447,0
"SRR6724540",0,5.31139066687318,0,0,0,0,0,0,0,0,0,0,-4.3263546720267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.67082587555528,0,0,0,0,0,0,0,0,0,-2.66803924278432,4.62600611463137,0,0,0,0,0,0,0,-2.77462279036427,-2.53583037358055,-4.62117952509004,0,-2.97704219746623,0,0,-4.80578764474944,0,-2.34493854697598,0,4.39218704641788,0,0,5.15638834228802,0,-2.16528330115064,0,0,-4.06155270398913,0,0,3.75038069037337,0,0
"SRR6724541",0,5.2219608880942,0,0,0,0,0,0,0,-2.46174324023299,0,0,0,0,0,-4.26386436727277,0,0,0,0,0,0,0,-5.99946156151236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.52222427513371,0,0,0,0,0,-2.61581569279913,-2.45512457318264,0,0,0,4.36862059261516,0,0,0,0,0,-2.53999958550136,-2.76446261932783,4.25240049966319,0,0,0,0,4.53072568316408,0,-4.39940833329225,0,-4.78818971230075,0,0,0,0,-0.58077880527259
"SRR6724542",0,5.2773420989647,0,0,0,0,0,0,0,0,0,0,-4.18854174619708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7275710371935,0,0,0,0,0,0,0,0,-2.37848940571449,0,0,0,0,0,0,0,4.72429161767249,0,-2.39116643369881,-4.11966449596179,0,-6.0441843368217,0,0,0,0,-2.56403850740238,0,4.14162175251962,0,0,-0.948104998246146,0,-2.65321844135175,0,0,-4.44104496738399,0,0,4.59550914399993,0,0
"SRR6724543",0,5.82971331187198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.42328611810088,0,0,0,0,0,0,0,4.53522320957123,0,0,0,0,0,-2.54030626728649,0,0,0,0,4.19725467782707,0,0,0,-2.68746716124602,0,0,0,0,0,0,0,4.39993952172585,0,0,4.65482966695101,0,-2.44599856826902,0,0,0,0,-2.99837917387339,0,0,0,0,4.23659379548267,0,-2.64211228943239,0,0,-5.19334506950511,-2.41318635369634,0,4.57627272459902,4.17976137273394,0
"SRR6724544",0,5.6441823307513,0,0,0,0,0,0,0,-2.31517155879895,0,0,0,0,0,4.00999476807821,0,0,0,0,0,0,-2.79657303497786,0,0,-4.15551502794927,0,0,0,-4.84380658365875,0,0,0,0,0,0,0,0,0,0,0,0,-2.45795512640268,0,0,0,0,0,0,-2.32704386455739,0,0,0,4.25730316165382,0,0,0,0,0,0,-2.93286615327174,-4.03055820485483,0,0,0,0,0,-2.23407526030307,0,0,-5.07987318926575,-2.53628370160751,0,3.86953185877758,4.39297223359307,0
"SRR6724545",0,5.59165490421766,0,0,0,0,0,0,0,-2.56415372218346,0,0,0,0,0,4.4412445252386,0,0,0,-2.40166643877185,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.58997295649465,0,0,0,0,4.15980829478585,0,0,0,-2.5562776485565,0,0,0,0,0,0,-2.42572217377736,4.48596475087811,0,0,4.42760276555256,0,0,0,0,0,0,-2.95203352085972,-4.20147405002881,0,0,0,0,0,-2.72480145711779,0,0,-5.11307204377548,-2.51001087922597,0,4.71949456426572,4.34746637037,0
"SRR6724546",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.09787903567118,0,0.289501498590349,0,0,0,0,0,0,0,0,0,0,0,-2.41019275799346,0,0,0,0,-5.36568388548496,0,0,0,-2.47290408178773,0,0,0,0,0,0,0,4.17457631287923,-2.62622797365497,0,-4.28319551190081,0,-2.57040856575747,0,0,-4.54876028262907,0,-5.33240477473525,0,0,0,0,-4.45207823210219,0,0,0,0,0.674670324248718,0,0,0,0,0
"SRR6724547",0,5.05957583604076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.36319850277933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.46373545642163,0,0,0,0,0,-2.26812167536047,0,0,0,0,-2.85242217800447,4.26731498693116,0,0,0,3.92850197947257,0,-2.71567318319991,0,0,-4.94054013694001,-2.37396311858479,0,4.70368393005455,4.11182473668351,0.195106510794565
"SRR6724548",0,5.87095134433647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.38829755076536,0,0,0,-2.41741292693637,0,0,0,0,0,0,-3.07322194674452,0,0,0,0,0,0,0,4.13665270151791,0,0,0,0,0,-5.32297655469725,0,0,0,0,0,0,-2.4866489726859,-2.65143209649789,0,0,-2.93027099370554,0,0,-4.30700236128093,-2.64336993825514,-2.39442880300866,0,4.5924151039532,0,0,5.07537824104335,0,0,-4.57845103625812,0,-4.14727234191732,0,0,0,0,-4.18708201232759
"SRR6724549",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96213821069067,0,4.50209746601166,0,0,0,0,0,0,0,0,0,0,0,-2.37284150511409,0,0,0,0,-5.28659307547772,0,0,0,0,0,0,0,0,0,0,0,4.10988204516581,-2.74181542954098,0,0,0,-5.52250975017074,0,0,-4.74896362894126,0,-2.62796497152396,0,0,0,0,-0.222722051934961,0,-2.67506455634661,0,0,4.5517688511908,0,0,4.63334772511902,0,0
"SRR6724550",0,4.94179514372491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64722970697997,0,0,0,0,-2.30064807437453,0,-4.73470668718732,0,0,0,0,0,0,0,0,0,0,-3.98483935515219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.38043531884385,0,0,0,0,0,0,0,0,0,-4.12303491636896,-5.66654150563384,0,0,-1.76374569876449,0
"SRR6724551",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6779031948744,0,0,0,0,0,0,0,-2.40540681950738,0,5.61681714569204,0,0,-5.01088731128398,0,0,0,0,0,0,-4.16628682425945,0,-2.64839466116426,0,0,-2.5348881088995,0,0,0,0,0,0,0,-5.5472191392288,4.58715411163065,-4.39055499611613,0,0,0,0,-2.50421592291473,0,0,0.069668821109334,0,0,4.33742921161129,0,0
"SRR6724552",0,4.90868549153901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.45937067471474,0,0,0,0,-5.06400621710232,0,-4.25975496325088,0,0,-2.43142905397354,0,0,0,0,0,0,0,-0.148149746021385,0,0,-4.21135865648131,0,0,0,0,0,-2.49272345660472,0,0,0,0,0,0,0,0,0,0,-5.7648562929143,-4.31752367605808,0,0,0,0,0,0,0,0,-0.0605749420522216,0,0,0,0,0
"SRR6724553",0,5.31402653632383,0,0,0,0,0,0,0,-5.3746338023214,0,0,0,0,0,-0.383029779450533,0,0,0,-2.95540649957129,0,0,-2.64386920743108,0,0,0,0,0,0,4.57931579583749,0,0,0,-2.57273453635007,0,0,0,0,5.11891421427676,0,0,0,0,0,0,0,0,0,0,0,-4.45610693134548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.4637020794249,0,0,0,0,0,-0.573480187745555,0,0
"SRR6724554",0,6.06520932657494,0,0,0,0,0,0,0,-4.74550208189277,0,0,0,0,0,-0.0102071939380164,0,0,0,-2.82715526821225,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.62456770779394,0,0,0,0,4.89677656542963,0,0,0,0,0,0,0,0,0,0,-2.44029733303586,-4.54588461780369,0,0,0,0,-2.75493987547919,0,0,0,0,0,4.22671896639294,0,0,0,4.77169583612744,0,-4.80838595539247,0,0,0,0,0,0.039897165799164,0,0
"SRR6724555",0,5.60721999850494,0,0,0,0,0,0,-2.25473350615792,0,0,3.90531299019342,-3.70231668160773,0,0,0,0,0,0,-2.19564681320514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80297183594799,0,0,0,-2.74390206545917,0,0,0,0,0,0,0,0,0,0,4.75257778836847,0,0,0,0,0,0,-2.86560506124886,0,0,0,0,0,0,-2.12856157296485,0,0,-4.96337356050955,-5.62968748338925,0,3.68677679141385,-1.93857674100069,0
"SRR6724556",0,5.37749872329385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62710415682959,0,-2.5388193316021,0,0,0,0,0,0,-4.3973640735729,-4.70304485324068,-2.49039379257183,-3.9939276018919,0,0,0,0,0,-2.7076756946923,0.289430114416595,0,-4.31348857958855,-3.36963722609916,0,4.68983187362642,-5.83638287867919,0
"SRR6724557",0,4.77594461596367,0,0,0,0,0,0,0,-2.19790750928457,0,0,0,0,0,3.80688747641804,0,0,0,0,0,0,0,0,0,0,0,-2.19196894138925,0,0,0,0,0,0,0,0,0,0,0,0,3.79660157509915,0,-2.63349425203141,0,0,0,0,0,0,0,0,-2.33507481452158,-2.16580758868379,4.56134584595899,0,0,0,0,-4.04446821822585,0,-4.85142548917653,0,-3.75128878301856,0,0,0,0,0,0,0,-0.991605521014831,-3.57153508719056,0,0,-6.18608023202898,0
"SRR6724558",0,5.85221527069055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.28654819144971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.87853448028606,0,0,3.96041764154562,0,0,0,-2.30707955567501,0,0,0,0,-4.98576797119434,0,-4.95830453904531,0,0,0,-3.99597900753255,0,-2.48862115966281,0,0,0,0,-2.57741992766715,-0.363147169956986,0,0,0,-4.31041828932697,0,-2.42291745910868,0,0,-4.46422226716001,0,0,4.19661614172192,0,0
"SRR6724559",0,5.62389261747528,0,0,0,0,0,-2.42131774653497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19384535826675,0,-2.28655051170802,0,0,0,0,0,0,0,-5.57302573951398,0,0,-2.28967780369435,0,-3.96042166035091,-2.85986432862749,0,0,0,0,-2.28388514156083,0.0695624795078674,-3.96583828896133,0,0,-4.95343031993666,0,-2.46787552849462,0,0,-3.955805103835,0,0,4.27448580210857,0,0
"SRR6724560",0,5.35151362593921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.79926762603025,0,0,0,0,-2.91995433015359,0,-4.84847375226711,0,0,0,2.33132921065946,0,0,0,0,0,0,-5.05750925560676,0,0,0,0,0,0,0,0,0,-4.0792607936764,0,0,0,0,0,0,0,0,0,-5.38866170767775,0,0,0,0,0,0,-2.50951933737334,0,0,-0.0842611451142154,0,0,4.34661499490721,0,0
"SRR6724561",0,6.13245892457534,0,0,0,0,0,0,-2.59273875396448,0,0,4.49075525261931,0,0,0,0,0,0,0,4.44385067238559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.20578218195073,0,0,0,0,0,0,0,0,-2.42019370453117,-2.30959816876942,3.82052680956881,0,-2.54211051905311,0,0,-4.19189846040632,-2.14975899660755,-2.86181826354818,0,4.00034137337667,0,0,4.40306457745528,0,0,-3.72349180615257,0,-4.95681463449399,0,0,0,0,0
"SRR6724562",0,1.45621101793012,0,0,0,0,0,0,-2.89660258402358,0,0,5.01706284486413,0,0,0,0,0,0,0,0,4.7434039389311,0,-2.322872846644,0,0,0,0,0,0,-4.02333378990956,0,0,0,0,0,0,0,0,0,0,0,0,-2.8080368252886,0,0,0,0,0,0,0,0,0,0,4.86366245092427,0,-2.64394752566386,0,0,0,0,-2.96204958484838,0,0,0,0,4.57945144699582,0,-2.73358728522049,0,0,-5.1304203754957,0,0,4.73471206492616,0,0
"SRR6724563",0,1.25578357396773,0,0,0,0,0,0,0,0,0,0,0,0,-2.62126459889984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.54016346537617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.69145188915432,0,0,3.27075927020113,0,0,-2.8742133622054,0,0,0,0,0,0.0527648292046748,4.55917615322385,0,0,4.97828357513312,0,-2.77652492607753,0,0,0,0,0,4.8090822404477,0,0
"SRR6724564",0,5.75126911737797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.56048027929636,0,4.52486014471948,0,0,0,0,0,-2.66036375693383,0,0,0,0,0,0,0,0,0,0,4.43488193551945,0,-4.60788519362422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.61633221455972,0,0,0,-2.70168448805042,-2.88118821065432,0,0,0,0,4.53162032509664,0,-2.66994961049703,4.67945479932404,0,-4.99036436702175,0,0,4.62448837902959,0,0
"SRR6724565",0,5.6531158790244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.64738065512981,0,0,0,0,0,0,0,-2.84485365873482,0,0,0,0,0,0,0,0,0,0,4.58539780165982,0,-4.92743107702692,0,-2.44003454658676,0,0,0,0,0,-2.56207013878123,0,0,0,0,4.22626380691155,0,-2.35055876532618,0,0,0,0,-2.77184616977339,0,0,0,0,4.07128720772132,4.43763565292413,-2.62979471275257,0,0,-4.80097839681271,0,0,4.55493805596345,0,0
"SRR6724566",0,5.68576517728413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.59754049341483,0,0,0,0,0,0,0,-2.91916336614726,0,0,0,0,0,0,0,0,0,0,4.49907210931202,0,-5.05613926576084,0,0,0,0,0,0,0,-2.33052738461904,-2.49012472390732,0,0,0,0,0,-2.42131441072344,0,0,0,-2.26656030851992,-2.97119564271768,4.31302253899091,0,0,0,4.19383958047169,4.03659183859079,-2.6659385463891,-3.92579761277549,0,-5.14626181241429,0,0,4.61754101220224,0,0
