"","1623__28037","29466__28080_28125","28026__1382_29389","907__78448_158787","820__46503","33038__133926","1596__1308_349096","36835__197_823","1303__103892","1613__817_1547","1352__35760","84109__1343_106648","1382__29389","28118__818_821","40214__29348_40216","397865__1630_28135","52226__1304_1681","28080__28125","1308__349096","1496__850_39778","1680__2130","729__28161","1492__1502","1121298__1559_187327","817__1547","1343__106648","261299__239935_1755626","1379__43675_208479","47678__69825","197__823","1304__1681","1349__589436","818__821","1630__28135","33039__1203033","1363__28025","1633__47770","1358__329854","1660__52787","851__37734","29430__39485","35833__137591","1512__169435","1597__114702","1582__33072","351091__487175","584__309120","437898__454154","228603__310297","736__520083_633701","179995__165179_218538","1535__40520_97478","1694__1685_216816","40518__536633","850__39778","1685__216816","341225__387661","29348__40216","84026__118748","29363__562_521157","198__197614_762210","239935__1755626","43675__208479","78448__158787","1559__187327","40520__97478","84032__1735_310298","520083__633701","562__521157","165179__218538","197614__762210","1735__310298"
"SRR2914229",4.37097795996359,-2.89890885154803,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.37584541681307,0,-5.02105741739234,0,-2.34190236326583,0,0,0,0,0,0,-2.8620519772467,0,0,0,0,0,0,4.1150849728499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.14577907832896,0,-6.21205068150597,0,0,0,-4.05629387954204,0,0,0,-4.55899323477903,0,0,-4.95721943849425,0,0,0,0,0,0,0,1.09121620822204,0,0
"SRR2914230",-3.72541089883579,0,0,0,0,0,0,0,2.99981137678248,0,-4.06208504209495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.95088723326095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120279649148439,0,0,0.0313222888735665,0,0,0,-3.60615888777308,-3.55969411348979,0,3.37903580784544,0,0,0,0,0,6.24605041378905,0,-6.16557106396817,0
"SRR2914231",0,0,0,0,0,0,0,0,-4.24620477160712,0,0.148721046831872,0,0,0,0,0,0,0,0,0,2.67854790956016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406311216393166,0,0,0.065744035990184,0,0,0,-3.7013576959049,-3.37139532993033,0,0,0,0,0,0,0,6.41093958629336,0,-5.83942800383976,0
"SRR2914232",-3.83142140098097,0,0,0,0,0,0,0,3.17174133622986,0,0.141436538295713,0,0,-5.63488740819699,0,0,0,0,0,0,-5.15718915104802,0,0,0,0,0,0,0,0,0,0,0,-2.96689651482029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.2673363722386,-2.88517333346802,0,0,0,0,0,0,0,5.65919260213503,0,-4.99726680220948,0
"SRR2914233",0,-2.95274367565057,-3.07489042338741,0,0,0,0,-2.43095371027004,-4.16917254457555,0,0,0,-5.32586644101398,0,0,0,0,5.11430206795446,0,-5.59458552431263,0,4.01582516799395,0,0,0,0,0,0,0,4.21053533703578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3363553231038,0,0,0,0,-3.14204281036286,-2.56614414056127,0,0,0,0,0,0,0,5.44217778710497,0,-4.44469203099729,0
"SRR2914234",0,0,0,0,0,0,-2.28833840654979,0,-5.58227843147215,-2.41854270503719,0,0,0,-5.21793381679234,0,0,0,0,-3.96351838505544,0,0,0,0,0,4.18903884539948,0,-5.53567139888607,0,0,0,0,0,0.0375234695794792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.54567716438133,0,0,0,0,0,0,0,0,-2.26232781092101,0,-0.472420429177074,0,0,0,0,0,0,3.91846671189127,6.1412929959452,0,0
"SRR2914235",0,4.45186606775392,0,6.96481694427483,0,0,-2.28795242606701,0,0,-2.85765428093195,0,0,0,0,0,0,-2.77395463762023,0,-3.96284984724854,0,0,0,0,0,4.94960240504084,0,-3.13507963613728,-2.34833096991693,0,0,4.80463037024956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.06893593088174,0,-5.43011721556431,-4.06742855288362,0,0,0,0,0,5.31555295746086,0,0,0
"SRR2914236",4.35948368505312,0,0,6.26959004222424,0,0,0,-2.48376913738235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.25495647649942,0,0,4.30201434021775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.68075377502645,0.226138471399744,0,0,0,0,0,0,0,0,-2.94725656352374,0,-3.90569918615349,0,0,0,0,0,-4.64320174092788,5.10479811096396,1.85849254787948,0,0
"SRR2914237",0,0,0,0,0,0,0,0,0,-2.68629772906707,0,0,0,0,0,-2.80187885887553,0,0,0,0,0,0.231851135089576,0,0,4.65280415100106,0,-2.78470497114099,0,0,0,0,0,0,4.85299654022552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.34426640216927,0,0,0,0,0,0,0,0,-3.41131283317813,0,-4.82325049410581,0,0,0,0,-2.39482323471173,0,5.90856714757625,-0.239587678232164,0,4.14795551766716
"SRR2914238",0,0,0,0,0,0,0,4.40909736698838,-6.10163932301933,0,-3.7492121804827,0,0,0,0,0,-5.08428305053004,0,0,0,3.6065468157721,0,0,0,0,0,0,0,0,0,-1.00382039751771,0,0,0,0,-3.4984886192752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.22742582708135,-3.3195764522168,0,0,0,0,0,0,0,5.59006551016491,0,-5.74967507484874,0
"SRR2914239",-4.16654108409833,0,0,0,0,0,0,0,-5.75735839526826,0,0,0,0,0,0,0,-2.62314250795402,0,0,-2.36820274120403,0,0.261970317447201,0,4.23165707784595,0,0,0,0,0,0,4.54341609927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.10184747038927,0,0,0,0,-3.21850237007266,-3.45343284659273,0,0,0,0,0,0,0,5.57460962924669,0,-5.98152115082583,0
"SRR2914240",0,0,0,0,0,3.65444594779235,0,0,-4.59776032375323,-5.3407155269482,-3.83652518701436,0,0,0,0,0,0,0,0,0,0,3.49824760254205,0,0,2.03634274970233,0,-2.29900480966031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.60704248303062,-3.05930192741411,3.98199313717688,0,0,0,0,0,0,6.24758084566844,0,-5.29886637397463,0
"SRR2914241",0,3.92956562635226,0,0,0,0,0,0,0,-2.78166104179335,-3.99610683566286,0,0,0,0,0,0,0,0,-3.17658157802297,0,0,0,0,4.81797825382106,0,-2.18680068831647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08841556636559,0,-5.50200068752311,0,0,0,0,-3.53723972986513,-3.26164623902745,-3.78764989819073,0,0,0,0,0,0,6.12667893067762,0,-5.64933700231148,0
"SRR2914242",0,5.20075259246605,0,0,0,0,0,0,0,0,0,0,0,-2.5709933183297,0,0,-2.71103296439897,0,0,-2.72415168400325,0,4.42680979472965,0,0,0,0,-2.72415168400325,0,0,0,4.69564683533308,0,-4.45309105326715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.53157576658514,0,0,0,-4.71836912421795,0,0,0,0,-3.25990715273051,-2.81724532519167,-4.71836912421795,0,0,0,0,0,0,5.64632481648643,-4.3848178509356,-4.87961204061787,0
"SRR2914243",0,0,0,-5.66795329559918,0,0,-2.45219903223558,0,0,0,0,0,0,0,0,-3.07847123379474,-2.91650501886804,0,-4.24733331410325,0,0,0,0,0,0,0,0,0,0,0,5.05153487320907,0,0,5.33206858657174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.81600647126633,0,0,0,0,0,0,0,0,-3.04490167280074,-2.66375668216011,0,0,-0.583556179277648,0,0,-3.10453810987683,0,5.27392440134235,4.87746628267603,-4.61376191250241,5.37721774034053
"SRR2914244",0,-2.47013218597702,0,-2.13826801080765,0,0,0,0,0,0,0,0,0,0,0,-2.842230817747,0,-4.27839444752337,0,0,0,0,0,0,0,0,1.04079314511897,0,0,0,0,0,0,4.92288818317584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.96421157557793,0,0,0,0,0,0,0,0,-3.21565960733794,-2.33877629961979,-5.77144332986366,0,-3.70358883491809,0,0,-2.21183819691732,0,5.56968581975631,5.13416505328477,4.05087937847942,3.83101613518233
"SRR2914245",5.86773688317201,0,5.02684212151176,-5.28597714330004,0,0,0,0,0,0,0,0,0,0,0,-2.99241212246293,-2.55752114550085,0,0,-2.6773346005308,0,0,0,0,0,0,-2.44511090152972,0,0,0,4.42975656543924,0,0,5.18300983329081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.63727955698148,0,0,0,0,0,0,-4.23505631159001,0,-0.574748121389011,0,0,0,0,0,0,0,0
"SRR2914246",-4.80564170781511,0,0,0,0,0,0,0,-0.888040941747133,0,0,0,0,0,0,0,-2.60900844747809,0,0,0,0,0,0,0,0,0,-3.47549981226528,0,0,0,4.51893518840844,0,0,0,0,0,0,0,4.07436899839707,0,0,0,3.69866540403848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.43116449677581,-2.24707916402369,6.01974225653955,0,0,0,0,0,0,5.9429512375422,0,-3.89205528071843,0
"SRR2914247",-3.73806695065646,0,0,4.82653865771024,0,4.14698381232534,0,0,0,0,4.77028364657073,0,0,0,0,0,-4.6736366350936,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.128668449314322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.53297223411521,-2.88414609223409,0,0,0,0,0,0,0,6.11928741121767,0,-4.99548756820069,0
"SRR2914248",4.3592756610344,0,0,0,0,0,-2.49127299775544,0,-4.4770497887052,0,0,0,0,-2.98751330788387,0,0,0,0,-4.31501140763684,0,0,0,0,0,0,0,-3.0565206494429,0,0,0,0,0,-5.17452483754303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.29524867003546,0,0,-3.47850146206274,0,0,0,0,0,0,0,0,-2.87432052359559,-2.77160430159824,-5.29404905921853,0,0,0,0,0,0,4.97846918410555,6.02494126649529,-4.8005594688446,0
"SRR2914249",5.1001024554024,0,0,0,0,0,0,0,0,-2.48898018641091,0,0,0,0,0,0,-5.47738136458819,0,0,0,0,0,0,0,4.31104014189596,0,-5.79143165597952,0,0,0,-0.157479921520166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.88118937854107,-3.25984299570037,0.65331717057738,0,0,0,0,0,0,4.99036638986094,0,-5.64621369325057,0
"SRR2914250",0,-2.77244500944062,0,0,4.75365712661982,0,0,0,0,-3.00345004547674,0,0,0,0,0,0,0,-4.80201561754192,0,0,0,0,0,0,5.20212807676076,0,-2.9382458946647,0,4.83865433761549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.60523535024758,0,0,0,0,0,0,0,0,-2.93553331847774,-2.57910359143332,5.08919117468993,0,0,0,0,0,0,5.08449285491472,0.294569231591381,-4.46713845834587,0
"SRR2914251",0,-2.83102905623577,0,0,4.7779057514163,0,0,0,0,-2.93632914510374,0,0,0,0,0,0,0,-4.90348616310412,0,0,0,0,0,0,5.08587126706497,0,-2.96845859944242,0,4.88925949542329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.55368626227429,0,0,0,0,0,0,0,0,-2.9264909460756,-2.7070357473001,5.14152111439901,0,0,0,0,0,0,5.06883100649324,0.314208066189223,-4.68872345222895,0
"SRR2914252",0,-3.0623975417587,0,0,0.200647370757875,0,0,0,0,0,0,0,0,-2.46776925690549,0,0,0,-5.3042281353001,0,-2.48392941658256,0,0,0,0,0,0,0,0,4.30737868219675,0,0,0,-4.2743017343168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.32067909283232,0,0,0,-4.30229195193591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.849892678926327,0,0
"SRR2914253",0,-2.79301899570996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.83765080707465,0,-2.56640024774778,0,4.36549671210151,0,0,0,0,-2.49804476173384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.22075977171486,0,-0.765170450142486,0,0,0,-4.44513562165652,0,0,0,0,0,0,-4.3267404469043,0,0,0,0,-2.53334165354457,0,0,0.446294874847155,0,4.38787645686974
"SRR2914254",0,5.34017463340677,0,0,4.53973069423404,0,0,-2.86147186595575,0,0,0,0,0,-2.97847584827829,0,0,-2.78164034136689,0,0,0,0,0,0,0,0,0,0,-2.25434430842316,0,-4.95621465626428,4.81794239963069,0,-5.15887149833481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.41742239396644,-3.18926467644499,0,3.90463887994263,0,0,0,0,0,5.91914921727353,0,-5.52396845838744,0
"SRR2914255",0,4.16265005749315,0,5.36005914106728,0,0,-2.42233207202314,0,-5.71246460480704,0,0,0,0,-2.36185810444683,0,0,-3.02773028751805,0,4.19560222154767,-3.19088855772625,0,0,0,0,0,0,0,0,0,0,5.24418268959638,0,-4.09085823717024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.52678110327204,0,0,0,0,-3.04362876873325,-3.18824391200008,0,0,0,0,0,0,0,5.27171966682429,0,-5.52220044250629,0
"SRR2914256",0,0,0,0,0,0,0,0,0,0,-3.76120793610676,0,0,-1.94375178140765,0,0,-2.510000564937,0,0,-2.49459277917631,0,0,0,0,0,0,0,0,0,0,4.34744850549748,0,-3.36667684270057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.428119280746183,0,-4.32076143772782,-0.0117761906010833,0,0,0,-2.68942419428437,-3.75706553829164,0,0,0,0,0,0,0,4.65821934760551,0,-6.50742839968723,0
"SRR2914257",-3.73882608576542,0,0,4.41958705890542,0,-5.03440721135507,-2.24436608076483,0,0,-2.76370238756473,0,0,0,0,0,0,-2.82907154151177,0,3.88735608266892,0,0,0,0,0,4.78687295226152,0,0,0,0,0,4.90009564814559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.88003018537352,-2.7632132384319,0,0,0,0,0,0,0,2.28272261756587,0,-4.78602572111098,0
"SRR2914258",0,0,0,4.72365446418575,0,0,0,0,0,-2.32898845880272,-3.8389583539763,0,0,0,0,-2.36182723209287,-2.27806630514486,0,0,0,0,0,0,0,4.03392634088786,0,-2.41966629873938,0,0,0,-3.9457265835216,0,0,4.09080476468463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.90584234995605,0,0,0,0,0,0,0,0,-3.66256632530595,-2.94640205000107,-4.19098496677875,0,0,0,0,0,0,6.34375096152074,5.03306658890922,-5.10331805012695,0
"SRR2914259",0,0,0,0,0,-4.73119921540142,0,0,0,0,0,0,0,0,0,-6.09511913582882,0,0,0,0,0,0.112224443702283,0,0,0,0,0,0,0,0,0,0,0,-0.0234143318761289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.29893146753489,0,0,0,0,0,0,0,0,-2.921985525835,-2.9423282805927,0,0,0,0,0,-2.58744468168702,0,5.06102738972709,5.71391691245819,-5.09626207453334,4.48158565045581
"SRR2914260",0,0,0,-2.56507470809294,0,0,-2.89520103591996,0,0,0,0,0,0,-2.76235834657434,0,0,0,0,-5.01463529233941,-2.46024111953076,0,0,0,0,0,0,0,0,0,0,0,0,-4.78454500497872,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.55421442214782,0,0,0,-6.03213469560291,0,0,0,-4.26126261789741,0,0,0,0,-3.05502928153124,-2.88655196594582,0,0,-4.44283971962688,0,0,0,0,5.29146593422275,-0.962086338448447,-4.99965466370598,0
"SRR2914261",0,-2.89686172760391,0,5.9530284566236,0,0,0,0,0,0,0,0,0,0,0,0,-2.23101022214774,-5.01751169471173,0,0,0,0,0,0,0,0,-5.14093948149385,0,0,0,3.86422305696542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.55795900439673,0,0,0,0,0,0,0,0,-2.58251063170326,0,-0.476317479875986,0,0,0,0,-2.5500710490238,0,4.47303962519685,0.176014741927842,0,4.41685261981968
"SRR2914262",-3.5170557970811,0,0,4.75801662483873,0,-5.39217248486585,5.43633057709639,0,-5.92001242201016,-2.80983374954976,0,0,0,0,0,0,-5.67527398166648,0,0,0,0,0,0,0,4.86677481504195,0,0,0,0,0,-1.06990133705229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.09351188667246,0,0,0,0,0,0,0,0,0,-5.35811976153495,0
"SRR2914263",-3.99214473436716,0,0,5.71393382313386,0,-5.43926006065822,4.9925268493014,0,-5.4548571747885,0,0,0,0,0,0,0,-5.25042053229392,0,0,0,0,0,0,0,0,0,0,0,0,0,0.752566131847599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.43452162269301,-2.81949614773708,0,0,0,0,0,0,0,5.9487659501982,0,-4.88351057962534,0
"SRR2914264",4.65952594605132,0,0,0,0,0,6.3480541328964,0,0,0,0,0,0,0,0,0,-4.72338302201693,0,0,-2.96706024257958,0,0,0,0,0,0,0,0,0,0,0.731068625848194,0,0,0,-3.81920540238248,0,4.71579426520159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.13909908926546,0,0,0,0,-2.86023346850409,-3.51895772819525,0,0,0,0,0,0,0,4.95406968895804,0,-6.09501357492132,0
"SRR2914265",0,4.75420398625117,0,6.78488998663117,0,-4.3092265061454,-2.47098375693274,0,0,0,0,0,0,0,0,0,-3.07635132718313,0,4.27986941168492,-2.9768048161491,0,0,0,0,0,0,0,0,0,0,5.32839680061313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.27081355161254,0,0,0,-5.15597718578597,0,0,0,0,-2.26095655785271,-2.94067423506545,0,0,0,0,0,0,0,3.91609163190693,5.66521525347773,-5.0933971836421,0
"SRR2914266",-3.96507718376636,0,0,-2.29985913987845,0,0,0,0,-5.71488906564945,0,0,0,0,0,0,0,-2.3794982877134,0,0,0,0,0,0,0,0,0,-2.56314900503905,0,0,0,4.12141193084275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.67555339989861,0,0,0,0,0,0,0,0,0,-3.01145089018401,-4.43950430409726,0,-3.98347288052113,0,0,0,0,0,0.311075267574601,-5.21598594629723,0
"SRR2914267",0,0,0,0,0,-4.5886966756341,-2.81718650767228,0,0,0,0,-2.3705667032787,0,0,0,0,-3.39808437186202,0,4.87951016568592,0,0,0.150143449562641,0,0,0,4.10594197280976,-3.44516464244979,0,0,0,5.88565478047079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.55179038539797,-2.48332661194835,-5.96720020116291,0,0,0,0,0,0,4.41983059777505,0,-4.30124786368242,0
"SRR2914268",4.8293545173603,0,0,-2.41404431626772,0,0,-2.39818734826967,0,0,0,0,0,0,0,0,-2.43303518416129,-2.99845797008253,0,4.15378233327195,0,0,0,0,0,0,0,2.60209176231281,0,0,0,5.19348154854279,0,0,4.21414055557006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.20390980927052,0,0,0,0,0,0,0,0,-2.70635507423815,0,-4.50084861878586,0,-4.18124740749857,0,0,0,0,4.68754449190232,5.54933457252485,0,0
"SRR2914269",4.93253798677152,-2.95821667292357,0,5.7087396502968,0,0,0,0,0,0,0,0,0,0,0,0,4.93022498081868,-5.12378157730099,0,-2.48704944862397,3.92860727303518,0,0,0,0,0,-2.10759988154767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.83885837525591,0,0,0,-4.30769600595288,0,0,0,0,0,0,-3.65047007686672,0,0,0,0,0,0,0,2.67824523389837,0,0
"SRR2914270",-4.84938758520189,5.85345503252634,0,0,0,0,-2.34579614659044,0,3.89204200001359,0,-3.74431375965227,0,0,0,0,0,-2.9513850565801,0,4.06303811009393,-2.37106879571754,0,0,0,0,0,0,0,0,0,0,5.11194887069629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.10681162242394,0,0,0,0,-3.52499422399724,-3.28027416581927,0,0,0,0,0,0,0,6.10546909235004,0,-5.68160151795458,0
"SRR2914271",0,0,0,5.95961451419268,0,0,0,-2.3899839344849,-5.9399158219642,0,0,0,0,0,0,0,-2.29666651321091,0,0,0,0,0,0,0,0,0,0,0,4.95591382794653,-4.13957360380121,3.97794308892336,0,0,0,0,0,0,0,0,0,0,0,0,3.87197595114992,3.80269755945136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.44700107131386,-2.33944542214691,0,0,0,0,0,0,0,5.97038098925995,0,-4.05203833269286,0
"SRR2914272",0,0,0,6.96081462389894,0,0,0,-2.14987909011258,0,-3.30243598216223,0,0,0,0,0,0,-2.6810964178394,0,0,0,0,0,0,0,5.71998690984861,0,0,0,0,-3.72369981420493,4.64379521568876,0,0,0,0,0,-4.49172837388449,0,0,0,0,0,0,0,0,0,0,0,0,-2.17710572974035,0,-2.80388591762582,0,0,0,0,0,0,0,-2.717452873008,-3.066621623024,0,0,0,0,-4.8564728679548,0,3.77085773735959,4.70676644322388,0,-5.3115444586669,0
"SRR2914273",4.61423395493589,0,0,-2.38925207393315,0,0,-2.42382177940146,0,0,-2.59827648584631,0,0,0,0,0,0,-5.58140523773204,0,4.19818247041533,0,0,0,0,0,4.50034688559733,0,0,0,0,0,0.800000528250415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.57377439203713,0,0,0,0,0,0,0,-3.41483212911291,-3.01662913903055,0,0,-4.13830598414153,0,-4.45790801422801,0,0,5.91466274694216,0,-5.22495493639367,0
"SRR2914274",0,0,0,0,0,0,0,0,0,0,0,0,0,-6.61613955745815,0,0,0,0,0,0,0,0,0,0,0,0,-2.17320094295165,0,0,0,0,0,-1.1031657756555,0,0,0,0,0,0,4.20049295106653,0,4.52084620281648,0,0,0,-3.79594441123984,0,0,0,0,-2.39737279327457,0,0,0,0,0,0,0,0,-3.28909866041258,0,-3.76409444824884,0,0,0,0,0,0,5.69688599094132,-4.15237148263488,0,0
"SRR2914275",4.04097950105045,0,0,4.07195149439655,0,0,0,0,0,-2.85746521210462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.94927492822577,0,-2.40150470746451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.39898581451794,0,0,0,0,0,0,0,0,-2.97999831719277,-2.44471890984304,-4.15952816794436,0,-4.13871211958534,0,0,0,0,5.16150849184763,-5.88721612495095,-4.23437736207254,0
"SRR2914276",4.62404644256045,0,0,-2.5130468588204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92076149187943,0,0,0,0,0,-3.03617697630685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.06330193840423,-5.27605131966514,-5.25881278373432,0,-4.35272484127831,0,0,-2.76546581036124,0,5.30579459624035,0,-0.986855542798797,-4.78992729014031
"SRR2914277",0,0,0,0,0,0,0,0,0,0,0,4.93850724435684,0,0,0,-2.64055359760226,6.04988269723481,0,0,0,5.0204015769194,0,0,0,0,0,-2.96959622841018,0,0,0,0,0,0,4.5735729911559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.18500514101924,0,0,0,0,0,0,0,0,0,-2.47006410191924,-5.14349154557134,0,0,0,0,0,0,0,-1.21285421840616,-4.27827652247611,0
