"","1681__817_84026","28111__169435_185294","39492__821_310298","1465754__35833_187327","817__84026","1515__650643","28447__29348_218538","31971__818_46506","29363__88431_214856","261299__454155","821__310298","1304__216947_626932","39497__310297","78345__1686_762212","1343__2088","216947__626932","729__1541","1630__2139","536633__40520_216816","225004__387090","154046__1267_44749","28125__47678_228603","29348__218538","1689__36847_574375","818__46506","151276__246787","1547__1492_28026","562__103892","45851__165179_308994","169435__185294","745368__204516_357276","37734__39485_43131","1303__1735_89014","28118__626937","39777__29466_652716","143393__508460","88431__214856","876__321327","1532__39490","40520__216816","852__645466","1307__208479","905__544645","901__626931","28037__1322_1623","47678__228603","33038__74426_397865","1265__1504_1161942","310514__1308_454154","35785__1264_328814","1492__28026","35833__187327","1632__1823","29533__164393","28025__288965","39484__1535_40518","294__28136","76759__105841","840__314275","1261__1358","1267__44749","189722__40519_166486","423605__820_28116","204516__357276","1352__28117_46503","1322__1623","36745__33043_234908","1686__762212","1520__29367_341225","29466__652716","39485__43131","1535__40518","36847__574375","1504__1161942","1735__89014","28135__180311","52226__633701","39488__39491_351091","1416614__47246_1590651","1264__328814","589437__839_437898","165179__308994","74426__397865","291644__301301_472113","29367__341225","1308__454154","90728__301302_487175","33043__234908","28117__46503","40519__166486","820__28116","839__437898","39491__351091","47246__1590651","371601__853_1680","301301__472113","301302__487175","823__1297750_1755626","853__1680","1297750__1755626"
"ERR1637157",0,0,-5.75937610803678,0,0,0,0,-2.74856204732239,0,0,0.104015006899469,0,0,-2.72286729482269,0,0,0,0,-2.73864514295558,0,0,0,0,0,-4.76064911371791,0,-2.80241243883618,0,0,0,-2.66354254940816,0,0,0,0,0,0,0,0,-4.7434725315008,0,0,0,0,0,0,0,0,0,0,-4.85392072782727,0,0,0,0,0,0,0,0,0,0,0,-2.46964874590049,-4.61339102369647,0,0,0,4.71614449690053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27755710474841,0,0,0,-3.00518871201034,0,0,0,5.20513953553438,0
"ERR1637158",0,0,-2.98707895671422,0,0,0,0,0,0,0,5.17377251924887,0,0,2.48936028301529,0,0,0,0,0,0,0,0,0,0,0,0,-3.32421834731806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.75771507300752,0,0,0,0,0,0,0,0,0,0,0,-4.99309985044152,0,0,0,0,-4.50657668235354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.64438774284603,0,0,0,0.255319636616688,0,0,0,2.05057025702993,0,4.58021392552171,0,4.86778420240254,0
"ERR1637160",0,0,-1.89670061496197,0,0,0,-3.14018648608452,0,0,0,3.28518183186127,0,0,0,0,0,0,0,0,0,0,0,-5.43896253913956,0,0,0,0,0,-3.73509678055251,0,0,0,0,0,-2.19610610957519,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72395651208959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.98343661386953,0,-1.8396436136759,0,0,-3.80376736059665,0,0,0,0,0,0,0,0,0,0,0,6.46937739510389,0,0,0,-3.41010680809279,0,3.18635620670627,3.43541298881439,0,0,0,0,0,-2.44140155407499,0,0,0,4.22863153333549,0
"ERR1637161",0,0,-2.45836400195592,0,0,0,5.30753888614825,3.8640923422412,0,0,-4.25801135488601,0,0,0,0,0,0,0,-2.38798464967946,0,0,0,0,0,0,0,-2.45569888916533,0,0,0,0,0,-2.11334011092305,0,0,0,0,0,0,4.13611074093939,0,0,0,0,0,0,0,0,0,0,-4.2533952441248,0,0,0,0,1.41221525437592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.65917646211156,0,0,-3.66041244579197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.55169582611777,0,0,0,6.1517176238663,0
"ERR1637162",0,0,0,0,0,0,0,0,5.60549480291529,0,0,0,0,5.27546985327825,0,0,0.0147450645820133,0,-2.66572887286684,0,0,0,0,0,0,0,-5.57855462215477,0,0,0,0,0,0,0,0,0,0,0,0,-4.61717784700868,0,0,0,0,0,0,0,0,0,0,0.1235022906525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.21529214262766,0,0,0,5.5690493522081,0
"ERR1637163",0,0,0,0,0,0,0,0,0,0,0,0,0,1.16953790046504,0,0,0,0,-2.49888657589209,0,0,0,0,0,0,0,-2.90750475779389,0,-2.46504006571014,0,0,0,-2.43489233654443,0,0,0,0,0,0,-4.32819851179692,0,0,0,0,0,0,0,0,0,0,-5.03594596374726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03061562898642,0,0,0,0,0,0,4.21735723785505,0,0,0,0,0,0,-4.26957463650288,0,0,0,0,0,0,0,0,0,0,0,0,-5.83151386958896,0,0,0,1.39849295210355,0
"ERR1637164",0,0,0,0,0,0,0,5.18490841046029,0,0,0,0,0,5.00249308452652,0,0,0,0,-2.28017354466808,0,0,0,0,0,0,0,-0.247382566464332,5.39593708627187,0,0,-2.97039834219468,0,0,0,0,0,0,0,0,-3.94937642943954,0,0,0,0,0,0,0,0,0,0,0.0723392244053482,0,0,0,0,0,0,0,0,0,0,0,0,-5.14488084739955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.60206077113517,0,0,0,4.50690145998797,0
"ERR1637165",-2.59348931947166,0,0,0,-4.49205527021215,0,0,0,2.91125358765502,0,0,0,0,2.51267388789128,0,0,0,0,-2.57481348186674,0,0,0,0,0,0,0,-2.27043817946263,0,0,0,0,0,0,0,0,0,4.39516458492645,0,0,-4.45970777060652,0,0,0,0,0,0,-2.45910055807089,0,0,0,-3.93251428227346,0,0,0,0,0,0,0,0,0,0,0,-2.32995733931099,0,0,0,0,4.23283227233822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25928710749977,0,0,0,0,0,0,0,4.03560449115463,0,0,0,0,0,0,0,0,0
"ERR1637166",0,0,-3.07775663101037,0,0,0,0,-2.91516678639728,0,0,5.33083085824198,0,0,0,0,0,0,0,0,0,0,0,0,0,5.04921698657737,0,0,0,0,0,-2.41657305198121,0,-2.57786653628858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.87898321141416,0,0,0,0,0,0,0,-2.69317716943867,-4.18562730623324,0,0,0,0,0,0,0,0,0,0,-4.46499581598342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66471969125231,0,0,0,-2.98701679474872,0,0,-2.4761369467606,5.17366485156631,4.28879499828783
"ERR1637168",0,0,0,0,0,0,0,0,0,3.85075490248118,0,0,0,-0.157198802093277,0,0,0,0,-2.46722796400113,0,0,0,0,0,0,0,-3.24694433648175,0,0,0,0,0,0,0,0,0,0,0,0,-4.27336418750468,0,0,0,0,0,0,0,0,0,0,-5.62387256013441,0,0,0,0,-2.94661912929594,0,0,0,-4.05543928971106,0,0,0,0,0,0,0,0.0807555792431427,0,0,0,-5.10369404249493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.11917461735699,0,0,0,3.67051810737264,0
"ERR1637169",0,0,-2.83676562699813,0,0,0,0,0,0,0,4.91342219512574,0,0,-2.88772969545522,3.60352136057137,0,0,0,-5.65448815831953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.19524116169543,0,0,0,0,0,0,0,0,-5.18015975012411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.00169455105384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37285295273807,0,0,0,0,0,0,0,0,-5.04724269631964,0,0,0,1.59367530824316,0
"ERR1637170",0,0,0,0,0,0,0,0,-2.38391600130972,4.04738297871186,0,0,0,1.64596349116117,0,0,0,0,-2.3902280108358,0,0,0,0,0,0,0,-3.18909257777779,0,0,0,0,0,0,0,0,0,4.12906363524488,0,0,-4.13999635644189,0,0,0,0,0,0,0,0,0,0,-5.52367037475194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378934987047905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.83908302103742,0,0,0,-4.91743603934295,0
"ERR1637171",0,0,0,0,0,0,-2.06369509373815,0,0,0,0,0,0,4.66959534013099,0,0,0,0,-2.58504128584604,0,-2.77519364579784,0,3.57442475368509,0,0,0,-2.15427128455529,0,0,0,0,0,-4.88599754036027,0,0,0,0,0,0,4.47742284674852,0,0,0,0,0,0,0,0,0,0,-3.73130731813643,0,0,0,0,0,0,0,0,0,4.80677639536416,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61698558293782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.74785936134456,0,0,0,2.03475791250913,0
"ERR1637172",0,0,0,0,0,0,0,0,0,0,0,0,0,3.6642626707784,0,0,0,0,-5.32193317457115,0,0,0,0,0,0,0,-3.01865207419062,0,0,0,0,0,0,0,0,0,0,0,0,-0.704513643445678,0,0,0,0,0,0,0,0,0,0,-5.22845876287134,0,0,0,0,-2.55319946280449,4.46846211446585,4.42448872568826,0,0,0,0,0,0,0,0,0,4.49399290279999,0,0,0,-4.42227119143494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.75528394195623,0,0,0,-4.77229177674685,0
"ERR1637173",0,0,-2.54317639722275,0,0,0,-2.44888883442807,0,0,0,4.40491073259978,0,0,3.92977275572932,0,0,0,0,0,0,0,0,-4.24159988331755,0,0,0,-2.99980999586854,0,0,0,0,0,-2.71239669488604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.1958233258973,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.29664726490072,0,0,4.07421642213973,0,0,0,0,0,0,4.69800888582452,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97790974987214,0,0,0,0,0,-6.02879380425335,0,0,0,0.924317489522285,0
"ERR1637174",0,0,0,0,0,0,0,0,6.052718212271,0,0,0,0,3.44907794757531,0,0,0,0,-5.29455762977295,0,0,0,0,0,0,0,-2.82507702358605,0,0,0,0,0,0,0,0,0,0,0,0,0.00458907870204279,0,0,0,0,0,0,0,0,0,0,-4.89317694014649,0,-4.83633003683694,0,0,-2.56249281646569,0,0,0,0,0,0,0,0,0,0,0,4.50308566292919,0,0,0,-4.43836775214885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.61043181606757,0,0,0,-4.52140053512333,0
"ERR1637175",0,0,0,0,0,0,0,0,0,0,0,0,0,3.16836206710686,0,0,0,0,-2.46499510890069,0,0,0,0,0,0,0,-5.16838244947543,0,0,0,0,0,0,0,0,0,0,0,0,-4.26949676902478,0,0,0,0,0,0,0,0,0,0,-0.581002985756987,0,0,0,0,-2.80457012245137,0,0,0,0,0,0,0,0,0,0,0,4.22223608347575,0,0,0,-4.85765794547545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.7591509659632,0,0,0,1.55698290034483,0
"ERR1637176",0,0,0,0,0,0,0,0,0,0,0,0,0,2.26109291933843,0,0,0,0,-2.28672892411787,0,0,0,0,0,0,0,-5.45599227759516,0,0,0,0,0,0,0,0,0,0,0,0,-3.96073067970947,0,0,0,0,0,0,0,0,0,0,-0.889066737436527,0,0,0,0,-2.33424066112863,0,0,0,0,0,0,0,0,0,0,0,4.01224174893907,0,0,0,-4.04302342216796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.80211395296613,0,0,0,4.853403735135,0
"ERR1637177",0,0,4.79231328574209,0,0,0,-2.39381727802967,0,0,0,0,0,0,4.65272754965993,0,0,0,0,-2.30213325622371,0,0,0,4.14621314958363,0,0,0,0,0,0,0,-2.64191084668132,0,0,0,0,0,0,0,0,3.98741176557345,0,0,0,0,0,0,0,0,0,-2.43080312305498,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.57592381551936,-2.52764673221077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.21027451232833,0,0,0,0,0,0,0,0,4.37801256377449,0,0,0,0,0,-2.79467890841641,0,0,0,4.84052586021835,0
"ERR1637178",-2.63475174841771,0,0,0,-4.56352389359041,0,0,0,0,3.92401037676916,0,0,0,-0.275701219536216,0,0,0,0,-3.17692897076369,0,0,0,0,0,0,0,-5.51347256674431,0,0,0,0,0,0,0,0,0,0,0,0,-5.50260238940022,0,0,0,0,0,0,0,0,0,0,-1.24819991741209,0,0,0,0,-2.77948418380643,0,0,0,0,0,0,0,0,0,0,0,1.33897957494574,0,0,0,-4.81420782518685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1637179",-2.38580895586108,0,-2.90410887739369,0,-4.13234232870424,0,0,0,0,4.53768615910479,-5.03006412635768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5284108491359,0,-2.35133435111514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37933605311174,0,0,0,0,-3.0807191136673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.33596202872033,0,0,0,0,0,0,0,0,0,-4.07263056171343,0,0,0,0,-2.31367559302956,0,0,0,0,0,0,0,1.48581673712713,0,4.00740367935925,0,5.45395806290366,0
"ERR1637180",0,0,-6.09803529271725,0,0,0,0,0,0,0,-0.904520291756907,0,-5.26627177903212,0,0,0,0,0,-2.23199424665112,0,0,0,0,0,0,0,-2.83771040338043,0,0,0,0,0,0,0,0,0,0,0,0,3.86592743740116,0,0,0,0,0,0,0,0,-2.21055986776603,0,-4.91505859582167,0,0,0,0,0,0,0,0,0,0,0,-2.34682140461351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.8288020041435,0,0,0,0,4.06481390908076,0,0,0,-3.06698212165986,0,0,0,5.31216886062026,0
"ERR1637181",0,0,-2.90105291427845,0,0,0,0,-2.30988474489512,-2.35278490785351,0,5.02477104297604,0,0,-2.35074395879939,0,0,0,0,0,0,0,0,0,0,4.00083773778662,0,-2.25553322006075,0,0,0,-5.9741377190216,0,0,0,0,0,-4.07514299968353,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.90669813530465,0,0,0,0,0,0,0,0,0,0,0,-3.34778468567626,-0.176296101723326,-2.48546901443879,0,0,4.07160797222615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.30495861364613,0,5.79853316839229,0,0,0,0,0,0,0,0,0
"ERR1637182",0,0,-2.61254214498019,0,0,0,0,0,0,0,4.52505573202066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.62276012378203,0,0,0,0,0,0,-2.80241637345607,0,0,0,0,0,0,0,0,-4.54275379045611,0,0,0,0,0,-5.04590842990988,0,0,0,0,0,0,0,0,2.96005272328625,0,0,0,4.85392754278883,0,-0.0121751004796312,0,-3.0668071500172,0,4.11056545816573,-2.31227285218934,5.3118658008453,4.00497406095414
"ERR1637183",0,0,0,0,0,0,0,0,0,0,0,6.56085605882093,0,0,5.7848006343858,0,0,0,0,0,0,0,0,0,0,0,-2.51328825650923,4.73872148339413,0,0,0,0,5.14099957253414,0,0,0,0,0,0,0,0,3.757573805616,0,0,0,0,0,0,0,0,4.35314295434018,0,0,0,0,0,0,0,0,4.52786764513919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1637184",0,0,0,0,0,0,0,0,0,0,0,0,0,3.1997295818503,0,0,0,0,-4.98505885201685,0,0,0,0,0,0,0,-2.8833790271341,4.74915409979483,0,0,0,0,0,0,0,0,0,0,0,-0.580749319913308,0,0,0,0,0,0,0,0,0,0,-4.99415897247478,0,0,4.72414684848762,0,0,0,0,0,0,0,0,0,0,0,0,0,4.70406473603579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.60290119792939,0,0,0,0.934544617480579,0
"ERR1637185",4.83731337168852,0,0,0,0,0,0,0,0,0,0,0,0,-0.0933956202496937,0,0,0,0,-3.10562720180422,0,0,0,0,0,0,0,-3.47861840201849,0,0,0,0,-2.46799929760451,0,0,0,0,0,0,0,-5.37910410289287,0,0,0,0,0,0,0,0,0,0,-6.02514381244009,0,0,-4.17560218130186,0,0,0,0,0,0,0,0,0,0,0,0,0,0.453043108048809,0,0,-4.27470017649531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4803716711735,0,0,0,4.29612975612703,0
"ERR1637186",0,0,-2.86460352573069,0,0,0,0,-3.65780778714321,0,0,4.9616388501065,0,0,2.45820106946353,0,0,0,0,-2.402831936778,0,0,0,0,0,-6.33550893165313,0,-2.43174555231134,0,0,0,0,0,0,0,0,0,0,0,0,-4.16182699654862,0,0,0,0,0,0,0,0,0,0,-4.21190684768289,0,0,0,0,0,0,0,0,0,0,0,-2.58379746096155,0,-2.45809430936299,0,0,4.23450887809466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25754423361263,0,4.47526847885287,0,0,0,0,0,0,-2.44276162209127,0,4.23098724024145
"ERR1637187",0,0,-2.73936820673516,0,0,0,-2.50066469476125,0,0,0,4.74472491470414,0,0,2.32165376600881,0,0,0,0,-2.84790249172916,0,0,0,-4.33127830402021,0,0,0,-2.48712332670852,0,0,0,0,0,0,0,0,0,0,0,0,-4.93271181067691,0,0,0,0,0,0,0,0,0,0,-4.30782396654888,0,0,0,0,-2.59797611171915,0,0,0,0,0,0,0,0,-2.50661539488591,0,0,4.38672195368139,0,0,0,-4.4998266223478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34158521897673,0,0,0,0,0,-2.81410947161146,0,0,0,4.87418058289185,0
"ERR1637188",0,0,0,0,0,0,-2.47921833274534,0,0,0,0,0,0,4.92249870794552,0,0,0,0,0,0,0,0,-4.29413211537113,0,0,0,-2.60726899593741,0,0,0,-2.77279908061092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.51294593113708,0,0,0,-4.51592236996269,0,0,0,4.17861640609449,-2.90289405522594,0,0,0,0,0,0,-3.15516373817051,-4.80262888679839,0,0,0,0,0,0,0,-5.02795999264098,0,0,0,0,0,0,0,0,0,0,-4.35255002940291,0,0,0,0,0,0,0,5.46490390071026,0,0,0,0,0,0,0,0,0
"ERR1637189",5.67422785046586,0,0,0,0,0,0,0,0,0,0,5.33514677426196,0,3.55451356205742,4.75424263253098,0,0,0,-2.80287318725692,0,0,0,0,0,0,0,-2.81698036396151,0,0,0,0,0,0,0,0,0,0,0,0,-4.8547187675015,0,0,0,0,0,0,0,0,0,0,-4.8791531143052,0,0,0,0,0,0,0,0,0,0,0,0,0,5.50043058773197,0,0,5.19539597578742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.43029927681942,0,0,0,-4.20940182504914,0
"ERR1637190",0,0,0,0,0,-4.54427776034904,0,0,-2.72377707395052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.32484606287184,0,0,0,0,0,0,0,0,-4.7177202805736,0,0,0,0,0,0,0,-2.9967986072389,0,0,0,0,-2.4200175817785,0,0,0,0,0,0,0,-4.3565110999353,0,0,0,0,0,0,0,5.19060744778942,0,0,0,0,0,0,0,0,0,-3.92099566048639,0,0,0,-4.19159340685033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.548597415289,0,0,0,4.41430021131926,0
"ERR1637191",0,0,0,0,0,0,0,0,0,0,0,0,0,0.706880804589723,0,0,0,0,-2.51241122297433,0,0,0,0,-2.75812682945571,0,0,-3.19197667997645,4.43270290401709,0,0,0,0,0,0,0,0,0,0,0,-4.35162388769779,0,0,0,0,0,0,0,0,0,0,-5.52866578629423,0,0,0,0,-2.68257820148644,0,0,0,0,0,0,0,0,0,0,0,-0.114851563868128,0,0,0,-4.64636174025126,4.77721580233615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.05379188607383,0,0,0,5.28932270242146,0
"ERR1637192",-2.23126962309778,0,0,0,-3.86467235259041,0,0,0,0,0,0,0,0,1.83369993786214,0,0,0,0,-4.97575982555035,0,0,0,0,0,0,0,-5.47423479794548,0,0,0,0,0,0,0,0,0,0,0,0,-0.641149434754183,0,0,0,0,0,0,0,0,0,0,-1.42673968087709,0,0,0,0,-2.56903079228896,0,0,0,0,0,0,0,0,0,0,0,-4.51258774263701,0,0,0,-4.44969185845341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.81734721446511,0,0,0,4.87978851801623,0
"ERR1637194",0,0,-3.16034861058186,0,0,-4.74990978368919,0,-2.8158086644269,0,0,5.4738843631575,0,0,0,0,0,0,0,-2.75364670158066,0,0,0,0,0,-4.87712367118005,0,-2.72694030103744,0,0,0,0,0,0,0,0,0,0,0,0,-4.76945599323216,0,0,0,0,0,0,0,0,0,0,-4.72319915060402,0,0,0,0,0,0,0,0,0,0,0,-5.74409591998461,0,-2.78474688102987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8233230841627,0,0.34691122588856,0,0,0,0,0,0,-2.96240596561473,0,-5.13103764508985
"ERR1637195",-2.59644109737924,0,-2.37240964856159,0,4.49716789952074,-3.88766972199125,0,0,0,0,4.1091340476753,0,0,0,0,0,0,0,-3.5333702231887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.11997674851382,0,0,0,-3.91117597166825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.48760363180771,0,0,0,-5.52006317835377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.421259613214261,0,0,0,0,0,0,-2.97980046444082,0,-5.16116580082884
"ERR1637196",-2.46474925746435,0,-2.46293678807603,0,4.26907094184592,-3.82051929644922,0,0,0,0,4.26593165277818,0,0,-2.25701003269649,0,0,0,0,-3.58623342850723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.21153850597645,-3.68168046385151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.93012852098248,0,0,0,0,-3.90925604982302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346489195249893,0,0,0,0,0,0,0,0,0
"ERR1637197",0,0,0,0,0,0,0,4.48332378428626,0,0,0,0,0,-0.301564880953797,0,0,0,0,-5.03620828499183,0,0,0,0,0,0,0,0.681426287072429,0,0,0,0,0,0,0,0,0,0,0,0,-1.69021048939183,0,0,0,0,0,0,0,0,0,0,-6.28839341343689,0,0,0,0,-2.25206388062259,0,0,0,0,0,0,0,0,0,0,0,-0.0356489263193585,0,0,0,3.90068906312906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1637198",-2.40627967149778,0,0,5.92421523090546,4.1677986482543,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.49597842873305,0,0,0,0,0,0,0,-2.99806349812375,0,0,0,-2.76993619451204,0,0,0,0,0,0,0,0,-4.32316145316158,0,0,0,0,0,0,0,0,0,0,-5.19279830306801,0,0,0,0,0,0,0,0,0,0,0,-3.08951867251634,-4.79767022261884,-2.39272395136344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14431945224845,0,5.35120331173106,0,0,0,-2.93763227499187,0,0,-3.31504488020553,-5.08812835424007,-5.74182616188707
"ERR1637199",4.92197220338905,0,0,0,0,0,0,-2.57921804306038,0,0,0,0,0,6.19568013532036,0,0,0,0,-2.34090356330483,0,0,0,0,0,-4.46733669437895,0,-2.83125900457696,5.48684781979197,0,0,0,0,0,0,0,0,0,0,0,-4.05456390726299,0,0,0,0,0,0,0,0,0,0,-4.90388444531417,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2719342888732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93510561978624,0,0,0,0,0,-4.93487341527314,0,0,0,-0.208854146337451,0
"ERR1637200",-2.73959543149587,0,0,0,-4.74511847953443,0,-4.42211339947152,0,-2.17748899732781,0,0,0,0,-2.50014664710938,0,0,0,0,-2.85445734183886,0,0,0,-0.0813671940689206,0,0,0,0,0,0,0,0,0,-2.0799594269254,0,0,0,3.77152157629397,0,0,-4.94406514410291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33038101916642,0,0,0,0,0,0,-3.60259540511664,0,0,0,0,0,0,0,0,0,0,0,-2.2054270425421,0,0,0,0,0,0,0,-3.40707102305177,0,3.81991169006929,0,5.90122011692134,0
"ERR1637201",4.95005427051701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.0024713615229,0,0,0,0,0,0,0,-3.31558815466166,0,0,0,0,0,0,0,0,0,0,0,0,0.0184811548386127,0,0,0,0,0,0,-2.77343529811652,0,0,0,-5.74276714084754,0,0,0,0,-2.75800328676195,0,0,0,0,0,0,0,0,0,0,0,0,-2.38726191462606,0,0,-4.77700182011365,0,0,0,0,0,0,0,0,0,0,4.80373084784275,0,-4.13485892710649,0,0,0,0,0,0,0,0,0,-2.67600499231295,0,0,0,-4.634976607994,0
"ERR1637202",0,0,0,0,0,0,-2.21770227562902,0,0,0,0,0,0,0,0,0,0,0,-5.20135671642213,0,0,0,3.84117301745058,0,0,0,-2.58519203213018,0,0,0,0,0,0,0,0,0,0,0,0,-0.43893566367946,0,0,0,0,0,0,0,0,-2.67827687922805,0,-4.4776839469717,0,0,0,0,-2.17619890124047,0,0,3.85633151646534,0,0,0,0,0,0,0,0,0,0,0,0,-3.76928706432406,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.63891163155999,0,0,0,0,0,0,0,0,0,0,0,-2.21565656265203,0,-3.83762973863673
"ERR1637203",4.54202443155943,0,0,0,0,0,0,0,0,0,0,0,0,1.50976513483909,0,0,0,0,-2.92381340819246,0,0,0,0,0,0,0,-3.20033060644643,0,0,0,0,0,0,0,0,0,0,0,0,-5.06419337484046,0,0,0,0,0,0,0,0,0,0,-5.54313521138294,0,0,0,-4.0238249049001,0,0,0,0,0,0,0,0,0,0,0,0,0.877214603146076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.32757209247442,0,0,0,-0.635111078676817,0
"ERR1637204",4.24962628132648,0,0,0,0,0,-2.22533152688022,0,0,0,0,0,0,0.010238593624739,0,0,0,0,-2.7454721329719,0,0,0,3.85438726824137,0,0,0,-3.66343601365832,0,0,0,0,0,0,0,0,0,0,0,0,-4.75529722507183,0,0,0,0,0,0,0,0,0,0,-6.34525730593381,0,0,0,0,-2.04495507942032,0,0,0,0,0,0,0,0,0,0,0,-0.163683846725085,0,0,0,-3.54196609675204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
