"","204516__187101_290053","69825__876_208479","1735__28125_397865","562__90742_1755626","47678__218538","169435__905_351091","33043__84026","39485__45851","28137__294_39483","29389__33987_626937","840__179995","90742__1755626","1623__852_33035","84030__40519_239935","850__1671366","28117__55507","33039__1456_158787","856__1161942","1596__246787","46124__483_1510","1364__1680","41976__33031_301302","905__351091","1264__47770","28111__820_165179","1365__39492","122355__861_1535","853__89014","74426__818_197614","1308__1633","762210__40520_310298","901__536633","36847__384638","823__1303","1352__46228","539__97478","38986__328814","40543__349096","28135__151276_1297750","859__1385387","907__46503","185293__301301","330920__1304_487175","328813__821_310297","1515__371601_387090","623__1265_47246","1537__261299_454154","28125__397865","820__165179","187101__290053","294__39483","1358__29370","851__52226","483__1510","33932__310514","44749__228604","39497__582850","34086__376804","1343__39488_160453","876__208479","852__33035","729__1630_28037","817__33033","40519__239935","40520__310298","861__1535","33031__301302","545533__28108_39486","821__310297","1304__487175","437898__1428_29348","34062__1366_228603","1811976__37734_341225","818__197614","13689__33051","371601__387090","1456__158787","33987__626937","1265__47246","261299__454154","703__28116_33038","39488__160453","1630__28037","28108__39486","151276__1297750","37734__341225","1366__228603","1428__29348","28116__33038","410072__40518_46506","40518__46506"
"SRR2761041",-2.62147281571993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.25266220129335,0,0,5.08300493827251,0,0,-2.36300703655212,0,0,0,0,0,0,0,-5.2466094275011,0,0,0,0,-2.60399136330849,0,0,0,0,-3.90172538493004,-4.54052410748756,0,0,0,0,0,-4.1802547299954,0,-4.06575282129432,0,0,0,0,0,0,4.09284824595103,0,0,0,4.51024534372084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.485782492985,0,0,0,0,0,0
"SRR2761265",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.37441693744825,0,0,5.77536702516517,2.31230051125616,4.45843905203566,0,0,0,0,0,0,0,0,0,0,0,0,-4.75456751347628,0,0,-2.24102705731203,0,0,-4.11261077401246,0,0,0,0,0,0,3.79226793317324,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.592011122180336,0,0,0,-4.15293155190018,0,0,0,0,-3.881572724401,0,0,0,0,0,0,0,0,0,0,0,0
"SRR2761268",4.43261430138451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.36658721867622,0,0,0.0761849434096047,0,0,-6.00939415329529,0,0,0,0,0,0,0,0,0,0,0,0,-5.1834524127281,0,0,0,0,-4.09904930329034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.170281061670926,0,0,0,-0.313175172556275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.81225944948199,-4.87097625056848
"SRR2761272",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78005672755132,0,-2.31390277292623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.04821364211597,0,0,0,0,-2.08843057224068,0,1.45330571489761,0,0,0,0,0,0,3.95218900036946,0,0,0,0,0,0,0,-3.22881527613943,0,0,0,0,4.00779716648274,-2.25296713785258,0,0,0,0,0,0,0,-3.61726785920101,0,0,0,4.36781603348664,0,0,-5.59247210652803,3.90225355054369,0,0,0,0,0,0,0
"SRR2761273",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.820155114066022,0,-0.777141863666323,0,0,0,0,0,0,0,0,0,-0.777141863666323,0,0,0,-0.446080989210516,0,0,1.34908635590348,0,0,0,0,0,0,0,0,0,0,0,0,0.326210517753269,0,0,0,0.930421255915525,0,0,1.4205503276498,0,-0.61161142643842,0,0.772634937603198,0,0,0,-1.34604919255884,0,0,0,0,0,0,-0.777141863666323,0,0,1.05934206508102,-1.34604919255884,0,0,0,-1.34604919255884,0,0
"SRR2761286",-2.82908156265795,0,0,0,0,0,0,0,0,0,0,0,-3.74294687694081,0,0,0,0,0,0,0,0,-1.73178752403183,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92358399741263,0,5.23429360068504,-2.51299653266264,0,0,0,0,0,0,-2.48723064652747,0,0,0,4.90011300527992,0,0,4.81801162317671,0,0,0,0,0,0,0,6.48297416089274,0,4.48443548330116,0,0,0,2.99954397953704,0,0,0,0,0,0,0,0,0,0,0,-4.30800984992796,0,0,0,0,0,-4.35263767381612,0,0,0,0,0,0
"SRR2761290",0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2746625976895,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17964494841436,-2.72083262283352,0,0,0,4.444344033635,0,0,0,0,0,0,0,0,0,-2.81945379033454,0,0,-2.40922057176176,-2.42111333956427,0,0,0,0,0,0,0,0,4.22167796259849,0,3.90763054989015,0,0,0,0,0,3.93983118927481,0,0,0,0,0,-4.88343721445207,0,0,0,-4.71262034163854,0,0,0,0,-4.17289243693152,4.19349131500808,0,0,0,0,0,0,0,0,0,0,0
"SRR2761292",0,0,0,0,0,0,-4.62755013883722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.29320168462104,0,0,-2.73816523270402,0,0,0.814415023110804,5.05848593212618,0,-3.18420334345872,-3.33345277203974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.74264130256203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51520197250119,0,0.42499371288093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR2761300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25022855672209,0,0,0,0,0,0,0,4.8074321752142,-2.73327670374459,0,0,0.809992890728499,0,0,-2.87580392041094,0,0,0,0,0,0,0,0,0,0,0,0,-2.69910301098462,-2.45183417653285,0,0,0,4.73417412203002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.98103850275751,0,0,0,4.67498354988751,0,0,0,0,0,0,4.24670136548869,0,0,0,0,-2.63140977235666,0,0,0,0,0,0,0,4.55773542125499,0,0
"SRR2761303",-2.13623205769464,0,0,0,0,0,0,0,-2.29053195188306,0,0,0,-3.02846830876336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4374466878349,0,0,-2.30804123725777,0,0,0,0,0,0,0,-2.20186748335083,0,0,0,0,0,0,0,0,0,0,3.70006246068452,3.96731771702138,0,3.92074170286978,0,0,0,0,3.9414966578099,0,0,5.24546097989033,-2.34666919435867,0,0,3.99764468889458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.06455027318595,0,-3.81374635269745,0,0,0,0,0,0
"SRR2761318",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.60127953620474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.19237186848607,0,-3.46900681899194,0,0,0,0,-2.34481463926808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3520820688393,5.16821890189073,0,0,0,4.50554832139582,0,4.06133808954361,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.07392564680139,0,-6.00849606229693,0,0,0,0,-2.39749109634035,-4.1525763895555
"SRR2761322",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.97497713943965,0,0.880679468131433,0,0,0,0,0,0,0,0,0,0,0,-4.39732645687314,0,0,0,0,-1.983395334495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42076074929652,0,0,0,0,0,0,0,0.874661805458313,0,0,0,0,4.96702869958281,-2.16258021775366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.7111423856478,3.74569881259271,-3.4353414908404,0,0,0,0,0,0
"SRR2761377",5.34421284494724,0,-2.17045375163521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5785345998443,0,0,-2.15714043421255,0,0,0,0,0,0,0,-2.83827553415339,0,0,0,0,-3.29185349162386,0,0,0,-3.75933617331066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.61481908680391,0,3.73627683111732,0,0,0,5.70165749856554,0,0,0,0,0,0,0,0,0,0,0,-2.67592267325085,0,0,0,-4.91603743103337,0,0,0,-4.63483402719601,0,0
"SRR2761378",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.17088520930443,0,0,3.15005800125277,0,0,0,0,0,0,0,0,0,0,0,0,-2.59296088290145,-2.55531379764551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.497291366284,0,0,-1.95983682830635,0,0,0,-3.76008347991508,0,-2.17830838748335,4.4259333268038,4.49113999122396,0,0,0,0,0,0,0,0,0,0,-3.1436460341473,-3.95943774871004,-3.39453696117123,3.77294080167459,0,0,0,0,-5.44495465215554,0,0
"SRR2761403",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.37696283803303,0,0,0,0,0,0,0,-2.27019504813311,0,0,0,0,-1.79887499136295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.11702040317631,0,0,1.55891767541534,3.11574288150565,0,0,0,0,0,0,0,0,0,0,0,1.66929587688781,0,0,4.25864749369636,-3.93209316645782,0,0,0,-4.5660371727678,-2.26796951725577,-3.92823843390445
