"","384638__1735_371601","1735__371601","1211813__818_158847","818__158847","1505__469591","28126__40545_338188","40545__338188","40519__1118061","33035__469610","328814__363265_626940","76860__582_33033","582__33033","665951__1689_328813","47770__116085","1161942__853_39485","333367__446660_1118060","571__457394","860__849_491921","703__188913_457415","735__905_1685","1343__457421","376804__2173_204516","749535__301301_649756","936548__550_33043","1689__328813","1582__28025_487175","853__39485","363265__626940","1512__1531_163665","188913__457415","1352__1099853","446660__1118060","849__491921","563193__573_166486","2173__204516","291644__28116_357276","905__1685","68892__208479_469588","281920__823_28123","469614__1686_28111","154288__39496_469592","33959__322095","550__33043","39490__310297","301301__649756","1078090__1623_457392","154046__156974","1105030__1681_387090","907__47678_1203555","1261__1318_1583","823__28123","28025__487175","197614__214856_261299","1686__28111","103892__39483_239935","28037__39777_376805","1596__1308_52226","658085__165179_310298","573__166486","548__33039_360807","29391__88431_411489","102148__1304_487173","47678__1203555","1531__163665","208479__469588","1681__387090","28116__357276","908612__821_46506","1070699__817_39492","39496__469592","39483__239935","1623__457392","546__218538_410072","214856__261299","658082__74426_329854","165179__310298","1226325__729_46503","150055__40520_454154","1308__52226","33039__360807","1358__28118_39486","296__562_39491","88431__411489","39777__376805","187326__820_29466","1304__487173","187327__39488_751585","1318__1583","817__39492","1502__658086","218538__410072","851__216816_487174","729__46503","820__29466","1492__40518_658081","821__46506","562__39491","74426__329854","39488__751585","40520__454154","29361__33038_246787","28118__39486","216816__487174","469596__28117_457412","626929__1680_45851","40518__658081","33038__246787","28117__457412","1680__45851"
"ERR209673",0,0,0,0,0,0,0,0,0,-2.36419546741262,0,0,0,0,-2.6593264557823,0,0,0,0,0,0,0,0,0,0,0,4.60608853532701,4.09490666858271,0,0,0,0,0,-2.77239112021486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.47758982400843,0,0,0,-4.80192227866493,-2.47514132381248,-2.40078194438942,0,0,0,0,0,0,0,0,0,-4.29131145549823,0,0,0,0,0,0,0,0,-4.28707052875651,0,0,4.15827630557648,0,0,0,-2.6271990179673,0,0,0,0,0,0,0,-3.46291416682128,0,0,0,-4.55044218071443,0,0,0,0,-2.46518579261423,0,5.99794327918451,0,4.2698270429048,0
"ERR209674",0,0,0,0,0,0,0,0,0,-3.30073297582591,0,0,0,0,-2.72986003616721,0,0,0,0,0,0,-2.40553348101819,0,0,0,0,4.72825628019342,5.71703721634848,0,0,0,0,0,0,-4.16650620843152,0,0,0,0,0,0,0,0,-4.67283225863198,0,0,0,-2.58779384229452,0,0,0,0,0,0,0,0,0,-5.67642881175192,0,0,0,0,0,0,0,-4.48219041436799,0,0,0,0,0,0,0,0,0,0.304462403270921,0,0,0,0,0,0,0,0,0,0,-2.53075473789293,0,0,0,0,0,0,0,-2.99783000360875,0,0,0,-4.38339578752622,0,0,0,0,0,0,5.19239387870475,0,0,0
"ERR209675",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.83044951358021,0,0,0,0,0,0,0,0,0,0,0,4.90248236577953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.57557566173831,0,0,0,0,0,0,0,0,0,0,0,-2.76259378817043,0,0,0,0,0,0,0,0,-2.49134569036357,-4.46102790486859,0,0,0,-2.65944188560669,0,0,0,4.78495280178536,0,0,0,-3.29019089405124,0,-4.31513731492746,0,4.60628846564756,0,0,0,0,-5.09098156128429,0,-5.69877779509722,0,-0.297914914680946,0
"ERR209676",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.75338972374836,0,0,0,0,0,0,0,0,0,0,0,4.76901089457019,0,0,0,0,0,0,-2.46808589869201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.27485017397886,0,-2.63731628881382,0,0,0,0,0,0,0,0,0,0,0,-2.74679581750246,0,0,0,0,0,0,0,0,-2.53116656580584,-4.56796580785453,0,0,0,-2.71917195286996,0,0,0,4.75758991393195,0,0,0,-3.2784876791624,0,-4.38410909439534,0,4.70974397688706,0,0,0,0,-2.6715827390423,0,-5.67850723229785,0,-4.62731704064528,0
"ERR209677",0,0,0,0,0,-2.43522574485876,-4.21793471799514,0,0,0,0,0,0,0,-5.72296146297544,0,0,0,0,0,0,0,0,0,0,0,0.492618370599494,0,0,0,0,0,0,0,0,-2.45251975968325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71738138732211,0,0,0,0,0,0,0,0,-4.247888830338,0,0,0,0,0,-2.73143688853528,0,0,-4.70664262638389,0,0,0,0,0,-3.0904099413333,0,0,0,0,-2.52978153174667,0,0,0,4.73098746861095,0,0,0,0,0,-5.35274703460522,0,4.38171014503466,0,0,0,0,-2.54058301537164,0,0,0,4.40041886347023,0
"ERR209678",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.65881007195871,0,0,0,0,0,0,0,0,0,0,0,0.886865758972745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.55437457141503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.65034460475505,0,0,-4.42430653925281,0,0,0,0,0,-2.94263344984097,0,0,0,0,-2.37534076535566,0,0,0,4.5905315130018,0,0,0,-3.16891466879734,0,-5.09679064317624,0,4.11421089088555,0,0,0,0,-2.53885460925719,-2.52145862193764,-5.4887212112073,0,4.39742517626387,4.36729444237859
"ERR209682",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.80642981839559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.80132217922303,0,-2.61754721222867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.85203234278385,0,0,0,4.53372476279033,0,-5.66323054436335,0,0,0,0,-2.69130582616273,0,0,0,0,0,0,0,-2.51708428977127,0,-0.0102809681591979,0,4.66147842961999,0,0,0,0,0,0,4.35971787681726,0,0,0
"ERR209683",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24516851504704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.60331600282583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.50907558505147,0,-5.77984054432808,0,0,0,0,-3.02626944532271,0,0,0,0,0,0,0,-2.59351095836262,0,-0.111691841915736,0,5.24165243669221,0,0,0,0,0,0,4.49209274987071,0,0,0
"ERR209686",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.73952373983778,0,0,0,0,0,0,-2.49689106137425,0,0,0,0,1.01067431910485,0,0,0,0,0,0,-3.0703095465039,-4.32474217926478,0,0,0,0,-2.89244329628986,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.00985874718603,0,0,0,-2.89311651949142,-5.31793212950851,0,-2.6275473759018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.01102480397598,0,0,0,0,0,-2.76283228853545,-4.5510455543562,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.78536589653519,0,0,0,0,0,0,-2.71484491318325,0,0,0,4.7022493243033,0
"ERR209687",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.57190526004223,0,0,0,0,0,0,0,0,0,0,0,0.400404720010629,0,0,0,0,0,0,-3.03294133089725,0,0,0,0,0,-2.75911030462468,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.77891923129678,0,0,0,0,-5.25320848148961,-5.21939486919101,-5.54330370140188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062562443129504,0,-2.9832806166479,-0.392105913953198,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.16719360126958,0,0,0,0,0,0,0,0,0,0,0,0
"ERR209688",0,0,0,0,-4.97248854791244,0,0,0,0,0,0,0,0,0,-2.80476481337721,0,0,0,0,0,0,0,0,0,0,0,4.85799516005077,0,0,0,0,0,0,0,0,2.68630476789873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.61094090343376,0,0,0,0,0,0,-4.51363884694684,-2.59273027130862,-2.79545600615387,0,0,0,0,0,0,0,0,0,0,4.52228230030706,0,-2.59525307885856,0,0,0,0,0,0,-4.84187183298208,0,0,0,0,0,0,4.49074056022836,-4.49511019108258,0,0,0,0,0,0,-2.84993636606855,0,0,0,4.93623458436894,0
"ERR209689",0,0,0,0,-5.27157211576854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71902411072871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.56595677582555,0,0,0,0,0,0,-4.68495061172992,-2.63835552732782,-2.72842172977851,0,0,0,0,0,0,0,0,0,0,4.44436750575547,0,-2.5864482490397,0,0,-2.68817318033073,0,0,0,-4.72576506045134,0,0,0,0,4.65605252787684,0,4.56976582176196,-4.47985977848433,0,0,0,0,0,0,-2.54928765801475,0,0,0,4.41549574678983,0
"ERR209694",-2.81480294200286,4.87538170884331,0,0,0,0,0,0,0,0,0,0,0,0,-2.49723602424208,0,0,0,0,0,0,-2.94111663230585,0,0,0,0,4.32533967247859,0,0,0,0,0,0,0,-5.0941634381396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.91897857125487,0,-2.70365738750356,0,0,0,0,0,0,0,-2.84647382972207,0,0,0,0,0,0,0,-5.05581919161824,0,0,0,4.68287196141511,0,-3.12732999100602,0,0,0,0,0,0,0,0,0,0,0,0,-2.96818431181244,-4.93023729549379,-5.41669443645634,0,0,0,0,0,0,0,0,5.14104603428801,0,0,0
"ERR209702",0,0,-2.82357722345124,-4.8905792101118,0,0,0,0,0,0,0,0,0,0,-3.0293388964468,0,0,0,0,0,0,0,0,0,0,0,5.24696888199049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.91172371263171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.44285755233746,0,0,0,0,0,0,0,0,0,0,0,-4.93428909066253,0,0,0,0,0,0,0,0,0,4.23115339630182,0,0,0,0,0,0,0,0.00912225261256216,0,0,0,-2.79818037062584,0,0,0,0,0,0,0,0,-2.81172382750469,-2.70240515145182,4.84659057066588,0,-4.87004852609015,4.68070302495041
"ERR209703",0,0,-2.87808869569871,-4.98499584963981,0,0,0,0,0,0,0,0,0,0,-2.98885624960201,0,0,0,0,0,0,0,0,0,0,0,5.17685088083045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.93838976387136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.93771853289666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0285461929636525,-2.45298611566453,0,0,-2.80521118190657,0,0,0,0,0,0,0,4.248696582592,-2.82489940725288,-2.63831632178564,4.85876829302252,0,-4.8928692996332,4.56969791577098
"ERR209704",0,0,0,0,0,0,0,0,0,-2.53013685481909,0,0,0,0,-4.8681348013774,0,0,0,0,0,0,0,0,0,0,0,-0.481492986988526,-4.38232558264918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.97516987453971,0,0,0,-2.45252130478778,0,0,0,0,0,0,0,0,0,-3.76248450364816,0,0,0,0,0,0,0,-4.24789150653755,0,-1.95588981848573,0,0,0,0,0,0,0,6.51681432300918,0,0,0,0,0,-2.30716820148786,0,0,0,0,-2.28920208914163,0,0,0,0,0,0,0,0,3.38770053962396,-3.99613254658428,0,-3.96501432718612,0,0,0,0,0,0,0,0,0,0
"ERR209705",0,0,0,0,0,0,0,0,0,-2.595234561554,0,0,0,0,-4.58355975681591,0,0,0,0,0,0,0,0,0,0,0,-0.26002875509057,-4.49507811817026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.91372625716405,0,0,0,-2.50417825095614,0,0,0,0,0,0,0,0,0,-3.77626198276296,0,0,0,0,0,0,0,-4.33736396186501,0,-1.92262190257411,0,0,0,0,0,0,0,6.54067761683624,0,0,0,0,0,-2.30601067620505,0,0,0,0,-2.24758336491384,0,0,0,0,0,0,0,0,3.3300788190031,-3.99412765398341,0,-3.89292858227739,0,0,0,0,0,0,0,0,0,0
"ERR209712",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.77057459914085,0,0,0,0,0,0,-2.79845061793675,0,0,0,0,4.79877597187173,0,0,0,0,0,0,0,4.84705865273897,0,0,0,0,-2.56220409344838,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.43786766921355,-2.52402666335945,0,0,-2.77613578950608,0,0,-2.70368828930488,0,0,0,0,0,0,0,0,0,-4.37174242059712,0,0,0,0,-4.80840823613486,0,0,0,0,0,-2.62528480162548,-4.68292548490503,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.54712666075371,0,0,0,0,0,0,0,-6.22794080084371,0,0,0,0.157718830078899
"ERR209713",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.73346911527229,0,0,0,0,0,0,-2.82810898318542,0,0,0,0,4.73450738857195,0,0,0,0,0,0,0,4.8984284482191,0,0,0,0,-2.57441958149194,0,0,0,0,0,0,0,-2.51140051413325,0,0,0,0,0,-4.45902551514424,0,0,0,-2.78954559496801,0,0,-2.72072567296615,0,0,0,0,-4.34987328863339,0,0,0,0,0,0,0,0,0,-4.83163470051455,0,0,0,0,0,-2.64279948920279,-4.7124350990344,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.57746298951631,0,0,0,0,0,0,0,-6.20040962351068,0,0,0,0.0230226631191692
"ERR209714",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.03289618824305,0,0,0,0,0,0,0,0,0,0,0,0.0365880728536592,0,0,0,0,0,0,0,0,0,0,0,-2.75161866551426,0,0,0,0,0,0,0,0,0,0,0,4.76594333172558,0,0,0,0,0,0,0,0,-2.55714505149304,0,0,0,0,0,0,0,-2.63920633964849,0,0,0,0,0,0,0,0,0,0,0,4.42910515150929,0,-2.76961569039515,0,0,0,0,0,0,0,0,0,0,0,0,-2.96504528957985,4.57123947192906,-4.79711509320435,0,0,0,0,0,0,-2.78159395018653,0,5.13560908829508,0,4.81786204774929,0
"ERR209718",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.52599829366968,0,0,0,0,0,0,0,0,0,0,0,0,-4.37515738446818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.18191125782556,-2.59180421438205,0,0,0,0,0,0,-2.39927082305578,0,0,0,0,-2.78960852821187,0,0,0,0,0,0,5.51123196372926,0,-3.20483331108657,4.48913658258085,0,0,0,-2.7490320485694,0,0,0,4.8317437040904,0,0,0,-2.92559576242835,-4.15565896665022,-5.55093412459113,0,4.76146317975735,0,0,0,0,-2.97293421396892,0,5.06728050293412,0,-5.14927310615401,0
"ERR209719",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.66341265507337,0,0,0,0,0,0,0,0,0,0,0,0,-4.61316604010899,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.44100862874898,0,0,0,0,0,0,0,0,-3.6435651975443,0,-2.49857846311916,0,0,4.22795096670727,0,0,0,0,-5.29075841745089,0,0,0,0,0,0,0,6.31084004283646,-2.4673981858275,0,0,4.32766484481975,0,0,0,0,0,0,0,0,0,0,0,0,-4.2736590203565,0,0,0.373485580803019,0,0,0,0,0,0,0,-2.46444815686854,0,0,0,4.26854942031578,0
"ERR209720",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.67864525183836,0,0,0,0,0,0,0,0,0,0,0,0,-4.63954967163717,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.45216423020543,0,0,0,0,0,0,0,0,-3.64433726580486,0,-2.54564850732413,0,0,4.24727303521882,0,0,0,0,-5.22440674857846,0,0,0,0,0,0,0,6.31217730429066,-2.47106891462172,0,0,4.40919255289727,0,0,0,0,0,0,0,0,0,0,0,0,-4.2800169091289,0,0,0.325591552729575,0,0,0,0,0,0,0,-2.42074971792121,0,0,0,4.19286150384757,0
"ERR209721",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.02730650243904,0,0,0,0,0,0,-2.8832242480516,0,0,0,0,5.24344867230805,0,0,0,0,0,0,0,-4.99389088723995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.55198014642522,0,-2.4060670733159,0,0,0,0,0,-2.37769712429881,-2.56007260857889,0,0,0,0,0,0,0,0,0,0,4.42015927351555,0,-2.6189104298477,0,0,0,-4.16743041740168,0,0,-4.43417582912402,0,0,0,0,0,0,4.11829222429596,-4.53608592496826,0,0,0,0,0,0,-2.52981605510404,0,0,0,-4.38176994124367,0
"ERR209722",5.03084827960838,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.85491977745478,0,0,0,0,0,0,-2.40736176999884,0,0,0,0,4.94486610608491,0,0,0,0,0,0,0,4.16967289783693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.37200266077555,0,0,-2.35546855440932,0,-2.38262988472456,0,0,0,0,0,0,0,0,0,0,-4.10842912415182,0,0,0,0,4.07979121186777,0,0,0,4.12683601597492,0,0,0,0,-2.44465088743815,0,0,0,0,0,0,0,0,4.23425954381122,0,0,0,0,0,0,0,0,0,-2.48566697578257,-3.31807602130714,0,0,4.3053014927515,-5.74707625227996
"ERR209723",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.84260032515046,0,0,0,0,0,0,-2.49466466392656,0,0,0,0,4.9235281887724,0,0,0,0,0,0,0,-4.32088594576755,-2.53573121841727,0,0,0,0,0,0,0,-5.42028275485476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.36573870216518,0,0,0,0,0,-4.39201530463724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.15775432044454,-4.09757962958215,0,-2.98247097415432,0,0,0,0,0,0,0,0,5.16579125933472,-2.83213518081728,0,-5.46939092083008,0,0,0,0,0,0,-2.54218631113197,0,4.9054020270788,0,4.40319585318668,0
"ERR209724",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.51139650135892,0,0,0,0,0,0,-2.51176283880155,0,0,0,0,4.34986633830438,0,0,0,0,0,0,0,-4.35050085336772,-4.98179739464737,0,0,0,0,0,0,0,-5.22948381161765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.269640479547439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.15474164836237,0,0,-3.02637175416858,0,0,0,0,0,0,0,0,5.24182964081133,-2.9519280754631,0,-5.46417281971721,0,0,0,0,0,0,-2.41383382969389,0,5.11288940699111,0,4.18088283405838,0
"ERR209725",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.06898054553656,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.31563023230978,-2.75974124737188,0,0,0,0,0,0,0,0,0,0,0,0,-2.35580353501928,-2.58783377561228,0,-4.78001205619161,0,0,0,-2.54027156944005,0,0,0,0,0,0,-2.76172461319864,0,0,0,0,-2.74767408433055,0,-4.48225958090326,0,0,0,0,0,-5.78227332299414,4.08037141530376,-4.78344734657355,4.3998794232929,4.75911111670081,0,0,0,0,0,0,1.64071946167356,0,0,0
"ERR209726",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.97149835225177,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.14678612070727,-2.95185623262502,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.53723187165186,0,-5.11276497154539,0,0,0,-2.78368912060209,0,0,0,0,0,0,-2.67409570373955,0,0,0,0,-2.64905392756476,0,-4.3946145122841,0,0,-2.60466576493047,0,0,-5.90183786740435,0,-4.63166962317856,4.82149098935955,4.58829599453205,0,0,0,4.51141344159482,0,0,1.15374784339833,0,0,0
"ERR209727",4.43174550663354,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.78895165012188,0,0,0,0,0,0,0,0,0,0,0,4.83060595786416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.69569923040985,0,0,0,0,0,0,0,0,0,-3.57103115230332,0,0,0,0,0,0,0,-4.66908802899418,0,0,-2.45259546292888,0,0,0,0,0,-2.2727506127854,6.18520739120058,0,0,0,0,0,0,0,0,0,0,-3.09850366505344,0,-4.24801995220573,0,0,0,0,0,-2.16768525602716,0,0,3.93651953427761,-5.36676577531094,0,0,0,0,-2.53349962284546,0,-3.75454099825699,0,-4.38815006772492,0
"ERR209728",4.4531351831042,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.74307494921893,0,0,0,0,0,0,0,0,0,0,0,4.7511451810166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.69215032745443,0,0,0,0,0,0,0,0,0,-3.5749835940262,0,0,0,0,0,0,0,-4.66294114876427,0,0,-2.45462340215361,0,0,0,0,0,-2.22265219718722,6.19205322107857,0,0,0,0,0,0,0,0,0,0,-3.10477377022797,0,-4.25153244597763,0,0,0,0,0,-2.23720676701125,0,0,3.84974653308286,-5.37762591604202,0,0,0,0,-2.54288407523216,0,-3.87495578750039,0,-4.4044044160599,0
"ERR209733",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.74885413849815,0,0,0,0,0,0,0,0,0,0,0,4.76115503047478,0,0,0,0,0,0,-2.75027450782551,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7642906107615,0,0,0,0,0,0,0,0,0,0,-4.76361518231526,-4.98277166361608,0,0,0,0,0,4.78789178472452,0,-3.19220391629737,0,0,0,0,-2.50409247006269,0,0,0,0,0,0,-0.177322334088279,0,-3.32680298265954,0,0,0,0,0,0,0,0,4.33721538499923,-2.92334666652741,0,0,0,5.5290593711474,-5.76219179273801,0,0,0,0,0,5.06338495456258,0,0,0,0,0,0
"ERR209734",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.72751124695119,0,0,0,0,0,0,0,0,0,0,0,4.724188057935,0,0,0,0,0,0,-2.76402558647715,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.70383608449039,0,0,0,0,0,0,0,0,0,0,-4.78743274919879,-5.05945240887085,0,0,0,0,0,4.68318147367544,0,-3.20378461638915,0,0,0,0,-2.51237711962953,0,0,0,0,0,0,-0.133494322262251,0,-3.34314658748383,0,0,0,0,0,0,0,0,4.35156481897189,-2.88067320905642,0,0,0,5.54911773209358,-5.79049974667251,0,0,0,0,0,4.9894723580882,0,0,0,0,0,0
"ERR209735",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.880156785792,0,0,0,0,0,0,-2.73927775942974,0,0,0,0,-0.242443147514334,0,0,0,0,0,0,0,-4.74456825537575,0,0,0,0,-3.16731091592094,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.48594342974259,0,0,0,0,0,0,0,-2.59952870662612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.57448147463097,0,0,-3.09511127424928,4.50251579561025,0,0,0,0,0,-2.70846486726647,0,5.360889982079,0,0,-4.45913271720569,0,0,0,0,0,-4.69119876062082,-2.84196633076633,0,0,0,4.92243007828738,0
"ERR209736",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.82423101928824,0,0,0,0,0,0,-2.75203284747886,0,0,0,0,-0.430794934232743,0,0,0,0,0,0,0,-4.76666071593183,0,0,0,0,-3.14574611110529,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.44859209214658,0,0,0,0,0,0,0,-2.6148900989251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.57467626215569,0,0,-3.07889081421279,4.52912250754709,0,0,0,0,0,-2.71413486293313,0,5.33279532117366,0,0,-4.45947009909519,0,0,0,0,0,-4.70101948119417,-2.76737610748719,0,0,0,4.79323602182001,0
"ERR209737",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.28171168000078,0,0,0,0,0,0,-2.76744612446726,0,0,0,0,-0.232315731266447,0,0,0,0,0,0,0,-4.79335729478688,-5.37577355245355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0296746211079874,0,0,0,0,0,-2.55160698054535,0,0,0,0,0,0,0,0,0,0,0,-2.88843837630017,0,0,0,0,0,4.41951293125197,0,0,5.00292202228364,-2.57060889019681,0,0,0,0,0,0,0,0,-2.91178609631035,0,4.45242520420912,0,5.04336145958217,0
"ERR209738",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.27382944848928,0,0,0,0,0,0,-2.48038034789831,-2.48308455087254,0,0,0,-5.67043894009863,0,0,0,0,0,0,0,-4.29614478465524,-2.73414789951783,0,0,0,0,0,0,0,0,-4.30082860160059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7356830773726,0,0,0,0,0,-2.86872150830137,0,0,0,0,0,0,0,0,0,0,0,-2.84108865325359,0,-5.20306066261549,0,0,0,4.9687714051436,0,0,4.92090989624265,-2.8754202716832,0,0,0,-0.278701743290879,0,0,0,0,0,0,4.98037400366881,0,0,0
"ERR209741",-2.4140070587752,-4.18118287562855,0,0,0,0,0,0,0,0,0,0,0,0,-2.63714135038969,0,0,0,0,0,0,-2.86212972716482,0,0,0,0,4.56766280561574,0,0,0,0,0,0,-2.70623588958868,-4.95735410530271,-2.61112743445835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.40310071355548,-4.68733805803396,0,0,0,0,0,0,0,4.52260538151884,-3.34004296792598,0,0,0,0,0,0,0,-5.894343339152,-2.23363298890033,0,0,0,0,-2.82436595182245,0,0,0,0,0,0,0,0,0,0,-3.8687658222373,0,0,5.78512411991095,-4.89194532772412,0,0,0,0,0,0,0,0,0,0,0,0
"ERR209742",-2.36822126150703,-4.10187954849505,0,0,0,0,0,0,0,0,0,0,0,0,-2.64517650852616,0,0,0,0,0,0,-2.86663523826266,0,0,0,0,4.58158010775496,0,0,0,0,0,0,-2.70838809433999,-4.96515787943825,-2.62089970801035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.40734415599735,-4.69106578601152,0,0,0,0,0,0,0,4.53953145581636,-3.35775370344018,0,0,0,0,0,0,0,-5.9016931970603,-2.23769085336429,0,0,0,0,-2.82897934599981,0,0,0,0,0,0,0,0,0,0,-3.8757942496591,0,0,5.81580001366096,-4.89993596083464,0,0,0,0,0,0,0,0,0,0,0,0
"ERR209750",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.22275152272857,0,0,0,0,0,0,-5.58812764421551,0,0,0,0,-0.178097760047965,0,0,0,0,0,0,0,0.554349083500628,0,0,0,0,-3.03559837207349,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.25781061180466,0,0,0,-3.01946744255461,0,0,0,0,0,0,0,0,0,-2.68801960355076,0,0,0,0,0,0,0,-5.22987102230464,0,0,0,0,0,0,0,0,0,0,-2.91910817772074,0,0,0,0,-2.65351389621572,0,0,0,4.65578652509106,0,0,-5.05604367660213,0,0,0,-4.59602088683567,0,0,0,0,0,0
