"","28118__47678","39491__329854","1681__562_751585","626929__820_29361","562__751585","1624__818_291644","820__29361","338188__817_357276","665951__1343_658089","487173__28116_46503","156456__905_1584","29348__292800","1547__457421","905__1584","626933__649756","1686__376805","52226__39496_487174","411489__28117_246787","1318__1304_301301","40519__46228","1343__658089","105841__39490_371601","818__291644","469610__33038_658082","658085__1351_469592","84112__28026_158847","28116__46503","658086__328812_387661","817__357276","823__437897","214856__573_29466","39490__371601","546__908612","1304__301301","39496__487174","564__736_1352","584__1604_147207","71452__102684_626932","1579__100886_469593","35833__36834_45851","1351__469592","1308__491921","28117__246787","1328__1623_39485","328812__387661","33038__658082","1226323__46506_328813","674529__1735_28111","1596__469588_665956","573__29466","1598__1685_328814","358743__548_40520","28026__158847","736__1352","1604__147207","102684__626932","1211813__410072_658081","1623__39485","742723__39492_204516","46506__328813","36834__45851","100886__469593","571__33039_165179","2173__28126","1099853__216816_387090","1735__28111","548__40520","1203555__853_74426","454154__40545_208479","469588__665956","1685__328814","410072__658081","469596__729_88431","100884__1680_310298","39492__204516","33039__165179","1605__239935_310297","39486__360807_457412","216816__387090","853__74426","457394__821_40518","40545__208479","582__166486_218538","261299__39488_363265","239935__310297","360807__457412","729__88431","1680__310298","821__40518","166486__218538","39488__363265"
"SRR341715",0,5.25238686026147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.66154649195891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7450577376596,0,0,0,-2.65069665961805,0,0,0,0,0,0,-2.66089448774031,0,0,0,-5.89671665454321,0,0,4.7545794713365,-4.59114128991156,-3.04546062960602,0,0,0,0,0,0,-4.60880444634618,-0.490132442261224,0,-2.79694646355001,0,5.27489254292832,0,0,0,0,0,-4.84445338091871,0,0,0,0,0
"SRR341716",-4.56390622188159,0,0,-3.07626482924793,0,0,5.32824698179462,5.3806768919001,0,0,0,0,0,0,0,0,0,-2.85499753144135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.94500077994015,-2.88343167259223,0,0,-2.68977628275164,-3.30037953504327,0,0,0,0,0,0,0,0,0,-4.99425015708306,0,4.6588291827196,0,0,0,0,0,-5.71642503895549,0,-2.894370855491,0,0,0,0,0,0,0,0,0,0,0,5.01319737765701,-2.95169090151103,0,0,0,0,0,0,0,5.11247860965589,0,0
"SRR341717",-4.04291277052395,0,0,0,0,0,0,-2.99178044307329,0,-2.59461444038027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.66223342688452,0,4.49400403679051,0,-5.18191573249387,0,0,0,0,0,0,0,0,0,0,0,-4.61112355697219,0,0,0,0,0,-3.54190714999597,0,0,0,0,0,0,0,0,0,0,0,-3.13312875787092,6.1347631394845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.42673819528759,0,0,-2.43016971184454,0,0,-5.24165925321872,0,0,0,0,4.20917741192976,0,0,0.492146496158926,0,0
"SRR341718",-4.77283308025004,4.91006980955428,0,-2.31311497309232,0,-2.72117072367031,4.00643265714421,0,0,0,0,0,0,0,0,0,0,-2.77786482331633,0,0,0,0,4.71320594946595,0,0,0,0,-2.56563744515638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.81140301054223,0,-4.44381440881206,0,0,-3.02660198666206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.24222841518759,0,-3.148595707105,0,0,0,0,0,0,0,0,0,0,0,5.45352773719912,-3.1266810430658,0,0,0,0,0,0,0,5.41557042565243,0,0
"SRR341719",-4.42126560698026,0,0,-2.94819108946486,0,0,5.10641675737498,2.27146223851723,0,0,0,0,0,0,0,0,-2.7058915220195,0,0,0,0,0,0,0,0,0,0,0,-5.31559593321984,0,0,0,0,0,4.68674159590766,0,0,0,0,0,0,0,0,0,0,0,0,-3.34820597434486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.98904374106014,-5.79926286177095,0,-2.77971865922383,0,0,0,0,0,0,0,0,0,-2.44391474473413,-5.17717562556191,4.81461394852291,0,0,0,0,0,4.23298450724623,0,0,0,0,0
"SRR341720",0,3.70676683747089,0,0,0,0,0,-2.34230476541675,0,0,0,0,0,0,0,0,0,2.40758997862943,0,0,0,0,0,0,0,-2.46268791128993,0,0,-4.05699086051252,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75892372625706,0,0,0,0,0,0,0,0,0,-4.26550058553983,0,0,0,0,0,0,0,0,0,-3.72615777483933,0,0,0,0,-2.93092535347697,0,0,0,0,0,0,0,-6.45389458303951,0,-2.2805499858145,0,5.07651162541389,0,0,-2.10337524823948,0,0,-3.95002844463119,0,0,0,3.64315279733358,0
"SRR341721",0,0,0,0,0,0,0,0,0,-2.58410182475444,0,0,0,0,0,0,-2.5206316456445,-3.02057082144342,0,0,0,0,0,0,0,0,-4.47579565240614,0,0,0,0,0,0,0,-4.36586207742223,0,0,0,0,0,0,0,5.23178213060007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.94552099717241,0,0,0,-3.14293952388055,0,0,0,0,-3.08598915443576,-2.48538060318765,0,0,0,0,0,-5.10179202186356,-5.44373094047745,-2.70309417662772,0,0,5.34509000708926,-2.5522959113961,4.3048054808672,0,0,4.68189645156277,0,0,0,4.42070619448836,0,0
"SRR341722",-4.4258436630227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71886613863828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.70921429110011,0,0,0,-2.56006675605912,0,0,0,0,0,0,0,0,0,0,0,0,4.43416569226244,0,0,-3.6536502201135,0,0,0,0,-2.76694648041578,0,0,0,0,0,0,0,-6.32830781432179,-2.60596493462237,-2.64836974582537,0,4.79249188590401,-2.60911996878368,0,0,0,-4.51366366950886,4.58711095699782,0,0,4.51912834897585,0,0
"SRR341723",0,0,-3.03273936579275,-2.59847778135765,5.25285866766726,-2.86558753641416,4.50069553965031,-2.67725147475596,0,-2.67745725651769,0,0,0,0,0,0,0,0,0,0,0,-2.13268556797813,4.96334320660545,0,0,0,4.63749200338261,0,4.63713557891602,0,0,-3.693919760307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.13793101786713,0,0,0,0,0,0,0,0,0,-2.91504812813023,0,5.4350559535922,-3.44608131555439,0,0,0,0,5.04901146443011,0,0,5.968787925554,0,0
"SRR341724",0,0,0,0,0,0,0,-2.26668407757721,-2.05408723785172,0,0,0,0,0,0,0,0,0,-2.02056369667106,0,-3.55778345913799,0,0,-2.28084185066104,0,-6.41123277312216,0,0,-3.92601198707112,0,0,0,0,3.49971898256347,0,0,0,0,0,0,0,0,0,0,0,3.95053396937435,0,0,0,0,0,0,-0.170943567602908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.81011134576975,0,0,0,0,0,0,0,0,0,0,0,4.86725562579896,-2.56077852340029,0,-2.16984214031775,0,0,0,0,0,-4.43539850946052,3.75827683143434,0
"SRR341725",0,0,-2.9007810191166,0,5.02430010674138,-2.32776100636679,0,-3.4242406004508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.03180033090494,-2.69596642533591,0,-2.41697195127497,0,0,-5.93095869732095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66955082418165,-2.64466906248101,0,0,0,0,0,4.18631822007714,0,0,0,0,0,1.30612332953308,4.58070118542266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.39638232541153,0,0,-2.9700152113288,0,0,0,0,0,0,0,-5.1442172452739,0,0,0,0,0
"SRR413567",0,0,-2.37215435280966,0,4.10869186246201,-2.64635447725085,0,-5.59710408885595,0,-3.43141735689858,0,0,0,0,0,0,0,0,0,0,0,0,4.58362040943584,0,0,-2.82296284046466,-5.94338920412205,-2.63506438561122,-0.335935552276402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.56406539709391,0,0,0,0,0,0,0,4.88951506756375,0,0,0,0,0,0,0,0,0,0,0,-2.74435526632619,0,0,-2.83009143714497,0,0,0,0,0,0,0,0,0,0,4.75336275529618,-4.90186215920071,0,0,0,0,0,0,0,0,0,0,0
"SRR413568",-4.20247710855089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.94993058196563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.19622905917843,0,0,5.10942964676569,0,0,0,0,0,0,0,0,-2.74736660381382,3.80398031555624,0,0,-3.7029214535006,0,0,0,0,-2.3725210488273,0,0,0,0,0,-2.38886388320285,-4.75857854482349,-6.41364809389983,-2.43167663069824,0,0,4.10932699859549,-2.27285133214079,0,0,0,-4.21178747194725,0,0,-4.13763361807362,3.93669398531845,0,0
"SRR413569",0,0,0,-2.66067368761419,0,0,4.60842200930943,4.81806596395203,0,-2.56389799318549,0,0,0,0,0,0,0,-2.9233775770253,-2.40707742367204,0,0,0,0,0,0,0,-4.44080158962115,0,0,0,0,0,0,4.16918039555197,0,0,0,0,0,0,0,0,5.06343849311543,0,0,0,-3.20285330550669,0,0,0,0,0,0,0,0,0,0,0,-2.63404937609565,5.54750465432752,0,0,0,0,0,0,0,-2.77943154624165,0,0,0,0,0,0,-4.56230734904277,0,-3.06686286631254,0,0,4.81411665425027,0,0,0,0,-5.31196230429963,0,0,0,0,0,0
"SRR413570",0,0,-2.9914091229532,0,5.18127258718,-2.16749775706928,0,-2.56120617291921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75421624053558,-2.40886278145618,0,0,0,0,4.43613922015512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17227272594379,-3.52824040830029,0,-2.38670919923873,0,0,0,0,0,0,0,0,0,0,6.11109164849367,0,0,0,0,0,0,0,0,-2.29723282470777,-4.13390159597351,0,0,0,0,0,0,-2.80616422556325,0,0,0,0,-3.97892396920882,0,0,4.86041901305772,0,0,0,0,0,0
"SRR413571",0,0,-3.60728093629107,0,6.24799385883077,0,0,-2.73987646093627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.6325820400571,0,0,0,0,4.74560523680363,0,-4.83623564455907,0,0,0,0,0,0,0,0,0,0,-4.41445349012745,0,0,0,0.661752029404905,0,0,0,-0.259871292245022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.39574203455747,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14954692568197,0,0,0,0,0,0,0,0,0,0,0,0
"SRR413572",-4.56090085100397,0,-2.52995055607642,-2.94215630651781,4.3820029037615,0,5.09596420669804,-5.23389230622562,0,-2.53779451995935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.38746191474766,4.39558904773947,0,-0.552779711203637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.13520533747862,0,0,0,0,0,0,0,0,0,-3.47057092050007,0,0,0,0,0,0,0,0,0,0,0,0,-6.01120516557721,0,0,0,0,-2.64950338889002,0,0,0,0,0,0,0,4.58907448438344,0,0
"SRR413573",0,0,0,0,0,0,0,-5.1377020864824,0,-2.35989583370593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.47743826777656,4.08745948454879,0,-0.975638980637497,0,0,0,0,0,0,0,-3.35740949177167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437212004976254,0,5.81520382156253,0,0,0,0,0,0,0,0,0,-2.77613543415695,0,0,-2.98838018503091,0,0,0,0,0,0,0,0,0,0,4.80840762065211,5.17602631280562,0,0,0,0,0,0,0,0,0,0,0
"SRR413574",-4.60402684301483,0,0,0,0,0,0,-3.01093479677261,0,-2.83351420014103,0,0,0,0,0,0,0,0,-2.59676452936514,-4.29532171377272,0,0,0,0,0,0,4.90779055861216,0,5.21509204628723,0,0,0,0,4.49772810015311,0,0,0,0,0,0,0,0,0,-2.98808608063543,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.17551690904991,0,0,0,0,0,0,0,0,0,-2.94238350090856,0,0,0,0,-2.80574490155716,0,0,0,-2.95667202725177,0,0,5.09635771892601,0,0,0,0,-5.12110617251773,0,4.85969272257434,0,0,0,0
"SRR413575",0,4.92605805816148,0,0,0,0,0,5.9698180246924,0,0,0,0,0,0,0,0,0,-2.72957895924194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.72776944067802,-2.67463050702689,0,0,-2.66794335045821,0,0,0,0,0,0,0,0,0,0,-4.63259592964428,-3.14615901890107,4.62101343470916,0,0,0,0,0,0,0,-3.00175054388861,0,0,0,0,0,-3.00813538700442,-5.44930726942771,0,0,-2.66190049136125,0,5.19918445366258,0,0,0,0,0,4.61054689573025,0,-5.21024332633753,0,0,0
"SRR413576",0,4.78010748830883,-2.31859579680874,0,4.01592572228838,0,0,0,0,0,0,0,0,0,0,0,0,-2.85355829724581,0,0,0,0,0,0,0,-2.36582182616526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.94250795318947,-2.18667832231357,0,0,-2.22004252890759,0,0,0,0,0,-4.09772360457362,0,0,0,0,-3.78743795405658,0,3.84522645503165,0,0,-3.59637234631359,0,0,0,0,-2.29280582287761,0,0,0,0,0,0,0,-6.22909962675084,-2.76213359547864,0,0,3.97125617711378,0,0,0,0,-4.78415572466191,0,0,0,0,0,0
"SRR413577",-4.2634667224604,0,0,-3.50302715358104,0,-2.76851853526753,6.06742101029574,5.96439242040103,0,-2.80357902617821,0,0,0,0,0,0,0,0,0,0,0,0,4.79521476477954,0,0,0,4.85594131637513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.05428827294752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.2901824697069,0,0,-2.40533105790034,0,0,-4.91370410443086,0,0,0,0,4.16615560130679,0,0,-0.034738897242962,0,0
"SRR413578",-4.66124226635797,0,-3.05336369217052,-2.45672600378265,5.28858104882544,0,4.25517425882721,0,0,-2.62734527699326,0,0,0,0,0,0,0,0,0,0,0,-2.33689728930275,0,0,0,0,4.55069550877845,0,0,5.33762759588514,-2.65907070275985,-4.04762483714235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.60564555809793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.37191114612817,0,0,0,0,0,0,0,5.8403214237018,0,0
"SRR413579",-4.581544827885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.00971710297717,0,0,0,-2.42651048791053,0,0,0,-2.59918394587502,0,0,0,0,0,-4.20283945015978,0,0,0,0,0,0,0,0,0,0,5.21298293876547,-2.55115558784366,0,0,-2.80137530181437,0,0,0,0,0,-4.50191865247288,0,0,0,0,-4.41873109615846,0,4.85212435381109,0,0,0,0,-2.95970334960432,0,0,0,0,0,0,0,0,0,0,0,-3.10356685041318,-2.36157515363632,-5.12635657684648,0,0,0,0,0,-5.37553546960215,4.09036815199038,0,0,0,0,0
"SRR413580",0,4.95866416783806,-3.06749370460398,0,5.31305494827177,0,0,0,0,4.7100951763187,0,0,0,0,0,0,0,-2.62634115173603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54895631281576,-2.49538630944447,0,0,-3.0521489942912,0,0,0,0,0,0,0,0,0,0,-4.32213587246962,0,5.2864771303826,0,0,0,0,-2.38965229490048,0,0,0,0,0,0,0,0,0,0,0,-3.36477267294616,0,4.1389991871912,0,0,0,0,0,-5.82795722546209,0,0,0,0,0,0
"SRR413581",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.61829519909011,0,0,-2.96546756139149,0,0,0,0,0,0,0,0,0,0,-4.53502031403774,-2.73281519708774,5.13634048452744,0,0,-3.341754697698,0,-2.83458049316891,0,0,-2.72366522333978,0,0,0,0,0,-2.55639095688989,-4.73337476905232,-5.78808892284491,-2.89300532975218,-3.08205776014661,-4.90963743231219,4.71752654963292,0,0,0,0,-5.01083221769833,5.33828063243586,0,-4.42779902134292,0,0,0
"SRR413582",0,0,-3.03537927996472,0,5.25743113314074,0,0,4.91343977288654,0,0,0,0,0,0,0,0,0,-2.92842329556541,2.08124911357929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.72579260599047,0,0,0,0,0,0,0,0,5.07217793398759,-2.42754008940797,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.2046227722649,0,0,0,0,-3.46302992240466,0,-2.54830848502866,0,0,0,0,0,0,0,0,0,0,-5.99814377373617,-2.31122350885746,0,-4.41379976942852,0,0,0,0,0,-4.00315654498874,0,0,0,0,0,0
"SRR413583",0,0,0,0,0,0,0,0,-2.50411905689248,-2.7590072283875,0,0,0,0,0,0,0,-2.5163011113139,-3.1381644681259,0,4.33726143473923,0,0,0,0,0,-4.77874069801694,0,0,0,0,0,0,5.43546030130141,0,0,0,0,0,0,0,-4.70079328262312,4.3583613719377,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.42272842328644,0,0,0,0,0,0,0,0,0,0,-3.1612932294828,0,0,0,4.19628872207335,0,-2.93499674865973,0,0,0,0,0,5.47552049108771,-2.58487238436992,0,0,0,0,0,0,5.08356348872812,4.47713030081042,0,0
"SRR413584",0,-5.24368952227292,-2.53081754111661,-3.11697984493915,4.3835045659005,-5.18704526010488,5.39876745760278,-2.95527733029727,0,0,0,0,0,0,0,0,0,-3.04547147683959,0,-4.40019991003802,0,0,0.00830243724736212,0,0,0,0,0,-5.11869048653138,0,0,0,0,0,0,0,0,0,0,0,0,0,5.27491133088799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.67985749383989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.6416493363749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR413585",0,0,-3.44309425895491,-2.27302405340434,5.96361419175861,0,3.93699314732246,-2.77108984649102,0,-4.87990168665287,0,0,0,0,0,0,0,-2.8826641386249,0,0,0,0,0,0,0,0,-0.0179780021600719,0,-4.79966840646069,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9929207492551,0,0,0,-2.97133279104664,-3.09956444592913,0,0,0,0,0,0,0,0,0,0,-2.74431519658493,5.14649936028822,0,0,0,0,0,-5.36860310168333,0,0,0,0,0,0,0,0,-4.75329335246846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR413586",0,4.18094002016996,0,0,0,0,0,0,0,-2.46985444776624,0,0,0,0,0,0,0,-3.16404733838703,0,0,0,0,0,0,0,0,-4.2779133908311,0,0,0,-2.7204106538298,0,0,0,0,0,0,0,0,0,0,0,5.48029074763941,0,0,0,-5.48787303865259,0,0,4.71188946988488,0,0,0,0,0,0,0,0,0,1.07724569405756,0,0,0,0,0,0,0,-2.56021989079222,0,0,0,0,0,-2.51465894098564,0,0,0,0,0,4.43443092940056,-2.5392939206116,0,0,0,0,0,0,-4.35551704949447,-4.39818608585006,0,0
"SRR413587",0,0,0,0,0,0,0,0,0,-2.7973616393327,0,0,0,0,0,0,0,-2.7277949212128,0,0,0,0,0,0,-2.73831039535606,0,4.8451724864684,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.74289273165071,0,-4.72467939616892,0,0,0,-3.05524606758491,-2.76452086725524,0,0,0,0,0,0,0,0,0,0,-2.98807526087492,5.29184141868208,0,0,0,0,0,-4.78829060067044,0,-2.99705126022333,0,0,0,0,0,-2.91828994587084,-5.17549816867498,0,0,0,0,5.19104505559514,-2.84111849286824,0,0,0,0,0,0,-5.05462645746572,-4.9209615799713,0,0
"SRR413588",0,4.65028385884046,-2.96970974600788,0,5.14368816381812,0,0,0,0,0,0,0,0,0,0,0,0,-2.79769878342612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.84575643716768,-2.81955384260679,0,0,-2.73612087559427,0,0,0,0,0,0,0,0,0,0,-4.88361051007102,0,4.73910037217912,0,0,-3.3545585854831,0,0,0,0,-2.73403741922591,0,0,0,0,0,0,0,-5.81026590702312,0,0,0,4.73549171989377,-2.6569363508084,0,0,0,0,0,0,0,4.6019487520768,0,0
"SRR413589",0,4.92879542876257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.09989051653442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.07317510963822,0,0,5.36916787253855,0,0,0,0,0,0,0,0,-2.73236312025696,5.32289543044945,0,0,0,0,0,0,0,-2.61657232084334,0,0,0,0,0,-2.97915360228709,-4.73259174901249,0,-2.80944474945187,0,0,4.53203620137908,2.4859924536586,0,0,0,-4.86610104710825,0,0,-5.16004540271309,-4.97472569563781,0,0
"SRR413590",0,0,0,0,0,-2.02293380788338,0,0,0,0,0,0,0,0,0,0,0,-2.19053603811976,0,0,0,0,3.50382413560278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79411971383406,-2.62049545587484,0,0,-1.93790113528008,0,0,0,0,0,0,0,0,0,0,-4.53883127057859,-2.67047793053221,3.3565432263505,0,0,-3.77677821524559,0,0,0,0,-2.35155037573153,0,0,0,0,0,0,-4.62540345617318,-6.54157175772468,-2.55629629978798,-2.2490017203928,0,4.07300472732469,0,0,0,0,-4.42763507043311,3.89538524603015,0,0,0,0,0
"SRR413591",-4.54121620821718,-4.78686337693467,0,0,0,0,0,4.87827377197717,0,0,0,0,0,0,0,0,0,-2.93405681045447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.08193546800063,0,0,0,0,0,-3.20530498951325,0,0,0,0,0,0,0,0,0,-3.37928144910344,0,0,0,-2.50052197573063,0,0,0,0,0,0,5.55175109559097,0,0,0,0,-5.85308716292214,4.33103110740795,0,0,0,0,-2.84896130158634,0,0,0,0,0,0,0,4.9345457231451,0,0
"SRR413592",0,0,0,-3.06531593554923,0,-2.8551837065515,5.30928294162179,-3.22103294883984,0,-2.63557489291197,0,0,0,0,0,0,0,0,0,0,0,0,4.94532324469003,-2.50531831634174,0,0,4.56494962167643,0,-5.57899272024401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33933861303682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.66245523315326,0,-2.38326899952265,0,0,0,-2.33878806052719,0,0,0,0,0,0,4.61150773669909,0,0,4.12794299527707,0,-3.36931057531913,-4.05089974896858,0,0,0,0,0,0,-5.83581710293185,0,0
"SRR413593",0,0,3.63031593702214,0,0,0,0,-3.01075768852021,0,-2.21660371607239,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99017020193155,0,0,3.83927025648336,0,-5.21478528579563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44707590545506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.61885203074739,0,-2.37113339248726,0,0,-2.44119774497377,0,0,0,0,0,-3.36586446517696,0,-6.26803558232828,-2.49168443230968,0,4.1069235073111,4.22827852561714,0,0,0,0,-4.31572403318878,0,0,-5.82984826507714,0,0,0
"SRR413594",-4.31049162266847,0,0,-2.77619277907906,0,0,4.80850694497077,0,0,-2.91292505650197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.04533419650186,0,0,4.23621336075368,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.93344880317443,0,0,-3.57694611879353,0,0,0,0,0,0,0,0,0,0,-5.08088236850023,0,6.19545241368669,0,0,0,0,-2.64387692484232,0,0,-2.7543176988313,0,0,0,0,0,0,0,0,0,0,4.57932916278587,4.770618194562,-2.88797278467088,0,0,0,0,0,0,0,5.00211559392613,0,0
"SRR413595",0,4.81197815145974,0,0,0,0,0,0,-2.50196050694328,0,0,0,0,0,0,0,0,0,0,0,-4.33352271655654,0,0,-1.78135148763654,0,-2.08883377134605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0853912827249,0,0,0,0,0,0,3.61796622053706,0,0,0,0,0,0,0,0,0,-5.62776828733229,0,0,0,0,-2.29955208414063,0,0,0,0,-2.04069114434035,0,0,-3.60124981720388,0,0,0,3.98294104438248,0,0,0,0,0,0,3.53458074455336,0,0,0,0
"SRR413596",0,5.177758563391,0,-3.31332491029547,0,0,5.73884708661534,0,0,0,0,0,0,0,0,0,0,-2.69414264382828,-2.6671558769943,0,0,0,0,0,0,-2.57795147649758,0,0,0,0,0,0,0,-4.61964949066006,0,0,0,0,0,0,0,0,4.66639194194852,0,0,0,-2.54094339578546,0,0,0,0,0,-4.46514293674102,0,0,0,0,0,0,4.40104306065702,0,0,0,0,0,0,0,-2.62894715915631,0,0,0,0,0,0,0,0,-3.11820706790511,0,0,4.55347005007259,-2.33144840571322,0,0,0,-5.40089307013202,0,0,0,4.03818709392075,0,0
"SRR413597",0,0,0,-3.43288136791786,0,-2.7052023015656,5.94592494559029,-2.57526867949538,0,0,0,0,0,0,0,0,-2.61081265920333,-2.42668336599204,0,0,0,0,4.68554783106388,0,0,0,0,0,4.4604961960268,0,0,0,0,0,4.52206017478418,0,0,0,0,0,0,0,-4.20313888378047,0,0,0,4.66672904533823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.61061548745581,0,0,0,0,-2.63413257120217,0,0,0,0,0,0,0,4.52171866329965,0,0,0,4.5624514471942,-3.44520623434834,0,0,0,0,0,0,0,5.96727224044438,0,0
"SRR413598",0,4.64587231505613,0,0,0,0,0,-2.61194350681144,0,5.97995690014905,0,0,0,0,0,0,0,-2.82444055691505,0,0,0,0,0,0,0,0,0,0,4.52401886029705,0,0,0,0,0,0,0,0,0,0,0,0,0,4.892074547535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.95525568352039,0,-2.86539705461127,0,0,-2.63783830314859,0,0,0,0,0,0,0,-5.118652993214,-2.73602212457345,0,-4.96301328244494,4.56886996320463,0,0,0,-2.75750054354148,-4.73892933039376,0,0,0,0,0,-4.77613104331263
"SRR413599",0,0,0,5.77402781624781,0,-2.5551166386028,0,-5.96871432917425,0,0,0,0,0,0,0,0,0,-2.69596812759041,0,0,0,0,4.42559183732466,0,0,0,0,0,-1.3041189525547,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.66955377257292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.63950713938901,0,-2.62064390254082,0,0,0,0,0,0,0,0,0,0,4.57176047236255,0,0,4.53908838774628,0,-5.67883107539458,0,0,0,0,0,0,0,1.27400846584882,0,0
"SRR413600",-4.61481743000667,4.60100081363808,0,-3.15297321505478,0,0,5.46110980337868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.73226579212679,-3.18096675447159,0,0,0,0,0,0,0,0,0,0,-3.12226537907131,-4.73242317174602,0,0,-2.42559713613303,0,0,-5.50959603593228,0,0,0,0,0,0,0,-2.72617223943606,-5.40792227126481,4.20125747847598,0,0,0,0,-3.00449000450058,0,0,0,0,0,0,-4.72186882888708,5.20392933862786,0,0
