"","84032__166486","840__1303_28037","261299__310297","36874__39778_246787","83617__823_46506","1582__1590","253239__1630_169435","1265__47678_328813","39778__246787","79880__290588","1379__33964","1307__33038_69825","1428__38304","823__46506","33034__1535_1680","2088__28135_626937","157687__228604","38286__441500","1681__103892","100884__376806_671267","47678__328813","39484__101564","587753__529_47880","29360__33035_39483","1630__169435","104663__839_165179","47879__905_59310","1229909__487175_589436","254__1408","82135__901_1510","310300__47877_310514","202611__33935_171399","28446__425941","13690__52787","33038__69825","305719__1280_626930","1535__1680","41276__36847_999468","28135__626937","143393__39496_410072","41976__33043_78342","76517__39490_386414","633701__1465754","1401__488_1506","1303__28037","67269__28126_37734","28454__147802","153721__36848_1611423","729__29466","358742__35833_40518","487175__589436","78346__1735_40519","421767__850_437898","79883__28901_44749","239974__454155_626931","1685__28026_216816","905__59310","452084__1584_80866","77095__28129_574375","199__1532_470565","1613__39492_536633","511__196024_370979","1311__38986","876__535744","32013__293_216778","1280__626930","36847__999468","1559__36745","34038__328814_1646377","33032__184870_1827099","108980__1661032","562__1755629","40214__820_218538","28091__376805","39490__386414","1522__28137","901__1510","47877__310514","33043__78342","839__165179","658457__29375_328812","83263__43770_76759","35833__40518","1746653__907_1512","39496__410072","115979__856_384638","60133__1308_28132","1113741__582_1515","33035__39483","1735__40519","529__47880","28901__44749","470__137732_626933","36848__1611423","39492__536633","1571__2173_70775","29461__28125_301301","138595__1623_106648","1580__189722_387090","850__437898","454155__626931","28026__216816","1144673__28090_588932","53408__405446","28038__46503_291644","328814__1646377","29370__309120_349096","1504__818_239935","483012__1254_1597","820__218538","1487956__585_216947","1532__470565","28126__37734","860__288965","907__1512","488__1506","316__43263","28129__574375","2139__52226_1034636","293__216778","1725__1264_191493","1584__80866","582__1515","29375__328812","53412__287_28111","43770__76759","45067__173480","471__106654_516075","46503__291644","184870__1827099","47770__185293","28108__357276_1463837","1267__84030_216935","376806__671267","28025__39485_187327","1308__28132","33935__171399","28125__301301","1418__487316","40681__479117","40215__341225","45254__39497_329854","1717__137591_291645","163877__1121830","52133__294_1358","189722__387090","356829__273164_762210","273164__762210","745310__39960_251535","263475__1148157","1691__39482","1472__1844653","1661050__821_28116","128780__237258","490189__584_310298","1902__97478","39960__251535","1623__106648","245__191295","153151__158849","133926__28128_43131","197614__29552_208479","574930__588_626932","185294__589437","137732__626933","101070__1223514","818__239935","856__384638","416016__45851_214856","196024__370979","1264__191493","309120__349096","301__136857","105229__317_228603","585__216947","287__28111","2173__70775","28090__588932","106654__516075","39485__187327","84030__216935","1670__284042","36835__40520_1755626","40216__271420","1254__1597","52226__1034636","584__310298","171685__1463864","39497__329854","357276__1463837","879__871325","243924__1113609","47884__33069_397865","294__1358","1561__122355_204516","137591__291645","29552__208479","588__626932","2741__47715","45851__214856","28128__43131","102862__183417","317__228603","821__28116","46228__28117_29348","392333__351091_882211","33069__397865","57706__817_1161942","40520__1755626","122355__204516","28117__29348","351091__882211","817__1161942"
"ERR2032790",0,0,0,0,0,0,0,-2.42191740569139,0,0,0,0,0,0,0,0,0,0,0,0,-4.19488399839289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.98725133390515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.29401646933814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.53854092038789,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44202027773274,0,0,0,0,0,0,0,0,3.97335307829343,0,0,0,0,0,0,-4.57041775068842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.635216421011329,-2.08160266682069,0,0,-1.92883039910003,-0.958673371848555,0,3.6054415801043,0,3.3408322504246
"ERR2032791",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.09272577519731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.24957505416093,0,0,0,0,0,0,-2.39707476697949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.35675817651958,0,0,-4.15185528594981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.67493027958892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.43330352802822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.83912199310801,0,0,0,0,0,0,0,0,0,0,4.63311515095244,0,0,-5.51634287778823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.91750354094929,0,0,0,4.21460534078147,0,0,0,-2.66360880438053,-1.27059871726887,0,0,0,-4.61350578067486
"ERR2032798",0,0,0,0,0,0,-1.95460860169011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38548140703843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.58615862179757,0,0,0,0,0,0,0,0,0,0,-5.26085051017111,0,0,0,0,0,0,0,0,0,0,0,-2.52149670493156,0,0,0,0,0,0,0,0,0,-4.47935812938569,0,0,0,0,0,0,0,0,0,0,0,-1.75476621142192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36736040405897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.390436176034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.35759786452755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14035690914155,0,0,-5.68975096557737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.0834792851776,0,0,0,0,-2.28700732180228,0,0,0,0
"ERR2032803",0,0,-5.40224041250692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.58588123265494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.47887767729719,0,0,0,-3.05200480281369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.22568674213736,0,0,0,0,0,0,0,0,0,0,5.28622738341754,0,0,0,0,0,0,-2.95844501878226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.06066187454689,0,0,-5.27495466130771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.12417708392993,0,0,0,-2.85642218904813,-0.0881427032810339,0,0,0,4.94746835929847
"ERR2032804",0,0,0,0,0,0,0,1.70622255423868,0,0,0,0,0,0,-2.23847096961917,0,0,0,0,0,-4.44561880394874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.87714545064837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.57087774661591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.45289087718694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.03705179643227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.42201397497049,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.52827720907015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.20770004553019,0,0,0,0,0,0,0,0,0,-2.05008221517691,0,0,0,0,0,0,0,0,0,0,4.19505126129074,0,-2.29734220077487,-3.55084655637976,0,-3.82384864673041,0,0,3.97911341411418,0
"ERR2032807",0,0,-5.98919139726794,0,-2.40929018946534,0,0,0,0,0,0,0,0,-4.17301301833121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.75124373374352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.72577458879658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76529393084927,0,0,0,0,0,0,0,0,0,0,0,0,-4.72118007777583,0,0,0,0,0,0,0,0,0,0,0,-2.42283555430969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.1048687246294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19647427844869,0,0,-3.03315418566765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.298952736032037,-2.74350817361093,0,0,0,-5.25357715676658,0,4.75189554767462,0,0
"ERR2032809",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.08678952575266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.87242419700074,0,3.61442548330618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.51522845909451,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24313384252664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.84441916140541,0,0,0,0,0,0,0,0,0,0,0,-4.8078913480796,0,0,0,0,0,0,0,0,0.687343006284817,-2.080062909591,-2.76184896300851,0,0,-3.19462769800775,1.30210000236068,3.60277464235115,-4.78366272676215,0
"ERR2032816",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1630726073068,0,0,0,0,0,0,0,0,0,0,-5.48206210576424,0,0,0,0,0,0,0,0,0,0,0,-2.77733209683292,0,0,0,0,0,0,0,0,0,-5.47860246388474,0,0,0,0,0,0,0,0,0,0,0,0.16729964443947,0,0,0,0,0,0,0,0,0,0,0,0,-2.45009150932739,0,4.81048030120642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5308750491765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.75511495861208,0,0,0,0,0,0,0,0,0,0,0,0,0,4.24368297734815,0,0,0,0,0,0,0,0,0,0,0,0,4.38360417278208,0,0,-2.5621808551074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342012435558621,0,0,0,0,-4.43782741922629,0,0,0,0
"ERR2032825",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.27151528654227,0,0,0,0,0,0,-2.38701701080173,0,0,0,0,0,0,0,0,0,0,0,-2.84017598868317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.93437988646059,0,0,4.13443474123978,0,0,0,0,0,0,0,0,0,-2.35032285368548,0,0,0,0,4.91932911483642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.07087859677352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.33422588615484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.84945031884425,0,0,0,0,0,0,0,0,0,0,0,-3.02662291499279,0,0,0,0,0,0,0,0,4.04299783116266,0,-3.01581606698834,0,0,-4.93539272588158,5.24226466411973,0,-5.22354665430636,0
"ERR2032832",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.79290759881848,0,-1.95592729921046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.38776545814349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.37052565877753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.26288744073332,0,-1.81068703643531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.7993984295025,0,0,0,0,0,0,0,0,-1.9712383085755,0,0,0,-3.13620194371228,0,0,0,0,0,0,0,-2.24020282969971,0,0,0,0,0,0,0,-3.11664950295797,3.91943601915961,-1.77583847877158,0,0,0,-3.4142849042789,-3.88014512029948,3.0758424712682,0,0
"ERR2032833",0,0,0,-2.29209400802114,0,0,0,0,-3.97002327761679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.92607413765884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.42567833253195,0,0,0,0,0,0,-3.33605826556952,0,0,0,0,0,0,0,-2.25310757280667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.86250883909429,0,4.20139811476429,0,0,0,0,0,0,0,0,0,0,0,0,-3.90249679101935,0,0,0,0,0,0,0,0,0,0,0,-2.49297450183229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16813980524156,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22595993885743,0,0,0,0,0,0,0,0,0,0,0,0,-4.31795849914724,0,0,-2.02655760372154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75532830059086,0,0,0,0,-3.51010073411075,0,0,0,0
"ERR2032835",0,0,0,0,0,0,0,-2.28345535803769,0,0,0,0,0,0,0,0,0,0,0,0,-3.95506069693665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.35712975693381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.2440910563235,0,0,-1.88844009526633,0,4.08266849904183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.61893053393209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.49374437822353,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2708741920515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.09642538581042,0,0,0,0,0,0,0,0,0,0,0,-3.0040596976842,0,0,0,0,0,0,0,0,2.73808133379249,0,0,0,0,-0.585325080370068,-5.20318402535903,0,0,0
"ERR2032837",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.66476143174435,0,0,0,0,0,0,0,0,0,0,0,-2.4614467539685,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.17223663663656,0,0,0,0,0,0,0,-4.6155021898312,0,-2.06675691577825,0,0,0,0,0,0,0,0,0,0,-5.05530664668601,0,4.26335083799893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76242422071706,0,-3.57972798502228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.21285662846848,0,-2.44824568430702,0,0,0,0,0,0,0,0,0,0,0,-0.59952693757621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.11289183492843,0,0,0,-4.24048591463099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.83278011037297,0,0,0,0,-5.39168681656235,0,0,0,0
"ERR2032838",0,0,0,0,0,0,-2.27475414210562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93998974885468,-3.65102693652114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.32376415385717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.19810979964196,0,0,0,-2.1457136899336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.91726901435174,0,0,0,0,0,0,0,-2.13126123834256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71648512946109,0,0,-2.91273159620321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.69145274901147,0,0,1.1597613726306,0,-2.16732045306837,0,0,-5.04499911343515,0,0,3.75390914099762,0
"ERR2032845",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.95161703908237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.83230324188938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9465071075725,0,0,0,0,0,0,0,0,0,0,0,-2.14244471316645,0,0,0,0,0,0,0,0,0,0,0,-3.17364230982556,0,-1.88821919949717,0,3.3802998686078,0,0,0,0,0,-5.10350001517838,0,0,0,0,0,0,0,0,0,-1.91660307734376,0,0,0,0,-3.71082309561161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.31965390790225,0,0,0,0,0,0,3.27049158935613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.37454194686945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01421078829565,0,0,0,0
"ERR2032847",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.04507914924738,0,0,0,0,0,0,0,0,0,0,0,-2.68126310417268,0,0,0,0,0,0,0,0,0,0,0,-2.31629211732892,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.09647474314061,0,0,0,0,0,0,0,-4.64408392488693,0,0,0,0,0,0,0,0,0,-2.67778300461496,0,0,0,0,4.01193563238499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63805621563756,0,0,0,0,0,0,3.63120077190444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.68535799375277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.39488992859344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65117648169103,-2.43768946593663,0,0,0,-1.2159416197038,0,-4.22220200807768,0,0
"ERR2032848",0,0,0,0,0,0,0,-2.48738022548245,0,0,0,0,0,0,0,0,0,0,0,0,-4.30826892827773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82998725869726,0,0,0,0,0,0,0,0,0,0,-2.12752479146773,0,-2.24073782864924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.33841729741468,0,0,0,0,0,0,0,0,0,0,-3.68498103318449,0,0,0,0,0,0,0,0,0,-3.88107176566205,0,0,0,0,0,-3.51759721067009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.05025756842013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.25019657310214,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.09265708944317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.99305039041162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89745479163029,0,-2.80700988714851,0,0,-5.1841153458068,0,0,4.8618837418894,0
"ERR2032849",0,0,0,4.90433134723001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7392779385739,0,0,0,0,0,0,0,0,0,0,-2.29122800217551,0,0,0,0,0,0,0,0,0,0,0,-2.54363396433865,0,0,0,0,0,0,0,0,0,-4.74456856566253,0,0,0,0,0,0,0,0,0,0,0,-3.96852331149251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.40570326209239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.53240742184439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.57168972052863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.386258320099,0,0,0,0,0,0,0,-0.35445861724074,0,0,0,0
"ERR2032850",0,0,0,-2.52720408163599,-2.4943364225939,0,0,0,-4.37724587048897,0,0,0,0,4.32031741510222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.14524248249195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.52605477891767,0,5.44771978180013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.90822106473964,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37525521978757,0,-2.50960452670515,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.45242690900089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.34676254715817,0,0,0,0.136451367343541,-2.67851817327266,0,0,0,4.24772800823864,0,4.63932956510482,0,0
"ERR2032854",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.19362003694109,0,0,0,0,-3.26912376276299,0,0,0,0,0,0,0,0,0,0,0,-2.48671157442421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.66228845333624,0,0,0,0,0,0,-3.79946135648309,0,0,0,0,0,-2.68249632927888,0,4.30711079067233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.11436618753612,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.64621993342803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.91110602828069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100813887688519,-2.44385710751503,0,0,0,0.773214817032757,0,-4.23288467665436,0,0
"ERR2032855",0,0,0,0,0,0,0,0,0,0,0,-2.44474301409333,0,0,-2.01684021791933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.23441911185873,0,-3.49326972818457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90600932280492,0,0,0,0,-3.04267008677615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.97957091588577,0,0,0,0,0,0,0,0,0,0,-5.27005918096629,0,0,0,0,0,0,-3.80789202180125,0,0,0,0,0,0,0,0,0,0,0,0,-3.42871740349981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.26104446368001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.21177511808462,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.9162438892661,0,0,0,0,0,0,0,-2.07544350283025,0,0,0,5.56295768700809,0,-3.59477359514071,0,0
"ERR2032860",0,0,-3.67112555831037,0,-2.40608135564183,0,0,-2.42181914798193,0,0,0,0,0,-4.16745515511585,0,0,0,0,0,0,4.19471381104787,0,0,0,0,0,0,-1.99664782814221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45829548316436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.24542404178923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.06628602172575,0,0,0,0,0,0,0,0,0,0,0,0,0,3.88918852491561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.17336466602804,0,0,0,0,0,0,0,0,0,0,0,-2.38316634833212,0,0,0,0,0,0,0,0,1.03848664927481,0,0,0,0,-3.76437802493553,-4.12776519819962,0,0,0
"ERR2032862",0,0,0,0,0,0,0,-2.12781579704998,0,0,0,0,0,0,0,0,0,0,0,0,3.68548506963824,0,0,0,0,-3.78972150461353,0,-1.87564223929767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.22173567399765,0,-3.24870765528582,0,0,0,0,0,0,0,0,0,-1.89871303630085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.563990192527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.28866744786645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.10680838530093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.15861966026145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.64909916515337,0,0,-2.68829253383367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73883892578991,0,0,0,0,-4.65625925420798,0,0,0,0
