"","908612__2173_88431","204516__821_853","2173__88431","301301__33039_674529","1531__562_33038","208479__333367","649756__100886_487174","821__853","33039__674529","457402__165179_218538","457415__901_197614","328812__1352_487173","562__33038","100886__487174","329854__46228_457412","1211813__100884_626930","322095__818_28116","384638__310297_376804","415425__546_626933","665943__52226_1118060","84030__39490_371601","165179__218538","147207__28111_411489","571__1161942","550__363265","290053__28123_40545","1352__487173","1318__39496","188913__1680_357276","1496__1351_154046","901__197614","469590__665956","46228__457412","563193__1735_246787","100884__626930","573__39492_74426","310297__376804","1689__665950","818__28116","158847__328813_410072","351091__28133_658089","28132__1623_28131","28111__411489","52226__1118060","546__626933","39490__371601","28123__40545","1264__817_310298","1680__357276","1351__154046","457394__39491_360807","905__387090","446660__33043_40520","261299__849_28025","729__1304_47678","253239__45851_239935","39492__74426","1624__1686_291644","1681__341694","1735__246787","454155__46506_166486","328813__410072","1683__328814_751585","28133__658089","907__29466_39488","1623__28131","817__310298","626929__820_40518","97478__28026_28118","626932__1308_39483","45851__239935","1304__47678","849__28025","39491__360807","33043__40520","1118061__28117_216816","1686__291644","46506__166486","29466__39488","328814__751585","820__40518","28026__28118","1226323__39485_46503","28117__216816","1308__39483","39485__46503"
"ERR480948",0,0,0,0,0,0,-2.84732143444684,0,0,0,0,0,0,-4.93170538994182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.11724973395823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.68855721955307,0,0,0,-5.39923491909623,0,0,0,0,0,0,0,-5.99827872921716,0,0,-4.65671770332202,0,0,0,0,-5.47636868348018,0,0,0,0,-0.425970646703763,0,-2.46854909650748,0.227060317405931,0,-4.27565245612921
"ERR480949",0,0,0,0,0,0,-2.88260132524772,0,0,0,0,0,0,-4.99281195329443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.11881164404145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.74171652407388,0,0,0,-5.40194022671722,0,0,0,0,0,0,0,-5.98316250372306,0,0,-4.74879231964711,0,0,0,0,-5.44305235497382,0,0,0,0,-0.4879076724765,0,-2.44335074123674,0.247991617109326,0,-4.2320076245331
"ERR480950",0,0,0,0,0,0,-2.83380080553068,0,0,0,0,0,0,-4.90828697370875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.09840024299137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.72190354663016,0,0,0,-5.36658664304482,0,0,0,0,0,0,0,-5.99806760805244,0,0,-4.71447523606537,0,0,0,0,-5.45610230269031,0,0,0,0,-0.536060512134338,0,-2.51909902672581,0.24816319348765,0,-4.36320750358641
"ERR480951",0,0,0,0,0,0,-2.85012635422001,0,0,0,0,0,0,-4.93656365350011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.10005162866719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.69566793370348,0,0,0,-5.36944692693822,0,0,0,0,0,0,0,-5.9791835049468,0,0,-4.66903382150864,0,0,0,0,-5.51317694784363,0,0,0,0,-0.509701783433015,0,-2.51691814544817,0.143674591859971,0,-4.35943010640827
"ERR480952",-2.52024729461713,0,-4.36519636191487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.56549979355554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.16664351710755,0,-2.4963924021111,0,0,-3.31817485295594,4.44357598924566,0,0,0,-2.55481057896769,0,0,0,0,0,0,-5.22935800407073,0,0,-5.74724743371708,0,0,5.48478746108889,-4.32387847608534,-3.08251661978123,0,4.4250617264865,0,0,-0.113225390422718,0,0,5.33907540063657,0,0
"ERR480953",-2.50406750439187,0,-4.33717214318892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.62546191350695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1616009640065,0,-2.51859859924895,0,0,-3.34922386800637,4.54743342753105,0,0,0,-2.57464883441286,0,0,0,0,0,0,-5.24537279844701,0,0,-5.8010259053094,0,0,5.47605350291799,-4.362340737771,-3.06716075525897,0,4.45942259285106,0,0,-0.208921229392155,0,0,5.31247826308987,0,0
"ERR480954",-2.48350159466371,0,-4.30155094263587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.58337982959074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.16601423874538,0,-2.49300761025386,0,0,-3.32740608424598,4.47454512009979,0,0,0,-2.53412716125988,0,0,0,0,0,0,-5.27432379745944,0,0,-5.76323639532784,0,0,5.4836975189935,-4.31801584461555,-3.06263394456986,0,4.38923699614239,0,0,-0.200722128720197,0,0,5.30463759698008,0,0
"ERR480955",0,0,0,-2.58852375879669,0,0,0,0,4.48345466683503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.58050901820856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1803179366545,0,-2.48610142452714,0,0,-3.31996921559373,4.4695727289269,0,0,0,-2.52702097448495,0,0,0,0,0,0,-5.27757968819512,0,0,-5.75035536097293,0,0,5.50847225050822,-4.30605398005037,-3.06208928270631,0,4.37692871960014,0,0,-0.131221871872344,0,0,5.30369421495947,0,0
"ERR480956",0,-2.8278342622195,0,0,0,0,0,-4.89795261754823,0,-2.91320652494606,0,0,0,0,0,0,-2.60082877311728,0,0,0,0,-5.04582171414774,0,0,0,0,0,0,-3.18367710794299,0,0,0,0,0,0,0,0,0,-4.50476757682616,-2.74354619518923,0,0,0,0,0,0,0,0,-5.5142905058512,0,-3.37261071146008,0,0,0,-2.52314810554253,0,0,0,0,0,-3.12593648281342,4.75196140298002,0,0,0,0,0,-2.55288653069971,0,0,0,-4.37022071382082,0,5.84153310639988,0,0,0,-5.414280809466,0,0,4.42172917713015,0,0,0,0,0
"ERR480957",0,-2.81965170196087,0,0,0,0,0,-4.88378000744428,0,-2.9084264316489,0,0,0,0,0,0,-2.57307050341959,0,0,0,0,-5.03754234969215,0,0,0,0,0,0,-3.17253934476966,0,0,0,0,0,0,0,0,0,-4.45668884337957,-2.7309857065788,0,0,0,0,0,0,0,0,-5.49499933415232,0,-3.39043802768032,0,0,0,-2.50716761198684,0,0,0,0,0,-3.11617776518982,4.73020599853887,0,0,0,0,0,-2.48057362853323,0,0,0,-4.34254168705234,0,5.87241092385593,0,0,0,-5.39737821472522,0,0,4.29647955653504,0,0,0,0,0
"ERR480958",0,-2.79366696079598,0,0,0,0,0,-4.83877311552517,0,-2.92025957576471,0,0,0,0,0,0,-2.55143994557291,0,0,0,0,-5.05803795651402,0,0,0,0,0,0,-3.16778396240101,0,0,0,0,0,0,0,0,0,-4.41922361819306,-2.72549482384969,0,0,0,0,0,0,0,0,-5.48676277028041,0,-3.39168642086443,0,0,0,-2.49556864704025,0,0,0,0,0,-3.13946478010742,4.72069551067365,0,0,0,0,0,-2.54019160025254,0,0,0,-4.32245169044964,0,5.87457320427863,0,0,0,-5.43771250771911,0,0,4.3997409125971,0,0,0,0,0
"ERR480959",0,-2.81221576051186,0,0,0,0,0,-4.8709005790525,0,-2.92608605390241,0,0,0,0,0,0,-2.57657016236598,0,0,0,0,-5.06812971267771,0,0,0,0,0,0,-3.19005238110181,0,0,0,0,0,0,0,0,0,-4.46275043048387,-2.77124001876061,0,0,0,0,0,0,0,0,-5.52533280287441,0,-3.37701627647572,0,0,0,-2.49865092044772,0,0,0,0,0,-3.10265299945429,4.79992851246151,0,0,0,0,0,-2.5627442241034,0,0,0,-4.3277903445942,0,5.84916376884301,0,0,0,-5.37395263331081,0,0,4.43880320295077,0,0,0,0,0
"ERR480960",0,-3.22491923908013,0,0,0,0,0,-5.58572397239314,0,-2.58004912066934,0,0,0,0,0,0,0,0,0,0,0,-4.4687761630227,0,0,0,0,0,0,-5.4853462640932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075463546951932,0,0,0,0,0,0,-2.62860691650184,0,0,0,0,0,0,-5.81009744635887,0,0,0,0,-2.79898534303808,0,0,-4.55288073250815,0,0,0,0,-2.8433538185202,0,0,0,-0.766133788595729,4.84798482378256,0,0,4.92483327757197,0,0
"ERR480961",0,-3.22865984352987,0,0,0,0,0,-5.59220288935112,0,-2.60289516828585,0,0,0,0,0,0,0,0,0,0,0,-4.50834667824663,0,0,0,0,0,0,-5.48206052842651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147251588022764,0,0,0,0,0,0,-2.62031402140892,0,0,0,0,0,0,-5.85190060930709,0,0,0,0,-2.8264714335179,0,0,-4.53851701686538,0,0,0,0,-2.83321864141429,0,0,0,-0.805761053793005,4.89559212899504,0,0,4.90727863588082,0,0
"ERR480962",0,-3.23742262238041,0,0,0,0,0,-5.60738046753574,0,-2.56009104642477,0,0,0,0,0,0,0,0,0,0,0,-4.43420776440988,0,0,0,0,0,0,-5.47320853513196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169577859070231,0,0,0,0,0,0,-2.65309272484283,0,0,0,0,0,0,-5.84551649591698,0,0,0,0,-2.81219591306142,0,0,-4.59529139661913,0,0,0,0,-2.8526118519834,0,0,0,-0.813282152355929,4.87086620225992,0,0,4.94086866190839,0,0
"ERR480963",0,-3.21042832550732,0,0,0,0,0,-5.56062497383695,0,-2.56880326426211,0,0,0,0,0,0,0,0,0,0,0,-4.44929776835075,0,0,0,0,0,0,-5.51196727268235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077257921546521,0,0,0,0,0,0,-2.65537980440451,0,0,0,0,0,0,-5.85603126889325,0,0,0,0,-2.80299693210736,0,0,-4.59925273462093,0,0,0,0,-2.82017065267067,0,0,0,-0.78177683474118,4.85493309986964,0,0,4.88467885644029,0,0
"ERR480964",0,-3.5585684624295,0,2.61011545157049,0,0,0,-6.16362137914015,3.53382947798455,-6.2182800768431,0,0,0,0,0,0,-2.03219973358654,0,0,0,0,-0.764995884563466,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.52004697362083,0,0,3.51987318969982,0,0,0,0,0,0,0,0,0,0,0,-2.90302373711178,0,0,0,0,0,4.36484939577147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.02818460825608,0,0,0,0,0,0,0,0,-2.20655627862004,0,0,3.82186758433002
"ERR480965",0,-3.56008938949435,0,2.37238341910313,0,0,0,-6.16625570209108,4.03108570782225,-6.1920780729279,0,0,0,0,0,0,0,0,0,0,0,-0.751410080642485,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.44022568077823,0,0,0,-1.94483765193587,0,0,0,0,0,0,0,0,0,0,-2.91408443563976,0,0,0,0,0,4.22659486104224,0,0,0,0,3.36855762562588,0,0,0,0,0,0,0,0,0,0,0,5.04734230007375,0,0,0,0,0,0,0,0,-2.28095534162249,0,0,3.95073054148578
"ERR480966",0,-3.54957551348471,0,4.72030915847008,0,0,0,-6.1480451346579,0,-6.24739288836834,0,0,0,0,0,0,0,0,0,0,0,-0.734347689290944,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.52538912209048,0,0,0,-4.15121210701637,0,0,0,0,0,0,0,0,0,0,-2.92046540166216,0,0,0,0,0,4.37410226834248,0,0,0,0,0.093609750925388,0,0,0,0,0,0,0,0,0,0,0,5.0583944574259,0,0,0,0,0,0,0,0,-2.17966946200236,0,0,3.7752982518944
"ERR480967",0,-3.54970486322717,0,2.3680076226143,0,0,0,-6.14826917498379,4.051975427238,-6.20319995864253,0,0,0,0,0,0,0,0,0,0,0,-0.836010175789911,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.44918430376828,0,0,0,-2.05324049041665,0,0,0,0,0,0,0,0,0,0,-2.88410835773421,0,0,0,0,0,4.24211165122688,0,0,0,0,-3.55631684955928,0,0,0,0,0,0,0,0,0,0,0,4.99542221012969,0,0,0,0,0,0,0,0,-2.22818337768726,0,0,3.85932681873477
"ERR480968",0,-3.18392188197559,0,0,0,0,0,-5.51471446691203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.00652259552323,0,0,0,0,0,0,0,0,0,0,-2.50565645218807,0,0,0,0,0,0,0,0,5.2074498895501,0,0,0,0,0,0,-2.48514251446605,0,0,0,0,-2.5424528115684,-4.33992428150252,0,0,0,0,0,-5.8886515905526,0,0,-4.30439309910467,0,0,0,0,-2.69760703218017,0,4.40365744548282,0,0,0.818004776846354,0,0,4.67239243859115,0,0
"ERR480969",0,-3.18942770159862,0,0,0,0,0,-5.52425082623643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.0192842691336,0,0,0,0,0,0,0,0,0,0,-2.4698929077177,0,0,0,0,0,0,0,0,5.22955375663286,0,0,0,0,0,0,-2.45034946818945,0,0,0,0,-2.50932174811907,-4.27798000542109,0,0,0,0,0,-5.88983937577186,0,0,-4.2441297752035,0,0,0,0,-2.76559093760524,0,4.34627276027978,0,0,0.773184342695532,0,0,4.79014401688432,0,0
"ERR480970",0,-3.16933521202179,0,0,0,0,0,-5.48944961343881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.99884150248896,0,0,0,0,0,0,0,0,0,0,-2.45157791794711,0,0,0,0,0,0,0,0,5.19414584615707,0,0,0,0,0,0,-2.46793802527156,0,0,0,0,-2.52591615583476,-4.24625751259832,0,0,0,0,0,-5.85693854075855,0,0,-4.27459404970155,0,0,0,0,-2.70679557142371,0,4.37501511756487,0,0,0.817424811197301,0,0,4.6883074554083,0,0
"ERR480971",0,-3.20623082421837,0,0,0,0,0,-5.55335468833966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.01718160528557,0,0,0,0,0,0,0,0,0,0,-2.47490852664228,0,0,0,0,0,0,0,0,5.22591183601683,0,0,0,0,0,0,-2.43380096541586,0,0,0,0,-2.55661425829237,-4.28666731222985,0,0,0,0,0,-5.88022939037605,0,0,-4.21546692761046,0,0,0,0,-2.76426970269914,0,4.42818579071742,0,0,0.853804560592511,0,0,4.78785557089823,0,0
"ERR480972",0,-2.6597959302193,0,-2.85956455797232,-2.60791237843632,0,0,4.60690168890475,4.9529111019313,0,0,0,-4.51703674113949,0,0,0,-2.9994368912646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.19517708976674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.92153202577042,0,0,0,-2.86647987914848,0,0,-2.90744804391809,0,0,0,0,0,0,0,0,0,-1.21946306436444,4.96488878955907,0,5.03584773243288,0,-2.85482399594959,0,0,-4.94470020765149
"ERR480973",0,-2.78540611363498,0,-2.79711351076171,-2.61095710585856,0,0,4.82446490852875,4.84474271517664,0,0,0,-4.52231036373002,0,0,0,-2.99114241728166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.18081063940622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.92446671890882,0,0,0,-2.90918140659515,0,0,-2.94717682977303,0,0,0,0,0,0,0,0,0,-1.19467564751343,5.03885000465749,0,5.10466000805667,0,-2.88244772819719,0,0,-4.99254591539902
"ERR480974",0,-2.68691842806996,0,-2.61412180880774,-2.56848935409512,0,0,4.65387923321028,4.52779179002887,0,0,0,-4.44875405999251,0,0,0,-3.02487829381591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.23924289160141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.88739314697432,0,0,0,-2.86328918337313,0,0,-2.94446810430955,0,0,0,0,0,0,0,0,0,-1.30544020054736,4.95936234236466,0,5.09996835793015,0,-2.86427437493914,0,0,-4.96106874421218
"ERR480975",0,-2.66416203616726,0,-2.73193996013691,-2.62735323083742,0,0,4.61446400623785,4.73185881418482,0,0,0,-4.55070928524065,0,0,0,-3.03670317074277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.25972417923199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.91757573355611,0,0,0,-2.89637863490797,0,0,-2.94947725263259,0,0,0,0,0,0,0,0,0,-1.25993347700298,5.01667495361759,0,5.10864445732831,0,-2.88933110785755,0,0,-5.00446827869856
"ERR480976",0,-2.5949859417811,0,-2.43782203842827,0,0,0,-4.49464749609184,4.22243163036889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4913980627747,0,0,0,0,0,0,-2.47714182439247,0,0,0,0,0,0,0,0,0,0,0,0,4.31522802660445,0,0,0,0,0,0,-2.97848221916977,-4.29053549740162,0,0,0,0,0,0,0,0,0,0,-2.87944722168307,0,0,-5.15888253304253,0,0,0,0,-2.48023737403874,0,0,0,0,4.98734888566812,0,-2.42947839364971,4.29589714666631,0,-4.20798001369213
"ERR480977",0,2.04872666511231,0,-2.8887773853603,0,0,0,-4.54296194678812,5.00350920320002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.43438775792565,0,0,0,0,0,0,-2.48130867108942,0,0,0,0,0,0,0,0,0,0,0,0,4.21648328205092,0,0,0,0,0,0,-2.97478576080237,-4.29775268758809,0,0,0,0,0,0,0,0,0,0,-2.88896681750739,0,0,-5.15248007934213,0,0,0,0,-2.52588775469639,0,0,0,0,5.00383730930336,0,-2.39999337394809,4.37496592535022,0,-4.15691046150675
"ERR480978",0,2.22122138854001,0,-2.87238651056908,0,0,0,-4.56107091640291,4.97511937528113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.53574594860872,0,0,0,0,0,0,-2.52262919620428,0,0,0,0,0,0,0,0,0,0,0,0,4.39204081807725,0,0,0,0,0,0,-3.02585823603533,-4.36932193648245,0,0,0,0,0,0,0,0,0,0,-2.9065755462807,0,0,-5.24094020131393,0,0,0,0,-2.50344328391413,0,0,0,0,5.03433652219544,0,-2.37782200300845,4.33609096160635,0,-4.11850852056583
"ERR480979",0,-2.64824544725654,0,0,0,0,0,-4.5868956655613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.482829316595,0,0,0,0,0,0,-2.5191554669144,0,0,0,0,0,0,0,0,0,0,0,0,4.30038652286406,0,0,0,0,0,0,-3.01561692045931,-4.36330526086064,0,0,0,0,0,0,0,0,0,0,-2.8804706068157,0,0,-5.22320172239991,0,0,0,0,-2.52823835108609,0,0,0,0,4.98912144071354,0,-2.42708280500151,4.37903727772526,0,-4.2038307324394
"ERR480980",0,-5.38486255192361,0,-2.30357615098348,0,0,-2.51316758312232,-0.0129548269499395,3.98991093260735,0,0,0,0,-4.35293394190294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.65118806997455,0,0,0,0,0,0,0,0,0,0,-2.49080339427122,0,0,0,0,0,0,0,0,4.5919924376164,0,-2.68597490182643,0,0,0,0,0,0,0,0,0,0,4.31419803054277,0,0,0,0,0,0,0,0,0,0,0,4.65224499781821,0,-2.51645731564112,0,0,0,0,0,0,0,4.35863192576881,0,0
"ERR480981",0,-5.3420988239057,0,0,0,0,-2.53426125164388,-0.0036275747193889,0,0,0,4.55805799812393,0,-4.3894692475003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.57305325157225,0,0,0,0,0,0,0,0,0,0,-2.36770250616612,0,0,0,0,0,0,0,0,4.45665896230345,0,-2.65834070065642,0,0,0,0,0,0,0,0,0,0,4.10098103788789,0,0,0,0,0,0,0,0,0,0,0,4.60438115736517,0,-2.46576437187774,0,0,0,0,0,0,0,4.2708291715854,0,0
"ERR480982",0,-5.44265326048213,0,-2.49324402089401,0,0,-2.48231540302751,-0.122924339793304,4.31842531985574,0,0,0,0,-4.29949639845447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.61014711620645,0,0,0,0,0,0,0,0,0,0,-2.41550225555499,0,0,0,0,0,0,0,0,4.52090742049896,0,-2.65368882576867,0,0,0,0,0,0,0,0,0,0,4.18377263241846,0,0,0,0,0,-2.23664497722376,0,0,0,0,0,4.59632387370912,0,-2.43446528722478,0,0,0,0,-3.87398273904528,0,0,4.21661756673608,0,0
"ERR480983",0,-5.50530690379218,0,-2.69768840533932,0,0,-2.46046170668419,0.0722639814789981,4.67253338103716,0,0,0,0,-4.26164468605465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.63165913475191,0,0,0,0,0,0,0,0,0,0,-2.40639930094298,0,0,0,0,0,0,0,0,4.55816732959305,0,-2.58736934737185,0,0,0,0,0,0,0,0,0,0,4.16800585253146,0,0,0,0,0,-2.26157374586101,0,0,0,0,0,4.48145516759438,0,-2.488700358403,0,0,0,0,-3.91716063289513,0,0,4.31055546556888,0,0
"ERR480984",0,1.71397342263839,0,0,0,0,0,-5.41415738360058,0,0,0,0,0,0,0,0,0,0,0,-2.70147544960844,0,0,0,0,0,0,0,0,-3.12813644157336,0,0,0,0,0,0,-2.70505458477756,0,0,0,0,0,0,0,4.67909273412179,0,0,0,0,5.41809124981277,0,-2.59278587941097,0,0,0,0,0,-4.68529197808187,0,0,0,0,0,0,0,0,0,0,-5.34684943655999,0,0,0,0,0,4.49083687628696,0,0,0,0,0,0,0.251866889868856,0,-2.37727986271541,0,0,-4.11756950603346
"ERR480985",0,1.75597302228385,0,0,0,0,0,-5.36343851345007,0,0,0,0,0,0,0,0,0,0,0,-2.6999948488543,0,0,0,0,0,0,0,0,-3.1472961735505,0,0,0,0,-2.36080118206187,0,-2.72075573961596,0,0,0,0,0,0,0,4.6765282583899,0,0,0,0,5.45127687905658,0,-2.59107492219347,0,0,0,0,0,-4.71248717599948,0,0,4.08902759389983,0,0,0,0,0,0,0,-5.35381142640994,0,0,0,0,0,4.48787341145666,0,0,0,0,0,0,0.21697109833436,0,0,0,0,0
"ERR480986",0,1.7686200795857,0,0,0,0,0,-5.41501063866843,0,0,0,0,0,0,0,0,0,0,0,-2.70592766740183,0,0,0,0,0,0,0,0,-3.16333841288808,0,0,0,0,0,0,-2.70646389480433,0,0,0,0,0,0,0,4.6868042015463,0,0,0,0,5.47906285265646,0,-2.6005417810909,0,0,0,0,0,-4.68773297465186,0,0,0,0,0,0,0,0,0,0,-5.36256295571411,0,0,0,0,0,4.50427049205511,0,0,0,0,0,0,0.156682232337385,0,-2.45010706444726,0,0,-4.24370991960609
"ERR480987",0,1.62178745581877,0,0,0,0,0,-5.44230412632843,0,0,0,0,0,0,0,0,0,0,0,-2.71695097948023,0,0,0,0,0,0,0,0,-3.19588211529976,0,0,0,0,0,0,-2.6861850534473,0,0,0,0,0,0,0,4.70589713813379,0,0,0,0,5.53543019869988,0,-2.61585712145081,0,0,0,0,0,-4.65260899110284,0,0,0,0,0,0,0,0,0,0,-5.35111712395091,0,0,0,0,0,4.53079743969368,0,0,0,0,0,0,0.0833266431569687,0,-2.42242539535535,0,0,-4.19576386230059
"ERR480988",0,-5.67245835866297,0,0,0,0,0,-1.1281854651903,0,-2.36163599060735,0,0,0,0,0,0,0,0,0,0,0,-4.09047352471519,0,0,0,0,0,0,-2.79155575029971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83511639168015,0,-2.7777737149263,0,-3.11544124476632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.36952333021101,0,0,0,0,0,4.8112452061817,5.39610252393089,-2.47577207755477,0,0,0,0,-0.123321312929446,0,0,4.28816302628523,0,0
"ERR480989",0,-3.18667895657375,0,0,0,0,0,-5.5194898601963,0,-2.35426697965035,0,0,0,0,0,0,0,0,0,0,0,-4.07771002333613,0,0,0,0,0,0,-2.82680391901564,0,0,0,0,0,0,0,0,0,0,-2.38028596207263,0,0,0,0,0,0,0,0,4.89616801076991,0,-2.74894241291256,0,-3.13418046270017,0,0,0,0,0,0,0,0,4.12277622285276,0,0,0,0,0,-5.38250211390559,0,0,0,0,0,4.76130792624553,5.42855980148642,-2.46169791808739,0,0,0,0,-0.158742718067098,0,0,4.26378586701389,0,0
"ERR480990",0,-5.59272771432256,0,0,0,0,0,-1.33231363044131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.78198711273799,0,0,0,0,0,0,0,0,0,0,-2.43313232019582,0,0,0,0,0,0,0,0,4.81854302526405,0,-2.74514743775904,0,-3.11802538200744,0,0,0,0,0,0,0,0,4.21430880011711,0,0,0,0,0,-5.42925714183699,0,0,0,0,0,4.75473483646618,5.40057838092624,-2.45492185729435,0,0,0,0,-0.222356114807921,0,0,4.25204938544516,0,0
"ERR480991",0,-5.70517653535362,0,0,0,0,0,-1.23143470598892,0,-2.39157924629551,0,0,0,0,0,0,0,0,0,0,0,-4.14233676491111,0,0,0,0,0,0,-2.80247140716989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.85402286397731,0,-2.77578781489078,0,-3.09076064216968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.43788597651732,0,0,0,0,0,4.80780552642142,5.35335446627209,-2.49349147588181,0,0,0,0,-0.203532570645602,0,0,4.3188539244672,0,0
"ERR480992",0,-2.97603063713154,0,0,0,0,-2.12568142996702,-5.1546362683934,0,-3.60234226846156,0,0,0,3.68178823740854,0,0,0,0,0,0,0,6.23943983522834,0,0,0,0,0,0,-4.79760913419773,0,0,0,0,0,0,-2.48313334059968,0,0,0,0,0,0,0,0,0,0,0,0,0.157363790281943,0,-2.88911002716264,0,0,0,0,0,-4.30091310788687,0,0,0,0,0,0,0,0,0,0,-2.50847385217747,0,0,0,0,0,5.0040853557024,0,0,0,0,0,0,-4.3448041614294,0,0,0,0,0
"ERR480993",0,-2.98654094399425,0,0,0,0,0,-5.17284065388276,0,-3.60198442154271,0,0,0,0,0,0,0,0,0,0,0,6.23882002618356,0,0,0,0,0,0,-4.78670378045327,0,0,0,0,0,0,-2.4570682917603,0,0,0,0,0,0,0,0,0,0,0,0,0.0915626025865215,0,-2.86366356536799,0,0,0,0,0,-4.25576711899531,0,0,0,0,0,0,0,0,0,0,-2.46747502448956,0,0,0,0,0,4.96001079100121,0,-2.06980803090175,0,0,0,0,-4.27379210882318,0,0,-3.58501267143592,0,0
"ERR480994",-2.07673256612797,-3.0044129660281,-3.59700631826653,0,0,0,0,-5.20379590407938,0,-3.61110115668101,0,0,0,0,0,0,0,0,0,0,0,6.25461067464225,0,0,0,0,0,0,-4.81556452939591,0,0,0,0,0,0,-2.55982382740897,0,0,0,0,0,0,0,0,0,0,0,0,0.137602232752501,0,-2.87527078241198,0,0,0,0,0,-4.43374492749776,0,0,0,0,0,0,0,0,0,0,-2.49303139739975,0,0,0,0,0,4.98011508065587,0,0,0,0,0,0,-4.3180570451608,0,0,0,0,0
"ERR480995",0,-3.02410559709548,0,0,0,0,0,-5.23790454162279,0,-3.62086578733676,0,0,0,0,0,0,0,0,0,0,0,6.27152351105516,0,0,0,0,0,0,-4.86981107781978,0,0,0,0,0,0,-2.5680657742731,0,0,0,0,0,0,0,0,0,0,0,0,0.116204989538401,0,-2.88417975257098,0,0,0,0,0,-4.44802039821971,0,0,0,0,0,0,0,0,0,0,-2.50665639373896,0,0,0,0,0,4.99554586961437,0,-2.10981399403599,0,0,0,0,-4.34165623107325,0,0,-3.65430503219015,0,0
