"","562__1351","33039__357276_1118061","166486__301301_457412","46506__821_328813","626929__338188_454155","246787__626933","45851__40214_40324","357276__1118061","1282__329_1354","410072__39486_363265","1735__39492_310298","584__287_582","821__328813","33038__1689_216816","33043__147802","818__204516","100886__165179_626940","387090__665951","39492__310298","54291__158836","338188__454155","411489__28117_46503","329__1354","1260__74426","674529__296_820","40520__46228_88431","39485__28031_43765","287__582","301301__457412","47678__197_624","1689__216816","39486__363265","1318__571_40545","328812__28111_384638","626930__817_239935","165179__626940","1304__1680_1747","310297__329854","552398__823_1283","296__820","46228__88431","28117__46503","571__40545","1286__550_28116","28111__384638","1680__1747","817__239935","28130__39491_371601","29361__853_487174","28125__37734_360807","28126__546_218538","550__28116","116085__40518_376804","823__1283","39491__371601","214856__626932","853__487174","37734__360807","546__218538","40518__376804","28031__43765","569__147207_469613","197__624","40214__40324","1358__1363","147207__469613","1352__1353"
"ERR2242499",0,5.59299166056227,0,-2.65911032232941,0,0,0,0,0,0,-2.78443104152332,0,4.60571418120539,0,0,0,-2.96447877834759,0,4.82277603409033,0,0,-2.63850686616185,0,0,-2.52476717431824,-2.89998721213912,0,0,0,0,0,0,0,0,0,5.13462786205775,0,0,0,-4.3730250232013,5.02292519272498,4.57002794831167,0,0,0,0,0,-3.24728425555041,-2.83954534202033,0,0,0,0,0,5.62446131723178,0,4.91823680277476,0,0,0,0,0,0,0,0,0,0
"ERR2242501",0,0,0,3.49483139435248,0,4.7183498644159,0,0,0,0,-3.49124772818355,0,-4.36467041173208,0,0,4.2919257755654,0,0,-6.04701844702333,0,0,0,0,0,-2.81628120296054,0,5.24427992497854,0,0,0,0,0,0,0,0,0,0,0,0,-4.87794213192886,0,0,0,0,0,0,0,-3.06413950760218,-2.78825708523339,0,0,0,0,0,5.30724530864605,0,4.82940293618813,0,0,0,0,0,0,0,0,0,0
"ERR2242504",0,-5.21304672111237,0,-2.47307929446034,0,0,0,0.771364219627477,0,0,0,0,4.28349898915191,0,0,0,0,0,0,0,0,-5.095482176893,0,0,-2.84332409369464,0,0,0,0,6.29946787183384,0,0,0,-3.07980386908231,0,0,0,0,0,-4.92478179266385,0,-0.600359013212432,0,0,5.33437677859776,0,0,0,0,0,0,0,-2.34996990872529,0,0,0,0,0,0,4.0702672781702,0,0,0,0,0,0,0
"ERR2242507",0,-2.91691126533277,0,5.27071686541348,0,0,6.81744559872774,5.05223851272639,0,0,0,0,0,0,0,-4.62583162955355,0,0,0,0,0,0,0,0,-2.62584260021052,0,0,0,0,0,0,0,0,-2.49768050474874,0,0,0,0,0,-4.54809279624339,0,0,0,0,-4.3261095352991,0,0,-3.3929323611697,-2.38281357801144,0,0,0,0,0,5.87673123619056,0,4.12715418208079,0,0,0,0,0,0,0,0,0,0
"ERR2242509",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.859564896256211,0,0,0,-2.65392216511607,5.20884636635555,0,0,0,0,0,0,0,0,0,-2.77103256754091,0,0,0,-4.59672802931423,0.00312376514782103,0,0,0,4.79956919640889,0,-3.42915435584051,-3.17160064993475,0,0,0,-2.61293040943354,0,5.93946957131188,0,5.49337346700546,0,0,4.52572822578064,0,0,0,0,0,0,0
"ERR2242510",0,-3.08505538180069,0,0,0,3.83121052682691,0,5.3434726654426,0,0,0,0,0,0,0,4.03879713077039,-3.69548268544671,0,0,0,0,-2.63994658294964,0,0,-2.41021365710132,0,0,0,0,4.88690284404979,0,0,0,0,0,6.40076376968477,0,0,0,-4.17461251119588,0,4.57252161093663,0,0,0,0,0,-2.60201212963996,0,-2.74859179988159,0,0,0,0,4.5068172104469,0,0,-4.7607006466621,0,0,0,0,0,0,0,0,0
"ERR2242513",0,0,0,5.68486406330069,0,0,5.47648671682546,0,0,0,-5.83803230435104,0,0,0,0,0,0,4.44629429180704,0.171333896770537,0,0,0,0,0,0,0,5.92100520349471,0,0,0,0,0,0,0,0,0,0,4.85906581220769,0,0,0,0,0,0,0,0,0,-2.62675522115324,-2.74934381202579,0,0,0,0,0,4.54967350208423,0,4.76200316990377,0,0,0,0,0,0,0,0,0,0
"ERR2242516",0,0,0,-2.2604233922705,0,0,0,0,0,0,-5.68384728100862,0,3.9151681620297,0,0,0,-3.65617792010742,4.19427962188007,1.00373935594565,0,0,0,0,0,0,0,4.66524444783795,0,0,4.47157360597093,0,0,0,0,0,6.33268591913756,0,0,0,0,0,0,0,-2.23490562783123,0,0,0,0,-2.27480139248654,0,0,-3.8709700975253,0,0,0,0,3.94007158891512,0,0,0,0,0,0,0,0,0,0
"ERR2242522",5.65205495387216,0,0,-5.38176611373912,0,5.28643279920194,0,0,0,0,0,0,0.531388454136995,0,0,0,0,0,0,0,0,-2.84155887097533,0,0,-3.01836084531038,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.55092877580445,-5.22795433965412,0,4.92172433722732,0,-2.7148524627031,0,0,0,-3.00435960393606,0,0,0,-4.70226240045527,0,4.41833824618278,5.20370347822476,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242525",0,5.68337748622287,0,-3.3820153870136,-0.96567577614105,0,0,0,0,0,0,0,5.85782248228727,0,0,0,0,0,0,0,1.67259950791481,0,0,0,-2.40877312974837,-2.4292927751261,0,0,0,2.77629286979485,0,0,0,0,0,0,0,0,0,-4.17211744463087,4.20765851297839,0,0,-2.55854100864526,0,0,0,-3.40448594361287,-3.37455723815432,0,0,-4.43152302022211,0,0,5.89674262799157,0,5.84490458953259,0,0,0,0,0,0,0,0,0,0
"ERR2242526",0,0,5.24414937071197,5.15732208851606,0,0,0,0,0,0,0,0,0,0,0,-5.15030132208911,0,0,0,0,0,0,0,-4.37428854632539,0,-2.7587369494866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.77827256122837,0,0,0,0,0,0,-3.13870781402402,-2.80088689516875,-2.77306357515879,0,0,0,0,5.43640140400306,0,4.85127840868612,-4.80308700479363,0,0,0,0,0,0,0,0,0
"ERR2242531",0,0,6.01545747548567,1.92148263360073,0,4.49290415401592,0,0,0,0,0,0,5.72891924937085,0,0,4.76597101612424,0,0,0,0,0,0,0,0,-2.94116270553391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.09424323931147,0,0,0,0,0,0,0,-5.56528785354062,-3.10585086939776,0,0,0,0,0,-0.405769781657639,0,5.37949150652889,0,0,0,0,0,0,0,0,0,0
"ERR2242535",0,0,0,-2.65636226672516,0,3.95860106869217,0,0,0,0,-2.87660247738865,0,4.60095440927681,0,0,0,0,-3.98651358023023,4.98242164401564,0,0,-2.57652261923324,0,0,-2.8843631669268,-2.43850486257167,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.99586355259748,4.22361431647789,-4.46266808336241,0,0,0,0,0,-3.3231606396357,-3.325854984083,0,0,0,0,0,5.75588306956213,0,5.76054981103793,0,0,0,0,0,0,0,0,0,0
"ERR2242537",5.41368699774357,6.27905418134052,0,2.28275369831739,0,0,0,0,0,0,0,0,5.41194009354452,0,0,0,0,0,0,0,0,-2.8806209453513,0,0,-2.45619473596884,0,0,0,0,5.42915049038998,0,0,0,0,-2.56241734568997,0,0,0,0,-4.25425407598125,0,4.98938183469555,0,0,0,0,4.43823703293081,0,-2.54801762635861,0,0,0,0,0,0,0,4.41329598743416,0,0,0,0,0,0,0,0,0,0
"ERR2242538",5.89000194628816,0,0,-2.57640513656118,0,4.77187497006714,0,0,0,0,0,0,4.46246459740539,0,0,0,0,0,0,0,0,-5.50494100377763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.616678038145186,0,0,0,0,0,-2.73275406855012,-2.84575988920633,0,-2.67598970240689,0,0,0,4.73326889131937,0,4.92900071424694,0,4.63495012509985,0,0,0,0,0,0,0,0
"ERR2242539",0,0,0,2.54150016937944,0,0,0,0,0,0,-3.45137855851769,0,5.07210293466273,0,0,4.16572525898249,0,0,5.97796301950647,0,0,-5.21022957483275,0,0,-2.62498668043454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.54661029970419,0,1.09699874227472,0,0,0,0,0,-2.54297261385945,-3.03589284435478,0,0,0,0,0,4.4045577694608,0,5.25832065275727,0,0,0,0,0,0,0,0,0,0
"ERR2242540",0,0,0,-0.615468266172455,0,4.59574193784521,0,0,0,0,0,0,0.258618902924772,0,0,0,0,0,0,0,0,0,0,0,-3.32042073877148,0,0,0,0,4.93728283214374,0,0,0,0,0,0,0,0,0,-5.7511374220576,0,0,0,-2.65255180987183,0,0,0,0,-2.91993150703221,0,-2.58977717376572,-4.59435450440678,0,0,0,0,5.05746972480095,0,-4.48562564524435,0,0,0,0,0,0,0,0
"ERR2242541",6.29911306377351,-2.33043382154754,0,0,0,0,0,4.03642978259724,0,0,0,-2.85245832040409,0,0,0,4.13260628781816,-2.72907952746542,0,0,0,0,-2.21446357144955,0,0,0,0,0,4.94060273741247,0,5.55061910577966,0,0,0,0,4.94267770143951,4.72690439946618,0,0,0,0,0,3.83556341726105,0,0,0,0,0,-2.64098409549492,0,0,0,0,0,0,4.57431863537853,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242543",0,-2.80072163924655,0,0,0,0,0,4.85099217703262,0,0,0,0,0,0,0,0,-5.85738788490679,0,0,0,0,-2.33655378777572,0,0,0,0,0,0,0,0,0,0,0,4.68785657378589,0,1.99770250110269,0,0,0,0,0,4.04702987504506,0,0,0,0,0,-2.90805194745104,-3.04767745729201,0,0,0,0,0,5.03689372403482,0,5.27873220111209,0,0,0,0,0,0,0,0,0,0
"ERR2242545",0,5.37485821492739,-5.51958488972544,-2.75589746324178,0,0,0,0,0,0,0,0,4.77335442678495,0,0,0,-3.36305749468455,0,0,0,0,-2.58459643077414,0,0,-2.46078286172902,0,0,0,0.338500028417727,0,0,0,0,0,0,5.82498644956895,0,0,0,-4.2622009429094,0,4.47665233516198,0,0,0,0,0,0,-3.19283204366686,0,0,0,0,0,0,0,5.53014731966498,0,0,0,0,0,0,0,0,0,0
"ERR2242549",0,4.43153084168011,0,0,0,0,0,0,0,-0.477167392028245,0,0,0,0,0,0,0.873535890531803,0,0,0,0,0,0,0,0,-2.72510778885127,0,0,0,0,0,-1.21981128407683,0,0,0,6.2463197782861,0,0,0,0,-4.72002514639207,0,0,0,0,0,0,-3.35612594148494,0,0,-2.30492431040299,0,0,0,5.81298064725185,0,0,0,-3.99224601321864,0,0,0,0,0,0,0,0
"ERR2242551",4.97581112478758,0,0,2.47420113220893,0,0,0,0,0,0,0,0,4.76005756414247,0,0,0,0,0,0,0,0,0,0,0,-2.98394251483307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.16834004255573,0,0,0,-5.89047614994731,0,0,0,-2.70254442713493,-2.8304541140256,0,0,1.1790501884349,0,0,4.68094425750983,0,4.90249033398468,0,0,0,0,0,0,0,0,0,0
