"","1735__853_291645","817__322095_357276","853__291645","53345__40214_40324","322095__357276","33043__147802","1304__218538_310298","1283__1352_1354","40519__296_487174","310297__1353_552398","54291__158836","1260__74426","218538__310298","28111__28117_40518","154046__39492_40545","47678__571_573","216816__1689_33038","457412__751585","296__487174","1078764__823_33039","626940__147207_387661","1286__550_328814","28126__821_1118061","1363__287_1351","39492__40545","28117__40518","1623__45851_46506","550__328814","821__1118061","454155__562_818","40520__39485_329854","338188__328813_360807","287__1351","823__33039","45851__46506","562__818","39486__165179_246787","626929__820_46503","39485__329854","328813__360807","1680__239935","301301__28116_39491","166486__204516","328812__626930","1352__1354","501496__626933","1353__552398","165179__246787","571__573","820__46503","28116__39491","624__303_76759","40214__40324","303__76759","72556__80866","293__310575","1689__33038","147207__387661"
"ERR2242487",-2.59582004887218,0,4.49609221195254,0,0,0,-2.64361979253598,0,0,0,0,0,4.57888379656701,-2.54150323909881,-3.13248463457455,0,-2.53585783165704,0,0,0,0,0,-3.01888908585815,0,5.42562254101196,4.40201273772001,0,0,5.22886927912148,-2.54698950963149,0,0,0,0,0,4.41151523702669,-2.45398741518746,-3.33929439330177,0,0,0,0,0,0,0,0,0,-4.25043088423931,0,5.78382755062855,0,0,0,0,0,0,-4.39223460520143,0
"ERR2242488",-2.76285068807095,-2.6543447755366,4.78539776546552,0,-4.59746001203439,-0.364837574064893,0,0,0,0,0,-0.0648846706591332,0,-2.64374846288859,0,0,0,0,0,0,0,0,-2.5642023309232,0,0,-4.57910666015515,0,0,4.44132871804553,0,0,0,0,0,0,0,-3.16930498689997,0,0,0,0,0,0,0,0,0,0,5.48939726199216,0,0,0,0,0,0,0,0,0,0
"ERR2242496",-2.7928088983859,0,4.83728690783484,0,0,0,0,0,0,0,0,0,0,-2.25340923284148,-2.0766803138468,0,0,0,0,-2.8435640932214,0,0,0,0,3.59691581466074,3.90301928152625,0,0,0,0,0,3.75397125446359,0,4.925197484038,0,0,0,-3.28824768820043,0,5.58476784044635,0,-3.04453942618165,0,0,0,0,0,0,0,-5.69541206383404,-5.27329697179322,0,0,0,0,0,0,0
"ERR2242501",-2.78825628908893,0,4.82940155722548,0,0,0,-3.4912469320391,0,0,0,0,0,-6.04701706806068,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.00738671960054,0,0,-2.47794370572012,-2.62213916634481,-2.51994284099306,0,0,-5.20894659635603,-4.29192439660276,-2.7241397682069,-2.81628040681609,4.54167826062552,4.36466903276943,0,-3.06413871145772,0,0,0,0,0,-4.71834848545325,0,4.87794075296621,-5.30724392968341,0,0,0,0,0,0,0
"ERR2242504",0,-2.82919623433431,0,0,-4.90031162244958,0,0,0,0,0,0,0,0,1.43520545993713,0,6.29946627954493,0,0,0,0,0,0,-4.85692739280503,0,0,0.0423702249437557,0,0,0.154550207367163,0,0,0,0,0,0,0,0,-5.56437230879654,0,0,0,0,0,0,0,0,0,0,0,0.211785276337466,0,0,0,0,0,0,0,0
"ERR2242507",-2.38281278186698,-2.91691046918832,4.12715280311815,0,-5.05223713376374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.0440796397817,0,0,0,0,0,0,0,1.33950637581347,0,0,-2.62584180406606,0,0,0,-3.39293156502525,-4.6258302505909,0,0,0,0,0,0,4.54809141728075,-5.87672985722792,0,0,0,0,0,0,0
"ERR2242509",-3.1715998537903,0,5.49337208804282,0,0,0,0,0,0,0,0,0,0,-5.06699400446101,0,0,0,0,0,0,0,0,0,0,0,-0.275162636262638,0,0,0,0,-2.60442238703332,0,0,0,0,0,0,-2.45226088452295,4.51099189871153,0,4.79956781744625,-3.42915355969605,0,0,0,0,0,0,0,-4.24744044540754,-5.93946819234924,0,0,0,0,0,0,0
"ERR2242510",0,-3.08505458565624,0,0,-5.34347128647996,0,0,0,0,0,0,0,0,-2.63994578680519,0,4.88690125176088,0,0,0,0,0,0,0,0,0,4.57252023197398,0,0,0,-2.33179981450812,0,-2.74859100373714,0,0,0,-4.03879575180774,-5.90743152214344,-2.41021286095686,0,-4.76069926769946,0,-2.6020113334955,0,0,0,0,0,2.56955324285787,0,4.17461113223323,-4.50681583148425,0,0,0,0,0,0,0
"ERR2242513",-2.74934301588134,0,4.76200179094112,0,0,0,-2.86955552032018,0,0,5.61076431708753,0,0,-4.9702159563343,0,-2.96847519174196,0,0,0,0,0,0,0,0,0,5.14154985310483,0,-5.58067379777416,0,0,0,-2.9605018056029,0,0,0,-0.180460075620744,0,0,0,5.12773954320363,0,0,-2.62675442500879,0,0,0,0,0,0,0,0,-4.54967212312159,0,0,0,0,0,0,0
"ERR2242516",-2.27480059634209,0,3.94007020995248,0,0,0,-2.55216825068413,0,0,0,0,0,-4.4204850796491,0,-3.13167743803557,4.47157201368202,0,0,0,0,0,0,-2.26042259612605,0,5.42422443559475,0,0,0,3.91516678306706,0,-2.33262142777452,0,0,0,0,0,-3.65617712396297,0,4.04021882772932,0,0,-2.23490483168677,0,0,0,0,0,6.33268454017491,0,0,3.87096871856266,0,0,0,0,0,0,0
"ERR2242522",0,0,0,0,0,0,0,0,0,0,0,0,0,-2.84155807483087,0,0,0,0,0,-2.55092797965999,0,0,-2.84428089424523,0,0,4.92172295826468,0,0,4.92643901983018,-3.2632146529482,0,-2.53748362720498,0,4.41833686722014,0,5.65205357490952,-3.05212260352765,-3.01836004916592,0,4.39505056569318,0,-5.71921047435025,0,0,0,0,0,-5.2864314202393,0,5.22795296069147,-0.501441077769495,0,0,0,0,0,0,0
"ERR2242525",-3.37455644200987,0,5.84490321056995,0,0,0,0,0,0,0,0,0,0,0,0,2.77629127750594,0,0,0,-2.84168794696698,0,0,-3.38201459086914,0,0,0,0,0,5.85782110332462,0,0,1.93134995999319,0,-4.92194790340291,0,0,0,-2.40877233360391,0,0,0,-5.96302535996922,0,0,0,0,0,0,0,4.17211606566823,-1.46521960776946,0,0,0,0,0,0,0
"ERR2242526",-2.80088609902429,0,4.85127702972347,0,0,0,0,0,0,0,0,-4.37428716736275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.57866024811357,0,0,0,0,-2.77306277901434,0,0,-4.46637056519088,0,0,0,0,-4.80308562583098,0,-3.13870701787957,-0.608734745812364,0,0,0,0,0,0,0,-5.43640002504041,0,0,0,0,0,0,0
"ERR2242535",-3.32585418793854,0,5.76054843207529,0,0,0,0,0,0,0,0,0,0,0,-2.87660168124419,0,0,0,0,0,0,0,-2.65636147058071,0,4.98242026505299,0,0,0,4.60095303031416,0,0,0,0,0,0,0,-2.28549859647931,-5.46088419387113,0,0,0,-3.32315984349125,0,0,0,0,0,-3.95859968972953,0,0.533195469235072,-5.75588169059948,0,0,0,0,0,0,0
"ERR2242537",-2.54801683021415,5.12483309909103,4.41329460847151,0,0,0,0,0,0,0,0,0,0,-2.88062014920685,0,5.42914889810107,0,0,0,-3.13952629452581,0,0,-3.1245842737016,0,0,4.9893804557329,-2.70366858793727,0,5.41193871458187,-3.12559284931117,0,0,0,-5.43781905381715,-4.68289136113535,5.41368561878092,0,-2.45619393982438,0,0,0,0,0,0,0,0,0,0,0,4.2542526970186,0,0,0,0,0,0,0,0
"ERR2242538",-2.84575909306187,0,4.92899933528429,0,0,0,0,0,0,0,0,0,0,-2.93048932140758,0,0,0,0,0,0,0,0,-2.57640434041672,0,0,5.07575639571598,0,0,4.46246321844275,-3.40059341307244,0,0,0,0,0,5.89000056732552,-2.75504250236305,-2.57445009008113,0,0,0,-2.73275327240566,0,0,0,0,0,-4.7718735911045,0,-4.45907835757079,-4.73326751235672,0,0,0,0,0,0,0
"ERR2242540",-2.91993071088775,0,5.0574683458383,0,0,0,-2.58977637762126,0,0,0,0,0,4.48562426628171,0,0,4.93728123985483,0,0,0,0,0,0,-3.01197325074834,0,0,0,-2.62958227105154,0,5.21689070133452,0,0,-2.8626595575272,0,0,-4.55457009614363,0,-2.65335204879653,-3.32041994262703,0,4.95827179840975,0,-2.65255101372737,0,0,0,0,0,-4.59574055888257,0,5.75113604309495,4.59435312544414,0,0,0,0,0,0,0
"ERR2242541",0,-2.33043302540308,0,0,-4.03642840363459,0,0,0,0,0,0,0,0,-2.21446277530509,0,5.55061751349075,0,0,0,0,0,0,0,-2.85245752425964,0,3.8355620382984,0,0,0,-6.02275438346317,0,0,4.94060135844982,0,0,2.16650677595536,-2.72907873132097,0,0,0,0,-2.64098329935046,0,-4.28048307320285,0,0,0,4.72690302050353,0,0,-4.57431725641589,0,0,0,0,0,0,0
"ERR2242543",-3.04767666114755,-2.8007208431021,5.27873082214944,0,-4.85099079806997,0,0,0,0,0,0,0,0,-2.33655299163127,0,0,0,-4.80020170312266,0,0,4.70401221584545,0,0,0,0,4.04702849608242,0,0,0,0,0,0,0,0,0,0,-3.50538018469515,0,0,0,0,-2.90805115130659,0,4.05980150323381,0,0,0,6.07149657973718,0,0,-5.03689234507218,0,0,0,0,0,0,0
"ERR2242545",-3.19283124752241,0,5.53014594070233,0,0,0,0,0,0,0,0,0,0,-2.58459563462968,0,0,0,-0.42701745498915,0,-2.68742831131924,0,0,-2.75589666709733,0,0,4.47665095619934,0,0,4.7733530478223,0,0,0,0,-4.65476237690395,0,0,-3.3630566985401,-2.46078206558457,0,0,0,5.7150163799642,0,0,0,0,0,5.8249850706063,0,4.26219956394676,0,0,0,0,0,0,0,0
"ERR2242548",-2.70220260466313,-2.87869611152161,4.6803522036215,0,-4.9860479247064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.28498649076964,0,0,0,0,0,-2.66337058817036,0,0,0,0,-3.25329542931597,0,0,-4.61309317809566,0,-2.33977346254459,-3.20537149991004,0,5.63487297560686,0,0,0,4.6295108052373,0,-4.88160823489693,0,-4.05260651532858,0,5.55186629497745,0,0,0,0,0,0,0,-3.95771269662153
"ERR2242549",0,0,0,0,0,0,-2.30492351425854,0,0,0,0,0,3.99224463425599,0,0,0,0,0,0,-2.2157646246956,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.83781690758656,0,0,0.88933086944298,0,0,0,0,-3.35612514534049,0,0,0,0,0,6.24631839932345,0,0,-5.8129792682892,0,0,0,0,0,0,0
"ERR2242551",-2.83045331788114,0,4.90248895502204,0,0,0,0,0,0,0,0,0,0,0,0,-3.0906571836243,0,0,0,0,0,-3.28559975066969,-2.74821971987131,0,0,0,-2.61121002796789,5.69082570149553,4.76005618517982,-2.87278509618839,0,0,0,0,-4.52274843767374,4.97580974582493,0,-2.98394171868862,0,0,0,-5.30741843797919,0,0,0,0,0,0,-5.35317527081503,5.16833866359308,-0.169167365486548,0,0,0,0,0,0,0
