"","46506__357276_626933","28111__39485_47770","562__674529","820__310297","88431__53346_158836","287__818_1078764","33043__246787","296__28117_1118061","322095__1318_1747","53345__546_573","1260__40518_147802","74426__328814_363265","357276__626933","584__106648_411489","1623__214856_338188","40518__147802","39485__47770","582__1351_384638","1286__1270_216816","1282__29382","1363__1304_1358","37734__1680_487174","28126__817_218538","665951__293_54291","28117__1118061","291645__166486_204516","454155__328813_360807","818__1078764","457412__291644_751585","546__573","1352__1353","40520__550_46228","328814__363265","410072__328812_626940","387090__853_39492","28125__40545_329854","1351__384638","817__218538","1735__823_1283","1689__28031","1680__487174","1354__329_2173","1304__1358","1270__216816","214856__338188","328813__360807","901__491921","40214__40324","76759__626929","28130__116085","28026__626932","53346__158836","1582__158847","166486__204516","33038__571_39488","387661__552398","40519__749535","303__43765","658089__624_39496","1318__1747","626930__28116_39491","291644__751585","550__46228","106648__411489","548__103892","293__54291","100886__487173","729__371601","853__39492","147207__1531_45851","40545__329854","39486__165179_239935","823__1283","328812__626940","624__39496","28025__501496","1531__45851","28116__39491","329__2173","571__39488","165179__239935"
"ERR2242136",0,0,2.89300587949074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.93073680701687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.80823586093429,0,0,0,0,-0.527586284640141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913806250373221,0,0
"ERR2242137",0,0,6.52750363148532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242142",0,0,4.28339308164312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.87099550595644,0,0,-0.814756849109372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.97271008461847,0,0,0,0,0,-2.67862232107257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242155",0,0,6.14774410212121,0,0,0,0,0,0,-3.295562347081,0,0,0,0,0,0,0,-2.04994507183592,0,0,0,2.12752348790259,0,0,0,0,0,0,0,5.70808142465523,0,0,0,0,0,0,3.55060901714524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242156",0,0,6.34609487664104,0,0,5.98901405505014,0,0,0,0,0,0,0,0,0,0,0,-1.39010554339075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.40773342903592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242464",0,0,6.6838876397684,3.22094395109724,0,0,0,0,0,0,-2.04105620114781,0,0,0,0,3.53521304149153,0,-1.98228725459001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.26501888453553,0,3.43342224014611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16760331557437,0,0,0,0,0,0,0,3.92312778811853,0,0,-2.01302542856634,0,0,0,0,0,-3.75439907322956,0,0,-3.48666231920502
"ERR2242465",0,0,6.70534516433545,0,4.50859132425715,0,0,0,0,4.05171591069402,-1.80337385051248,4.13572127804475,0,0,0,3.12353513412873,0,-2.08968949810576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.30776199070073,0,0,3.61944838276228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.00574045931515,0,0,0,0,0
"ERR2242466",-2.34346815206897,0,0,3.66871045186446,5.0070684210386,0,0,0,0,0,0,0,4.059005905303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.16964244140051,-3.66279329278166,0,0,0,0,0,0,0,0,0,0,0,0.0134595003874127,0,0,0,0,0,-4.02325657593331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.34414408072035,0,0,0,0,-0.763681353047526,0,0,0,0,0,0,0
"ERR2242468",-2.66099651383027,-2.05605590924312,6.43201439522489,3.80567907403351,0,0,0,-2.12679425696246,0,0,0,0,4.60898116071769,0,0,0,3.56119329801131,0,0,0,0,0,0,0,3.68371571030468,0,0,0,0,0,0,-2.0821110051768,0,0,-5.65492284303998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0469404783909,0,3.60632204796452,0,0,0,0,0,-0.538214968348175,0,0,0,0,0,0,0,0,-3.54540490864238,0,0,0
"ERR2242469",-2.65479724581889,0,5.94073342914759,4.28470453070309,4.64408400232942,0,0,0,0,0,0,0,4.59824371355224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3544246731784,0,0,-2.93097676377029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.22907460301803,0,-4.07798315653874,0,0,0,0,0,-5.07660067065395,0,0,0,0,0,0,0,0,-5.59292127385754,0,0,0
"ERR2242471",0,0,5.48483107221894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.23548027824027,0,0,0,0,-2.27302374824061,0,0,0,0,-2.79505050245804,0,0,-2.85183575585774,0,0,0,0,0,3.87196542123035,0,0,0,0,-3.93699261876339,0,0,0,0,0,0,0,0,0,0,4.04259976723288,0,0,0,-2.68786614796797,0,4.84116947997824,0,0,0,4.04581258016244,0,4.9395244239872,0,0,-3.50743089055982,0,0,0,0,0,-4.65552073222497,0,0,6.07504850648617
"ERR2242472",7.01405204356353,0,0,0.339501483709158,0,0,0,-2.64887604731102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.58798789689491,0,0,0,0,0,0,0,0,0,-2.55746990162757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.37834662916018,0,0,0,0,0,0,0,4.42966780844712,0,0,0,0,0,0,0,0,-0.458587093053999,0,0,0
"ERR2242474",0,0,6.5274870694185,-3.47116311981661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.28979468020373,0,0,0,0,0,0,0,0,0,-2.29288136973264,0,0,-2.27699539612951,0,0,0,0,0,-3.96604072501379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.23032830269883,0,3.97138702810505,0,0,0,0,0,3.94387171469674,0,0,-2.29230524826684,0,0,0,0,0,-3.86304193783323,0,0,-3.97038915645495
"ERR2242476",0,0,5.70023063541484,3.96690538534833,0,0,0,0,0,0,-2.65246046169225,0,0,0,0,4.59419628471859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.71009268793359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12578733668403,0,0,-5.73372484343684,0,0,0,0,0,0,0,0,-0.668275916921949
"ERR2242477",0,0,6.02701158919834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.81154363535362,0,0,2.59714181819079,0,0,0,0,0,0,0,0,-1.99358434503198,0,0,0.353246507690385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99432181058055,0,-2.99347939776524,0,0,0,0,-3.35313406931807,0,0,0,0,0,0,0,3.45298937476931,0,0,0,0,0,0,-2.8671944939823,0,5.80779857264909,0,0,0
"ERR2242478",0,0,5.63465240299225,3.98820456566867,0,0,0,5.49727386604504,0,0,0,0,0,0,0,0,0,-2.66621324430521,0,0,0,0,0,-3.15297694629049,0,0,0,0,0,0,0,0,0,-2.68498747280913,-2.50703204038497,0,-4.61801680294968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.46111626606849,0,0,4.34230687014984,0,0,0,0,-4.65053472059137,0,0,0,0,0,0,0
"ERR2242480",-2.90062845144115,0,0,5.08935620048387,0,0,-5.11679735874068,-2.60562073798604,0,0,0,-2.92420328838041,5.02403585177591,0,0,0,0,0,0,0,0,0,0,0,4.51306750344693,0,-2.58446917383722,0,0,0,0,0,-5.06486866713486,-2.63099341635473,-5.61567748973008,0,0,0,0,0,0,0,0,0,0,-4.47643191968163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.239702553094916,0,0,0,0,-4.5570142715056,0,0,0,0,0,0,0
"ERR2242484",0,0,4.83235982850245,5.07759975556029,0,0,0,-3.05189141783174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.28603099486799,-3.19783993093037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.53882123484396,0,0,0,0,0,0,-5.42259472606844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.431752919487546,0,0,0
"ERR2242488",-2.65434132555935,0,0,0,0,0,5.26806173147846,0,0,0,-0.794294765969193,5.17652854145832,4.59745403649852,0,0,-1.05379862092407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.76284723809371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78539178992965,0,0,-3.16930153692272,0,0,0,0,0,0,0,0,5.48939128645629
"ERR2242491",-2.5635142340001,0,4.99505934273427,5.46699705422744,0,6.83269790402306,0,-2.72522161085948,0,0,0,0,4.44013689921419,0,0,0,0,0,0,0,0,-2.68550475940066,0,0,4.72022229189333,0,-2.57588036643595,0,0,0,0,0,0,0,-2.8650948628836,0,0,0,0,0,-4.65143068724998,0,0,0,0,4.4615556688862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.96248987101898,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242496",0,0,0,0,0,0,0,-2.25340578286424,0,0,0,0,0,0,-5.75099248969626,0,0,0,0,0,0,0,0,0,3.90301330599038,0,-3.22436376606602,0,0,0,0,0,0,0,-4.86948231227821,0,0,0,-2.84356064324416,0,0,0,0,0,-2.12581364615768,5.58476186491048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.04453597620441,0,0,0,0,0,0,0,1.2403710931741,0,0,0,4.92519150850212,0,0,0,0,-5.27329099625734,0,0,0
"ERR2242501",6.01476653924659,-2.62213571636757,0,4.87793477743034,0,-2.47794025574288,-4.71834250991738,0,0,0,0,0,0,0,0,0,4.54167228508964,0,0,0,0,0,0,0,0,0,-2.51993939101581,4.29191842106689,0,0,0,0,0,0,-2.78825283911169,0,0,0,0,0,0,0,0,0,0,4.36466305723356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.06413526148048,0,0,0,0,0,0,0,4.82939558168961,0,0,0,0,0,0,0,0,-5.30723795414754,0,0,0
"ERR2242504",-2.82919278435707,6.15959924592121,0,4.92477443816533,0,0,0,-4.75827356789239,0,0,-2.34996566260359,0,4.90030564691371,0,0,4.07025992367168,0,0,0,0,0,0,0,0,-0.0163112786707924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242507",2.35380135395901,0,0,4.54808544174487,0,0,0,0,0,0,0,0,5.05223115822787,0,0,0,0,-2.49767625862704,0,0,0,0,0,0,0,-2.67072089042693,0,0,0,0,0,0,0,0,-2.38280933188974,0,-4.32610218080058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.62582427505503,0,0,0,0,0,0,-3.392928115048,0,0,0,0,0,0,4.24838454961841,4.12714682758228,-3.40871855324217,0,0,0,0,0,0,-5.90407372291812,-5.87672388169204,0,0,0
"ERR2242509",0,-2.60441893705608,0,0,5.30783583798874,0,0,-2.45406094119468,0,0,-2.61292616331184,0,0,-2.8829416359983,0,4.52572087128213,4.51098592317566,0,0,0,0,-2.77102832141921,0,0,4.25055823501949,0,0,0,0,0,0,0,0,0,-3.17159640381305,0,0,0,0,0,4.79956184191038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.42915010971881,0,0,-4.99340138880479,0,0,0,0,5.49336611250695,0,0,0,0,0,0,0,0,-5.93946221681337,0,0,0
"ERR2242510",-3.08505113567899,0,0,4.17460515669736,0,-2.33179636453087,-3.83120317232839,-2.63994233682795,0,0,0,0,5.34346531094409,0,0,0,0,0,0,0,0,0,0,0,4.57251425643811,0,-2.74858755375989,4.03878977627187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.76069329216359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.60200788351826,0,0,0,0,0,0,0,0,0,0,-3.69547843932501,0,0,0,0,0,-4.50680985594838,0,0,6.40075641518626
"ERR2242513",5.68485557105729,-2.96049835562566,0,-4.85905845770917,0,0,0,0,0,0,0,0,0,0,0,0,5.12773356766775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.583681387370023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.62675097503154,0,0,0,0,0,0,0,-0.379548062163711,-2.73823911229103,0,0,0,0,0,0,-4.74276926576036,-4.54966614758572,0,0,0
"ERR2242516",0,-2.33261797779728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.04021285219345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.563342689168537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.23490138170953,0,0,0,0,0,0,0,-1.48415422564227,0,0,-3.65617367398572,0,0,0,0,0,3.87096274302679,0,0,6.33267856463904
"ERR2242522",0,0,5.65204759937365,5.2279469851556,0,0,-5.28642544470343,-2.84155462485363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92171698272881,0,-2.53748017722773,0,0,0,0,0,0,0,0,0,0,0,-2.55092452968275,0,0,0,0,0,0,4.39504459015731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.71920357439576,0,0,0,0,0,0,0,0,0,0,0,4.41833089168427,0,0,0,0,-0.501441077769495,0,0,0
"ERR2242525",0,0,0,4.17211009013235,0,0,0,0,0,0,0,0,0,0,-0.965671530019352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4292885290044,0,0,-3.37455299203262,0,0,0,0,0,0,0,0,0,-1.67259215341629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.96301846001473,0,-4.20765115847988,0,0,0,0,0,5.84489723503408,0,0,0,0,0,0,0,0,-1.46521960776946,0,0,0
"ERR2242526",5.15731359627266,-3.30621851412149,0,0,0,0,0,0,0,0,0,5.05098484722473,0,0,0,0,-5.72653844738331,0,0,0,0,0,0,0,0,-5.59559404782842,-2.77305932903709,0,0,0,0,-2.7587327033649,0,0,-2.80088264904705,0,0,0,0,0,0,0,0,0,0,-4.80307965029511,0,0,0,0,0,0,0,-0.608734745812364,0,0,0,0,0,0,-3.13870356790233,0,-4.77826520672985,0,0,0,0,0,4.8512710541876,0,0,0,0,0,0,0,0,-5.43639404950454,0,0,0
"ERR2242535",0,0,0,4.99585619809897,0,0,-3.95859371419366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.60322088510465,0,0,0,0,0,0,0,-2.43850061644997,0,0,-6.20244896922825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.323156393514,0,-4.22360696197937,0,0,0,0,0,0.778128167022292,0,0,0,0,0,0,0,0,-5.75587571506361,0,0,0
"ERR2242537",5.40733027592005,0,5.41367964324505,4.25424672148273,0,0,0,-2.88061669922961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.56241309956827,0,4.98937448019703,0,0,0,0,0,0,0,0,0,-2.54801338023691,0,0,4.43822967843229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41328863293564,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242538",0,0,5.88999459178965,0,0,0,-4.77186761556863,-2.93048587143034,0,-2.67598545628519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.07575042018011,0,0,0,-2.53049889426039,4.63494277060134,0,0,0,0,-2.84575564308463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.73274982242842,4.38295265335587,0,0,0,0,0,0,4.92899335974842,0,0,0,0,0,0,0,0,-4.73326153682085,0,0,0
"ERR2242540",5.2591576421486,0,0,5.75113006755908,0,0,-4.59573458334669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.58977292764402,0,0,0,-2.86265610754996,0,0,0,0,0,0,0,-2.91992726091051,0,0,-4.48561829074584,0,0,0,0,0,0,0,4.95826582287388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.65254756375013,0,0,0,0,0,0,0,5.05746237030243,0,0,0,0,0,0,0,0,4.59434714990827,0,0,0
"ERR2242541",-2.33042957542584,0,6.299105709275,0,0,3.31895104195993,0,-2.21445932532785,0,0,0,0,4.03642242809872,0,0,0,0,0,0,0,0,0,0,0,3.83555606276253,0,0,4.13259893331964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3016893598229,0,0,0,0,0,0,0,0,0,0,-2.72907528134373,0,0,0,0,0,-4.57431128088002,0,0,4.72689704496766
"ERR2242543",-2.80071739312485,0,0,0,0,0,0,-2.33654954165403,0,0,0,0,4.8509848225341,0,0,0,0,0,0,0,0,0,0,0,4.04702252054655,0,0,0,-5.34217256223044,0,0,0,0,-4.69592669871673,-3.04767321117031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.90804770132934,-0.347477154590038,0,0,0,0,0,0,5.27872484661357,0,0,-3.50537673471791,0,-0.0139925754006747,0,0,0,-5.03688636953631,0,0,6.07149060420131
"ERR2242545",0,0,0,4.26219358841089,0,0,0,-2.58459218465244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47664498066347,0,0,0,2.41553301489053,0,0,0,0,0,-3.19282779754516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.03786081912873,0,0,0,0,0,0,5.53013996516646,0,0,-3.36305324856286,0,0,0,0,0,0,0,0,5.82497909507043
"ERR2242549",0,0,0,0,5.45020708545914,0,0,0,0,0,0,-2.9520771626133,0,0,0,0,0,0,0,0,0,0,-2.30492006428129,0,0,0,0,0,0,0,0,0,-5.11314763351001,4.72272855997606,0,0,0,-3.99223865872012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.35612169536324,0,0,0,0,0,3.87965680696254,0,0,0,0,0.889327419465736,0,0,0,0,0,-5.81297329275333,0,0,6.24631242378758
"ERR2242551",5.2224131559813,0,4.97580377028906,5.16833268805721,0,0,0,0,0,-3.09065373364706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.35316929527916,0,-3.28559630069244,0,0,-2.8304498679039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.30741153802471,0,5.69081972595966,0,0,0,0,0,4.90248297948617,0,0,0,0,0,0,0,0,-0.169167365486548,0,0,0
