"","1264__28137_357276","46503__28116_487175","187327__28136_39485","97478__216816","28135__839_46506","29355__29375_437898","169435__39777_97084","166486__397865","2741__1630_358742","1755626__821_239935","387090__1735_35833","1689__562_1680","28116__487175","28137__357276","817__28117_626932","638619__1659_1686","160799__1352_310297","37734__155617","1502__573_1496","28129__228604_291644","839__46506","40518__44749","28111__33043_633701","349096__185294_454154","1352__310297","29363__1559_589537","901__29348_214856","28136__39485","821__239935","1659__1686","179995__310298","84032__288965","1735__35833","39778__823_1681","39484__208479","185294__454154","28125__28127","1630__358742","35785__218538","39777__97084","573__1496","39029__626935","562__1680","1694__29389","851__69825","1515__38986_246787","876__40520","1349__1623_40519","228604__291644","45851__165179_204516","454155__39492_147207","1308__28118","28117__626932","36745__818_28108","1559__589537","29466__301301","219748__820_28026","29375__437898","84030__185293_202604","823__1681","850__905_309120","477666__652716","1304__31909_152297","29348__214856","165179__204516","38986__246787","762212__74426_351091","33043__633701","1623__40519","820__28026","818__28108","185293__202604","39492__147207","74426__351091","905__309120","31909__152297"
"SRR6683641",0,0,0,-5.03595280615619,0,0,0,0,0,4.46535846843483,0,2.31764197096435,0,0,0,-2.18379216447937,0,0,0,0,0,3.83305525701241,0,0,0,0,0,0,0,3.78243898204907,0,0,0,-2.87006576081377,0,0,0,0,0,0,0,0,-4.12900659609712,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.0532924653018,0,0,-4.97109971879328,0,0,-3.26149264159665,0,0,0,0,0,0,-5.28845768026995,0,0,0,0,0,-5.64907096375744
"SRR6683643",0,0,0,0,-2.55841743463153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06504380811095,4.43130898375183,0,0,0.968254568735364,0,0,0,0,0,0,0,0,0,0,0,5.98170143486621,0,0,-0.164532275161539,0,0,0,0,0,0,0,0,0,4.1160908987661,-3.56474550073468,0,0,0,0,0,0,0,0,0,0,0,0,-2.33451735263675,0,6.17432032332502,0,0,0,0,0,0,0,0,0,0,-4.04350266591804
"SRR6683644",0,-2.26644101165636,0,0,0,0,0,0,0,-2.64108607508063,-2.51237644684495,0,3.92559098454663,0,0,0,0,0,0,0,0,0,0,-2.41095364211202,0,0,0,0,4.57449526920232,0,0,0,4.35156365367482,-2.27129666782253,0,-4.17589420283125,0,0,0,0,0,0,0,0,0,-2.71440531427671,0,0,0,0,0,0,0,0,0,0,-5.37671302845502,0,0,-3.93400122773051,0,0,-3.23832380549585,0,0,4.70148791666223,0,0,0,-1.3194805137847,0,0,0,0,0,-5.60894136247861
"SRR6683645",0,0,0,0,0,0,0,0,0,6.04589100477116,-2.36263254446212,0,0,0,0,0,0,0,0,0,0,4.53520405241975,0,-2.57629014094921,0,0,-2.21985075288181,0,0,0,0,0,-4.09219960662413,0,0,4.46226541916282,0,0,0,0,0,0,0,0,0,-2.69975611434613,0,0,0,-2.85050877070886,0,0,0,-2.35196616277605,0,0,0,0,0,0,0,0,-3.38299408672533,3.84489428921131,4.93722601828844,4.67611475809222,0,0,0,0,-4.07372489161094,0,0,0,0,-5.85951763991335
"SRR6683646",0,-2.28954705836106,0,0,0,0,0,0,0,4.65355190220037,0,0,-3.96561183140122,0,0,0,0,0,0,0,0,0,-2.04003741182401,0,0,0,0,0,0,0,-3.61089119077379,0,0,0,0,0,0,0,-4.37090185816822,0,0,0,0,0,0,0,-3.53016672410129,0,0,0,0,0,0,-2.36261136031889,0,0,0,0,0,0,0,0,-3.46782398955067,0,0,0,-2.0779136982559,3.53344844662049,0,0,-4.09216291461173,0,0,3.59905209912257,0,-6.00644734160796
"SRR6683647",0,0,4.89765095172551,0,0,0,0,0,0,0.00710364878926664,-2.23626417470399,0,0,0,0,0,0,0,0,0,0,0,0,-5.39313170180543,0,0,0,0,0.444051564906456,0,0,0,-3.8733231697334,0,0,1.52931913450725,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.18733316505913,0,0,0,0,0,0,0,0,0,0,0,0,-3.01368640772262,0,5.52062298253172,0,0,0,0,0,0,0,0,0,0,-5.21985797625531
"SRR6683648",-2.47851007198467,0,0,0,0,0,0,0,0,4.67583919100185,0,0,0,4.29290537174865,0,0,0,0,0,0,0,0,0,5.35590539673556,0,0,0,0,0,0,0,0,0,-2.41310700117925,0,0,0,0,0,0,0,0,0,0,0,2.07041924415226,0,0,0,-3.38225472569968,0,0,0,0,0,0,-2.49054624965905,0,0,-4.17962393014263,0,0,-3.13671717362266,0,5.85823702905178,4.83456213348698,0,0,0,-4.3137526430096,0,0,0,0,0,-5.43295351368829
"SRR6683649",0,0,0,0,0,0,-2.25741106610377,0,0,0,0,0,0,0,-1.9104211323168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.90995066005995,0,0,0,0,0,0,0,0,0,0,-2.65296683494874,0,-3.30894646502597,-1.94531101265958,0,0,-2.49310038849499,0,-2.10632585327307,0,0,0,0.448683813872333,0,0,0,0,0,0,-4.31817654124303,-3.36937751044966,-3.64826339516482,-4.59507334892641,0,0,-6.09946861949884
"SRR6683653",-2.54043331631541,4.43933532090267,0,0,0,0,0,0,0,2.4514871289189,0,0,0,-4.40015957709898,-2.88714310863295,0,0,0,0,0,0,0,0,-2.52656595712466,0,0,0,0,4.4888272625342,0,0,0,0,0,0,-4.3761406064138,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.31635836812922,0,0,-5.00067855287462,0,0,0,-2.7390735130351,0,0,0,0,0,-3.37476715459798,0,4.01205038213714,0,0,0,0,4.74421449024298,0,0,0,0,0,-5.84526817547835
"SRR6683655",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.69912484854305,0,0,0,0,0,0,0,0,0,0,0,4.67502137364822,0,0,3.96689129510228,0,0,0,0,0,0,-2.58796270892287,0,-2.57461960241343,0,-2.95807949209576,0,0,0,-2.14207473863806,0,0,-2.17824847305023,0,0,0,0,0,-3.25126683923332,0,5.1235439731374,4.48248289994799,-2.4321599014179,0,4.45937196154284,-3.77283702683233,-3.71018228093094,0,0,4.21262452138752,0,-5.63135935451598
"SRR6683656",-2.41087664819057,0,0,0,0,0,0,0,0,2.90860654412691,-2.37485927233446,0,0,-4.17576084544742,0,0,0,0,0,0,0,0,0,-2.4730305583376,0,0,0,0,4.62491906946828,0,0,0,4.11337692050933,0,0,4.28341457571115,0,0,0,0,0,0,0,0,0,-2.84376680284769,0,0,0,-3.31422542342563,0,0,0,0,0,0,-2.46675040917795,0,0,0,0,0,-3.0853310452626,0,5.74040682110968,4.92554858740991,0,0,0,-4.27253703828753,0,0,0,0,0,-5.34395012856441
"SRR6683658",0,-2.46586603021693,0,0,0,0,0,0,0,2.53993242361492,0,0,4.2710052489939,0,0,0,0,0,0,0,0,0,0,-2.01539155989678,0,0,0,0,4.01098485116651,0,0,0,0,0,0,-3.49076057888671,0,0,-4.2070010898216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.34579375814776,0,0,0,0,-2.04118424767753,0,0,0,-3.42252590271992,0,0,0,-2.02126564075952,0,0,0,-4.06303397318986,-3.53543482458674,0,3.50093478538876,0,-5.92798875373145
"SRR6683659",-2.48414015922365,-2.50541012086072,0,0,0,0,0,-4.0354671526015,0,2.00565259418638,0,0,4.33949762312805,-4.3026569688976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.56064539688498,0,0,0,0,-2.40603461745253,0,0,0,0,0,0,0,0,0,0,0,-2.62525888096066,0,0,0,0,0,0,0,0,0,0,-2.73159419482348,0,0,-4.16737420219732,0,0,-3.13762123766001,0,0,4.54708176484527,0,0,0,4.73125993109447,0,0,0,0,0,-5.43451939853427
"SRR6683662",0,-3.15708087353538,0,0,0,4.58843801424009,0,0,0,-2.85732583730305,0,0,5.46822447656721,0,5.8989007512083,0,0,0,0,0,0,0,0,-2.47166901555137,0,0,0,0,4.94903352398817,0,0,0,0,-2.34129371907103,0,-4.28105631442872,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.28965760300875,0,0,0,0,0,0,0,0,0,4.05523967687293,0,0,-3.04956157360066,0,3.96580330034753,0,0,0,0,0,0,0,0,0,0,-5.28199558628604
"SRR6683665",0,0,0,-4.79605047349802,0,0,0,0,0,2.3546200252265,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2598805928171,0,0,0,0,4.44468384175442,0,0,0,0,0,0,-3.91422800579809,0,0,1.05701522779033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.00804697006863,0,0,0,0,0,0,0,0,-6.0888033632898,0,0,0,0,0,0,0,-3.4780393761436,0,0,0,0,-1.73956223399345
"SRR6683666",0,0,0,-3.665627525236,0,0,0,0,0,4.2915007569877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.26473611745996,0,4.14651339991398,0,-2.08034716368903,0,0,-2.78900479556049,0,0,0,0,0,-3.57498554425235,0,3.92263802117693,0,-2.02125675309312,0,0,-4.83069800846402,-3.6032669848912,0,0,3.50091939149899,0,-6.19205659896935
"SRR6683674",-2.4373085470092,0,0,0,0,0,0,0,0,0,0,0,0,4.22154223714182,0,0,0,0,0,0,0,0,0,-5.77148296734451,0,0,0,0,0,0,0,0,0,0,0,1.72139884380646,0,0,-0.884334196440754,0,0,0,0,0,0,0,0,0,0,-3.38141717262107,0,0,0,0,0,0,0,0,0,0,0,0,-4.83765429995921,0,5.85678634456559,0,0,0,0,0,0,0,0,0,0,-0.73713168484873
"SRR6683675",0,-2.58721127803475,0,0,0,0,0,0,0,1.30204530662697,-2.4531728159632,0,4.48118138347139,0,0,0,0,0,0,0,0,5.08772940619283,0,-2.87116169279518,0,0,0,0,5.9301242344209,0,0,0,-4.24901995699508,0,0,-4.97299792866672,0,0,0,0,0,0,0,0,0,0,0,-2.43501178544948,0,0,0,0,0,-2.65258270364058,0,0,0,0,0,0,0,0,-2.82410343384672,0,0,0,0,0,-4.2175641294275,0,4.5944080139839,0,0,0,0,-4.89149063325226
"SRR6683678",0,4.46578197350459,0,-4.11402405126174,0,0,0,0,0,0,0,0,0,0,0,0,-2.21757952746831,0,0,0,0,0,0,-4.88753105904277,-3.84096041139969,0,0,0,0,0,-4.15707246219886,0,0,0,0,0.788040066449254,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.88667123369323,0,0,0,0,0,0,-3.12795188548752,0,0,0,0,0,-3.32235448044343,0,4.99986124150421,0,0,0,0,-5.41777158929526,0,0,0,0,0,-5.75448676088212
"SRR6683679",-2.63229775840883,-2.55938907209421,0,0,0,0,0,0,0,-3.00484399457929,0,0,4.43299190920374,-4.55927345821375,0.149836954578983,0,0,0,0,0,0,0,0,-2.90886458146934,0,0,0,0,5.20454246742954,0,0,0,0,0,0,-5.03830124744247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.473755795959139,0,0,0,0,0,0,0,0,0,-5.44777354130425,0,0,0,0,0,0,0,0,0,0,0,0,-0.993458543597152
"SRR6683680",0,0,0,0,0,0,0,0,0,4.7890897758733,0,0,0,0,0,0,-2.8126039474396,0,0,0,0,0,0,-2.48009462755003,-4.87157293853417,0,0,0,0,0,-5.17564870905204,0,0,0,0,4.29564990249526,0,0,4.5365095733097,0,0,0,0,0,0,0,0,0,0,-3.10760906857752,0,0,0,0,0,0,0,0,0,0,-2.8571182641127,0,2.12966041315047,0,5.38253679683807,0,0,0,0,0,0,0,0,0,-4.9486739966762,-4.91662399173128
"SRR6683682",0,0,4.4029941407178,0,-2.41337409866867,0,0,0,0,4.53836247365091,-2.52580997022436,0,0,0,0,0,0,0,0,0,4.18008655656488,0,0,-3.11704481667023,0,0,0,0,0,0,0,0,4.37483119869262,0,0,5.39887999194205,0,0,0,0,0,0,0,0,0,-2.94884196220573,0,0,0,-3.25285814657027,0,0,0,0,0,0,-2.44955922143034,0,0,0,0,0,-3.04090409540659,0,5.63411557967405,5.10754410203143,0,0,0,4.24276102766622,0,0,0,0,0,-5.26700039418849
"SRR6683683",0,0,0,0,0,0,0,-3.8335699590599,0,4.41855113250526,0,0,0,0,0,0,0,0,2.53388693666141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.805500204184035,0,4.55077273034617,0,0,0,0,0,0,0,0,-2.51204269250126,0,0,0,-2.26124804467528,0,0,0,0,0,0,0,0,-3.32926528783582,0,4.3509855741943,0,0,0,0,0,-3.91659650189337,0,0,0,0,-5.76645663040706
"SRR6683684",0,0,0,0,0,0,0,0,0,-2.38820550696223,0,-2.06836883643391,0,0,0,4.2616831782292,0,0,0,0,0,0,0,0,0,0,-2.0242837848959,0,-4.13649327697437,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.58251991349566,0,0,-2.0486122879418,0,0,0,0,0,0,0,-2.01339678089371,0,0,-3.32845255484202,0,0,0,0,0,1.1184899470048,3.50616236437752,0,3.54830056772512,0,0,0,-5.76504893556882,-3.48730552030352,0,0,0,0,-6.04284369716625
"SRR6683685",0,0,0,0,0,0,0,0,0,2.48619346306714,0,0,0,0,-2.42238292171171,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96922105973692,0,-4.27368886752775,0,0,0,0,0,0,0,-4.5033851177816,0,0,0,0,0,0,-2.22787749538545,0,0,0,-2.4522121077433,0,0,4.19569029579182,0,0,0,-2.6839800399806,0,0,0,0,0,-3.20698872060392,0,4.24735596154696,3.8587970150469,0,0,0,-4.64878979574715,0,0,0,0,0,-5.5546674033863
"SRR6683686",4.28403708275884,-2.1671072559291,0,0,0,0,4.55547371844776,0,0,3.33743134066829,0,0,3.75353987272037,0,0,0,0,0,0,0,0,0,0,-2.81096834487118,0,0,0,0,4.327473268448,0,0,0,0,0,0,-4.86873999178467,0,0,0,0,0,0,0,0,0,0,0,-2.33711884136172,0,-2.93602194403519,0,0,0,0,0,0,0,0,0,0,0,0,-3.36039477869909,0,5.08533917920609,0,0,0,-4.04800857656501,0,0,0,0,0,0,-5.820374490196
"SRR6683687",0,0,0,0,0,0,0,-3.85758493121089,0,2.36816301622988,0,0,0,0,-2.26730539024647,0,0,0,0,0,0,0,0,-2.22138604041526,0,0,0,0,3.74636880944934,0,0,0,0,0,0,3.84755348522348,0,0,-5.454192362901,0,0,0,0,0,0,0,0,0,0,-2.71927220989152,0,0,3.92708813218166,0,0,0,0,0,0,0,-2.59855945118647,0,-3.18684753852159,0,4.70991762714221,0,0,0,0,0,0,0,0,0,-4.50083699594327,-5.51978185269521
"SRR6683695",-2.14853842643545,0,0,0,1.68622673767967,0,0,0,0,0,0,0,0,3.72137771660029,0,0,0,0,0,0,4.22510294594102,0,0,-3.40529082292439,0,0,0,0,0,0,0,0,0,0,0,5.89813671985308,0,0,-3.52957344704891,0,0,0,0,0,0,0,0,0,0,-3.63764512942826,0,0,0,0,0,0,-1.97208772862777,0,0,0,0,-3.55224852121504,-2.24166094889719,0,6.30058618407522,0,0,0,0,-3.41575614296641,0,0,0,0,0,-3.88267065683299
"SRR6683696",0,0,0,0,-2.80964907217707,0,0,0,0,-3.27691355637821,0,0,0,0,0,0,0,0,0,0,-4.86645494444943,0,0,3.35592366515249,0,0,0,0,5.67578077165828,0,-4.74907136060252,0,0,0,0,-5.113450926476,0,0,0,0,0,0,0,0,0,-2.37639639850766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.15151384970149,0,0,-4.11603930113897,0,0,0,0,0,0,0,0,0,-0.646836485289472
"SRR6683697",0,0,0,0,0,0,0,0,0,0,-2.20754194174181,0,0,0,0,0,0,0,0,0,0,3.61015949977099,0,0,0,0,0,0,0,0,0,0,-3.82357480293606,4.0086722072417,0,0,0,0,-5.07960296864558,0,0,0,0,0,0,-2.20430796152794,0,-1.81981375102601,0,0,0,0,0,0,0,0,0,0,0,0,-2.33950010314617,0,-5.50414664876336,0,0,3.81797338489497,0,0,3.15200987708955,0,0,0,0,0,-4.0521330429618,-3.03220618328983
"SRR6683698",0,0,0,0,0,0,0,0,0,4.5986437603675,0,0,0,0,0,3.78746402122396,0,0,0,0,0,0,0,0,0,-1.86127111648463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.37631446506163,0,0,0,1.71680187395217,3.22381614041183,0,-2.81185874078788,0,0,0,0,0,-3.56432977750243,0,4.11589738824761,0,-1.84694566183906,0,0,-4.87028220275125,-3.67381782047711,0,0,3.19900372512418,0,-6.17360026956488
"SRR6683700",0,-2.56618737200741,0,0,-2.93804174547172,0,0,0,0,0,0,0,-4.44476691005848,0,0,0,0,0,0,0,5.08883757791537,0,0,-3.19739263617218,0,0,0,0,0,0,0,0,0,0,0,5.53804649759681,0,0,-0.0613149046365674,0,0,0,0,0,0,0,0,0,0,-3.34554124859272,0,0,0,0,0,0,0,0,0,0,0,-3.66258436125079,-4.98155393733416,0,5.79464742138001,0,0,0,0,0,0,0,0,0,0,0.825145199914106
"SRR6683701",0,0,4.68505112430356,0,0,0,0,-4.20151549883646,0,-2.41530661647658,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.53823347457611,0,-3.07263439636776,0,0,4.18343377559472,0,-4.7846097782551,0,0,0,0,-4.39634933943792,0,0,0,0,0,0,0,0,0,-2.34471866635139,0,0,0,0,4.70137434948657,0,0,0,-5.32195888759269,0,0,0,0,0,0,0,-2.92450644095253,0,0,4.06117185957574,0,0,0,0,0,0,0,0,0,-5.06539374279222
"SRR6683707",0,0,0,0,-2.9850661226243,0,0,-4.39915329895583,0,-2.76620077647702,0,0,0,0,0,0,0,0,0,0,-5.17028618833792,0,0,-2.35156468323946,0,0,0,0,4.79120028879468,0,-4.51179533185435,0,0,0,0,-4.07302950865535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.23512118294205,0,0,0,-2.80991957775438,0,-2.76289092682934,0,0,0,0,0,0,0.575566848494452,0,0,0,0,4.86692347385307,-4.78546746103949
"SRR6683708",-2.22572602319116,0,0,0,-2.60668345662664,0,0,0,0,1.99237381129278,0,0,0,-3.85507055589531,0,0,0,0,0,0,4.51490818612661,0,0,-5.02575793914136,0,0,0,0,4.19947210088152,0,0,0,0,0,0,0.698905080215547,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.69976687553095,0,0,0,-2.21414743512537,0,0,0,0,0,0,0,0,-2.69975274118782,0,6.40818420457997,0,0,0,0,0,3.83501585308546,0,0,0,0,-4.67610891561065
"SRR6683714",-3.09172482453158,-3.03856457826762,0,0,-2.69064554077498,0,0,0,0,-2.95616341166315,0,0,5.26294823163862,-5.35502447911067,0,0,0,0,0,0,-4.6603347817809,0,0,-2.44596988625547,0,0,0,0,5.12022522447673,0,0,0,0,0,0,-4.23654411677793,0,0,0,0,0,0,0,0,0,-2.43044600950847,0,-2.88936768904703,0,0,0,0,0,0,0,0,-2.65259500901448,0,0,0,0,0,-2.61410427703646,0,0,-4.20965597352171,0,0,-5.00453163917732,4.5944293275167,0,0,0,0,0,-4.52776142411025
"SRR6683715",2.91745371776455,0,0,0,-2.74910978896388,0,0,-3.94687862722332,0,5.00669135113078,0,0,0,-3.85491660935466,0,0,0,0,0,0,4.7615978300704,0,0,-2.89421312124226,0,0,0,0,0,0,0,0,0,0,0,5.0129241739241,0,0,0,0,0,0,0,0,0,0,0,-3.1431605548407,0,-3.45220131971669,0,0,0,0,0,0,0,0,0,0,0,0,-2.99658502491733,0,5.97938808370565,0,0,0,-5.44411377733048,0,0,0,0,0,0,-5.19023751235687
