"","46506__1118061","39485__296_204516","626933__550_53345","1352__28116_39492","310298__40518_46503","46228__246787_357276","1747__329_29361","457412__301301_338188","296__204516","571__573_37734","329854__820_28117","818__310297","1363__1353_1358","147802__33043_40324","28116__39492","823__1735","371601__28111_411489","40519__751585","246787__357276","584__817_626940","1282__29382","40518__46503","287__1582","1286__1283_216816","550__53345","1353__1358","1260__74426_754333","214856__328813_360807","301301__338188","582__88431","573__37734","28126__154046_384638","665951__546_40545","329__29361","820__28117","39486__218538_328814","33043__40324","454155__208479_658659","40215__303_501496","665950__33038_39488","817__626940","158836__169292","1689__1070699","40520__658086","100884__54291_665956","101564__300_363265","28123__548_386414","208479__658659","28090__410072","2173__45851_239935","28111__411489","54291__665956","548__386414","291645__552398","72556__293_147207","328813__360807","624__47678_166486","328812__626930","1283__216816","285__729","74426__754333","546__40545","300__363265","154046__384638","1623__33039_39491","1354__80866","218538__328814","43765__387661","1318__658081","303__501496","47678__166486","45851__239935","28125__40214_165179","33038__39488","33039__39491","293__147207","1681__853_487174","40214__165179","853__487174"
"ERR2239732",0,0,0,-3.12928562375828,0,0,0,0,0,0,-5.41826304368641,0,0,0,-5.42008169174421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.565673733687096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.79671775216828,0,0,0,0,0,0,0,0,0,-4.84405724118529,0,-5.34151610903812,0,0.390568268439363
"ERR2239734",0,0,0,0,0,0,0,0,0,0,-2.93071162565216,0,0,0,0,4.01726095081559,0,0,0,-2.28604013294151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.07614143796231,-2.29652590257536,0,0,0,0,3.95953765839621,0,0,0,0,0,0,0,0,-2.92953412919534,0,0,0,0,0,0,-2.56253452994818,0,0,0,0,0,0,0,0,0,-3.97769954415849,0,0,0,4.43844000201988,-5.07410195427337,0,0,0,0,-5.540734960201,0,-0.601726670798095
"ERR2239735",0,-2.12740671618549,0,-2.69651704645237,0,0,0,0,3.68477652079653,0,-4.88927512269852,0,0,0,4.67050452793107,0,0,0,0,0,0,0,0,0,0,0,0,-2.14524319466246,0,0,0,0,-3.40188497331318,0,1.23705996607585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71567020774676,0,0,0,0,0,5.89223761528352,0,0,-2.56995609096319,0,0,0,0,0,0,0,0,0,-4.45129452276935,0,-2.2718526993774,0,3.93496430263417
"ERR2239736",4.79369281449583,-2.49042559121254,0,0,-2.40483396895398,0,0,0,-4.31354365644988,0,-2.462566237261,0,0,0,0,0,0,0,0,0,0,-4.1652946179958,0,0,0,0,0,-2.37534625814249,0,0,0,0,0,0,4.26528983993976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.11422040467141,-2.76839180299341,0,0,0,0,0,0,0,-3.2049314563601,0,0,0,0,0,-4.79499525804179,0,0,0,-5.55110411719141,0,-3.39774561707837,0,5.88506803997421
"ERR2239738",0,4.03368455141564,0,-1.88519057755268,0,0,0,0,0,0,-2.46594140049134,0,0,0,-3.26524586227136,0,0,0,0,0,0,0,0,0,0,0,0,-2.152354088315,0,0,0,0,0,0,-4.27113579413856,-1.9517764166411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72798663684018,0,0,0,0,0,0,0,0,-2.52809832155765,0,-3.38057591863711,0,0,0,0,0,0,0,-4.37879473946744,0,-2.66438324326745,0,4.61484714817438
"ERR2239739",0,0,0,0,-2.86706074992864,0,0,0,0,0,-6.37626677327991,0,0,0,0,0,0,0,0,-3.19008025945838,0,4.96589488726293,-4.16751101070998,0,0,0,-2.54814777476705,0,0,0,0,0,0,0,0.342491409451089,0,0,0,0,0,-5.52538108960443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4135214110901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.40715964349907,0,4.16932280446978
"ERR2239742",0,0,0,0,0,0,0,0,0,0,-3.88574267339454,0,0,0,0,0,0,0,0,-2.3606785337539,0,0,5.48268932255737,0,0,0,0,0,0,0,0,0,0,0,0.74208805655142,0,0,0,0,0,4.08881516079895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.76444260277466,0,0,0,0,0,0,0,-2.50121898038418,0,0,0,0,0,-3.05610423504478,0,0,0,-4.33223835488103,0,0,0,0
"ERR2239743",4.85639328792434,0,0,-2.76503652263486,0,-2.84715372351936,0,0,0,0,-5.45571709963391,0,0,0,4.78918374198715,5.66628800657103,0,0,-4.93141490609445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.414778756539278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.90530121279152,0,5.03212931184639
"ERR2239747",0,5.61016807965168,0,-2.07896179759663,0,0,0,0,0,0,2.70019314985158,4.74273859367381,0,0,3.60086746043208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18805668094001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.65998666213263,0,4.60723204626926
"ERR2239748",0,0,0,0,0,-2.50104614261549,0,0,0,0,-2.39488430416748,4.57585071205558,0,0,0,0,0,0,-4.33193899108419,-2.64137372142032,0,0,0,0,0,0,0,0,0,0,0,-2.54556008952579,0,0,4.14806129306732,0,0,0,0,0,4.57499348727728,0,-4.13845394385611,0,0,0,0,0,0,-2.85356047321752,0,0,0,0,0,0,0,4.93462943731405,0,0,0,0,0,4.40903940877824,0,0,0,0,0,0,0,-4.94251172208303,0,0,0,0,0,0,0
"ERR2239755",0,0,0,0,0,-2.20293814392573,0,-1.9135184236868,0,0,-1.99705874195066,0,0,0,0,0,0,0,-3.81560079121085,0,0,0,0,0,0,0,0,0,3.31431113104465,0,0,0,-2.12101119507568,0,-3.45900720675813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.94778996266196,0,0,0,0,0,0,0,0,0,0,0,3.67369915329347,0,0,0,0,0,0,0,0,0,-3.3736711778032,-2.52430824388143,0,0,0,-2.6541297647417,-4.3722301323676,4.59708760241345
"ERR2239759",0,0,0,-2.27804731380213,0,0,0,0,0,0,-1.7911002155923,0,0,0,-3.9456936895511,0,0,0,0,0,0,0,0,0,0,0,0,-2.48988872176695,0,0,0,0,-2.34870297045349,0,-1.08729537284131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.31261377129308,-2.41810443469682,0,0,0,0,-4.06807287671338,0,0,-2.8958326563631,0,0,0,0,0,-4.18827973890251,0,0,0,-5.01572929103804,0,0,0,0
"ERR2239760",4.99687074726439,0,0,-2.57766499863252,-2.55231234384222,-3.03781497760935,0,0,0,0,-2.52060168147317,0,0,0,4.46464674252348,0,0,0,-5.26164988521311,0,0,4.42073465631994,0,0,0,0,0,-2.3807647012504,0,0,0,0,0,0,-4.36581017795508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.12360542343224,0,0,0,0,0,0,0,0,-3.24616556650935,0,0,0,0,0,0,0,-2.78192665404778,0,-5.62252369097481,0,-3.15630750889199,-4.81843830774084,5.46688496971208
"ERR2239761",0,0,0,0,0,-2.73331279744276,0,0,0,0,-2.94204130697815,0,0,0,0,0,-3.05154112420372,0,-4.73423663814907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0957650216525,0,0,0,0,0,0,0,0,0,0,-2.50970844147005,0,0,0,-2.45825281330709,5.2854242685067,0,0,0,0,0,0,0,0,0,0,0,-4.34694253281063,0,1.36242730163622,0,0,0,0,0,0,4.25781877049702,0,0,-5.9037986965163,0,-3.28766795016752,0,5.69440792810597
"ERR2239763",0,0,0,0,2.33805185549788,0,0,0,0,0,-5.32039950808819,0,0,0,0,0,0,0,0,0,0,4.34707978382998,0,0,0,0,0,0,0,0,0,0,0,0,-0.618153862598548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.29127794778212,0,0,0,0,0,0,0,-2.61641586823342,0,-5.70066062738966,0,-5.53510509996631,-4.53176521750971,0.580563736583485
"ERR2239767",0,0,0,-6.57680237415139,0,-2.5999539279383,0,0,0,0,-2.78144852303377,4.54992579308144,0,0,-0.254148864953178,0,0,0,-4.5032523005274,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.65200912715253,0,4.8176101605319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.64910295237901,0,0,0,0,-4.59341455036457,0,0,0,0,0,0,0,0,4.58838090800117,0,0,0,0,0,-2.62206401209656,0,4.54154808964914
"ERR2239770",0,-3.00140017575156,0,-2.55277192496879,0,0,0,-2.51211642405181,-5.19857759824787,0,-6.0238068854609,4.46558176054178,0,0,4.42153067418135,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35111328098599,0,0,0,0,0,0.433040147320674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.41631856881108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.1851865284529,0,0,0,0,-2.94067646910759,0,5.0934010531166
"ERR2239771",4.68250974227657,0,0,0,0,-5.73552890085695,0,0,0,0,-2.77549876048023,0,0,-2.87433829156687,0,0,-3.07533959013292,0,-0.0316304063497069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8073048694962,0,4.97849995913454,0,0,0,0,0,0,0,0,0,0,0,0,0,5.32664442063826,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.85926276290933,0,0,0,0,0,0,0,0,0,-4.95238837754873,0,-2.57852384959053,0,4.46613431601889
"ERR2239776",0,0,0,0,0,-3.58203117526121,0,0,0,0,0,0,0,0,0,0,0,0,6.20425998984807,0,0,0,0,0,0,0,0,-3.58698438148418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.21283919468662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239780",0,0,0,0,0,0,0,0,0,0,2.12657770413037,-5.49096868218834,0,0,0,0,0,0,0,0,0,0,0,-2.06570888505028,0,0,0,0,0,0,0,0,0,0,4.59980836641356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.57791274255354,0,0,0,0,0,-2.34451501172498,0,0,0,0,0,0,0,0,0,-4.0608191194156,0,-3.53358155630499,0,6.12034278820854
"ERR2239781",0,0,0,0,0,-5.32034560794974,0,0,0,0,-4.94963650429853,0,0,0,0,0,0,0,-1.78275763695696,0,0,0,0,0,0,0,0,0,0,0,0,-2.95854801134857,0,0,-0.100910472402693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.00925572928118,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.1243554722876,0,0,0,0,0,0,0,1.74908555217724,-2.32734716206521,0,0,0,-3.15464496324332,-4.03108353154819,5.46400535617869
"ERR2239784",0,0,0,0,-2.56846182897368,0,0,-3.11264330302392,0,0,0,0,0,0,0,0,0,0,0,-2.11814366039869,0,4.4487063850837,0,0,0,0,0,-5.37480229343598,-5.39125634667644,0,0,0,0,0,0,0,0,0,0,0,3.66873243754045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.26242944657527,-2.52170923181324,0,0,0,0,0,0,0,-3.26841367612543,0,0,0,0,0,-4.36772851141601,0,0,0,-5.66105854720221,0,-2.94839631260088,0,5.10677221427345
"ERR2239786",4.4999751945875,0,0,-2.12978454986563,-2.3035834187983,0,0,0,0,0,-2.20000307729803,0,0,0,3.68889504954248,3.86884560663415,0,0,0,0,0,-3.98992352083187,0,0,0,0,0,0,0,0,0,0,-2.35953721933172,0,3.81051710668807,0,0,0,0,-2.35480239322938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.37803767586135,0,0,0,0,-4.08683834623233,0,0,0,0,0,0,0,0,5.85093288447374,0,0,4.07863738685807,0,0,0,0,0
"ERR2239787",0,0,0,-1.80486263434142,0,0,0,0,0,0,-3.30813319661416,0,0,0,3.12611378336196,0,0,0,0,-2.85864268130267,0,0,0,0,0,0,0,-5.37358512481612,0,0,0,0,0,0,5.72985477474096,0,0,0,0,0,4.95131436470116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84304394115824,0,0,0,0,0,0,0,0,-2.57293405908896,0,0,0,0,0,0,0,0,0,-4.45645251486651,0,-2.7726335623264,0,4.80234220072001
"ERR2239789",0,0,0,-5.02983470412513,0,0,0,-4.04213663964247,0,0,-3.6387373647611,0,0,0,1.30734790314677,0,0,0,0,0,0,0,0,0,0,0,0,-3.26056687702507,0.177210376273985,0,0,0,0,0,6.30247799116552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.15316233206016,0,0,0,0,0,5.6474674924836,0,0,0,0,0,0,0,0,-2.86106739331383,0,0,0,0,0,0,-3.72938655607169,0,0,-4.95551408909821,0,-2.16094024250053,0,3.74285829213112
"ERR2239790",0,0,0,0,-2.81143384883908,0,0,0,0,0,-5.21144891954217,0,0,0,0,0,5.16398612670303,0,0,0,0,4.86954626830821,0,0,0,0,0,0,0,0,0,0,0,0,0.135029246183826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.63368076693044,0,0,0,0,0,0,0,0,0,-4.56166889924049,0,-2.87232414381307,0,4.97501135289101
"ERR2239793",0,0,0,-3.11255741219931,0,-2.65343324008732,0,0,0,0,-4.65956987974635,0,0,0,-5.3911075794043,0,0,0,-4.59588118632335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21878807240269,-2.44124542000647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.4174205247874,0,0,0,0,0,0,0,-2.75407917069025,0,-4.22836110119602,0,0,0,5.91914597976047,0,0,0,4.77020505170267,0,-2.92833877497251,0,-5.07203154002639
"ERR2239796",0,5.2302834844313,0,0,-2.47747550468602,0,0,-2.86632962248331,0,0,-6.00219406429066,0,0,0,0,0,0,0,0,0,0,-4.29111344862353,0,0,0,0,0,0,4.96462853738081,0,0,0,0,0,0.65247566512033,-3.31909471081573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.3507479913703,0,5.74884067426597,0,0,0,0,0,0,0,0.504150272067685,0,-2.91251358577009,0,5.04462150828841
"ERR2239799",0,5.45229400344498,0,0,-2.32865941380009,0,0,0,0,0,-4.87788650778715,0,0,0,0,0,0,0,0,0,0,-4.03335641822532,0,0,0,0,0,-2.4362140739303,0,0,0,0,0,0,-0.231551042327655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.21964655416164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.45890137032939,0,0,0,-5.80215059716133,-4.25894210421124,0.386033898590373
"ERR2239801",0,5.19735612335777,0,0,0,5.75964811960872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.27604707517932,0,0,0,0,0,-2.27713655844682,0,0,0,0,0,0,0,4.72899460508875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.38441799980042,0,0,0,0,-3.60143589424525,0,-3.94411621500242,0,0,0,0,0,0,0,-6.23786994903503,0,-2.57222127925171,0,4.45521794397377
"ERR2239803",4.83205065163494,0,0,0,0,0,0,-2.28554266882863,0,0,-3.14011554213072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95867602527775,0,0,0,0,0,5.4388396606071,-3.01259991211659,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.54940258727751,0,0,0,0,0,0,-2.31022113843752,0,0,0,0,0,0,0,-2.30809610960206,0,5.21797611066347,0,0,0,-4.0014203884934,-4.4156948101122,0,0,-3.99773973058283,0,-3.23780481403375,0,5.60804244289755
"ERR2239804",5.48121263916591,0,0,-2.64134550560617,-2.59956501176718,0,0,0,0,0,-3.48185652610219,0,0,0,4.5749446160536,0,0,0,0,0,0,4.50257867795915,0,0,0,0,0,-2.81564949329854,0,0,0,0,0,0,6.03075240787426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.87684797869863,-5.24460274623264,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0675742804965615,0,0,0,0,0,-2.75584117580502,0,4.77325693408465
"ERR2239808",0,0,0,0,0,-2.77373253097549,0,0,0,0,-5.89061897235097,3.8029403995829,0,0,0,0,0,0,-4.80424567025615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.772815779273452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.23854905620261,0,0,-3.81789550728385,0,0,0,0,0,0,-5.60933150814715,0,-2.33738081398337,0,4.04846232645589
"ERR2239809",0,2.19483017138686,-2.78699285711972,0,0,-2.68492843479132,0,0,-4.49454672220785,0,-5.51841080505382,0,0,0,0,0,0,0,-4.65043246374494,0,0,0,0,0,4.8272132288629,0,0,0,0,0,0,0,0,0,-0.816754833542042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.78973298242228,0,4.83195926510605
"ERR2242031",0,0,0,1.22380075069261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.74911020616102,0,0,0,0,0,3.02954774510816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242034",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242043",0,0,-7.02249302272584,0,0,0,0,0,0,-0.958589685967291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.20423710368109,0,0,0,0,0,-1.66032603970684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20852325541947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242044",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242050",0,0,0,0,0,0,0,0,0,-0.042344983385945,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.36634185388301,0,0,0,0,0,0,-0.171139920469549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36657351143323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242051",0,0,0,0,0,0,0,0,0,4.65253461189372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.96677430706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.40655302684899,0,0,0,0,0,0,2.8502791449165,0,0,0,0,0,0,0,0,0,0
"ERR2242059",0,0,0,0,0,0,-1.31741554346051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6845639917155,2.28183065595457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91775042225229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242060",0,0,0,0,0,0,0,0,0,0,0,0,-2.38670259484787,0,0,0,0,0,0,0,0,0,0,0,0,-4.133890156833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242061",0,0,0,-0.451366552045196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245820150123756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.425772989538554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242063",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.81058681024961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242064",0,0,-3.85949514292666,0,0,0,-1.28054098491618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.68484167911428,0,0,0,0,0,0,0,0,2.21796204704911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242071",0,0,0,1.12044649716301,0,0,0,0,0,-1.44094468380623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0291434123941648,0,-2.30029352345682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98422525494885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242074",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242075",0,0,0,0,0,0,0,0,0,3.87917693354971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.999822498248511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73174336551687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242077",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.81421352577118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14231000241435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242079",0,0,0,0,0,0,0,0,0,1.29916463077173,0,0,-0.971350860654763,0,0,0,0,0,0,0,0,0,0,0,0,1.68242904262981,0,0,0,0,-3.24107621666719,0,-1.64201448756803,0,0,0,0,0,0,0,0,1.44273195986198,0,0,-2.86336035215552,0,0,0,0,0,0,4.95948561031168,0,0,0,0,0,0,0,0,0,2.844052519232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242091",0,0,0,6.31750900045981,0,0,0,0,0,0,0,0,-3.23706467002833,0,0,0,0,0,0,0,0,0,0,0,0,5.60676047587525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242103",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.06534591339711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242104",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242107",0,0,0,0,0,0,0,0,0,-2.20355376005281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.81666706962091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242109",0,0,0,0,0,0,0,0,0,0,0,0,-3.92764560446754,0,0,0,0,0,0,0,0,0,0,0,0,6.80288174106235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242115",0,0,0,3.21371180553441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242129",0,0,0,0,0,0,-0.871863685927953,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.36480032000557,0,0,0,0,0,0,0,0,0,0,0,0,1.51011220130149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242136",0,0,0,0,0,0,-0.527584957712879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913803952067783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242142",0,0,0,0,0,0,0,0,0,0,0,0,1.4879678035747,0,0,0,0,0,0,0,0,0,0,0,0,-6.66705841536278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242152",0,0,-0.952970785009482,0,0,0,0,0,0,0.644103568973885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.65059381776522,0,0,0,0,0,0.296161988244263,0,-0.733117557249714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26979685707729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
