"","46228__216816_310297","40545__28026_28130","328814__820_28116","301301__1118061","384638__28111_328813","53345__316_322095","1680__751585","291644__821_204516","546__818","674529__1318_29382","37734__1351_1352","584__329854_626929","820__28116","571__46503_357276","1282__100886_626932","821__204516","548__562_817","28111__328813","216816__310297","1747__1358_103892","562__817","296__47678_246787","376804__39485_338188","29361__287_582","1735__823_1078764","46503__357276","1304__1582_469613","40520__411489","1351__1352","329854__626929","154046__1354_54291","39486__329_658089","116085__39488_626940","100886__626932","626933__166486_487174","1318__29382","39485__338188","88431__853_40518","293__47770","28025__147802","28125__573_360807","1363__454154","823__1078764","72556__457412","47678__246787","28026__28130","316__322095","291645__387661","310298__39491_46506","303__1623","1286__1681","106649__454155","587__43765","624__469610","1358__103892","287__582","158836__754333","521720__626930","166486__487174","1396__550_45851","569__387090_658081","147207__729_1531","39488__626940","40214__40324","1354__54291","363265__487173","1582__469613","40519__487175","39496__214856","2173__410072","649756__33039_39492","501496__658086","573__360807","853__40518","329__658089","729__1531","328812__165179_239935","39491__46506","550__45851","1689__33038","387090__658081","33039__39492","165179__239935"
"ERR2239637",0,0,0,0,0,0,0,-3.16452234109169,-4.67704096030231,0,0,-2.74961991575944,0,0,0,5.48111347645762,0,0,0,0,0,-2.79736243069586,0,0,0,0,0,0,0,4.7624813955986,0,0,0,0,0,0,0,-3.0723065760994,0,0,0,0,0,0,4.8451738571496,0,0,0,-2.8687677973835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71688838079274,0,0,5.32139108623214,0,0,5.55251649196153,-4.96885158018568,0,0,0,4.70578871402656,0
"ERR2239639",0,0,-5.87237223919314,-4.81444067504014,-2.96989735072415,0,0,-3.24427641020959,-4.48039657754162,0,0,0,0.39919232266157,0,0,5.61925157628017,0,-5.14401310471843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.96851660087251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.14162157582284,0,0,0,0,0,0,0,0,0
"ERR2239640",0,0,-3.14173199706792,0,0,0,0,-5.38420366782233,-4.37463600976548,0,0,0,5.44163944268648,0,0,1.03525138882803,-3.55539167630201,0,0,0,6.15811902416257,-2.49256690663471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.97593655560832,0,0,0,0,0,0,-4.31725252355611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.21173257090272,0,0,5.15447331441513,0,0,0,0,0,0,0,-3.83083318555844,0
"ERR2239642",0,0,-2.65701307802549,0,0,0,0,-3.36046541260272,-4.94424933115061,0,0,0,4.60208164751511,0,0,5.82049683170583,-2.51912060243479,0,0,0,-4.36324487381057,0,-5.76122955366086,0,0,0,0,0,0,0,0,0,0,0,-2.88323256021187,0,-0.138625242771777,-3.26409290591385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99390528432385,0,0,0,0,0,0,0,0,0,0,0,-2.56386307780333,0,0,5.65357475366794,0,0,0,0,0,0,0,4.44074111440529,0
"ERR2239645",0,0,-3.01453076452636,0,0,0,0,0,0,0,0,7.21854291341919,5.22132044513912,-2.72774566305259,0,0,-2.98117982300307,0,0,0,5.16355491994051,0,0,-4.80075291074096,0,-4.72459407853273,0,0,0,0,0,0,0,0,0,0,0,2.06882582318512,0,0,0,0,0,0,0,0,0,0,-2.47584956384397,0,0,0,0,0,0,0.123101186754865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11484645911401,0,0,0,4.28829723647501,0,0,0,0,0
"ERR2239647",0,0,0,-3.76508189709838,0,0,0,0,0,6.22357839410246,0,0,0,0,0,0,-2.40006817287711,0,0,0,4.15704001705216,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.40170245179501,0,0,-4.83184424581935,0,0,-2.14161540626172,0,0,0,0,0,0,0,-3.45370697785721,0,0,0,0,0,0,0,0,0,-4.15987067117169,0,0,0,0,0,0,0,0,0,0,0,-3.10749434389824,0,-3.70938669391757,0.784899659699633,0,0,0,5.98199596010385,0,0,0,5.38233808786466,0
"ERR2239648",0,0,-2.73431380648275,0,5.66915887732209,0,-5.38471204908763,2.29819845145705,0,0,0,0,4.73597043666518,0,0,5.17783968752172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.42882028325957,0,0,-2.56231914966992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.43806695243498,-0.483659546692594,0,0,0,0,0,0,0,0,0
"ERR2239651",4.89983136650856,0,0,0,0,0,0,-2.97035395715735,0,0,0,0,0,0,0,5.14480397025981,0,0,0,0,0,0,-3.21542544890853,0,0,0,0,0,0,0,0,0,0,0,-2.41794416822788,0,5.56928024545954,-3.37497722522375,0,0,-2.3630896276952,0,0,0,0,0,0,0,-5.44773885009265,0,0,0,0,0,0,0,0,0,-4.18800214923555,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.09299129800711,5.84563202847537,0,0,0,0.783083407304251,0,0,0,0,0
"ERR2239662",0,0,-3.72450002125984,0,0,0,0,-3.05513345552506,-5.33220378992097,0,0,0,6.45102326961341,-2.658102480139,0,5.29164636887288,0,0,0,0,0,0,0,0,-1.99610462431466,4.6039685473256,0,0,0,0,0,-1.93570614101338,0,0,0,0,0,0,0,0,0,0,3.45735462653618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.04346032992244,0,0,0,0,0,0,3.69435430522034,0,0,0,0,0,-3.35274138475826,-3.53937711467713,0,0,0,0,0,0,0
"ERR2239668",0,0,-3.44805725436409,0,0,0,0,-3.56072586687,0,0,0,0,-5.97221035196505,0,0,6.16735811324358,-2.07578168352237,0,0,-3.06932302695363,3.59535934128161,0,0,0,0,0,0,0,0,0,0,0,-2.01477461496414,0,0,0,0,-2.33750113551525,0,0,0,0,0,0,0,0,0,0,-2.28823606028734,0,0,0,0,0,-5.31622342752478,0,0,0,0,0,0,1.69603843448857,3.48969199891791,0,0,0,0,0,0,0,0,0,0,-4.04867072946235,0,-4.65527987816504,0,3.96334111612892,0,0,0,0,0
"ERR2239669",0,0,-2.92188822053545,0,0,0,0,0,0,0,0,0,5.06085885200442,-2.69145841976063,0,0,0,0,0,0,0,-2.577018002803,0,0,0,-4.66174272948445,0,0,0,0,0,0,0,0,0,0,0,-6.07824904695095,0,0,0,0,0,0,-4.46352611287448,0,0,0,-2.71720200633671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.79319818915405,0,0,0.861047051299197,0,0,0,4.70633192940327,0,0,0,-4.83796117922419,0
"ERR2239671",0,0,5.01395219399563,0,-2.55726007535511,0,0,0,0,0,0,0,0,-2.57149517657373,0,0,-6.32750869590196,-4.42930437868246,0,0,0.707155300740399,0,0,0,0,-4.453960297244,0,0,0,0,0,0,0,0,-2.84235992573138,0,0,0,0,0,0,0,0,0,0,0,0,-4.3586992344277,0,0,0,0,0,0,0,0,0,0,-4.92311180476445,0,0,0,0,0,0,0,0,0,0,0,-2.90970308324437,0,0,0,0,0,-3.16889901940447,0,0,0,0,-5.03975357511906,-5.48869410566373
"ERR2239674",0,0,0,-4.06682493740903,0,0,0,-2.3831738922326,0,0,0,0,0,0,0,4.12777826461854,-3.71944320424014,0,0,0,6.4422646056107,0,0,0,4.42161249805329,0,0,0,0,0,0,0,0,0,0,0,0,-2.31532530092567,0,0,0,0,0,0,0,0,0,0,-2.29191656744823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.62660388062727,0,0,4.01026105725297,0,0,-2.4201564015242,3.96971594152919,0,0,0,-4.54941137260401,4.19183384970297
"ERR2239675",0,0,-6.49340069017645,0,0,0,-4.95561941789237,0,0,0,0,0,0.988305515373054,-3.30308142906336,0,0,-2.47069922329779,0,0,0,-4.27937658497273,0,0,0,0,-5.72110485667496,0,0,0,0,0,0,0,0,0,0,0,-2.52796808113345,0,0,0,0,0,0,0,0,0,0,-2.71621100100048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37856915643554,0,0,-2.43961984248204,4.70461545781035,0,0,0,0,-4.22554551833207
"ERR2239677",0,0,0,0,0,0,0,-2.24919988879763,5.93859228763786,0,0,0,0,-2.22981751847135,0,3.89572848377576,0,0,0,0,0,0,0,0,0,-3.86215723359953,0,0,0,0,0,0,-2.55953954585261,0,0,0,0,-2.75229416826056,0,0,0,0,0,0,0,0,0,0,-2.31312892609132,0,0,0,0,0,0,0,0,0,0,-2.80508638049158,0,0,-4.43325253739849,0,0,0,0,0,0,0,0,0,0,4.76711333680281,0,0,-2.52999121910187,4.0064568244474,-4.85855213063091,0,0,0,4.38207333418756
"ERR2239681",1.86796382105051,0,0,0,0,0,0,0,0,0,0,0,0,-5.59389140855793,0,0,0,0,-5.11372438479532,0,0,0,0,0,0,-0.0992019052115328,0,0,0,0,0,0,0,0,0,0,0,-2.71108097378604,0,0,0,0,0,0,0,0,0,0,-2.52305122804507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.51550814715538,0,0,4.69572999003072,0,0,-3.28195792581535,4.37005291707311,0,0,0,4.35698791772656,5.68451787581556
"ERR2239685",-2.51489720422511,0,-2.6510054273886,0,0,0,0,0,0,0,0,0,4.5916760913779,0,0,0,-3.16206770711964,0,-4.35592973353081,0,5.47686192570404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.78749326126262,0,0,0,0,0,0,0,0,0,0,-2.62373802375335,0,0,0,0,0,0,0,0,0,0,-2.49016587305734,0,0,0,0,0,5.37243991031788,0,0,0,0,-3.22414955919358,0,0,4.82807995426272,0,0,0,4.54444756289117,-4.31309381140942,0,0,-5.58439084772408,0
"ERR2239686",0,0,-4.93884746933879,-5.58330249607612,-3.01288144794428,0,0,-2.67434996556209,0,0,0,0,0.310319971251475,-2.72390640462016,0,4.63211001757361,0,-5.21846374502117,0,0,0,-5.2999765365761,0,0,0,4.71794428786439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.858911715416294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239688",0,0,-2.63825377928433,0,-3.31389102816912,0,0,0,0,0,0,0,4.56958958898107,-2.87129119588125,0,0,0,-5.73982763153558,0,0,0,-2.73002433273769,-2.35566077965365,0,-2.39508658461112,-4.97322223459152,0,0,0,0,0,0,0,0,-2.67449801408743,0,4.08012415575744,0,0,0,0,0,4.14841165307307,0,-4.72854085020101,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.63236644514149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.38542301701614,0,0,0,0,0,-5.86372467058507
"ERR2239689",0,0,-5.16781648773914,0,0,0,0,-5.15154558608846,0,0,0,0,0.000490785726240958,0,0,-0.000670850247751819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5908680869495,0,0,-2.84683687660936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.48751516230532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9308661111481,0,0,-3.30265412731204,0,0,0,0,0,5.72036474833151
"ERR2239690",0,0,-2.51860836784148,0,0,0,0,-3.17927906306588,0,0,0,-2.45822180851449,4.36235765746956,0,0,5.50667286867008,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25776506862095,0,0,0,0,-2.44432911633826,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.05354840799951,0,0,0,0,0,0,0,0,0,-4.2337022199178,0,0,0,0,0,0,0,0,0,0,0,-3.23047936820802,0,0,0,0,0,-2.56643468660753,-5.28890098602621,0,-4.36925536461392,0,5.5953543985393,-4.44519527151136
"ERR2239699",0,5.50339372857027,-2.48622404106057,0,-0.65988297137969,0,0,0,0,0,0,0,4.30626635811612,-2.83267547737955,0,0,-2.6494764842305,0.46736659514772,0,0,-4.5890278841462,0,0,0,0,4.9063378481758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.62423144024756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.54530218532842,0,0,0,0,0,0,0,0,0,0
"ERR2239700",0,0,-2.00760546796174,0,-2.22368204724706,0,0,-2.66742262094959,0,0,0,0,3.47727467206282,0,0,4.62011150474322,-3.515463798332,3.85153028571068,0,0,6.08896191088009,0,-2.0772488079888,0,0,0,0,0,0,0,0,0,0,0,-2.07708605428287,0,3.59790047539848,-2.21033950222506,0,0,0,0,0,0,0,0,0,0,-2.58289061814885,0,0,0,0,0,0,0,0,0,-3.5976185777107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.82842031983031,0,0,0,4.47369778102679,0,0,0,0,0
"ERR2239703",0,0,-2.7279157064825,0,0,0,0,-2.46774608617773,0,5.2102963066231,0,-2.5217256566362,4.72488860239284,-3.3495529825222,0,4.27426160143908,-3.03742004497146,0,0,0,5.26096584181871,5.64474862307368,0,0,0,-5.80159594837231,0,0,0,4.36775696004388,0,0,0,0,-2.78524103746681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.82417898821836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239704",0,5.25284048721903,-2.85661317781502,0,0,0,4.63017994437576,-2.80747627917189,0,0,0,0,4.94779916154641,-2.66472006867388,0,4.86269155657015,0,0,0,0,0,0,0,0,0,-4.61543054689158,0,0,0,0,0,0,0,0,0,0,0,-2.94345491963546,0,0,0,0,0,0,0,0,0,0,6.09774870026716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09821347059718,0,0,-2.60136910779639,0,0,0,0,0,-4.50570346394347
"ERR2239708",4.57567684664625,0,4.99900934871461,0,0,0,0,0,0,0,0,0,0,-6.08210455863771,0,0,0,0,0,0,0,0,-2.59113225337971,0,0,-1.51219822892702,0,0,0,0,0,0,-2.14585882353193,0,0,0,4.48797271198409,-5.93741437318689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.71673650822729,0,0,0,0,0,0,0,0,0,0,0.356918791578651,0,0,0,0,0,0,0,0,0
"ERR2239711",0,5.10004386977359,4.94341475461725,0,0,0,0,0,5.11035835034357,0,0,0,0,0,-3.01484657870564,0,-2.46802882619213,0,0,0,4.27475132150934,0,0,0,0,0,0,0,0,0,0,0,0,5.22186745134337,0,0,0,-2.94661284168007,0,0,0,0,0,0,0,0,0,0,-2.47448277319698,0,0,0,0,0,0,0,0,0,0,-3.33155636427658,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1036831520248,0,0,-2.25614026302012,4.2859298856311,-5.77042489120649,0,0,0,3.90774956455267
"ERR2239715",0,0,0,4.80580883338562,0,0,0,0,-4.99613450107326,0,0,0,0,0,0,0,0,0,0,0,0,-2.99156140882903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.30185992969222,0,0,0,0,0,0,-5.1815363540542,0,0,0,-3.13992570608606,0,0,0,0,0,0,0,0,-5.12367621428134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.71898915770272,0,0,2.16743091747284,5.43851085493263,0,0,0,0,-4.0789797966946
"ERR2239717",0,0,-2.95456935903015,0,0,0,0,-5.35986764405257,0,0,0,0,5.11746424432644,-2.28272728142387,0,-0.236024932644599,0,0,0,0,0,0,0,0,0,3.95379963124972,0,0,0,0,0,0,0,0,0,0,0,-3.03534223407769,0,0,0,0,0,0,0,0,0,0,-2.53015222901258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.42693981770823,0,0,0,0,-3.07272619125904,0,0,5.25736696778219,0,0,0,4.38235221153344,0,0,0,-5.32211788100827,0
"ERR2239718",0,0,-5.71838118068992,0,0,0,0,-2.88682833318767,0,0,0,0,0.327491132046488,-2.64260887988377,0,5.00013334581042,-5.57973004927799,0,0,0,1.01786822716999,0,0,0,0,4.57713284449138,0,0,0,0,0,0,0,0,0,0,0,-3.20079235380565,0,0,0,0,0,0,0,0,0,0,-5.89188905094125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.54393498126936,0,0,0,0.601845351118445,0,0,0,0,0
"ERR2239725",5.56891292354879,0,0,0,0,0,0,-2.38229944143361,0,0,0,0,0,-6.06314385751326,0,-4.12626367140598,0,0,0,0,0,0,-2.81509116548306,0,0,-0.745248060345273,0,0,0,0,0,0,0,0,0,0,4.87588092655494,-3.4409718700522,0,0,-2.33598482079149,0,0,0,0,0,0,0,-2.80121373354102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.04604439532055,5.9599381063457,0,0,-2.28929299944379,4.85184450935276,0,0,0,0,-3.96517178844839
"ERR2239726",0,0,-2.5689483758101,0,0,0,0,-2.20046979583801,0,0,0,0,4.44954910892463,-2.44438271395153,0,-3.81132548691214,-3.6362521405379,0,0,0,6.29817345654273,0,0,0,0,-4.23379505370715,0,0,0,0,0,0,0,0,0,0,0,-2.38768492871803,0,0,0,0,0,0,0,0,0,0,-4.70815939042585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6821472528588,0,0,4.13559160900609,0,0,0,-0.684712027024153,0,0,0,-4.64561531533273,0
"ERR2239731",0,0,-3.30844986255449,0,0,0,0,-3.01993595018691,0,0,0,0,5.73040325623865,0,0,5.23068250132753,0,0,0,0,0,0,-2.59546758896157,0,0,0,0,0,0,0,0,0,-2.26093148627214,0,-2.77464625491974,0,4.49548173347973,-3.32145505881688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.80582828655169,0,0,0,-3.91604820665556,0,0,0,0,4.30782698027245,0,0,-2.91022966577115,0,0,5.75292891692752,0,0,0,0,0,0,0,5.04066564280982,0
"ERR2239732",0,0,-2.54583504986429,0,0,0,5.19810909185383,-2.55533913459417,0,0,0,0,4.40951565405459,0,0,4.42597721168618,-3.04317645991337,0,0,0,5.27093624496754,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.55801017628882,0,0,-2.78350487120921,0,0,0,0,0,0,0,0,0,0,-2.79671722139824,0,0,0,0,0,0,0,0,0,-4.43060359161046,0,0,0,0,0,0,0,0,0,0,0,-3.12928509298824,0,0,4.82117186004982,0,0,0,4.84405632186461,0,0,0,-5.42008077242352,0
"ERR2239734",0,0,4.59305074361063,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.76127928980922,0,0,0,2.05975496839284,-2.56253399917814,0,0,-2.31936616058831,0,0,0,0,0,0,0,0,0,-2.94407047701239,0,0,-2.59666342164853,0,0,0,0,4.01726003149491,0,4.4384390826992,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.099279647249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4975529764509,0,0,-2.9295335984253,0,0,0,0,0,-5.07410103495269
"ERR2239735",0,0,-5.49826199847035,0,-2.14524266389242,0,0,0,5.89223669596284,0,0,0,0.182261917455047,0,0,0,-3.52450940198805,-3.71566928842608,0,0,6.10462935599751,4.25481237083089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.27185216860736,0,0,0,0,0,0,0,0,0,0,-2.56995556019315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93496338331349,0,0,0,4.45129360344866,0,0,0,0,0
"ERR2239736",0,0,-2.46256570649095,0,0,0,0,-5.38945129227072,0,0,0,0,4.26528892061908,-2.40483343818393,0,0.707717988872229,0,0,0,0,0,0,0,0,0,4.16529369867512,0,0,0,0,0,0,0,0,-2.76839127222336,0,0,-3.39774508630833,0,0,-2.37534572737245,0,0,0,0,0,0,0,-5.97257023168156,0,0,0,0,0,0,0,0,0,4.79499433872111,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.11421948535073,5.88506712065352,0,0,0,0.757411302695573,0,0,0,0,0
"ERR2239737",0,0,2.13347260664513,0,0,0,0,0,0,0,0,0,5.64445757205844,-2.90381526936685,0,0,0,0,0,0,0,0,0,0,0,-5.02955558233769,0,0,0,0,0,0,0,0,0,0,0,-5.11253357669471,0,0,0,0,0,0,0,0,0,0,-6.00963200765406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.07939866954085,0,0,-0.0260575715465739,0,0,0,-0.217835807106011,0,0,0,-5.33367495240476,0
"ERR2239738",0,0,3.90355177174212,0,-2.15235355754496,0,0,-2.28010037039967,0,0,0,0,0,0,0,3.94924968788885,-3.63241838583905,-3.7279857175195,0,0,6.29153319862057,0,-2.01684174493778,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4932723730581,-2.66438271249741,0,0,0,0,0,0,0,0,0,0,-2.5280977907876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.88519004678264,0,0,4.6148462288537,0,0,0,4.37879382014676,0,0,0,-3.26524494295068,0
"ERR2239739",0,0,-3.28700160959078,0,0,0,4.25017096953563,-2.82268456880359,0,0,0,0,5.6932537923719,0,0,4.88903308690847,0,0,0,0,0,0,0,0,0,0,-2.40611307311409,0,0,0,0,0,-3.19007972868834,0,0,0,0,-5.27421933188763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.52538017028375,0,0,0,4.1675100913893,0,0,0,0,0,0,-0.79657208279316,0,0,0,0,0,0,0,0,0
"ERR2239741",0,0,0,0,4.64548296136834,0,4.21254913102921,0,0,0,0,0,0,-2.8302287592783,0,0,0,0,0,0,0,-2.25109984823247,-2.34713923569501,0,4.63546709424588,-4.90210000811264,0,0,0,0,0,0,0,0,0,0,4.06536440866214,-2.77851593593493,0,0,0,0,0,0,3.89901931004922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.81253077067908,0,0,-3.65984041386333,0,0,0,0,0,6.33902954440519
"ERR2239742",0,0,-2.15709317553341,0,0,0,0,0.474025820510623,0,0,0,0,3.73619497668396,0,0,5.25267768292929,-6.0499719301634,0,0,0,2.30123028445201,0,0,-3.16543162549154,0,0,0,0,0,0,0,0,0,0,-1.76444207200461,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.50121844961414,0,0,0,0,0,0,5.48268840323669,0,0,3.0561033157241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33223743556035,0,0,0,0,0
"ERR2239743",0,0,-5.37315769754069,0,0,0,0,-3.35156695556265,0,5.09302629238018,0,0,-0.271783516112673,-2.84715319274932,0,5.80508425200345,0,0,0,0,0,0,0,0,-3.27143237512969,-4.93141398677376,0,0,0,0,0,0,0,0,0,0,0,-2.90530068202148,0,0,0,0,5.66628708725035,0,0,0,0,0,-2.80383944130377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.03212839252571,0,0,0,-4.85639236860366,0,0,0,0,0
"ERR2239746",0,-2.2772428619789,-3.37754691641984,0,-2.80666454252203,0,0,0,0,0,0,0,5.85008286418675,-2.76184127125831,0,0,0,4.86128558745022,0,0,0,0,0,0,-2.20557737893824,-4.78364940426001,0,0,0,0,0,0,0,0,0,0,0,-2.78199231373989,0,0,0,0,3.82017208034563,0,0,3.94430033812101,0,0,-2.52337220709187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.81855203366358,0,0,-3.20919263956666,4.37060886909034,0,0,0,0,-5.55848470300554
"ERR2239750",0,0,0,0,0,0,0,-2.98470879223432,0,0,0,-2.96701812894229,0,-2.81786940340334,0,5.16966727394738,-2.67484683735508,0,0,0,4.63297062476392,0,0,0,-2.80236574796981,-4.88069297578839,0,0,0,5.13902614630599,0,0,0,0,0,0,0,-5.53251021071771,0,0,0,0,4.85383985687448,0,0,0,0,0,-2.95171652962593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.577410858702077,0,0,0,-5.11252299885299,0,0,0,0,0
"ERR2239754",0,0,0,-4.46435029730265,0,0,0,0,-5.32720789971148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21768723515747,0,0,0,0,0,0,0,0,0,-2.64206921163949,0,0,0,0,0,0,0,0,0,0,-2.69779969457547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.57619811167304,0,0,-2.56786997974099,4.67272613964851,0,0,0,0,-4.44768127214225
"ERR2239755",0,0,0,3.31431021172396,0,0,0,0,3.67369823397278,0,0,0,0,-2.20293761315569,0,0,-3.74948312020597,0,0,0,6.49429526631862,0,0,0,0,-3.81559987189017,0,0,0,0,0,0,0,0,0,0,0,-2.65412923397166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.26642590500402,0,0,0,0,0,0,0,0,0,0,0,0,4.59708668309277,0,0,-4.4720971450033,0,0,0,3.92556481905725,0,0.9985589545644
"ERR2239759",0,4.69740487936689,-2.94651517341211,0,-2.4898881909969,0,0,-2.86724489473104,0,0,0,-2.36484020371524,5.10351398562239,0,0,4.96621383541664,0,-4.3126128519724,0,0,0,0,0,0,0,0,0,0,0,4.09602338461632,0,0,0,0,-2.41810390392677,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.89583212559306,0,0,0,0,0,0,0,0,0,4.18827881958183,0,0,0,0,0,0,0,0,0,0,0,-2.27804678303209,0,0,0,0,0,0,5.01572837171736,0,0,0,-3.94569277023042,0
"ERR2239760",0,0,-2.57766446786248,0,0,0,0,0,0,0,0,0,-4.4646458232028,-3.03781444683931,0,0,0,0,0,0,0,0,0,0,0,-5.26164896589243,0,0,0,0,0,0,0,0,0,0,0,-5.70861879119413,0,0,-2.38076417048036,0,0,0,0,0,0,0,-6.13110917600813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.12360450411156,1.04615031339214,0,0,-2.78192612327774,0.625652943710413,0,0,0,0,4.81843738842016
"ERR2239761",0,0,-2.94204077620811,0,-3.05154059343368,0,0,-2.51146373932446,0,0,0,0,5.09576410233182,-2.73331226667271,0,4.34998279787688,0,5.28542334918602,0,0,0,0,0,0,0,-4.73423571882839,0,0,0,0,0,0,0,0,0,0,0,-3.28766741939748,0,0,0,0,0,0,0,0,0,0,-3.40855923590501,-4.13179508296392,0,0,0,0,0,0,0,0,0,-2.45825228253705,0,0,0,0,0,4.34694161348995,0,0,0,0,0,0,0,5.69440700878529,0,0,0,5.90379777719562,-4.25781785117634,0,0,0,0
"ERR2239762",0,0,-2.5158946494289,0,0,0,0,-6.15456031016156,0,0,0,0,4.35765735930154,0,0,0.00911272257400885,2.22410131706937,0,0,0,5.72234995672013,-2.74527492011684,0,0,0,0,0,0,0,0,0,0,0,0,-2.66565438490738,0,0,0,0,0,0,0,0,0,-4.75495564238695,0,0,0,-2.79638391809566,0,0,0,0,0,0,0,0,0,-4.61704883007835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.84347902361022,0,0,0,0,0
