"","820__39492","39485__546_357276","818__310297","328814__28117_301301","33039__751585","33043__218538","296__116085_371601","817__28116_239935","1747__204516","1118061__562_821","74426__328813_338188","1282__550_571","546__357276","28117__301301","1283__28111","562__821","28116__239935","376804__363265_487174","1680__246787","40214__147802","28130__47770","1260__100886_487173","29382__626933","40324__46228","291645__545_54291","322095__1078764","291644__384638","214856__387090","328813__338188","1304__1363","1735__40545_329854","39488__40518_46503","1286__469613_626940","550__571","363265__487174","40520__1358_88431","454155__287_387661","166486__39491_46506","154046__853_47678","1270__573_310298","1689__658089","1354__28025","116085__371601","158836__454154","1408__552398","39496__43765","328812__626930","28026__29361","2173__626929","1590__626932","1582__487175","1318__53345","40519__749535","197__410072","103892__501496","76759__303_674529","411489__754333","545__54291","147207__329_1531","40518__46503","261299__33038_216816","100886__487173","40545__329854","1358__88431","569__1351_1352","624__45851_102862","729__1681","853__47678","573__310298","303__674529","469613__626940","582__584_165179","329__1531","287__387661","28125__823_360807","45851__102862","39491__46506","33038__216816","584__165179","1351__1352","823__360807"
"ERR2239717",-0.204653636681826,0,0,-2.86916307753897,0,0,0,0,-4.75979446665456,-2.61179955821248,0,0,0,4.96953622549818,0,-4.52376953400996,0,-2.55589516082523,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.28272754680897,0,0,4.42694027736872,0,0,-2.53015249439769,-3.0353424994628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.95380009091021,0,0,0,0,0,0,0,5.25736742744268,0,0,0,0,0,0,0,0,4.38235267119393,0,0,0,0
"ERR2239718",5.11600939668406,0,0,0,0,0,0,2.22741177598411,0,-5.97052713607496,0,0,0,0,0,0.340988736708715,4.78851826463757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.64260914526888,0,0,0,0,0,-5.89188958171147,-3.20079261919076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.57713330415187,0,0,0,0,0,0,0,5.54393544092985,0,0,0,0,0,0,0,0,0.601845351118445,0,0,0,0
"ERR2239724",4.54046022610306,0,0,-2.75614216435343,0,0,0,-2.35763089322569,-4.79606929865407,-6.2496750284049,0,0,0,4.773778261543,0,0.993057246634126,4.08353649256089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.58828548372577,-2.88777622298125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.00177513909287,0,0,0,0,0,0,0,0,-0.971926516520278,0,0,0,0
"ERR2239726",-0.196066206408103,-2.44438297933663,0,-2.10086404415172,0,0,0,0,-3.81132594657263,-3.63625240592301,0,0,-4.23379551336764,3.63880326426541,0,6.29817391620322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.70815992119607,-2.38768519410313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13559206866658,0,0,0,0,0,0,0,0,-0.684712027024153,0,0,0,0
"ERR2239730",3.97730286821604,0,0,-2.58750847442284,3.58083307727327,0,0,4.57579301767989,0,-6.25975655437707,0,0,0,4.48169614271539,-4.85075961337215,2.0649798976383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.80049171999993,-2.75830027139629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.77751621258939,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239731",5.73040371589914,5.19093570869335,0,-2.5009841317184,5.04066610247031,0,0,0,0,-3.01993621557202,0,0,0,4.3318315850598,0,-5.23068296098802,0,-2.77464652030485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.26093175165725,0,-4.80582874621218,0,0,0,-3.32145532420199,0,0,0,0,0,0,0,0,0,0,0,0,0,4.30782743993294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75292937658801,0,0,-3.91604866631605,0,0,0,0,0,0,0,0,0,0
"ERR2239732",-1.01056511836893,0,0,-2.87242719766714,0,0,0,0,0,-5.59851612527775,0,0,0,4.97518984740218,0,0.844959033281361,0,-2.55801044167393,5.19810955151432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.43060405127095,0,0,-2.79671748678335,-2.78350513659432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82117231971031,0,0,0,0,0,0,0,0,4.8440567815251,0,0,0,0
"ERR2239734",0,0,0,1.66233991411362,0,0,0,1.64254587130276,0,-3.47523995302285,0,0,0,5.07614097830212,0,6.01929216712886,-5.07410149461318,-2.9440707423975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.09928010690949,0,0,0,-5.15919795159689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0591138937516984,0,0,0,0,0,0,-2.31936642597342,0,0,0,0,0,4.0172604911554
"ERR2239735",4.85276598572593,-3.40188470792824,0,-2.08752884375553,0,0,4.25481290160111,-2.69651678106744,0,-3.52450966737316,-2.14524292927753,0,5.89223715562333,3.61570601965008,0,6.104629815658,4.67050406827088,0,0,0,0,0,0,0,0,0,0,0,3.71566974808657,0,0,0,0,0,0,0,0,-2.56995582557825,-2.27185243399247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93496384297398,0,0,0,0,0,0,0,0,4.45129406310915,0,0,0,0
"ERR2239736",4.26528938027957,0,0,0,0,0,0,0,-4.31354319678969,-2.89902649721333,0,0,0,0,0,-5.02126118566192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.40483370356904,0,0,0,0,0,-0.435787687234832,-3.39774535169344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.16529415833561,0,0,0,0,0,0,0,5.88506758031401,0,0,0,0,0,0,-2.37534599275756,0,0.757411302695573,0,0,0,-4.11421994501122
"ERR2239737",0.310782619653678,-2.90381553475196,0,2.27181851486413,0,0,0,0,0,0,0,0,-5.02955604199818,5.40483634932486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.56378922670588,0,0,0,0,0,-6.00963253842427,-2.54874488075904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44061320055231,0,0,0,0,0,0,0,4.41455562900574,0,0,0,0,0,0,0,0,-0.217835807106011,0,0,0,0
"ERR2239738",-3.26524540261117,4.03368402064577,0,1.43761116740593,0,0,0,0,0,-5.91251928700894,-2.15235382293007,0,0,4.27113533447837,0,2.34228351073173,0,0,0,0,0,0,0,0,0,0,0,0,3.72798617717999,0,0,0,0,0,0,0,0,-2.52809805617271,-2.66438297788252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.61484668851419,0,0,0,0,0,0,0,0,4.37879427980725,0,0,0,0
"ERR2239739",5.69325425203239,0,0,-3.08926436753416,0,0,0,0,0,-2.8226848341887,5.09629501876422,0,0,5.3507628425813,0,-4.88903354656896,0,0,4.25017142919612,0,0,0,0,0,0,0,0,0,0,0,0,-2.86706048454371,-3.19007999407345,0,0,0,0,0,-2.40715937811414,0,0,0,0,0,0,0,0,0,0,0,4.16751055104979,0,0,0,0,0,0,0,0,4.96589442760274,0,0,0,0,0,0,0,4.16932234480958,0,0,-5.52538062994424,0,0,0,0,0,0,0,0,0,0
"ERR2239742",3.73619543634445,0,0,-1.72864870170615,0,0,0,4.72135653673793,0,-6.72192933215533,0,0,0,2.99410737979303,0,1.13736684300099,0,0,0,0,0,0,0,0,0,0,3.0368577037371,0,0,0,0,0,0,0,0,0,-3.16543189087665,1.0276659597802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.48268886289718,0,0,4.33223789522084,0,0,0,0
"ERR2239743",4.51739976621429,-2.84715345813443,0,-2.84759459780306,0,0,0,-2.76503625724993,0,-3.35156722094776,0,0,-4.93141444643426,4.93217852275357,0,-5.80508471166394,4.78918328232696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.80383970668887,-2.90530094740658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5465134115752,0,0,0,0,0,0,0,0,0,0,0,5.0321288521862,0,-4.4106906110038,0,0,0,0,-3.2714326405148,0,-4.85639282826415,0,0,0,5.66628754691084
"ERR2239746",5.85008332384724,-2.76184153664342,0,0,0,-5.27121376188486,0,-3.20919290495177,0,0,0,0,-4.7836498639205,0,-4.86128604711071,0,-5.55848516266603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.52337247247698,-2.78199257912499,0,0,0,0,0,0,0,0,3.9443007977815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.81855249332407,0,0,0,0,0,0,-2.20557764432335,0,4.37060932875083,0,0,0,3.82017254000612
"ERR2239747",5.18805622127952,5.61016754888146,4.74273813401332,0,0,0,0,-2.07896153221152,0,-6.81959091998927,0,0,0,0,0,0.83280590783105,3.60086700077159,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.84775927019656,0,0,0,0,0,0,0,-2.65998639674752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.93246374370571,0,0,0,0,4.60723158660877,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239750",0,-2.81786966878845,0,-2.95211147594871,0,0,0,0,0,-5.65955616035961,0,0,-4.88069343544888,5.11320706595032,0,-0.536696649183458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9670183943274,-2.59957121339163,0,0,0,0,0,-2.95171679501104,-2.93293952809629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.50258941948778,0,0,-5.13902660596648,0,0,0,0,5.08000027818986,0,0,0,0,0,0,-2.80236601335492,0,-5.11252345851348,0,0,0,4.85384031653497
"ERR2239755",0,-4.32394880823155,0,-3.91057663486759,0,0,0,-1.94778969727703,0,-3.74948338559108,0,0,-0.141901637917386,0.144696075713486,0,6.49429572597911,-3.37367071814301,0,0,0,0,0,0,0,0,0,0,-3.92556527871774,0,0,0,0,0,0,0,0,0,0,-2.65412949935676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59708714275326,0,0,0,-2.52430797849649,0,0,0,0,0,0,-4.37222967270741,0,0
"ERR2239756",4.4082351363335,0,0,2.28931554910059,-5.78957069665957,0,-2.76625473197594,0,0,-3.1083417039617,0,0,0,4.86360014173442,0,-5.38380575854688,0,-2.77296682248746,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.50348352253435,0,0,-4.80291942425111,0,0,-2.59644217883294,0,0,0,0,-4.79129374246016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.336160656941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.49716977265349,0,0,0,0
"ERR2239759",1.15782121539197,0,0,-3.57426571499578,0,0,0,0,0,-2.86724516011615,-2.48988845638201,0,0,6.19080981812418,0,-4.96621429507713,0,0,0,0,0,0,0,0,0,0,0,0,4.31261331163289,0,-4.7135431741689,0,0,0,0,0,0,1.9403759476456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0279514272236224,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01572883137785,0,0,0,0
"ERR2239760",0,-3.03781471222442,0,-2.52060141608824,0,0,0,-2.57766473324758,0,0,0,0,-5.26164942555292,4.36580971829489,0,0,4.46464628286329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.55231207845729,0,0,0,0,0,-6.13110970677835,-3.15630724350705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.42073419665975,0,0,0,0,0,0,0,5.46688451005189,0,0,0,-2.78192638866285,0,0,-2.38076443586547,0,0.625652943710413,0,-4.81843784808065,0,-4.12360496377205
"ERR2239761",5.09576456199231,-2.73331253205782,0,0,0,0,0,0,0,-2.51146400470957,0,0,-4.73423617848888,0,-5.28542380884651,-4.34998325753737,0,-2.50970817608512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34694207315044,0,0,-3.40855950129011,-3.28766768478259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.45825254792216,0,5.69440746844578,0,0,0,0,0,0,0,4.25781831083683,5.90379823685611,0,0,0,0
"ERR2239763",4.29852374132714,0,0,-2.8386451381451,0,0,0,0,0,0,0,0,0,4.91667760392569,0,0,0,3.24297679253662,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.50978741799809,0,0,-4.5032593012357,0,0,-3.29127768239719,-2.93514659939733,-2.42391950405552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34707932416979,0,0,0,0,0,0,0,5.08382303781918,-4.19835173448131,0,0,-2.61641560284848,0,0,0,0,5.70066016772947,0,-4.53176475784952,0,0
"ERR2239767",-1.0051422036296,-2.59995366255336,4.54992533342125,0,0,0,0,-3.21503446389328,0,-2.69641731913744,0,0,-4.50325184086721,0,0,-4.67033179515471,5.56860303954813,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.65200886176759,0,0,0,0,0,0,0,-5.27116643370571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59341409070438,0,0,0,0,-0.0468328183520224,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239770",5.43328940430091,0,4.46558130088159,-5.39901141319964,0,0,0,-4.96908996301,-5.19857713858768,-3.29496005971142,0,0,0,0.649136435654435,0,-5.70703823233036,0.236344145728452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.94067620372266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09340059345641,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239771",4.80730440983601,-2.87689509685383,0,0,0,4.97849949947435,0,0,0,-2.91328328370681,0,0,-4.98292847579662,0,-5.32664396097807,-5.04595466422128,0,0,-4.95129806944692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.56271049232589,-2.57852358420559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46613385635869,0,0,0,0,0,0,0,0,0.269878635272157,0,0,0,0
"ERR2239775",5.15685560438967,0,0,-2.88410454499858,0,0,0,-3.39605143639002,0,-2.97575200196418,0,0,0,4.99541560627786,0,-5.15415365812676,5.88213363294478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4653860320771,0,0,0,0,0,-2.75157310739155,-5.89429410470936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.27017386782818,0,0,0,0,0,0,0,-0.146881490866703,0,0,0,0,0,0,-2.65075475259495,0,-4.76586442274234,0,0,0,4.59124190989912
"ERR2239780",4.59980790675337,0,-5.49096822252815,0,0,0,0,0,0,-6.03645471256139,0,0,0,0,0,-0.00761204666140574,0,0,4.7710620312625,0,0,0,0,0,0,0,0,0,0,0,-2.39113888596503,0,0,0,0,0,0,-2.34451474634004,-3.53358129092005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.06570861966535,0,-4.14157403844508,0,0,0,0,6.12034232854835,0,0,0,0,0,0,0,0,4.06081865975541,-3.57791228289335,0,0,0
"ERR2239781",4.2360552563598,-3.17481033938842,0,-2.5039483309672,0,0,0,-2.49971009206305,0,0,0,0,-5.49893281221572,4.33696572876249,0,0,-4.32962488364588,0,-3.71617517525876,0,0,0,0,0,0,0,-5.12435501262741,0,0,0,0,0,0,0,0,0,0,0,-3.15464469785839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.50954510644826,0,5.4640048965185,0,0,0,-2.32734689668028,0,0,0,6.07871043582312,0,0,-4.031083071888,0,0
"ERR2239784",0,0,0,0,0,0,0,4.23628679002751,0,-3.37401007523202,-5.43561192856547,0,0,0,0,-5.84395687555115,0,0,0,0,0,0,0,0,0,0,0,0,-1.36775574352965,0,0,-2.56846156358875,0,0,0,0,0,1.77500452211611,-2.94839604721594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44870592542351,0,0,0,0,0,0,0,5.10677175461326,0,0,0,0,0,0,-3.05183287173963,0,5.66105808754202,0,0,0,-5.28592959006187
"ERR2239787",5.72985431508077,0,0,0,0,0,0,3.91242246287899,0,-5.66257180013075,-3.21883325480114,0,0,0,0,-1.82590518158475,3.12611332370176,0,0,0,0,0,0,0,0,0,0,0,5.57518273840787,0,0,0,0,0,0,0,0,-2.57293379370403,-2.77263329694146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.80234174105982,0,0,0,0,0,0,-2.15475133924512,0,4.45645205520632,0,0,0,-3.73213879724963
"ERR2239789",2.60018731212996,0,0,-2.07222428365879,0,0,0,-5.045477985256,0,0,-5.23047843685395,0,0,-3.58919774397505,0,0,1.28025202611065,0,0,0,0,0,0,0,0,0,0,0,2.23547966512235,0,0,0,0,0,0,0,0,-2.8610671279289,-2.16093997711559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.74285783247093,0,0,0,0,0,0,0,0,4.95551362943802,0,0,0,0
"ERR2239790",4.58076131828021,0,0,-2.5667446085698,0,0,-5.12373074369545,0,0,-2.96314447331864,0,0,0,4.44573207209638,0,-5.1323167779548,0,0,0,0,4.54585601574744,0,0,0,0,0,0,0,0,0,0,-2.81143358345415,0,0,0,0,0,-2.63368050154551,-2.87232387842813,0,0,0,-0.0697234493268999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.86954580864801,0,0,0,0,0,0,0,4.97501089323082,0,0,0,0,0,0,0,0,4.5616684395803,0,0,0,0
"ERR2239792",5.38831192250041,0.978640666978524,0,0,0,0,0,-2.49178196296375,0,0,-2.24975405923878,0,-6.34551227053994,0,0,0,4.31589296123693,-2.74965077923391,-5.40077537463565,0,0,0,0,0,0,0,0,0,3.89668833513588,0,0,-2.21397851466033,0,0,-4.76253485270448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.83472327425758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.37858493929527,0,0,0,0,0,4.11982996497753
"ERR2239796",5.52428991101986,5.23028295366143,0,-5.67907262341032,4.88595836614889,-5.74884021460578,0,0,0,0,0,0,0,-0.0928138318210888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.47747523930108,0,0,0,0,0,-2.52983808265506,-2.91251332038516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.29111298896334,0,0,0,0,0,0,0,5.04462104862822,0,0,0,0,0,0,0,0,4.3818080940812,0,0,0,0
"ERR2239799",4.10859765169701,5.45229347267511,0,-2.50578601681815,0,0,0,0,0,-3.51605594825671,-2.43621380854537,0,0,4.34014869402467,0,6.0899875446354,0,-2.789636645562,0,0,0,0,0,0,0,0,0,0,4.21964609450145,0,0,-2.32865914841516,0,0,-4.83179240476939,0,0,0,-3.01251342082947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.03335595856513,0,0,0,0,0,0,0,5.21782630335976,0,0,0,-2.45890110494446,0,0,0,0,0,0,-4.25894164455105,0,0
"ERR2239801",0,5.1973555925879,0,4.55427258612377,0,0,0,0,0,-2.53786866683882,0,0,0,0,0,-4.39571747390193,0,0,0,0,0,0,0,-4.98800112878024,0,0,0,0,0,0,0,0,0,0,0,2.99179542118133,0,-3.60143562886032,-2.57222101386677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.27604661551913,0,0,5.38441754014023,4.45521748431358,0,0,0,0,0,0,0,0,6.23786948937484,0,0,0,0
"ERR2239803",5.43883920094691,0,0,-2.28554240344369,0,-5.21797565100328,0,-2.54940232189258,0,-3.40381326089593,0,0,0,-3.95867556561756,0,-5.89557750734846,-4.41569435045201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.47743957718635,-3.23780454864882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.60804198323736,0,0,0,0,0,0,0,0,-0.834310921052112,0,0,0,0
"ERR2239804",6.03075194821407,0,0,0,0,0,0,-2.64134524022124,0,-2.86906784096271,0,0,0,0,0,-4.96937127090936,4.57494415639341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.59956474638225,0,0,0,0,0,2.11903691717468,-5.35863500363398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.50257821829896,0,0,0,0,0,0,0,0.26508486333783,0,0,0,0,0,0,-2.8156492279136,0,-5.48121217950572,0,0,0,-4.87684751903844
"ERR2239805",4.50016957973238,-2.51736082264988,0,0,0,0,0,-2.50249216413115,0,-3.42582226313732,0,0,-4.36019684581298,0,0,-5.93369821745443,4.33444357381815,0,0,0,4.91869738846496,0,0,0,0,5.45267463424228,0,0,0,0,0,0,0,0,0,0,0,-3.29400716983601,-2.69640031467271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.67030234255785,0,0,0,0,0,0,-3.0791759366328,0,5.70538777865213,0,0,0,5.3332891676915
"ERR2239809",4.37070606926393,2.10482923116266,0,-2.99498194864569,0,0,0,0,-4.49454626254766,-6.54702582649168,0,-2.78699259173478,-4.65043200408475,5.18746090280598,0,0.24489022155508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82721276920271,0,0,0,0,-2.78973271703735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83195880544585,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2241994",0,0,0,0,0,0,0,0,0,-3.77095582451227,0,0,0,0,0,6.53148708115304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395761935626187,0,0,0,0,0,-0.642435580314978,0,0,0,0,0,0,0,-0.0685479780206361,0,0,0,0,0,0,1.11273106569554,0
"ERR2242031",0,0,0,0,0,0,0,0,0,-3.70818607907955,0,0,0,0,0,6.4227666928854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.611900109960333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.05984207960828,0
"ERR2242043",0,0,0,0,0,0,0,0,0,-2.10858169441315,0,-3.16361293798809,0,0,0,3.65217062663324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.47953834407762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.68377544775871,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20852272464822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242044",0,0,0,0,0,0,0,0,0,-3.50849517362047,0,0,0,0,0,6.07689189882085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242046",0,0,0,0,0,0,0,0,0,-3.62339698046087,0,0,0,0,0,6.27590766614988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.31855791638785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.74791091904368,0,0,-2.14198123439966,0,0,0,0,0,0,3.71002032683931,0,0
"ERR2242048",0,0,0,0,0,0,0,0,0,-3.66432264597884,0,-1.69396393806466,0,0,0,6.34679299816058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93403160691745,0,0,0,0,0,-1.25327766626998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17074059397095,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242050",0,0,0,0,0,0,0,0,0,-3.91238114762604,0,-2.17366039361722,0,0,2.36657305177215,6.77644292626293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.76489024014518,0,0,0,0,0,-2.14542904573409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.07838574002172,0,0,0,3.71599211124546,0,0,0,0,0,0,0,0,0,0,3.59986969944426,0
"ERR2242051",0,-1.9667740416742,0,0,0,0,0,0,0,-3.70737893331405,0,-2.32626704056106,3.40655256718731,0,0,6.42136867541044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.02921270622465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85027868525482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242055",0,0,0,0,0,0,0,0,0,-3.61888209985923,0,0,0,0,0,6.26808766355774,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04945402289059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47240691395326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242059",0,-1.68456372632953,0,0,0,0,0,0,0,-3.83656971146052,0,0,2.91774996259031,0,0,6.64513366702949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.31741527807454,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28183019629258,0,0,0,0,0,0,0,0
"ERR2242060",0,0,0,0,0,0,0,0,0,-3.69693795948085,0,0,0,0,0,6.40328437825084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.38670232946173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13388969717071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242061",0,0.245820415509725,0,0,0,0,0,0,0,-3.69431260258604,0,0,-0.425773449200538,0,0,6.39873712672102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225683541408567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.390895360151714,0
"ERR2242063",0,0,0,0,0,0,0,0,0,-1.42827958081169,0,7.86418772570156,0,0,0,2.47385280137902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
