"","820__39485","216816__363265","573__33038_166486","39492__46506_204516","28117__328814","29361__28116_1118061","33038__166486","853__40518","218538__47678_487174","52226__487173","626930__469588_626929","674529__821_39491","214856__626940_751585","33039__33043","46506__204516","457394__823_246787","850__437898","654__548_729","28116__1118061","46228__387090","29466__818_46503","154046__208479_239935","821__39491","47678__487174","546__1304","329854__310297_328813","626940__751585","411489__310298_360807","487175__626932","39486__39488","823__246787","548__729","1308__97478","1535__454154","550__658089","39777__658081","905__88431","469610__28026_40545","469588__626929","1685__28111_371601","410072__457412_469592","47770__74426","818__46503","1352__562_357276","291644__28118_338188","208479__239935","310297__328813","40519__454155","310298__360807","33945__1624_301301","28111__371601","28026__40545","28118__338188","562__357276","491921__1680_165179","457412__469592","1624__301301","1680__165179"
"SRR5091583",-4.23939153769311,0,0,0,4.84468767147488,-2.49986108775025,0,4.44007095309104,-2.7124495007424,0,0,-2.53100290904795,0,0,0,0,0,0,4.32988641584783,0,0,0,4.38382563257568,4.69810034825067,0,-5.12354706302877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425835784270117,0,0,0,0,0,0,0,-3.59821915925091,0,0,-6.23229840059034
"SRR5091584",-5.00806348954072,0,-3.36745010854294,-4.97719903747779,0,0,-5.83259467994971,5.75101794156588,0,0,0,-2.47235905194084,0,0,0.597806824995056,0,0,0,0,0,0,0,4.28225149251435,0,0,-2.5363456573615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.61196365896467,0,0,4.3930795441068,0,0,0,0,0,0,-1.27828916515636,0,0,0,0
"SRR5091585",0,0,0,-6.04391959914417,-0.158072208359627,0,0,5.43009669642602,0,0,0,-2.77165371893882,4.80358765021353,0,0.7338122843721,0,0,0,0,0,-2.43160061759012,0,4.80064506218927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.21165581338195,0,0,0,0,0,0,0,0,0,0,0,-2.69533139837299,0,0,4.66845092521769
"SRR5091586",-3.68722940878462,-3.60713958375767,-2.09022806258532,0,0,0,-3.62038120380404,5.59522196518809,0,0,0,-3.06167745708559,-2.97366759386872,0,0,0,0,0,0,0,0,0,-5.30298091206052,0,0,0,5.15054335740172,-2.20970948401534,0,0,0,0,0,0,0,0,-3.60900497032547,0,0,0,0,0,0,0,0,0,0,0,-3.82732909628138,0,0,0,0,0,-3.55827816439324,0,0,-6.16311856819201
"SRR5091587",4.45817017984019,5.17551474830582,0,-2.91280627404519,0,1.34989113053306,0,0,0,0,0,0,0,0,-5.04512845925166,0,0,0,5.33174890492966,0,-2.78238289263811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.38591156088235,0,0,4.81922853615967,-6.28409261933952,0,0,0,0,0,0,-4.13252004581419,0,0,-1.56893174172074,0,0,0,0
"SRR5091588",5.30938027480386,0,0,-2.61357309063767,0.542739383790981,-2.88900926428987,0,4.80963151842402,0,0,0,-2.9112911759046,0,0,4.52684138227926,0,0,0,-5.00391082928724,0,0,0,-5.0425042322937,0,0,0,0,-2.8112440140983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.92486971769884,0,0,0,0,4.86921746489214,0,0,0,0,-5.06602295657403,0,0,0,0
"SRR5091589",0,0,0,-3.32520241916269,5.21963478274159,0,0,0.573752765930457,0,0,0,-4.77412547320449,0,0,5.75941953544072,0,0,0,0,0,0,0,-0.307917682449851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.33063026620544,0,0,0,-3.02286175181428,0,0,0,0,0,0,0,-5.235750138399,0,-2.29086121673714,-4.0367700347256,0,-3.96788802047778
"SRR5091590",0,-4.99553534117492,0,0,0,0,0,5.12790804153017,0,0,0,-2.61959834887384,-2.3743061601806,0,0,0,0,0,0,0,0,0,-4.53727743567302,0,0,0,4.11241890215657,-1.97842054347915,0,0,0,0,0,0,0,0,0,-2.62991118365638,0,0,-1.96018186855843,-3.74059840638485,0,0,0,0,0,0,-3.42672490004392,0,0,-4.55513978948646,0,0,-3.74897478924856,3.39513458841851,0,-6.49341481127333
"SRR5091591",0,0,0,-6.62847328655737,4.90682166799015,0,0,0.692694877507047,-2.77220278889481,0,0,-2.5692287012222,0,0,0.537645235213697,0,0,0,0,0,0,0,-4.45003464678104,4.80159607924995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34217157423412,0,0,0,0,0,0,0,-4.60794241543006,0,0,0,0,0
"SRR5091592",0,0,5.57021788938438,0,0,-2.77004182214465,0,0,-2.71641946568506,0,0,-2.28371832804872,0,0,0,0,0,2.56744932348937,4.79785317504521,0,-2.46701943374159,0,3.95551617435663,4.70497652923563,5.24458468895582,0,0,0,0,0,0,3.95468201631525,0,0,0,0,0,0,0,0,0,0,4.27300300250024,-3.1906788305786,0,0,0,0,0,0,0,0,0,5.52641784519659,0,0,0,0
"SRR5091593",-3.62945619856572,0,1.077703016774,0,0,0,-3.73060141674915,5.7784192735167,0,0,0,-2.47392659237918,0,0,0,0,0,0,0,0,0,0,4.28496655219648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.13757774813881,0,-1.74254354790921,0,0,0,0,0,0,0,0,0,-3.01817395938008,-3.75323084165565,0,0,-6.50078651028209
"SRR5091594",0,0,0,-3.62436313180239,4.92999298768782,0,0,4.89058182600641,-2.44865096460988,0,-2.67221575572727,0,0,0,6.2775810893612,0,0,0,0,0,-5.00744825078771,0,0,4.24118788070686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6284134577057,0,0,0,0.190498055281825,0,-2.38989224201782,0,0,0,0,0,0,0,-4.13941478778955,0,0,0,0,0
"SRR5091595",0,0,0,0,4.96154623833633,0,0,5.61748639861082,-5.06451097708888,0,0,-5.18268788239588,0,0,0,0,0,0,0,0,0,0,0.04506238193019,-0.156338017496512,0,-2.97012268256494,0,-3.10469070748529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.61739726676822,0,5.14440339091525,0,5.37748204715148,0,0,0,4.53346504963447,0,0,0,0,0
"SRR5091596",-0.641985920245951,0,-3.07092354354895,-2.86266003806444,0,0,-5.31899560358623,4.6755162852685,0,0,0,-2.99889742488485,0,-5.31977778516879,4.95827263072467,0,0,0,0,0,0,0,-5.19424270658803,0,0,-2.90715708164032,0,-2.45915808441451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0353437709847,0,-4.25938674604969,0,0,0,0,0,0,0,0,0
"SRR5091597",0,5.16174676055302,0,-2.66208530456343,0,0,0,5.4737485313611,0,0,0,-2.50054990340104,0,0,-4.61086700158633,0,0,0,0,0,0,0,-4.33107947955205,0,0,-3.11976554196172,0,-2.6652506857151,0,0,0,0,0,0,0,0,0,-3.08260134961241,0,0,0,0,0,-2.76657763234234,0,0,5.40359242638036,0,4.61634960256634,0,0,-5.33922215700909,0,4.79185302230054,0,0,0,0
"SRR5091598",-4.86995850457856,0,0,-2.59723947203761,5.01741408757005,-2.84541303046276,0,4.91142430081223,0,0,0,-5.64886967722949,0,0,4.49855072499251,0,0,0,4.92839993728003,0,0,0,-0.0886126881283928,0,0,-3.47722941461713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.58424773133562,0,6.02273801568986,0,0,0,0,0,-4.47604837001789,0,0,0,0,0
"SRR5091599",-4.42757130428195,0,0,0,5.64411239512603,0,0,4.68753402345521,-2.89080728528471,0,0,0,-2.89512718539732,0,0,0,0,0,0,0,0,0,0,5.00702509300338,0,-2.73749229037486,-5.01450737948203,-3.14340753585017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.43709511564279,0,4.74147573225735,0,5.44454156098737,0,0,0,4.22117256317125,0,-2.80539359090551,0,0,-4.85908423467644
"SRR5091600",0,0,0,-2.64373372219161,3.79395819975386,0,0,4.83164200659691,0,0,0,-4.88053468347287,0,0,4.57908112851905,0,0,0,0,0,-2.70689301202523,0,-0.366122472259084,0,0,-3.24632627593915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.68847622748086,0,0,0,5.62280204787247,0,0,0,0,0,0,0,-3.21521689379935,0,0,-5.56891901741425
"SRR5091601",0,0,0,0,0,-4.88606783648462,0,0,0,0,0,0,0,0,0,-2.60003534156071,0,0,2.51048473833978,0,-3.10520331527349,-5.08630009475426,0,0,0,0,0,0,0,0,4.50339331305785,0,0,0,0,0,0,0,0,0,0,0,5.378369909885,-3.00867238563532,0,-3.08587328924442,0,0,0,0,0,0,0,5.21117343524983,0,0,0,0
"SRR5091602",0,0,0,0,3.92705979195478,0,0,5.94231780673985,-2.40471231262724,0,0,-3.11783185787073,0,0,0,0,0,0,0,-1.423845386114,0,0,-5.40024318728897,4.16508390305683,0,-2.91526844127079,0,-2.98569408745853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.04939305798314,-4.11334215140589,-5.17137385533617,0,0,0,0,0,0,0,0,0
"SRR5091603",-4.52591896025532,-6.04267988600984,-2.81069299971815,-2.83861434456413,0,0,-4.86826307999001,5.29690568466882,0,0,0,0,-2.72319652262027,0,4.9166242678789,0,0,0,0,-4.16564634858475,0,0,0,0,0,0,-4.71671473617319,-2.52940990623281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.38106647076326,0,0,0,0,0,-2.32383811742219,0,0,4.02500568794044
"SRR5091604",2.20104023886236,0,0,0,0,-3.28080426009893,0,-4.30667937687024,-2.57009506075392,0,0,-2.23704561444598,0,0,0,0,0,0,5.68251966817976,0,-2.12693022759656,0,-3.87467666306958,4.45153522550761,0,-2.8851071479006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68395121835128,0,-2.17160149045876,0,-4.99715216544397,0,0,0,0,0,-3.76132411526688,0,0,0,0,0
"SRR5091605",0,4.48581364342801,-5.25113574885439,-2.95760837901086,0,-2.81468160664967,-0.250320630327459,5.24473503081406,-2.73922313388055,0,0,-3.20494425285298,0,0,5.12272798133825,0,0,0,4.87517154984682,0,0,0,5.55112628136723,4.74447364114915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.67284767659037,0,0,0,0,0,0,0,0,0,4.62950797674694,0,0,0,0
"SRR5091606",0,0,0,-5.84341657317073,0,0,0,4.31583355280508,3.94080180939471,0,0,-2.11748751094323,0,0,-0.200841579579055,0,0,0,0,0,0,0,3.66759595334624,0,0,-3.62360050615827,0,-3.3293869028715,4.06702008849661,0,0,0,0,0,0,0,0,3.98571118808868,0,0,0,0,0,0,0,0,6.27626018299842,0,5.76666727382783,0,0,0,0,0,0,0,0,0
"SRR5091607",0,0,-2.47630822354582,0,4.46386449348698,0,-4.28909165838199,4.64287007303474,0,0,0,-2.91502513142145,0,0,0,0,0,0,0,0,-2.16184597087073,0,-5.04897163296209,0,0,0,0,-2.66693207516347,0,0,0,0,0,4.18871974313562,0,0,0,0,0,0,0,0,3.74442705968618,0,0,0,0,0,-4.61926185451822,0,0,0,0,0,-3.67347150490928,0,0,-6.36263928665938
"SRR5091608",0,0,0,0,4.44544084692089,0,0,4.01123431745239,0,0,0,0,0,0,0,0,0,0,0,0,-4.25373850362951,0,0,0,0,-2.45145235034858,0,-2.37340495980035,0,0,0,0,0,-3.87585531819858,0,0,0,0,0,0,0,0,-0.578513047676352,0,0,0,4.24604002313789,0,4.11085797731018,0,0,0,0,0,-3.71950472850943,0,0,-6.44237116877101
"SRR5091609",0,5.36979129184015,-2.37347435357949,-2.58157446801326,4.1828991077435,0,4.11097817086138,5.90342278272826,0,0,0,-2.50051968039157,0,0,4.47141814212157,0,0,0,0,0,0,0,4.33102713176409,0,0,-3.2285713425604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.81142687892731,0,0,5.59204960117547,0,0,0,0,0,0,4.8695341960669,-2.58615800132356,0,0,4.47935705469318
"SRR5091610",-5.59768220221367,0,0,-6.15818829576066,0,0,0,4.69250090036147,0,0,0,-2.42897028568716,0,0,-0.0547104936842907,0,0,0,0,0,0,0,-4.20709994488525,0,0,-2.87801127372097,0,-3.20330172592908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.52685866309304,0,4.98486175084074,0,5.54828134128224,0,0,0,-4.37664758802271,0,-2.49841368077827,0,0,-4.32737943343314
"SRR5091611",0,0,0,-5.96828444992324,4.63334490321116,-2.29191370799115,0,0,0,0,0,0,0,0,1.76049709901625,0,0,0,3.96971098880426,0,-5.88105831402762,-2.67269451883807,0,0,0,-3.26714871445249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373616384201196,-2.44036207838651,0,4.62924269973839,5.65886756931506,0,0,0,0,0,0,-4.22683110862982,0,0,0,0
"SRR5091612",0,0,0,0,0.662176101317909,0,0,5.31542068495176,-2.70716887198742,0,0,-2.64294651470488,0,0,0,0,0,0,0,0,0,-2.74932618307762,-4.57771764515594,-4.68895403095114,0,-2.48935161189917,0,-2.73616309976548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.76197263566985,4.31168346971284,0,4.73917350658896,0,0,0,0,0,-2.82882146728715,0,0,-4.89966250688288
"SRR5091613",0,-4.64019810744995,0,0,0,0,0,4.32357335870064,0,0,0,-4.73051797934575,-2.53956326239691,0,0,0,0,0,0,0,0,-1.93335386281269,-0.656183410036174,0,0,0,4.39865259950682,0,0,0,0,0,0,0,0,0,0,-2.58163078573499,0,0,0,0,0,0,0,-3.34866711940113,0,0,0,0,0,-4.47151568727696,0,0,-5.98649018586883,0,0,-2.66109869843218
"SRR5091614",0,0,0,0,4.36366601240449,0,0,4.84711404486981,0,0,0,-2.47021470987256,0,0,0,0,0,0,0,0,0,0,-4.27853738310328,0,0,-5.04551406528603,0,-2.71244868325584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.33756935728259,0,0,0.608576601983314,0,4.69809893232242,-2.31447248439497,0,0,0,-4.04878889302958,-3.63782683498773,0,4.00878393569226,-6.30090090733624
"SRR5091615",4.31065560200513,0,4.62944321431592,-5.98254582837646,5.50358935241067,0,0,5.44374785930665,0,0,0,-2.81664397480002,0,0,1.51442359531642,0,0,0,0,0,-2.32190848415332,0,4.87857047118639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.52274738225404,0,0,0,0,4.02166346507878,0,0,0,0,0,0,0,0,4.36952664072539,0,0,0,0,0,0
"SRR5091616",4.93812067137992,0,0,0,4.94777523636955,-2.78801057717462,0,0,-2.90966807621531,0,0,-2.85208002435181,0,0,0,-3.2677805755159,0,0,4.82897597170588,0,-5.80375823267863,0,4.93994750942961,5.03969294116612,0,0,0,-2.79807053169834,0,0,-5.65996198478021,0,0,0,0,0,0,0,0,0,0,0,0.536091162819174,0,0,0,0,0,-4.84640032406279,0,0,0,0,0,0,0,0,0
"SRR5091617",-4.94794332149806,0,0,5.91498624013806,0.368746494606837,0,0,5.18254790426446,0,0,0,-5.17923313626753,0,0,0,0,0,0,0,0,0,0,0.0449551147954378,0,0,-3.04436012954448,0,-3.11393373635563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.272986420908,0,5.39349144277074,0,0,0,0,0,0,0,0,0
"SRR5091618",0.075517635400028,0,0,0,5.05006475027213,-2.22186189264875,0,5.46175728216116,0,0,0,0,0,0,0,0,0,0,-3.84837768546878,-5.26464159545661,0,0,0,0,0,-3.4339439917016,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.13205395876006,0,0,0,0,0,0,5.94776546397304,0,0,0,3.69282578105079,0,0,0,0,0,0,0
"SRR5091619",5.19254189928517,0,0,-3.04659469492486,0.776700181370821,-2.58817466090196,0,1.3840182850478,0,0,0,-2.88627299938649,0,0,5.27685680167966,0,0,0,-4.48285001154454,0,0,0,-4.99917147945162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5942998697254,0,0,0,0,0,0,0,0,0,0,0,0,0,4.49345918443372,0,0,0,0,0,0
"SRR5091620",5.68341997087013,0,-2.73564519294924,0,0,0,-4.73827646566964,5.13235431878573,0,0,0,0,0,0,0,0,0,0,0,0,-2.9893164688594,0,0,0,0,0,0,-2.82637366948331,0,0,0,0,0,0,0,0,0,-2.60422447375457,0,-3.06596403956509,0,0,5.17764800396687,0,0,0,0,0,-4.89542279671999,-2.40983776363538,5.31040549070586,-4.51064910285724,0,0,-2.45556963587398,0,-4.17396144461464,4.25317137085714
