"","46506__218538","100886__165179_310298","167__363265","165179__310298","552396__626931","1343__328813_487173","371601__821_387090","457395__28111_40545","1624__33043_39490","328813__487173","387661__239935_751585","658089__573_39486","1304__28116_1118060","821__387090","239935__751585","28111__40545","33043__39490","471189__204516_301301","360807__626940","1226323__823_39488","28116__1118060","454155__562_310297","261299__820_28117","1584__384638","214856__1308_47678","33038__454154","158847__40518_166486","573__39486","28118__817_147207","204516__301301","658082__1735_457412","823__39488","1308__47678","820__28117","571__40520_246787","487175__33039_329854","562__310297","1352__1623_46503","40518__166486","817__147207","1735__457412","29348__410072_411489","1531__469588","1351__39491_487174","40520__246787","901__853_39492","33039__329854","1161942__216816_357276","1623__46503","376805__39485_88431","39491__487174","410072__411489","1683__1680_2173","853__39492","216816__357276","39485__88431","376804__45851_74426","1680__2173","45851__74426"
"ERR1297835",0,0,0,0,0,0,0,0,-2.62054755829978,0,0,0,0,0,0,0,-4.53892151462579,0,0,0,0,0,-2.52345255625012,0,0,0,-5.06247203231358,0,0,0,0,0,0,4.37074803791477,-2.47246226680504,0,0,0,0.0147779983624625,0,0,0,0,-3.52660364803928,-4.28243026590324,-3.12324598079906,0,-2.37525796313908,0,0,6.10825669656179,0,0,5.40962072327926,4.11406747323946,0,-2.38609353585097,0,-4.13283523570556
"ERR1297836",0,-2.57776711130989,0,4.46482360686879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.90354694143938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.92742226001474,0,-2.57762496575272,0,-2.61987433173053,0,0,2.08688610702937,5.07044408955365,4.4645774035417,-4.53775545200283,-5.32136778722887,5.73972372786431,0.027883529474693
"ERR1297837",-6.11747980524356,-3.12439497213701,0,5.41161083465404,0,0,0,0,0,0,-2.73996326934643,0,0,0,-4.74575559338054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.38374673514311,0,0,0,0,0,0,0,0,0,4.12877045764429,-2.24923919864863,0,-2.792243603933,0,-3.06034760058526,0,0,0,0,4.83630778912118,3.89579657043493,2.2858615153116,5.30067753303517,0,0,0,4.20926738674794,0
"ERR1297838",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.41637409261665,0,-3.15632722969082,0,0,0,0,0,0,-2.54175878135675,0,0,4.18528269850518,-5.46691912713763,0,-2.77046393672013,0,-3.466420433829,0,0,4.40245534989425,-2.88831775764351,0,-2.50044107001968,6.00401631178678,4.79858429893656,-2.92052420954477,0,5.00271310464197,-4.33089097460597,0,5.05849631566648,0
"ERR1297839",4.6257663273034,-2.59901380859797,0,-4.50162396606477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.86466844271994,0,0,0,-2.72516245773278,0,0,0,0,0,0,-0.278044328234816,0,0,0,0,4.72011983567245,0,0,0,0,-3.39043848869289,0,-3.11882289215382,0,-2.4273655730077,0,0,5.87241172235312,0,-2.80161780419301,5.40195970901932,4.20432050099288,0,0,4.85254438025185,0
"ERR1297840",0,0,0,0,0,0,0,0,0,0,-2.63014410501117,0,0,0,4.55554322110711,0,0,0,-4.49785454038892,0,0,0,0,0,0,0,0,0,0,0,-5.25219182324371,0,0,0,-2.50394633172587,-2.83976982986186,0,0,0,0,0.166407961190105,0,0,0,4.33696226597491,-2.94400790337717,4.91862562712196,0,0,-2.56629576411192,0,0,-2.88519048200096,5.09917126653358,0,4.44495465069064,0,4.99729650433981,0
"ERR1297841",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.00262200687267,-2.53043181372703,0,0,0,-2.57181165736444,0,0,0,0,0,0,-4.38283646646388,-2.31365190457066,0,5.2006938718279,0,4.45450845805313,0,0,-4.87353075247555,0,-2.65095212444848,4.00736264974489,0,0,0,0,-2.44853458864457,4.59158376797742,-0.251301281578183,0,0,0,4.24098631162215,0,0,0
"ERR1297842",0,0,0,0,0,0,0,0,0,0,-3.20506918302021,0,0,0,5.55134266676428,0,0,0,0,0,0,0,-2.47752520072497,0,0,0,0,0,0,0,-2.32122836911514,0,0,-4.29119952468794,0,-2.4661986930259,0,-2.20508566619516,0,0,4.02048547127767,0,0,0,0,-2.79057414172783,4.27158143788082,-2.31616499558942,3.81932040889188,0,0,0,-3.38871702284103,4.83341619576052,4.01171545107342,0,-2.87109487605447,5.86943005603421,-4.972882198677
"ERR1297844",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.03732048945138,0,0,0,0,0,0,-5.61203728639013,0,0,0,-2.77200067174738,-5.26079340659977,0,0,0,0,0,0,1.59163758667073,0,-4.80124600208153,-2.44277068444022,0,-3.34315985786917,0,0,0,0,0,-2.69493019159547,5.79052273165416,4.23100293669026,-2.33547429694912,0,0,-4.66775601469469,-2.66813222082608,4.04516014208708,-4.62134056778236
"ERR1297845",0,-2.46393155269023,0,4.26765463563154,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.44011605221959,0,0,0,0,0,0,0,0,-3.04167202858838,0,0,4.22640497880871,-2.28206764138046,0,0,0,0,-2.29424485078306,0,0,5.26833049347617,0,-3.95265710117982,0,0,-3.54409665172106,0,-2.8548420279426,3.97374864655954,0,0,-2.31787911463351,6.13855546771561,0,0,4.94473143997955,0,-4.01468439234801,-2.36077845736878,0,-4.0889882335768
"ERR1297847",4.2592136889011,0,0,0,0,-2.60298784333217,0,0,0,4.50850719613546,0,0,0,0,0,0,0,-2.343746427824,0,0,0,0,-2.40370503068442,0,0,0,-2.62472696306087,0,0,-4.05948789304923,0,0,0,4.16333923955433,-2.58889393794188,0,0,0,4.54616045601739,0,0,0,0,-3.62014997916297,-4.48409583592241,-2.48859968312272,0,0,0,0,6.27028369492967,0,0,4.31038109086836,0,0,0,0,0
"ERR1297848",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.04098898165501,0,0,0,5.07114954726072,0,0,-2.85183006020419,0,0,0,-2.70404268428107,-5.26714742148362,0,0,0,0,0,0,4.93951455882586,0,-4.68353931500974,0,0,-3.05352730811284,0,0,0,0,0,-2.69439310304659,5.28886443995047,0,-3.06710383282987,0,0,-4.66682575003986,-3.04664161492976,5.31237967055058,-5.27693806951205
"ERR1297849",0,0,0,0,0,0,-2.4428260698584,-2.40450184380481,0,0,0,0,0,4.23109886704855,0,-4.16471936036297,0,-2.6647366477042,0,0,0,-2.88066241362159,-3.06380192432073,0,0,0,-2.50208936353836,0,0,4.61545926261445,0,0,0,-5.3066605972508,0,0,4.98945365984658,0,4.33374590272612,0,0,-2.44129625560485,0,-2.48520494496377,0,0,0,0,0,0,4.30450123189866,4.22844915103526,0,0,0,0,0,0,0
"ERR1297851",0,0,0,0,0,0,-2.62653798509701,0,0,0,0,0,0,4.5492972381976,0,0,0,-2.70405186345366,0,-2.67034047192429,0,0,-2.64332491250134,0,0,0,-5.82739666414752,0,0,4.68355521380304,-2.62576339395489,-4.62516537088032,0,-4.57837304936488,0,0,0,0,-0.234259365089175,0,-4.54795560698437,0,0,-2.8116986653062,0,-2.6255470134681,0,0,0,0,4.87000494388393,0,0,4.54758082498748,0,0,0,0,0
"ERR1297852",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.04391038719711,0,0,0,0,0,0,-5.60343703965119,0,0,0,-2.77144992441625,-5.27220744431205,0,0,0,0,0,0,1.61339295793045,0,-4.80029207972187,-2.45237060273714,0,-3.34082332643867,0,0,0,0,0,-2.70088451189515,5.78647574050304,4.24763048292904,-2.31811113004421,0,0,-4.67806919997827,-2.64324356769234,4.01508625482748,-4.57823215602275
"ERR321067",-4.69365781309695,0,0,0,0,0,-2.66126163132923,0,0,0,-2.56606065362737,0,0,4.60944035769587,-4.44454742738601,0,0,0,0,0,0,0,-2.96842775066213,0,0,0,-2.71568465423767,0,0,0,0,0,0,5.14146768274421,0,0,0,0,4.70370379847476,0,0,0,0,0,0,-2.95197355762071,0,0,0,-2.45588595946546,0,0,0,5.11296818439892,0,4.25371925938922,0,0,0
"ERR321068",0,0,0,0,0,5.98006865806696,-3.03860214757881,0,5.28561890951969,0,0,0,5.21538699769045,5.26301330359441,0,0,0,0,0,0,0,0,-2.82636897790727,0,0,0,-2.87207803909423,0,0,0,0,0,0,4.8954146706719,0,-2.81279147223728,0,0,4.974585087014,0,0,0,0,0,0,0,-4.87189774101144,0,0,-3.01865202174521,0,0,0,0,0,5.22845867203322,0,0,0
"ERR321069",0,0,0,0,0,0,-3.05758751294277,0,0,0,0,0,5.15065344706739,5.29589692100503,0,0,0,0,0,0,0,0,-3.20764869001529,0,0,0,-3.03697729494681,0,0,0,0,0,0,5.55581050393824,-2.43186660858857,-2.52011936635986,0,0,5.26019897628097,0,0,0,0,0,-4.21211652330561,0,-4.36497478367356,0,0,-2.69473473557926,0,0,0,0,0,4.66741747494395,0,0,0
"ERR321076",0,-3.36859975925056,0,5.83458593338626,0,0,-2.52168372073418,-2.37355719509611,0,0,0,0,0,4.36768432493092,0,4.11112165657714,0,0,-3.98540468870057,0,0,0,0,0,0,0,-2.5695267691987,0,0,0,0,0,0,0,0,0,0,0,4.45055091566046,0,0,0,0,0,0,0,0,-2.58699315552166,0,-2.35207171374064,0,0,0,0,-4.48080358419645,4.07390771124439,-3.49317849133386,0,6.05036262689705
"ERR321077",0,-3.43863450928744,0,5.95588967874552,0,0,-2.46964043119562,-2.42380195156169,0,0,0,0,0,4.27754270325713,0,4.19814812758945,0,0,-0.362558297955439,0,0,0,0,0,0,0,-2.52392892158476,0,0,0,0,0,0,0,0,0,0,0,4.37157312687734,0,0,0,0,0,0,0,0,-2.6018061212797,0,-2.35608349240046,0,0,0,0,-4.50646039350015,4.08085631571192,-3.43614108417599,0,5.95157093976762
"ERR321078",0,-3.43790923537257,0,5.95463346747555,0,0,-2.52322780965055,-2.403419330385,0,0,0,0,0,4.37035876538549,0,4.16284439211999,0,0,-0.28404903897243,0,0,0,0,0,0,0,-2.52447080860938,0,0,0,0,0,0,0,0,0,0,0,4.37251170273593,0,0,0,0,0,0,0,0,-2.60038115818577,0,-2.34561791119785,0,0,0,0,-4.50399228502256,4.06272939733826,-3.41818772175839,0,5.92047480389364
"ERR321079",0,-3.46081958044904,0,5.99431534916694,0,0,-2.45394117017171,-2.39030279392806,0,0,0,0,0,4.25035078552242,0,4.14012588455723,0,0,-0.410499738254817,0,0,0,0,0,0,0,-2.56640917697088,0,0,0,0,0,0,0,0,0,0,0,4.44515108752458,0,0,0,0,0,0,0,0,-2.5531568939547,0,-2.28467266445676,0,0,0,0,-4.42219746002429,3.95716913350286,-3.41622688802066,0,5.91707854023469
"ERR321089",0,0,0,0,0,0,-5.37696871698215,0,0,0,-2.682787916072,0,0,0.16698169588496,4.64672497656853,0,0,0,0,0,0,0,-5.47728287030851,0,0,0,-2.77832004456804,0,0,0,0,0,0,-0.20650242979902,-2.85144407299787,0,0,0,-4.81219147687887,0,0,0,0,-2.57989450786998,-4.93884600937345,-2.97902861555218,0,0,0,0,-4.46850836579871,0,0,5.15982891933794,0,0,0,0,0
"ERR321090",0,0,0,0,0,0,-2.98057148868999,0,0,0,0,0,0,5.16250125400227,0,0,0,0,0,0,0,0,-2.47547220744911,0,-2.45582618699222,0,-2.86032293738257,0,0,0,-2.46821250030674,0,-4.25361573042866,4.28764363602655,-2.94683760645177,-2.66652899659949,0,-2.45149166072468,-4.95422465360126,0,4.27506945440788,0,0,0,-5.10407245602913,0,4.61856370196598,0,-4.24610811070655,0,0,0,-3.22885962636899,0,0,0,0,-5.59254892337895,0
"ERR321091",0,0,0,0,0,0,-2.47294438020144,0,0,0,0,0,0,4.28326531080082,0,0,0,0,0,0,0,0,-2.52922068024849,0,-2.40612691022324,0,-2.87610793074028,0,0,0,0,0,-4.16753405796537,4.3807387217443,-3.22600210216199,0,0,-2.06888773759902,-4.98156506409396,0,0,0,0,-2.33804695592199,-5.58759954626857,0,0,0,-3.58341867667774,0,-4.04961611813864,0,-3.36986086613579,0,0,0,0,-5.83677023458525,0
"ERR321092",0,0,0,0,0,0,0,0,0,0,-2.70584700846778,0,0,0,4.68666449617445,0,0,0,0,0,0,0,-2.80412014822855,0,0,0,-2.90745322874074,0,4.76348975199222,0,0,0,0,-4.85687856725943,-3.16014017525043,0,0,0,5.03585671280914,0,0,0,0,-2.53628941145752,-5.47352334257336,-2.6108374361293,0,-2.76962411291082,0,0,-4.39298212334339,0,0,4.5221030896788,-4.79712968142942,0,0,0,0
"ERR321093",0,5.62095641691171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.99940464308963,0,0,0,0,0,0,0,-3.28857314285031,0,0,0,5.19512123428923,0,0,0,0,-2.32770712636806,-5.6959757678232,0,0,-3.04674976399274,0,-4.98146909775014,-4.03170700800964,0,-2.50093406137688,0,-5.27712538918391,0.868630303828042,0,-4.33174486068433,0
"ERR321094",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.20611820470128,0,0,0,0,0,0,0,-3.48872948322976,0,0,0,5.55315962561413,0,0,0,0,0,-6.04265671881745,0,0,-2.92020357749837,0,0,0,0,0,0,-5.05794096467157,0,0,0,0
"ERR321095",0,5.48797193896124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.98764463285465,0,0,0,0,0,0,0,-3.31402399502539,0,0,0,5.17475229906472,0,0,0,0,-2.43899951644673,-5.74005793688637,0,0,-2.97606929453182,0,-4.92754810513563,-4.22447108212166,0,-2.50483495696542,0,-5.15470322497477,0.842258687512769,0,-4.33850141003871,0
"ERR321096",0,5.58220479519517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.02870184699577,0,0,0,0,0,0,0,-3.33168385839166,0,0,0,5.24586547997438,0,0,0,0,-2.40503161125169,-5.77064571749147,0,0,-2.96416365313145,0,-5.13662425207935,-4.16563694449717,0,-2.54753924502718,0,-5.13408204917265,0.582077166649581,0,-4.41246740666273,0
"ERR321097",0,4.51342203898329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.08186059027767,0,0,0,0,0,0,0,-3.31985190891081,0,0,0,5.33793912420513,0,0,0,0,-4.86642668678281,-5.75015217983805,0,0,-2.88905938511216,0,-4.59811975987449,-0.567919224501531,0,0,0,-5.00399764109797,0.0623452656776877,0,0,0
"ERR321098",0,4.34261036012448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.07299701735475,0,0,0,0,0,0,0,-3.29707940412674,0,0,0,5.32258696556604,0,0,0,0,-4.73799912706791,-5.71070904453644,0,0,-2.84739838981723,0,-4.53623023765618,-0.487049974705808,0,0,0,-4.93183868055325,0.111405335074202,0,0,0
"ERR321101",0,0,0,0,0,-2.79340308342026,-2.46952335673031,-2.64067189958418,0,4.83831606650346,0,0,0,-4.27733992433493,0,4.57377789619922,0,0,0,0,0,-3.28484246289132,-5.47770465693252,0,0,4.43661364729787,0,0,0,0,0,0,0,-0.527103345973163,0,0,5.68951404058745,0,0,0,0,0,0,-2.62300660069772,0,-2.80996286563156,0,0,0,0,-4.54318070099698,0,0,4.8669984506557,0,0,0,0,0
"ERR321102",0,0,0,0,0,0,-2.96517510138141,-2.77105354895443,0,0,0,0,0,5.1358339289308,0,4.79960553728312,0,0,0,0,0,-3.19812798089196,-5.37687469554787,0,0,4.75224719054806,0,0,0,0,0,0,0,0.69523048847456,0,0,5.53932015201254,0,0,0,0,0,0,-2.639968602429,0,0,0,0,0,-2.66542242842838,-4.57255974979364,0,0,0,0,4.61664706967158,0,0,0
"ERR321103",0,0,0,0,0,0,-2.71646304837469,-2.17522392999838,0,0,0,0,0,4.70505201666839,0,3.76759836459683,0,0,0,0,0,-3.34820572429556,-1.7709448156877,0,0,3.90651480100199,0,0,0,0,0,0,0,3.0673663981718,0,0,5.79926242867287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR321106",0,0,0,0,0,0,-3.27648133280243,0,0,0,5.64884127059315,0,0,5.67503213846479,0,0,0,0,0,0,0,0,-5.55240805232784,0,0,0,0,0,0,0,0,0,0,0.105308605888196,-2.55215092098439,0,0,0,0,0,0,0,0,-2.67580403510845,-4.42045506372868,-2.7112790323933,0,0,0,0,-4.63462853990565,0,0,-4.69607303760138,0,0,0,0,0
"ERR321107",0,0,0,0,0,0,-3.37496642209354,0,0,0,5.69089554111692,0,0,5.84561331690496,0,0,0,0,0,0,0,0,-3.15862748935423,0,0,0,0,0,0,0,0,0,0,5.47090329374524,-2.62810990984199,0,0,0,0,0,0,0,0,-2.56587925701183,-4.55201989172159,-2.50653468548275,0,0,0,-2.57154160836542,-4.44423323923158,0,0,-4.3414454261898,0,4.4540407194663,0,0,0
"ERR321108",0,0,0,0,0,0,-3.43948941766954,0,0,0,5.2388183917232,0,0,5.95737042349913,0,0,0,0,0,0,0,0,-3.26997071153745,0,0,0,0,0,0,0,0,0,0,5.66375541164502,0,0,0,0,0,0,0,0,0,-2.09453163890325,0,0,0,0,0,0,-3.62783521664094,0,0,0,0,0,0,0,0
"ERR321115",-4.61376074983762,0,0,0,0,0,0,0,0,0,0,0,-2.82802607371767,0,0,0,0,0,0,-2.86347984443818,4.89828484480854,0,-2.42169108004369,0,0,-3.98471382492438,0,0,-2.28858623620507,0,0,4.95969257701636,0,4.19449199087202,0,0,0,-2.78159665496898,0,3.96394763861001,0,0,0,0,0,0,0,-3.62747400581398,-4.81786673256992,0,0,0,0,0,-6.28296928120521,0,0,0,0
"ERR321116",-4.1028391533123,0,0,0,0,0,0,0,0,0,0,0,-2.5991346906672,0,0,0,0,0,0,-2.86479744989773,4.5018333399504,0,0,0,0,0,0,0,0,0,0,4.96197473661663,0,0,0,0,0,-2.32263582473109,0,0,0,0,0,0,0,0,0,-3.69383153538802,-4.02292325591389,0,0,0,0,0,-6.3979038938922,0,0,0,0
"ERR321123",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.27764755004047,0,0,-3.16443420600472,0,0,0,-2.21729174967302,0,0,0,0,3.94500127840487,0,5.48096082200906,-3.54114162830185,0,0,0,3.84046196563697,0,0,-1.89657490301883,0,-2.4870961297478,-6.13343721701599,-2.1603812364102,0,0,0,-2.38948135764559,-4.30777686003112,3.28496409238862,0,-3.74189006518094,0,4.13870311518083,0,0,0
"ERR321125",0,0,0,0,0,0,-2.81700398257672,0,0,0,5.62452607860855,0,0,4.87919402294675,0,0,0,0,0,0,0,-2.74220611900508,-2.7412001516329,0,-2.63103219777492,0,-2.44343323407642,0,0,0,0,0,-4.55708144289577,4.74789793634369,0,0,4.74964032294306,0,4.23215050632269,0,0,0,0,-3.01401929571184,0,0,0,-3.09432914502777,0,0,5.22043455516588,0,0,0,-5.35953529452927,0,-2.83799936654003,0,4.91555909469561
"ERR321127",0,-3.67146251334654,0,6.35915961120073,0,0,2.22142833843886,0,0,0,0,0,0,4.66348414620149,0,0,0,0,0,0,0,0,-2.86175621561968,0,-3.18807098815344,0,0,0,0,0,0,0,-5.52190092961807,4.95670716432933,0,0,0,0,0,0,0,0,0,-1.43119867209719,0,0,0,0,0,-2.82292107131014,2.47890881579744,0,0,0,0,4.88944272126594,0,0,0
"ERR321128",0,-3.51017688054479,0,6.07980470065722,0,0,2.53266440506875,0,0,0,0,0,0,4.95393382523067,0,0,0,0,0,0,0,0,-2.8396860380048,0,-3.18061710712159,0,0,0,0,0,0,0,-5.50899042895734,4.91848049536828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8920740991606,0,0,0,0,0,5.00921927900016,0,0,0
"ERR321131",0,0,0,0,0,0,-2.81812119407784,0,0,0,0,0,0,4.88112909002949,0,0,0,-2.75563408572653,0,0,0,0,-5.43274994224925,0,-2.83005171845279,0,0,0,0,4.77289824354695,0,0,-4.90179336440785,0.271174149509013,-3.21245438113833,0,0,0,0,0,0,0,0,-5.92058585651038,-5.56413420512882,0,0,-2.4450274786062,0,0,-0.488029661607243,0,0,0,-4.23491181884796,0,0,0,0
"ERR321133",0,2.50569987811582,0,5.10504942679104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1163502094113,0,0,0,0,0,0,0,-3.36655135560165,0,0,0,-1.64193943723564,0,0,0,0,0,0,0,5.83103799419194,0,2.84392252824317,0,0,-2.26329269676586,0,-2.53697223459625,0,0,0,-2.18194142345789,3.92013794319805,0,0,4.39416480771225,0,3.77923340456823,-3.2746848419313,0,5.67192052500067
"ERR321135",0,-2.59107654621034,-4.55458468358577,4.4878762243364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.90941230733258,0,0,-2.32329055566812,0,0,0,0,0,0,0,0,0,0,0,4.02405728316212,0,0,0,0,-2.21148817118079,0,-3.84340470396693,0,0,0,-1.6609362692087,3.83040987282271,0,0,-0.893715438139886,0,-2.87682600640336,-3.76112285012275,0,6.51445586992087
"ERR321137",0,-3.7580239187513,0,6.50908836333635,0,0,-2.82265832997921,0,0,0,0,0,0,4.8889876399315,0,0,0,0,4.41659902173661,0,0,0,-2.19186599677976,0,0,0,0,0,0,0,0,0,0,-3.79642326980515,0,0,0,-2.38186798375416,0,0,0,0,0,-2.18954497250703,0,-2.52985559688034,0,-2.03338301277489,-4.12551636478384,-2.68191670163444,3.79240313783917,0,0,4.38183842960923,-3.52192268937358,4.64521598889839,0,0,0
"ERR321139",-4.63705147260541,0,0,0,0,0,-3.1407548373987,0,0,0,0,0,0,5.43994695249227,0,0,0,-2.62412961869611,0,0,0,0,-2.66573876600309,0,0,0,0,0,0,4.54512582522801,0,0,0,4.61719498242332,-2.67156665429537,0,0,0,0,0,0,0,0,-2.48637711739017,-4.62728918104638,-3.22641807420546,0,0,0,-3.06669898794767,4.30653149409643,0,0,-5.58832003098238,0,5.31167845864543,-2.91449901799481,0,5.0480603777766
"ERR321143",-4.97066210250251,0,0,0,0,0,-3.23656004356294,0,0,0,0,0,0,5.60588643719835,0,0,0,-2.54738617311692,0,0,0,0,-2.9386292053177,0,0,0,-2.60439629652974,0,0,4.41220227833695,0,0,0,5.08985508821601,-2.8452942933119,0,0,0,4.51094670863372,0,0,0,0,-2.72004644945535,-4.92819427850199,0,0,-2.87121956324138,0,-3.26333606853029,4.71125864940399,0,0,0,-4.97309816321978,5.65226387286654,0,0,0
"ERR321145",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.88111365572202,0,0,0,0,0,0,-6.72228604165992,0,0,0,0
"ERR321147",0,0,0,0,0,0,-3.42591668590267,0,0,0,0,0,0,5.93386176248141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.20332114371203,0,0,0,0,0,0,0,0,0,0,-3.81626416630001,0,0,0,0,0,0,0,0,0,0,0,0
"ERR321148",-5.07706043673495,0,0,0,0,0,-3.37444611145881,0,0,0,0,0,0,5.84471211244988,0,0,0,0,0,0,0,0,-1.78979196976297,0,0,0,0,0,0,0,0,0,0,3.10001062660824,0,-5.66569194312,0,0,0,0,0,0,0,-2.71760334213904,0,0,0.761744083851403,0,0,0,4.70702706340381,0,0,0,0,0,0,0,0
"ERR321150",0,0,0,0,0,0,-3.01799374430376,0,0,0,0,0,0,5.22731850205915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.64274717376139,0,0,0,0,0,0,0,0,0,-3.05080489682333,-6.30942318408267,0,0,-3.43394946149324,0,0,0,-5.28414908527793,0,5.94777493793008,0,0,0
"ERR321152",0,0,0,0,0,0,-3.65008106416918,0,0,0,0,0,0,6.3221258548861,0,0,0,-3.44884198057477,0,0,0,0,0,0,0,0,0,0,0,5.97356953763197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR321153",-4.6478979314382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.01646841511473,0,-2.54522726779566,0,-2.62489819603901,0,0,0,0,0,-4.4084629446318,5.22467655440548,0,-2.97623512205582,0,0,4.54645704023546,0,0,0,-4.66944333756048,-2.85858586330406,0,0,-5.15499044667164,-3.13322448945328,0,0,4.95121595304078,0,0,0,-5.42690400725213,0,-2.78202843095004,0,4.8186145905066
"ERR321155",-4.90994327009325,0,0,0,0,0,-3.07988789998556,0,0,0,0,0,0,5.3345223243916,0,0,0,0,0,0,0,0,-3.10974999509728,0,0,0,0,0,0,0,-2.67149616943842,0,0,5.38624499034555,-2.87436346996858,0,0,-2.49226232711108,0,0,4.62716709769297,0,0,-3.14534148124178,-4.97854356940556,0,0,-3.03177201832187,-4.31672497634623,0,5.44789125266471,0,0,0,-5.25118317269912,0,0,0,0
"ERR321159",0,0,0,0,0,0,-3.45786631863254,0,0,0,0,0,-2.53912262960572,5.98920014965271,0,0,0,-2.97019683138919,0,0,4.397889401125,0,-2.45982386062781,0,0,0,-2.40392265586547,0,0,5.14453182044617,0,0,0,4.2605399042776,0,0,0,0,4.16371617742491,0,0,0,0,-5.45089403051253,0,0,0,-2.77210381006179,0,0,0.181126995025774,0,0,0,-4.80142464288228,0,-2.89559893933783,0,5.01532448127568
"ERR321161",0,0,0,0,0,0,-3.21027962070435,0,0,0,0,0,0,5.56036740956288,0,0,0,0,4.20966017754643,0,0,0,-2.2885839274414,0,-2.38529637116428,0,0,0,0,0,0,0,-4.1314545059662,3.96394363971403,0,0,0,-2.31017614956978,0,0,0,0,0,-2.32760012519411,0,0,0,-2.43697560376842,-4.0013424654887,-2.58931857343957,4.03152167653987,0,0,0,-4.22096556253275,4.4848313261791,-3.70882465182791,0,6.42387273332989
"ERR321167",0,0,0,0,0,0,-2.78660698494161,0,0,0,0,0,0,4.82654487864518,0,0,0,0,-4.19471997207486,0,0,0,-2.6035859624844,0,0,-0.166577349395791,0,0,0,0,0,0,0,-4.50954316889609,0,-2.53964847737326,0,0,0,0,0,0,0,-2.40894786188024,0,0,4.39880019617542,0,0,5.02421785200793,-4.172420089561,0,0,0,0,0,0,0,0
"ERR321168",0,0,0,0,0,0,-2.65668893653037,0,0,0,0,0,0,4.60152021797674,0,0,0,0,0,-2.47308572186154,0,0,0,0,-2.48078376368909,0.159601418163235,-2.75375519449085,0,0,0,0,4.28351012173734,-4.29684352130144,0,0,0,0,0,4.76964390846487,0,0,0,0,-2.74599384728881,0,-2.57710941517125,0,0,0,0,-4.75620086077575,0,0,-4.46368444374073,0,0,0,0,0
"ERR321170",4.75212520808128,0,0,0,0,0,-2.69238536966806,0,0,0,0,0,0,4.66334825382019,0,0,0,0,0,0,0,0,-5.05624146189672,0,0,0,-2.78772546012019,0,0,0,0,0,0,0.534475847150782,-3.00137113552925,0,0,0,4.82848213448149,0,0,0,0,-5.1688326991396,-5.19852729910736,-2.30485093345051,0,0,0,0,-0.608704502691502,0,0,-3.99211892060883,0,0,0,0,0
"ERR321171",-5.50247926662441,-3.37015015802515,0,5.83727130283585,0,0,-3.2117836811,0,0,0,0,0,-2.67507367914179,5.56297251858581,0,0,0,0,4.82543413617723,0,4.63336352626379,0,-2.99402351945693,0,-2.6280908132105,0,-2.27817841058481,0,0,0,0,0,-4.5519868153856,5.18580085475558,0,-2.43450419878772,0,0,-3.94592075583939,0,0,0,0,0,0,0,4.2166849635401,0,0,0,0,0,0,0,0,0,0,0,0
