"","46503__562_328813","821__46506","1283__1353_328814","562__328813","33039__88431","296__1351","338188__28116_218538","301301__571_39488","37734__166486","54291__28111_39485","1680__626940","158836__1582_53346","1353__328814","287__573","328812__817_246787","329854__501496","310297__310298","40324__363265","39492__47678","548__291644_360807","626932__823_1118061","28116__218538","214856__820_357276","29361__216816","1735__40518_165179","74426__371601","817__246787","329__1747","665951__100886_410072","28031__376804","28111__39485","47770__46228_626929","1396__28126","1270__28125","1363__2173","33945__582_584","1354__53345","80866__1286_310575","303__261299","39496__457412","40520__1318_40545","626933__658086","1260__28025","38304__239935_751585","154046__674529","72556__322095","291645__457402","1623__469610","28130__28117_204516","1286__310575","1683__39486","454155__1070699","823__1118061","208479__1689_33038","39490__552398","43765__102862","40518__165179","1282__137591","571__39488","1681__40214_387090","291644__360807","487173__626930","820__357276","1582__53346","40216__40519","147207__1531_384638","1512__546_818","1304__1358","239935__751585","658082__1352_45851","46228__626929","1318__40545","28117__204516","40214__387090","100886__410072","582__584","1531__384638","546__818","729__853_487174","624__550_39491","1352__45851","550__39491","853__487174","1689__33038"
"ERR2239577",0,-0.580255515839065,0,0,0,0,0,0,-5.78594475984233,0,0,0,0,0,0,0,4.81675553865687,0,0,-2.52139448659461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.43583760902633,0,0,0,0,0,0,0,-2.56495807378913,0,0,0,0,0,0,0,0,0,0,0,-4.36718335670591,0,0,0,0,0,0,0,0,0,0,-4.21899449782071,-4.44263770308677,0,0,0,0,0,-2.64841054322623,-3.16716257463088,0,-5.48568649509134,4.58718162016892,0
"ERR2239578",-3.63275033669755,4.58234012875674,-1.9896679462335,6.29210815437311,0,0,0,0,0,-2.54263473513484,0,0,-3.44620597306764,0,0,0,0,4.18305151192436,4.2104452970018,0,0,0,-2.79648068034433,0,0,0,0,0,0,0,4.40397254634298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.24156630873988,0,0,0,0,0,0,0,0,0,0,-2.4327986040086,0,0,4.84364662074116,0,0,0,0,0,0,0,0,0,3.8825067352721,4.21373078672553,0,0,0,0,0,0,0,0,0,0
"ERR2239579",-3.74011218655528,3.65593248659788,0,6.47806433312127,0,0,-2.16558018550619,0,0,-2.19183488532113,0,0,0,0,0,0,0,0,0,0,0,3.75089490916115,0,0,0,0,0,0,0,0,3.79636938317811,0,0,0,0,0,0,0,0,0,0,0,0,-2.5201237551601,0,0,0,0,0,0,0,3.71088496495897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36498238529856,-2.38518956132543,0,0,0,0,0,0,0,0,-2.66709282471242,-2.80644990512464,-4.13126950589856,-4.86091382457274,4.6195402809043,0
"ERR2239582",0,4.93043015142694,0,0,0,0,-2.41634399111731,0,0,0,0,0,0,0,-3.47299265095216,0,0,0,-5.2445640044758,0,0,4.18523056117895,-2.72645516494319,0,0,0,-6.01539972576247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.30673182755931,0,0,0,0,0,0,0,0,0,0,0,0,0,4.72235887024019,0,0,0,-2.43294128523997,0,0,0,0,0,-0.254799338136465,0,0,0,0,-4.21397791786754,-2.98360646563106,0,0,0,-5.167757988264,0
"ERR2239583",0,4.08957279220958,0,0,4.38906763720212,0,0,0,0,-2.38143124762309,0,0,0,0,-2.25911300261994,0,0,0,0,0,0,0,0,0,0,4.91729347819227,-3.91289850057721,0,-2.20341183314503,0,-4.12475991561534,0,0,0,0,0,0,0,0,0,0,0,0,-3.42999392129288,0,0,0,0,-2.45191266422346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.94092374133167,0,0,0,4.2468373101566,0,-3.81642124500567,0,0,0,-3.47867281521597,0,0,0,6.02523805886272,0
"ERR2239584",-2.34110301680033,0,0,4.05490937085094,0,0,-1.99698169917855,0,0,0,0,0,0,0,0,0,0,0,-2.34807068292481,0,0,-3.45887376476248,0,0,-3.88583405290723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42484718972592,0,0,0,-2.6001875610018,0,0,0,0,0,0,0,0,0,0,0,-6.73046200941661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.46790772562703,0,0,0,0,0,0,0.0166516364638913,-2.50477444268776,0,-4.33839659623522,4.40320377688006,0
"ERR2239585",2.55984219116498,5.22867775294441,0,-4.88921604765811,0,0,-2.75758523372715,0,0,0,0,0,0,0,0,0,0,0,0,-3.24525178608691,0,-4.77627773101712,-2.76296640862024,0,-2.98623934441643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.02957769449715,0,0,0,0,0,0,0,-5.17231826809043,0,0,0,-5.62094097685616,0,-4.78559819933637,0,0,0,0,0,0,0,0,0,5.24738249234645,0,0,0,0,0,0,-2.55221756280838,0,-4.42057049075372,0,0
"ERR2239586",-3.55501196204042,0,0,6.15746133976913,0,0,0,0,0,0,0,0,0,0.775720260459494,0,0,0,0,0,-2.39747076370254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.38327475053431,0,0,0,-5.3163629094975,0,0,0,0,0,0,0,0,0,0,0,-4.15254117239376,0,0,0,0,0,0,0,0,0,0,0,0.154836285563564,0,0,0,0,0,-2.62678839016048,-2.46256615257667,0,-4.26528969326221,4.54973095249001,0
"ERR2239590",1.75402223700145,0.210149314758323,0,6.20939873864772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.33839000111881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1809701577158,0,0,0,0,0,0,0,4.05021028984883,0,0,0,0,0,0,0,0,0,-2.57115568926628,0,0,0,0,0,3.77755112295527,0,0,0,0,-4.45337228797898,-2.19619779458141,-3.03629635623907,0,-5.25901955584233,3.80392616368572,0
"ERR2239592",5.39094575189973,0,0,0,5.65317687742302,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.99104816781777,0,-2.21310317527099,0,-2.42139457752453,0,-2.30521427545315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.36759562653248,4.33132285436975,0,0,0,0,0,0,0,3.83320714196137,0,0,0,3.99274824741794,0,0,0,0,0,-4.19397843344426,0,0,0,0,0,4.10079591693213,0,0,0,0,0,0,0,0,0,-2.60477586555406,0,0,0,-4.51160414146883,0
"ERR2239595",5.5259660431284,5.3944868457461,0,0,4.89946292314143,0,-5.4773833122658,0,-5.05681138628306,0,0,0,0,0,0,0,0,0,0,0,-2.89265645971023,-0.149466299127024,-3.1270191867066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7005903421532,0,0,0,5.01022795706043,0,0,0,0,0,0,0,0,0,5.41615610761853,0,0,0,0,0,0,0,0,0,4.67755968303917,0,0,0,0,0,0,0,0,0,0,0
"ERR2239596",1.35545749565677,0,0,6.25122876230401,0,0,-2.980961578272,0,0,0,0,0,0,0,-2.57406298956085,0,0,0,0,0,0,5.16317690897781,-2.34011725545314,0,0,0,-4.45840787980204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.58503961593596,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05320198211348,0,0,0,-2.47371371857901,0,0,0,0,0,4.47741995437941,0,0,0,0,-4.28459784395898,-2.53272253595069,-2.95941741888797,0,-5.12586133031832,4.38680411374128,0
"ERR2239599",-3.28297666099205,5.46169812824088,0,5.68628237690106,0,0,5.44079235876117,0,-4.59244409695302,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.62839971982193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5871117431503,0,0,-0.0952634267732832,0,0,0,0,0,0,0,0,0,0,-4.4810089839944,0,0,0,0,-5.14916581498125,0,0,0,0.307330305725653,0
"ERR2239604",-5.84962174927428,0,-2.63510632350505,1.54374664716113,0,0,-2.82413987213075,0,0,0,0,0,-4.56413803565678,0,0,0,0,0,0,0,4.66612503058006,-4.89155374621154,-0.934873772873908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.50281472720369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.676956423706233,0,0,0,0,0,4.33500226944843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239606",0,-4.21165203151618,0,0,0,0,0,0,0,0,0,0,0,0,-2.63681588451335,0,0,0,4.58857158915619,0,0,0,-6.05170366045398,0,0,0,-4.56709908218179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4420908764445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0988719605494976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.65818093743459,-2.87194385915154,0,-4.9743526805359,0.707664657139571,0
"ERR2239610",0,0,0,0,0,0,2.77269064785263,0,0,-5.7719428218916,0,0,0,0,0,0,0,0,0,0,0,-3.82015554007,-6.24420664558567,0,0,0,0,0,0,0,0.337233612105593,0,0,0,0,0,0,0,0,0,-2.38899845050032,0,0,0,0,0,0,0,-2.92715764367315,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.15627869797906,0,0,0,0,0,0,0,0,-4.13786669546987,5.0699857606055,0,0,0,0,0,-3.26944325999645,0,0,0,5.66284183877747,0
"ERR2239611",1.4943603324765,0,0,5.83162845599492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.30437931220459,0,0,0,-6.27252737963872,0,0,0,0,0,0,0,0,-2.98501728076506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.77281251661091,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.492027962861829,0,0,0,-2.71550952780246,0,0,0,-5.17020159175617,0,4.80265215863301,0,0,0,0,-4.70340047059124,0,-2.21575273622857,0,-3.83779631615765,0,0
"ERR2239613",-3.38023804176245,0.178004215780232,0,5.85474403000969,0,4.2975591079055,0,0,0,0,0,0,0,0,-2.71984905109862,0,0,0,0,0,0,0,-5.21912083641162,0,0,0,-4.71091674542081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.84243140646243,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0708716538807728,0,0,0,0,0,0,0,0,0,4.9232356130224,0,0,0,0,0,-2.58267954338294,0,0,0,4.47333218880804,0
"ERR2239615",2.54442007641318,5.10574316421437,0,4.100314651955,0,0,0,0,0,-2.5465992218646,0,0,0,0,0,0,0,0,-5.75206010779156,0,0,0,0,4.49242221682292,0,0,0,0,0,0,4.41083923878486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.99383249563186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.04513059164279,0,0,0,0,0,5.18546999178511,0,0,0,0,-5.27432090040759,-2.85308417824936,0,0,0,-4.94168675499879,0
"ERR2239623",-3.1948511656292,4.70770865504037,0,5.53364454149043,0,0,-2.75716783709206,0,0,0,0,0,0,0,0,0,0,0,-4.47790147866372,0,0,-4.77555477883825,-2.95645002501845,0,-2.75135112076735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.75427315879944,0,0,0,0,0,0,0,4.76547993063063,0,0,0,0,0,5.12072165337023,0,0,0,0,0,0,0,0,0,4.77054104896385,0,0,0,0,0,-3.09258838359882,-2.46126148199977,0,-4.26302993753587,5.35652020729046,0
"ERR2239627",2.30249189958336,5.02873013111406,0,-5.08604676553274,0,0,0,0,0,0,0,0,0,0,0,4.67033096944691,0,0,0,0,0,0,-3.11440766403566,0,0,0,0,0,0,0,0,-2.54881679076372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8620195405667,0,0,0,0,0,0,0,0,0,0,0,0,0,5.39431230959167,0,0,0,0,0,0,0,-4.41468018078741,0,4.95716325651646,0,0,0,0,0,-2.62585160518499,-3.02157134128749,0,-5.23351508180397,-4.5481083933167,0
"ERR2239628",4.52115396662778,4.52672508175824,0,0,0,0,0,0,0,0,4.82592827581458,0,0,0,0,0,0,0,0,0,0,0,-6.7651190352643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.70369447417721,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0885067986254226,0,0,0,0,0,0,0,0,0,-1.69422295887636,0,0,0,0,0,-2.26560012873582,-2.34200944025081,0,-4.05647934232034,3.92413453260503,0
"ERR2239629",-3.30274164251487,4.73324435555262,0,5.72051632910925,0,0,0,0,0,0,3.93501153689969,0,0,0,-2.33136122758683,0,0,0,-5.02511672974167,0,0,0,-2.61216312939388,0,0,0,4.03803609697653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.3065361907603,0,0,0,0,-2.32592164568875,0,0,0,0,0,0,0,0,0,0,0,0,0,4.52439925776832,0,0,0,0,0,5.7270886794621,0,0,0,4.02861446475712,0,0,0,0,0,-2.46976602682356,0,0,0,4.27776024126592,0
"ERR2239630",-3.28446334010658,0,0,5.68885738066197,0,0,0,0,0,-5.04277541213647,0,0,0,0,0,0,0,0,-4.20786138301875,0,0,0,-5.79382867876837,0,0,0,0,0,0,0,-0.662107753414226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4903549922468,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.13890689043903,0,0,0,0,0,0,0,0,0,4.31342137545425,0,0,0,0,0,-3.02410904712655,0,0,0,5.23791051725188,0
"ERR2239631",0.278974253153009,0,0,-0.895688818040149,0,0,0,0,0,0,0,0,0,0,-3.41044960922773,0,0,0,-6.04244982908617,-5.09759112003329,0,0,-2.19111734727686,0,0,0,5.90707199983586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.19768314459719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0440673840263572,0,3.79512657082907,0,0,0,0,0,3.80649886538007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239632",-6.19889418238079,4.58137051185752,0,1.22839534133747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.32055482076157,0,-2.74466921001607,0,-5.17926762735749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.73064217015936,0,0,-2.53832718273531,0,0,0,0,0,0,0,0,-4.75390652171777,0,0,0,0,0,0,0,0,0,0.331984656058606,0,0,0,0,0,4.39651164673073,0,0,-4.72961097600616,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239633",0,4.87493699347194,0,0,0,0,0,0,0,0,4.60944813408527,0,0,0,0,0,0,0,0,0,0,0,-3.16794548153829,-4.18274637800078,-2.46539668299229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.53970860380197,0,0,0,0,0,0,0,4.27019231575443,0,0,-3.28263094398764,0,0,5.48704252963257,0,0,0,0,0,0,0,0,0,4.39890433820484,-5.68568357748439,0,0,0,0,-2.55128450377526,-3.1579672089755,0,-5.46975965458204,4.41895438510189,0
"ERR2239634",0,4.95528500878353,-2.48981239086017,0,0,0,0,0,0,-5.34562273506298,0,0,-4.31248156228435,0,0,0,0,0,0,-2.43583278009532,0,0,-6.05351735737327,0,0,0,0,0,0,0,0.675184160796613,0,0,0,0,0,0,0,0,0,0,0,0,-2.72911160249041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.21898613386685,0,0.603987796372102,0,0,0,0,0,-4.72695995503912,0,0,0,0,0,0,0,0,0,0,-3.48245417604456,0,-6.03178756793958,0,0
"ERR2239635",-3.52965841140545,0,0,6.11354770191709,0,0,0,0,0,0,0,0,0,0,-2.08389588694443,0,0,0,-0.468260864356197,0,-2.18531929159926,0,0,0,0,0,-3.60941355387156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.25300253995314,0,0,0,3.78508404381035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.90231486878057,0,0,0,0,0,-4.73255926147667,-2.8823293373666,0,-4.99234085646529,0.595825349199458,0
"ERR2239636",0.835135677863886,0,0,6.15831292292895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.75767681141548,0,-3.49604379473412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5352790715403,0,0,0,0,0,0,0,-6.0553254779654,0,0,0,0,0,-0.795937876174506,0,0,0,0,0,0,-2.14806891973782,0,0,4.39123216327385,0,0,0,0,0,-4.48563890242175,0,-3.72056450714549,0,0.271895208282645,0
"ERR2239639",-2.96989628918199,5.61924973763522,0,-5.14401126607349,0,0,-2.82094816058087,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.77961755818975,4.88602553964403,-3.05142195552796,0,0,-4.4237040073751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.88008062560064,0,0,0,-4.81443883639519,0,0,0,0,0,0,0,0,0,5.2852178623056,0,0,0,-2.58675710857778,0,0,0,0,0,4.98844597343507,0,0,0,0,-4.48039473889667,-2.96851553933035,0,0,0,5.14161973717789,0
"ERR2239640",-3.55539061475986,5.18048101125256,0,6.15811718551762,0,0,0,0,0,0,0,0,0,0,-2.49256584509256,0,0,0,3.83083134691349,0,0,0,-3.14173093552577,0,0,0,-4.31725068491116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.72852131827836,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44163760404153,0,0,0,-2.52569621630258,0,0,0,0,0,-0.100420076918358,0,0,0,0,-4.37463417112054,-2.97593549406616,0,0,0,5.15447147577018,0
"ERR2239642",0,5.82049499306088,0,0,4.44073927576035,0,5.84126275180731,0,-4.9939034456789,-2.84059605467289,0,0,0,0,-2.51911954089263,0,0,0,0,0,0,0,-2.65701201648333,0,0,0,4.36324303516562,0,0,0,-4.92005669047315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.60207980887017,0,0,0,-2.85456262073827,0,0,0,0,0,0,0,0,0,0,-4.94424749250566,-3.2640918443717,0,0,0,5.65357291502299,0
"ERR2239645",-2.98117876146092,0,0,5.16355308129556,-3.84907710979563,0,0,0,0,0,0,0,0,4.21912273272624,0,0,0,0,0,0,0,0,-5.74227430449464,0,0,0,0,0,0,0,0,0,0,0,0,-5.97410953734052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496726366606382,0,0,0,0,0,0,0,0,0,0,0,0,-2.15541815671283,0,0,-2.3757066493013,-2.47584850230182,0,-4.28829539783006,4.11484462046907,0
"ERR2239648",0,5.17783784887677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.20612982101983,0,0,-2.7343127449406,0,-2.85402956482718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.10886388950721,0,0,0,0,-2.62669359808496,0,0,0,0,0,0,0,4.94332421258437,0,0,0,0.141151133225744,0,4.73596859802023,0,0,-2.83457837711889,0,0,-5.38471021044268,0,0,0,4.54956676779906,0,0,0,-4.90963376720605,0,-2.57478859534808,0,0,0,4.45966466589177,0
"ERR2239668",-2.07578062198022,6.16735627459863,0,3.59535750263666,0,0,-3.44805619282194,-2.01477355342198,0,0,0,0,0,0,0,0,0,0,0,0,0,5.97220851332011,0,0,-2.33750007397309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0486688908174,0,-3.48969016027296,0,0,0,0,0,0,1.69603737294641,0,0,0,0,0,0,0,0,0,0,4.65527803952009,0,0,-2.28823499874519,0,-3.96333927748397,0,0
"ERR2239669",0,0,0,0,0,0,-2.82599793082118,0,0,0,0,0,0,0,-2.57701694126085,0,0,0,4.83795934057924,0,0,-4.8947719982668,-5.61334451721177,0,-2.79056058850706,0,-4.46352427422953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.68421702869171,0,0,0,0,0,0,0,4.83339272089353,0,0,0,0,0,0.399116122519974,0,0,0,0,0,0,0,0,0,4.64920027223561,0,0,0,0,0,-3.28768633535958,-2.71720094479455,0,-4.70633009075832,5.69443977219273,0
"ERR2239670",-5.94050272914647,5.10755387086862,0,2.10128927386879,0,0,-5.45426793938456,0,-3.8048932759546,0,0,0,0,0,0,0,0,0,0,-4.41398256312413,0,1.82433257601608,-2.53682671100432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.676300991572468,0,4.39391275345733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239673",5.25091656480188,5.32260210893488,0,0,0,0,5.22304397674918,0,0,0,0,0,0,0,-2.88682033880086,0,0,0,0,-2.78920339435657,0,0,-6.46348238725174,0,0,-4.67374795863051,5.00011949912628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.83104199166915,0,-0.525338171831005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.70698795662472,0,-4.68864067635107,0,0
"ERR2239674",-3.71944214269798,4.12777642597359,0,6.44226276696575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54940953395906,0,-2.34798141081803,0,0,0,2.00145503498694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.98422784183366,0,0,0,-4.06682309876408,0,0,0,-4.19183201105803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16883424341752,0,0,0,0,0,-2.31532423938352,-2.29191550590607,0,-3.96971410288424,4.01025921860802,0
"ERR2239675",0,0,0,0,0,0,-2.96140005587496,0,0,0,0,0,0,0,-2.47069816175563,0,0,0,0,0,0,5.12929535831274,-6.83507887873839,0,0,0,4.27937474632779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.30074592431922,0,0,0,0,-2.42916455182364,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39649785565578,0,0,0,0,0,-0.730073899560299,0,0,0,4.20743642370383,0,0,0,0,0,-2.5279670195913,-2.71620993945833,0,-4.70461361916541,4.3785673177906,0
"ERR2239676",-6.50435747685592,0.526325633406084,-1.95440052825451,1.66191979055131,0,0,0,0,0,0,0,0,-3.38512101327626,0,-2.86027718545071,0,0,0,0,0,0,0,-2.62578085526012,0,0,0,-4.95414540893074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.25846728363824,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54798585085219,0,0,0,-2.21379698911015,0,0,0,0,0,-3.9117800824935,0,0,0,0,-3.83440886278178,0,0,0,0,0,0
"ERR2239677",0,3.89572664513081,0,0,0,0,0,0,0,0,-4.43325069875354,0,0,0,0,0,0,0,0,0,0,0,-2.22981645692919,0,-2.52999015755971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.15186548971692,0,0,0,0,0,0,0,-4.38207149554261,0,0,0,0,0,-3.86215539495458,0,0,0,-3.428646794333,0,0,-2.80508531894943,0,0,3.72714035924379,0,0,0,0,5.93859044899291,-2.7522931067184,-2.31312786454916,-4.85855029198596,-4.00645498580245,4.76711149815786,0
"ERR2239680",0,4.52230544638101,0,0,0,0,0,0,0,-2.80151642573541,0,0,0,0,0,0,0,0,4.72163338676363,0,0,0,-5.92924862952895,0,-2.69672704890223,0,0,0,0,0,4.8523687876125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.63939620805033,0,0,0,0,0,0,0,4.67086826284395,0,0,0,0,0,-0.11602823431715,0,0,0,0,0,0,-2.87755713877227,0,0,-4.5715683336478,0,0,0,0,0,-2.84430589335088,0,-4.9840751660361,0,4.92648231955131,0
"ERR2239682",0,0,0,0,0,0,0,0,-4.84982910980476,-2.71992290005913,0,0,0,0,0,0,0,0,5.60132208266809,0,0,0,-2.66603817542936,0,-2.51702583722758,0,0,0,0,0,4.71104465557249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.12393485059817,0,0,0,0,0,0,0,4.35961663404176,0,0,0,0,0,4.61771357476189,0,0,0,0,0,0,0,0,0,0.0982715361660491,0,0,0,0,0,-3.27555357490769,0,0,0,5.67342521465399,0
"ERR2239684",-3.46471781790013,0,-2.48945119656545,6.0010672944922,0,0,0,0,0,0,0,0,-4.3118559554145,0,0,0,0,0,0,0,-2.36254382052401,0,-5.10173167788026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.15264879272289,0,0,0,0,0,0,0,0,-4.09204593225548,0,0,0,0,0,0,0,0,0,0.208094322565696,0,0,0,0,0,5.46054788741673,0,0,0,0,0,0,0,0,0,-5.1148185858829,-2.44100072107955,0,-4.22793727022204,-0.697660083160154,0
"ERR2239685",-3.16206664557749,0,0,5.4768600870591,0,0,0,0,0,0,0,0,0,0,0,0,4.35592789488586,-5.37243807167293,5.58438900907914,0,0,0,-2.65100436584644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59167425273295,0,0,0,0,0,0,-2.49016481151518,0,0,0,0,0,0,0,0,-2.78749219972046,-2.6237369622112,-4.31309197276447,-4.54444572424622,4.82807811561777,0
"ERR2239690",0,0.217771882643871,0,0,5.59535255989435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.51860730629932,0,0,0,0,0,0,0,0,-2.45822074697233,0,0,0,0,0,0,0,0,0,0,0,-2.56643362506538,0,0,0,0,-2.85133925190363,0,0,0,0,-2.52258969937591,0,0,0,0,0,0,0,0,4.36235581882462,0,0,0,0,0,4.44519343286641,0,-4.257763229976,0,4.93866445391252,0,0,0,0,0,-2.44432805479611,0,0,0,-4.23370038127286,-4.36925352596897
"ERR2239692",2.39168377516559,0,0,5.53525851529566,0,0,-2.85280141006342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.94119698613398,-6.16190470813381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.65875087008262,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.60201203205671,0,0,0,0,0,0,0,0,0,4.60509159165105,0,0,0,0,0,-5.0404833915492,-2.37981147219267,0,-4.12195438227299,-0.0671759230727071,0
"ERR2239693",-3.69491892119874,0,0,6.39978730136381,-3.61308140503983,0,-1.99496294588254,0,0,0,0,0,0,0,0,0,0,0,-3.40764241167073,0,-2.04289913848959,3.45537718148584,-2.54653295018208,-3.18105505307565,-3.06457078995658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.53840510260266,0,0,0,-5.30799231159628,0,0,0,0,0,-4.41072445286363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.37563950136006,0,0,0,4.11472831682322,0
