"","28447__1492_1547","197614__40519_387661","729__726_735","572010__196024_633415","1532__2173","28111__487175","149015__840_1352","1492__1547","40519__387661","70856__52226_301302","28901__818_84030","441501__905_36847","264027__589537","283734__1245_1622","1018__2145_76122","281920__1512_28118","43131__1487956","33029__1313_69710","332163__363832","1015__1071862","99675__219748","553__204038","265291__33035_37915","726__735","52584__159_84377","1245__1622","93063__1280_33011","1313__69710","28134__53418","159__84377","288769__294710","1604__13076","1596__1833","61635__536633_626935","840__1352","1605__87650","103892__156974_360807","818__84030","52226__301302","106654__34059_48296","45254__108980","905__36847","294__1393_1661032","483__43675","1522__28130","41276__288000","28133__417948","196024__633415","1737__29367","1144661__1260_246787","1598__421_520083","1328__1338","428712__28123_33033","119854__143361","316__470","29321__59803","33031__36874","34059__48296","376804__33051_225004","1512__28118","358742__850_84026","644__623_1541","2145__76122","28124__150240","118748__137732","2098__46124","114527__467210","49319__166486_454155","539__1358_208479","856__821_351091","28113__859_1379","1280__33011","28131__53419","329__1267_1630","1260__246787","850__84026","291645__1755604","1335__454154_626937","156974__360807","421__520083","216945__147207_371601","1685__47770_84112","28123__33033","54006__287_39484","39950__28116_39496","623__1541","41976__76759_330920","654__28026_165179","33959__204516_216816","1358__208479","450367__33039_234908","36835__817_1535","1686__762212","166486__454155","191610__29385_39483","38286__29363_633701","147207__371601","454154__626937","859__1379","47770__84112","158__851_860","36745__1343_1559","1488215__310297_762210","228604__239935_329854","225324__1282_39497","28116__39496","535744__861_1510","584__31971","1681__1680_78345","76759__330920","573__1507_40518","288965__901_1515","821__351091","28026__165179","354356__305_69825","33932__84031_237258","204516__216816","287__39484","46223__29375_308994","33039__234908","28090__1265_387090","477666__47678_214856","1689__228603_397865","44749__309120","1393__1661032","817__1535","29385__39483","310297__762210","328814__820_187327","851__860","52770__907_38304","29363__633701","300__39490_88431","1282__39497","29375__308994","861__1510","386414__28037_1161942","97478__179628","84031__237258","645466__1623_39778","384638__1303_1308","239935__329854","38986__1354_349096","1529__1735_158847","33034__39492_357276","28025__563_574375","28125__301301_626931","1343__1559","638849__45851_328813","901__1515","305__69825","1265__387090","1590__853_74426","1502__33038","228603__397865","47678__214856","820__187327","907__38304","28037__1161942","28137__39777_341225","1623__39778","2724__28117_39485","1735__158847","96344__261299_310298","39492__357276","1680__78345","45851__328813","189722__46503_410072","158787__29466_33043","853__74426","1307__46506_218538","1303__1308","39486__39488_39491","261299__310298","1354__349096","28117__39485","39777__341225","33035__37915","29389__90742_1297750","46503__410072","563__574375","29348__40520_89014","1267__1630","29466__33043","179995__562_13689","301301__626931","1304__1747_1755626","46506__218538","90742__1297750","39490__88431","562__13689","33051__225004","1507__40518","536633__626935","40520__89014","1747__1755626","39488__39491"
"SRR7082830",-5.64849263365151,0,0,0,0,0,0,-0.276015608332367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43403352108533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.03185098942833,0,0,0,0,0,0,0,3.92751720264715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.51926914709895,0,0,-0.250811641712939,0,0,0,0,0,0,0,0,0,-3.22503574433438,0,0,0,0,0,0,0,0,0,5.58592576541285,0,0,0,0,0,0,0,0,0,0,-3.01951279787711,0,0,0,0,0,5.22994958002761,0,0,0,0,0,0
"SRR7082831",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.21480472988391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.8361543210028,0,0,0,0,0,0,0,0,0,0,0,-2.81070769691556,0,0,0,0,0,0,0,-2.24867439888699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.31787268809213,0,0,-4.86828853628266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89481830855167,0,0,0,0,0,0,0,0,0,0,0,-2.73680007411959,0,0,0,0,0,0,0,0,-5.0103015849647,0,0,0,0,0,0,0,0,0,4.74027677853339,-2.41851603268281,0,0,0,0,0,0.826770391834605,0,0,0,-4.18899264752653,0,0,0,0,0,0,0,-2.4498724292089,0,0,0,0,0,0,0,0,0,0,-4.01467326125182,0,4.24330351945201,0,0
"SRR7082832",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.40669821652481,-1.91235786346069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11466735648901,0,0,-3.31230098176778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.30256269975045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.83044665660414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.90247741735183,0,0,0,0,0,0,0,0,0,0,0,-0.179571711842173,0,0,0,0,0,0,0,-0.934622878788726,0,0,0,0,0.0315237727985093,0,0
"SRR7082833",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.33846906374829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05034723034006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.02990813554707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.17492470588657,0,0,0,3.51590402546493,0,0,0,0,0,0,0,0,0,0,0,0,-0.193315711358016,0,0,1.66993684557056,0,0,0,0,0,0,0,0,-0.225118589568282,0,0,0,0,0,0,0,0,0,0,0,0,0.0751351368955862,0,-3.99896301921544
"SRR7082834",0,0,4.4931533293747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.76114778476414,0,0,0,0,0,0,0,-2.3922893954587,0,0,0,0,0,-3.30919475498833,0,0,0,0,0,0,0,0,0,-2.40129252902852,0,-4.78244825041774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.1435667793427,0,0,0,0,-2.69474965204008,0,0,0,0,0,0,-2.58425462967384,0,0,0,5.73169344778023,0,-4.15916066411296,0,0,-2.92105999123578,0,0,0,0,0,4.66744331101197,0,0,0,4.47606031829018,0,0,0,0,0,0,5.05942431677708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82154211531,0,0,0,0,0,0,0,0,0,0
"SRR7082835",0,0,0,0,3.80211848408473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64906459416375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.763664322058377,0,0,0,0,0,0,0,0,4.55796533242795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.18450836487822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.56317882623317,0,0,0,3.78367947752829,0,0,0,0,0,0,0,0,0,0,0,0,4.43955595592061,0,0,0,0,0,0,0,0,0,0,0,4.28127867673952,0,0,-3.23659318204547,0,0,0,0,0,5.60594383473378,0,0,0,0,0,0
"SRR7082836",0,0,4.85267520294869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.14500369389645,-2.52010954531717,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.44730618782045,0,0,0,0,0,0,0,0,0,-4.36495777312864,0,0,0,0,0,0,0,0,0,-2.82242417833301,0,0,0,0,0,-3.16179338370881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.88858207738362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.47638678361878,0,0,0,0,0,4.75079830367167,0,0,0,0,0,0,0,0,0,-2.37753321046935,0,0,0,0,0,0,0,0,0,4.11800831721527,0,0,0,0,0,0,0,-2.22002316402916,0,0,0,0,0,0,0,0,0,0,0,0,3.84519291407832,0,0
"SRR7082837",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.32106370743975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.02020026888983,0,0,0,0,0,0,0,0,0,0,0,0,-2.74709207536882,0,0,0,0,0,0,0,0,0,0,0,0,-2.30187215736611,0,0,0,0,0,0,0,0,-5.26851307280499,0,0,0,0,0,-4.75810304760863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.29080827056867,0,0,0,-3.98695952908628,0,0,0,0,-5.39488962441369,0,0,0,0,0,0,0,0,0,-3.96779631502392,0,0,0,0,0,0,0.708929315099721,0,0,0,0,0,0,0,0,0,0,0,-2.60715218380641,0,0,0,0,0,0,0,0,0,0,0.203663969109089,0,4.51572004541685,0,0
"SRR7082838",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.45134812743816,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.27634854474679,0,0,0,0,0,0,-2.62371972673491,0,0,0,0,-1.07357490874777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.50510455619458,0,0,0,3.94275133523692,0,0,0,0,-5.21737707684769,0,0,0,0,0,0,0,0,0,4.3389683696013,0,0,-4.54441587152559,0,0,0,0.668325161624802,0,0,0,0,0,0,0,0,0,0,0,-2.23651366542512,0,0,-3.48040301281268,0,0,0,0,0,6.02823484900736,0,0,0,3.8737553003384,0,0
"SRR7082839",4.77284559061761,0,0,0,4.07434295394945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.89737325351984,0,0,0,0,0,0,4.22723435507641,0,0,0,0,0,0,0,0,0,0,0,-2.27236882111313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0183976835875,0,0,0,3.93585825170334,0,0,0,0,0,0,0,0,0,0,0,-2.4357929611707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.32206259556373,0,0,0,4.2189171654663,0,0,0,0,0,0,-2.47216831973307,0,0,0,0,0,5.75398120144053,0,0,0,4.28192113463986,0,0,0,0,0,0,0,4.54112680077807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR7082840",0,-1.96471962536368,0,0,0,0,-3.00736798575087,0,3.40299421375758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.20891414837658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.48463049479805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.03555706259409,0,0,0,0,-2.08888160783968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.6180490757745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5486515131822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41439391161887,0,0,0,0,0,0,0,0,0,0,0,1.89394267025754,0,0,-2.32180491618015,0,0,0,0,0,4.02148408008722,0,0,0,3.66584513388278,0,0
"SRR7082841",0,0,0,0,0,0,0,0,0,-2.47311981932871,-2.52045241537785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36555164149413,-4.28356918028288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.59164999152595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.48886946075839,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.51526298286976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.47600484378729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.17266154594642,0,0,0,0,0,0,0,-2.86660654348737,0,0,0,4.28856618922622,0,0,0,0,0,0,0,-5.49521099279922,0,0,0,-2.5100067348551,4.96510817862952,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3474591921091,0,0,0,0,0,0,0,0,-4.35656328072768,0,0,0,0
"SRR7082842",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.90332133511988,-2.12768023327048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.68358912811075,0,-2.48441956653938,0,0,5.02870006312634,0,0,-3.68525026628447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.55177333770544,0,0,0,0,0,0,0,0,0,0,0,0,-0.857562393937665,0,0,0,0.561574293586457,0,0,0,0,0,0,0,0,0,0,0,-2.12996759315873,0,0,-3.45250970931972,0,0,0,0,0,5.97992223016661,0,-4.30314091656445,0,3.68921208982613,0,0
"SRR7082843",4.31857438346049,0,0,0,0,0,0,0,0,0,-2.73476372247197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.73674971401765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.119370002522,0,0,0,0,0,0,0,0,0,0,-2.16776304392728,0,0,0,0,0,0,-2.81203358670121,0,0,0,0,0,0,0,0,-3.75467573085221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.40290733197436,4.87058504475664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.68789736112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.794344772565,0,0,0,4.65557479499014,0,0,0,0,0,0,0,0,0,0,0,0,4.83994711994708,0,0,0,0,0,0,0,0,0,0,0,1.93304438166849,0,0,0,0,0,0,0,0,0,0,0,0,5.29941624673237,0,0
"SRR7082844",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.35609497860765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.33759992137142,0,0,0,0,0,-2.33359853416704,0,-2.70362999390354,0,0,4.08087621040635,0,0,0,0,0,0,0,0,0,0,0,0,0,4.04884183158431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.68151218009093,0,0,0,0,0,0,0,0,-2.77907691799569,0,0,0,0,0,0,0,0,-2.35226968074888,4.64451533703228,-2.85832105338912,0,-4.04191122564557,0,-2.35418681005532,0,4.81350242011047,0,0,0,-4.95075728881376,0,4.07425060016088,0,0,0,-4.07757116552431,0,0,0,0,0,0,0,0,0,0,0,0,-4.68282451430806,0,0,0,0
"SRR7082845",0,0,0,0,0,0,0,0,0,-2.28122871447134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9512040371494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.33116210264755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.43905055151934,-3.29646952261114,0,0,0,0,0,0,0,0,0,0,0,0,-2.34296911783833,0,0,0,0,0,0,0,0,0,0,4.03769120246465,-4.22455947746038,0,0,5.70965269876481,0,0,0,0,-2.52373043692392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.60763532481554,0,0,0,4.05814155266081,0,0,0,0,0,0,0,4.37122934136023,0,0,0,0,0,0,-4.5165568701919,0,0,0,0,0,0,0,0,0,4.57691031015221,0,0,0,0,0,0,0,0,4.58302497050502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR7082846",0,0,0,0,0,0,0,0,0,-4.84447412432436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.21330300044169,0,0.239838209284584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.83355324930965,0,0,0,0,0,0,0,0,-2.56693971570184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.446070007562,0,0,0,0,-2.25971603717628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.91394298706752,0,0,0,0,0,0,0,0,-2.85306249774477,0,0,0,0,0,0,0,0,-5.25187470726885,0,0,0,0,0,0,0,0,0,-4.9416492032633,0,0,0,0,0,0,0.303221999972356,0,0,0,0,0,0,0,0,0,0,0,-2.29473131551071,0,0,0,0,0,0,0,0,0,0,0,0,3.97459122818392,0,0
"SRR7082847",0,0,0,0,0,0,0,0,0,-2.11957550812547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.67121247055194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.93886944097353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.06753202263955,0,0,-5.0902711885777,0,0,0,0,-2.73073063616935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.7297642036302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.24972330656186,0,0,0,0,0,0,0,0,0,0,-2.13103858063108,0,0,0,0,0,0.774587516557209,0,0,0,3.6910670945425,0,0,0,0,0,0,0,-4.69312356927826,0,0,0,0,0,0,0,0,0,0,-5.31312131705623,0,0.707958184128507,0,0
"SRR7082848",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.37220774291963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4766009661669,0,0,-4.1087843368451,0,0,0,0,-2.88061803649742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.98937679641284,0,0,0,0,0,0,0,0,-3.09968100000666,0,0,0,0,0,0,0,0,-5.08119725644544,0,0,0,0,0,0,0,0,0,5.36880497926745,0,0,0,0,0,0,0.67394734409088,0,0,0,0,0,0,0,0,0,0,0,-5.02182859466388,0,0,-2.44428616224525,0,0,0,0,0,4.23362782124631,0,-4.28959870347524,0,1.020179247211,0,0
"SRR7082849",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.84885341285482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.82171577476413,0,0,0,0,0,0,0,0,0,0.373452890137751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15530427884118,0,0,0,-1.75463956779038,0,0,6.71030373463697,0,0,0,0,0,0,0,0,0,-1.72958498984634,0,0,0,0,0,0,0,0,-1.70564236869591,0,0,0,0,-3.03912488038363,0,0,0,0,2.99572907842237,0,0,0,0,0,0,2.95425924212344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.00866740833409,0,-2.10777405675757,0,0,0,3.47911400674235,0,0,0,0,3.65077175717968,0
"SRR7082850",0,0,0,0,0,4.00693514024732,0,0,0,0,0,0,0,0,0,5.0682345072031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71040361444277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5369097768721,0,0,0,0,0,0,0,0,0,0,-2.35238816125889,0,4.6945567692332,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.07445581442392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3940566277607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.13812064772321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.482252573831892,0,0,0,0,0,0,0,0,0,0,0,-4.76631355413407,0,0,0,0,0,0,0,0,0,0,0,0,0.540627815535147,0,0
"SRR7082851",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.66244351328735,-2.9094907964372,0,0,0,-3.73862729021581,0,0,0,0,0,0,0,0,-2.09198334887024,0,0,0,0,0,0,-2.10844569808705,0,0,0,0,0.0974729731688089,0,0,-5.03938588358326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.62342144883134,0,0,0,0,-4.90455600726449,0,0,0,0,0,0,0,0,0,0,0,0,3.6519350740868,0,0,0,-0.447570713188897,0,0,0,0,0,0,0,0,0,0,0,-2.87073948831431,0,0,0,0,0,0,0,0,0,0,0,0,4.97226664905466,0,0
"SRR7082852",4.34310036780469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.83983811241105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.91874389596643,0,0,0,0,-2.98394915273193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6550813765451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.11142420340932,0,0,0,0,0,0,0,-4.76802708885204,0,0,0,4.59873584240602,0,0,0,0,0,0,0,-3.65709399663559,0,0,0,0,0.923268676130732,0,0,0,0,0,0,0,0,0,0,0,2.28105755750437,0,0,0,0,0,0,0,0,0,0,-5.1683515397338,0,5.04117638615155,0,0
"SRR7082853",4.45339794100041,0,0,0,4.44687021536315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.47654124741806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.89028222015415,0,0,0,0,0,-4.28949526756809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.52634202830935,0,0,0,0,0,0,-2.09737653088149,0,0,0,0,0,0,0,0,0,-4.37575275032841,0,0,0,0,0,0,-3.6327627140893,0,0,0,0,0.407454156803225,0,0,0,0,0,0,0,0,0,0,-5.00611565351996,0,-0.250982689208066,0,0
"SRR7082854",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.04366375576585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.47691524135068,0,-2.69995034834031,0,0,0,0,0,-5.27178026614237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.31354407995243,0,0,0,0,0,0,0,0,0,0,0,0,0.817719523973773,0,0,0,4.00717589202781,0,0,-4.30273905978861,0,0,0,0,0,0,0,0,-5.11667783868368,0,0,0,0,0,0,0,0,0,0,-4.67645118123871,0,0.219112514697385,0,0.353964342153162
