"","33039__820_821","550__46503","29382__218538_239935","40545__338188_487174","1735__216816_387090","411489__40518_363265","218538__239935","820__821","1582__74426_204516","1351__571_37734","338188__487174","1363__329_1747","1078764__287_166486","40518__363265","216816__387090","74426__204516","287__166486","457412__584_28116","46228__310297","54291__384638","1282__291644_751585","147802__546_165179","28126__371601_1118061","548__28111_39492","1260__45851_674529","40519__100886","584__28116","33043__46506_357276","296__1318","301301__328812","546__165179","571__37734","322095__39485_328814","28125__573_360807","329__1747","626932__626940","28111__39492","1613__1680","371601__1118061","40214__33035_292800","626933__47678_246787","582__88431","1502__40324","33945__1354_28118","45851__674529","469610__28123_501496","1288121__28117_328813","46506__357276","291644__751585","658086__214856_552398","457394__43765_154046","1689__33038_39488","28130__116085","2173__1535_908612","1632__658081","840__1596","1681__169435_208479","1535__908612","291645__665951","573__360807","39485__328814","47678__246787","1286__562_817","29361__454155","28117__328813","1352__1353","1354__28118","33035__292800","28123__501496","39777__624_1531","47715__1512_147207","214856__552398","729__40520","39486__823_39491","562__817","43765__154046","626930__818_853","29466__36834","33038__39488","823__39491","169435__208479","624__1531","818__853","1512__147207"
"ERR2242091",0,0,0,0,0,0,0,0,0,6.9450467792867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.50626165494198,0,0,-0.135637192840222,0,0,0,0,0,0,0,0,6.07302333099005,0,0,0,0,0,0,0,0,0
"ERR2242103",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.00365606856483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.5406273165589,0,0,0,0,0,0,0,0,0,0,0,6.13254640294626,0,0,0,0,0,0,0,0,0
"ERR2242107",0,0,0,0,0,0,0,0,0,-2.20355269850721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.81666523096999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.71831184536336,0,0,0,0,0,0,0,0,0,0,0,6.44030503455453,0,0,0,0,0,0,0,0,0
"ERR2242115",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.74871748839474,0,0,2.78315422538383,0,0,0,0,0,0,0,0,6.49296915312168,0,0,0,0,0,0,0,0,0
"ERR2242121",0,0,0,0,0,0,0,0,0,4.08020509956372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.93170509024265,0,0,0,0,0,0,0,0,0,0,0,6.80991297667745,0,0,0,0,0,0,0,0,0
"ERR2242129",0,0,7.72523775890737,0,0,0,0,0,0,0,0,-0.871862624383729,0,0,0,0,0,0,0,0,6.14930209461677,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51011036265296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.43607657793537,0,0,0,0,0,0,0,0,0,0,0,4.21940840411258,0,0,0,0,0,0,0,0,0
"ERR2242136",0,0,0,0,0,0,0,0,0,7.86146883708939,0,-0.527583896167963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913802113418055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.67027533481897,0,0,0,0,0,0,0,0,0,0,0,2.89300174253557,0,0,0,0,0,0,0,0,0
"ERR2242137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.76865359029902,0,0,0,0,0,0,0,0,0,0,0,6.52749949452477,0,0,0,0,0,0,0,0,0
"ERR2242142",0,0,0,0,0,0,0,0,0,5.74198623497473,0,5.33719365130029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.47301576026256,0,0,0,0,0,0,0,0,0,0,0,4.28338894469334,0,0,0,0,0,0,0,0,0
"ERR2242155",0,0,0,0,0,0,0,0,0,3.03612601124991,0,0,0,0,0,0,0,0,0,0,0,-3.29555995861038,0,0,0,0,0,0,0,0,5.70807728770276,-1.84248525071924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.54939932379799,0,0,0,0,0,0,0,0,0,0,0,6.14773996516873,0,0,0,0,0,0,0,0,0
"ERR2242156",0,0,0,0,0,0,0,0,0,2.78020630983714,0,0,-2.99450463905289,0,0,0,5.18663417834031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.66391719685943,0,0,0,0,0,0,0,0,0,0,0,6.34609073968587,0,0,0,0,0,0,0,0,0
"ERR2242469",-0.521725116460442,0,0,0,0,0,0,-0.51392322588634,0,0,0,0,0,0,0,0,0,0,4.07797901959971,0,0,0,0,-2.93097437530743,0,0,0,-2.65479485735602,0,0,0,0,0,0,0,0,-5.07659653371492,0,0,0,0,-4.02189058638716,0,0,0,0,0,-4.5982395766132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.42988165603931,0,0,0,0,0,0,0,0,0,0,-3.22907221455517,5.94072929220856,0,0,0,0,-5.59291713691851,0,0,0,0
"ERR2242471",0,4.84116534303921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.50742850209696,0,0,0,-0.00321281292955208,0,0,0,0,-6.07504436954714,0,0,-2.27302135977775,0,0,0,-3.87196128429132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.93698848182436,0,0,-3.16666630754237,0,0,0,0,0,0,0,0,0,0,-2.6878637595051,5.48482693527991,0,-2.85183336739488,0,0,-4.65551659528594,0,0,-4.93952028704817,0
"ERR2242476",-5.04351978028878,-3.9775486600936,-3.05977467351947,0,0,-2.65245807322939,-5.2996851942482,-0.801830011620185,0,0,0,0,0,4.59419214777956,0,0,0,0,0,0,0,-2.67394539299164,0,-2.53005714456153,0,0,0,0,0,0,-4.63140927732625,0,0,0,0,0,-4.38218752043321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.29102730333684,0,0,0,0,0,0,0,0,0,0,0,5.70022649847581,0,-3.18003076644633,0,0,0,0,0,-5.50797485711724,0
"ERR2242477",0,0,-2.30379594606128,0,0,0,3.99029162884934,0,0,0,0,0,-2.30612038410581,0,0,0,-3.99431767364152,-3.35313168085521,0,0,0,0,0,0,0,0,-5.80779443571006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.65537312445683,0,0,0,-1.7282837476505,0,0,0,0,0,0,0,0,4.24634756013538,0,0,0,-5.98743728733641,0,0,0,0,0,-2.86719035704327,0,0,-2.99347526082621,0,0,1.68346931571958,0,-1.99358195656912,0,0,0,0,0,-3.45298523783028,0
"ERR2242478",-4.75116886212065,-4.08349459266748,0,0,0,0,0,-0.252865007072885,0,0,0,0,0,0,0,0,0,0,0,0.843099463118814,0,0,0,0,0,0,0,0,4.76077468261627,0,0,0,0,0,0,-4.65053058365234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.25316569319468,0,0,0,0,0,0,0,0,0,0,0,5.63464826605322,0,-2.50702965192211,0,0,0,0,0,-4.34230273321081,0
"ERR2242480",-2.93833878388839,0,0,0,0,-2.92420089991755,0,5.08935206354484,0,0,0,0,0,-5.06486453019583,0,0,0,0,0,0,0,0,0,-2.87703252317957,0,0,0,-2.90062606297829,0,0,0,0,0,-2.58446678537436,0,-4.55701013456657,-4.98316650517511,0,0,0,-2.95418194399483,0,0,0,0,0,-2.60561834952318,-5.02403171483688,0,0,0,0,0,0,0,0,0,0,0,-4.4764277827426,0,-5.11679322180165,0,0,4.5130633665079,0,0,0,0,0,0,0,0,0,0,0,-2.73864018962478,0,0,0,0,0,-4.74346395208019,0
"ERR2242484",-0.666274988605808,-4.71541673339209,0,0,0,0,0,0.127436058598203,-3.19783754246751,0,0,0,0,0,0,-5.53881709790492,0,-2.58665864242659,0,0,0,0,0,0,0,0,-4.48022419051999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.05188902936888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.78996185934416,0,5.28602685792896,0,0,0,0,0,0,0,0,-2.83593130671613,4.83235569156342,0,0,0,0,-4.91197711000753,0,0,0,0
"ERR2242488",-2.5641964924831,0,0,0,0,-2.64374262444848,0,-4.44131860557063,-2.5882618822663,0,0,0,0,4.57909654768025,0,4.48300108337908,0,0,0,0,0,3.33500793536143,0,0,5.10160140038993,0,0,3.42869000353109,0,0,-5.48938714951726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.59744989955949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.76284484963085,0,0,0,0,0,-4.78538765299062,0
"ERR2242496",0,-5.69540195135914,0,-3.48916339681332,0,0,0,0,0,0,6.04340827919029,0,0,0,0,0,0,0,0,0,0,0,0,-2.0766744754067,0,0,0,0,0,0,0,0,0,0,0,0,-3.59690570218584,0,0,0,0,0,0,0,0,0,-5.47776477200453,0,0,-2.26182431595721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6817485589201,0,0,0,0,0,0,3.9175946330326,0,-5.88809184252284,0,0,-2.79280305994579,0,0,-0.348099487755221,0,0,-4.83727679535994,0
"ERR2242501",-2.81627456837598,0,0,0,0,0,0,4.87793064049131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.00738088116043,0,0,0,0,-2.62213332790471,0,0,0,0,0,0,0,-2.72413392976679,0,0,0,0,0,-2.51993700255295,5.20893648388113,0,0,0,0,0,0,0,0,0,0,0,0,4.54166814815061,-4.71833837297835,0,0,-4.36465892029453,0,0,0,0,0,0,0,0,-3.06413287301762,0,0,-5.26618831792884,0,0,-5.30723381720851,0,0,-0.537477160622726,0
"ERR2242504",-5.31639011898586,-4.71298502488884,0,0,0,-2.34996327414073,0,0.641282803511943,0,0,0,0,0,4.07025578673265,0,0,0,0,0,0,0,0,-2.38384305604904,-3.07979723449774,0,0,0,-2.82919039589421,0,0,0,0,0,0,0,0,5.33436528716021,0,-4.1289372903472,0,-3.14972730133236,0,0,0,0,0,-2.37442573491763,-4.90030150997468,0,0,0,0,0,0,0,0,0,0,0,0,0,5.45548771589445,0,0,4.11262601167641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242507",-2.62583596562596,0,0,0,0,0,0,4.54808130480584,-2.67071850196406,0,0,0,0,0,0,-4.625820138116,0,0,0,-4.32609804386155,0,0,0,0,-3.40871616477931,0,0,-5.55225642887039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.90406958597909,0,0,-0.487663811123224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.24838041267938,-3.39292572658514,0,0,-2.38280694342687,0,0,-5.87671974475301,0,0,-4.12714269064325,0
"ERR2242509",0,-4.24743033293264,0,0,0,3.15295472022189,0,0,0,0,0,0,0,4.5257167343431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.60441654859321,0,0,0,0,-4.79955770497135,0,0,0,-4.59671653787668,0,0,0,0,-2.45405855273182,0,0,0,0,0,0,0,0,0,0,0,0,0,4.51098178623663,0,0,0,4.25055409808046,0,0,0,0,0,0,0,0,-3.42914772125595,0,0,-3.17159401535019,0,0,-5.93945807987434,0,0,-5.49336197556792,0
"ERR2242510",-2.41020702251676,0,0,0,0,0,0,4.17460101975833,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.69547605086215,0,0,0,0,0,-3.08504874721613,0,0,-6.40075227824723,0,0,-2.74858516529703,0,0,0,0,0,0,-4.65538858184141,0,0,0,0,0,-2.63993994836508,-5.34346117400506,0,0,0,0,0,0,0,0,0,0,0,-4.76068915522456,0,0.400971481946632,0,0,4.57251011949908,0,0,0,0,0,0,0,0,-2.60200549505539,0,0,-2.33179397606801,0,0,-4.50680571900935,0,0,4.03878563933284,0
"ERR2242513",0,0,0,0,-2.56706257168653,0,0,0,0,0,0,0,0,0,-4.44628280036949,0,0,0,-4.85905432077014,0,0,0,0,-2.96846935330185,-2.73823672382817,0,0,-2.84242539706578,0,0,0,0,-2.9604959671628,0,0,0,-5.14153974062993,0,0,0,0,0,0,0,4.74276512882134,0,0,4.92322520444208,0,0,0,0,0,0,0,0,0,0,0,0,5.12772943072873,0,0,0,0,0,0,0,0,0,0,0,0,-2.62674858656868,0,0,-2.74933717744123,0,0,-4.54966201064669,0,0,-4.76199167846622,0
"ERR2242516",-2.26041675768594,0,0,0,-2.42156183416446,0,0,-3.91515667059215,0,0,0,0,0,0,-4.19426813044252,0,0,-2.23489899324666,0,0,0,-3.65617128552286,0,-3.13167159959547,0,0,-3.87095860608776,0,0,0,-6.33267442770001,0,-2.33261558933441,0,0,0,-5.42421432311985,0,0,0,-2.23578016840091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.04020871525442,3.87248484622527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.27479475790198,0,0,0,0,0,-3.94006009747758,0
"ERR2242522",-5.86262926653094,0,0,0,0,0,0,0.301513940861296,0,0,0,0,0,0,0,0,0,-2.71484582811854,0,0,0,0,0,0,0,0,-4.70225090901772,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.05211676508755,0,0,0,0,0,-5.37903002515564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.2864213077644,-3.26320881450809,0,0.526672392571494,0,0,0,0,0,0,0,0,-5.55527511057138,5.65204346243462,0,0,0,0,-0.785365232041978,0,0,0,0
"ERR2242525",-0.10741103053909,0,0,-0.965669141556488,0,0,0,-1.6857050376564,0,0,1.67258801647726,0,0,0,0,0,0,-2.5585343740607,4.20764702154085,0,0,0,0,0,0,0,-4.43151152878456,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38813980031287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4043286621504,0,0,0,0,0,0,0,0,0,0,0,-3.40447930902831,0,0,-3.37455060356976,0,0,-5.89673113655402,0,0,-5.84489309809505,0
"ERR2242526",0,0,0,0,0,0,0,0,-5.49901125528077,0,0,0,-2.62206805077142,0,0,-0.776012775763711,-4.54155508483919,0,4.77826106979082,0,0,0,0,0,0,0,0,-2.57865440967347,0,0,0,0,0,-2.77305694057423,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46636045271598,0,0,0,0,0,0,0,0,0,0,0,-4.80307551335608,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.13870117943946,0,0,-2.80088026058419,0,0,-5.43638991256551,0,0,-4.85126691724857,0
"ERR2242535",-5.54071216448283,-4.46265659192486,0,0,0,0,0,0.394909143320676,0,0,0,0,0,0,0,0,0,0,4.22360282504034,0,0,0,0,-2.87659584280409,0,0,0,0,0,0,0,0,0,0,0,0,-4.98241015257809,0,0,0,-2.28549275803921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.98650208879268,0,0,-3.95858957725463,0,0,0,0,0,0,0,0,0,0,0,-3.32315400505114,0,0,-3.32584834949844,0,0,-5.75587157812458,0,0,-5.76053831960038,0
"ERR2242537",0.698274375525628,0,0,0,0,0,0,-1.15768601756327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.70366274949716,0,0,0,0,0,0,0,0,0,0,0,0,-2.71456861061043,0,0,0,0,0,-2.88061431076674,4.68288124866045,0,0,0,0,0,0,0,0,0,0,0,0,0,4.70177075420892,-5.68799772197647,0,4.989370343258,0,0,0,0,0,0,0,0,0,0.975449964812756,0,-2.54801099177404,0,0,0,0,0,-4.41328449599661,0
"ERR2242538",-2.57639850197662,-4.45906824509589,0,0,0,0,0,-4.46245310596784,0,0,0,0,0,0,0,0,0,0,0,0,-2.53049650579753,-2.67598306782233,0,0,0,0,0,0,0,0,4.63493863366231,0,0,0,0,0,0,0,0,0,-2.75503666392294,0,0,0,0,0,-2.93048348296748,0,4.38294851641684,0,0,0,0,0,0,0,0,0,0,0,0,-4.7718634786296,-3.40058757463233,0,5.07574628324108,0,0,0,0,0,0,0,0,-2.73274743396556,5.88999045485062,0,-2.84575325462177,0,0,-4.73325739988182,0,0,-4.92898922280939,0
"ERR2242540",-6.33238151649516,0,-2.58977053918116,0,0,0,4.48561415380681,0.534245341760431,0,0,0,0,0,0,0,0,0,-2.65254517528727,0,0,0,0,0,0,0,0,-4.59434301296924,-2.62957643261144,0,0,0,0,0,0,0,0,0,0,0,0,-5.12198099184373,0,0,0,0,0,-2.86265371908709,4.55455998366873,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.319929579539952,0,0,-4.95826168593485,0,0,0,0,0,0,0,0,0,0,0,-2.91992487244765,0,0,0,0,0,-5.0574582333634,0
"ERR2242541",0,0,0,0,0,0,0,0,0,0,0,0,-2.85245168581953,0,0,0,4.94059124597492,0,0,0,0,-2.72907289288086,0,0,0,0,0,-2.33042718696298,0,0,-4.72689290802863,0,0,0,0,0,0,0,0,0,-2.77530291830527,0,0,0,0,0,-2.21445693686499,-4.03641829115969,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8069656608989,-3.63678798844096,0,3.8355519258235,0,0,0,0,0,0,0,0,-2.64097746091036,6.29910157233597,0,2.5567097141284,0,0,-4.57430714394099,0,0,4.13259479638061,0
"ERR2242543",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.34216778530472,-3.50537434625505,0,0,0,0,0,-2.80071500466199,0,-4.05979139075891,-6.07148646726228,0,0,0,0,-4.07378396615959,0,0,0,0,0,0,0,0,0,0,-2.33654715319116,-4.85098068559507,-0.347477154590038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.04701838360752,0,0,0,0,0,0,0,0,-2.90804531286648,0,0,-3.04767082270745,0,0,-5.03688223259728,0,0,-5.27872070967454,0
"ERR2242545",0.158177889956583,0,0,0,0,0,0,-0.511153483875545,0,0,0,0,0,0,0,0,0,5.32413853802865,0,0,-2.90860791160098,-3.36305086009999,0,0,0,0,0,0,0,4.94933925561828,-5.8249749581314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.58458979618958,0,-5.0378566821897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47664084372444,0,0,0,0,0,0,0,0,0,0,0,-3.1928254090823,0,0,0,0,0,-5.53013582822743,0
"ERR2242549",4.43151757251099,0,-2.30491767581843,0,0,-2.95207477415044,3.99223452178109,0,0,0,0,0,0,-5.11314349657098,0,0,0,0,0,0,0,-3.6063077708534,0,0,0,-3.87965267002351,0,0,0,0,-6.24630828684855,0,0,0,0,0,0,0,0,0,0,-4.72001365495453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1395134949559,0,0,0,0,0,-5.8129691558143,0,0,0,0
"ERR2242551",-5.73214976167971,5.69081558902063,0,0,0,0,0,0.40828247841326,0,0,0,0,0,0,0,0,0,-2.60486896854861,0,0,0,0,0,0,0,0,-4.51176540058573,-2.61120418952778,0,0,0,0,0,-3.0906513451842,0,0,0,0,0,0,0,0,0,0,0,0,0,4.52273832519884,0,0,0,0,0,0,0,0,0,0,0,5.35316515834013,0,0,-2.87277925774828,0,0,0,0,0,0,0,0,0,0,-2.70253779255037,4.97579963335003,0,-2.83044747944103,0,0,-4.68093276607228,0,0,-4.90247884254714,0
"SRR7464878",0,0,0,0,0,0,0,0,0,0,0,-2.57702324469743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.46353519210195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.14251622502298,0,0,0,0,0,0,0,0,0,0,0,-3.16705199484409,0,0,0,0,0,0,0,0,0,0,0,5.48549496528232,-3.71094695778047,-3.69906429174218,3.08434783268816,0,0,0,0,6.40696729376124,0
"SRR7464879",-2.77979488000149,0,0,-2.568953653914,0,0,0,4.81474596678242,0,0,-4.44955825086876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.21462770712081,0,0,0,0,0,0,0,0,0,0,0,0,-2.73250935382967,0,0,-2.96112772191191,0,0,-2.42685484383278,-5.56789851615189,0,0,6.28629713168138,0,0,0,0,0,0,0,0,0,0,4.73284503299019,0,0,4.20343589211301,0,-5.12882366205211,0,0,0,0,0,4.02888903292475,0,0,0,-3.39983997108259,0,0,0,0,0,5.88869556751856,0
"SRR7464880",-2.32433677700649,0,0,0,0,0,0,4.02586939167613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.60027040392465,0,0,4.81133413936091,0,0,0,0,-2.7191626284436,0,0,0,0,0,-3.23483588021922,0,0,0,0,0,0,0.608733094993092,0,0,0,0.150407052034143,0,0,-4.50380045301514,4.70972782650685,0,0,5.60290009868647,0,0,0,0,0,0,0,0,0,0,0,-2.38846606361094,0,0,0,0,0,4.13694457432818,0
"SRR7464881",0,0,0,0,0,0,0,0,0,2.8361175028713,0,0,0,0,0,0,0,0,0,5.39165283766799,0,-2.55890128315935,0,0,0,0,0,0,0,0,4.43214703398519,4.19508473270005,0,0,0,0,0,0,0,0,0,5.1109981249129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.23542513114796,0,0,0,0,5.8120862504157,0,4.74827316752073,0,0,0,0,0,0,0,0,0,0,0
"SRR7464882",-4.56675363863689,-6.04153639701247,0,0,0,0,0,-0.993342117972297,0,0,0,0,-1.45947681681122,0,0,0,2.52788799918593,0,0,0,0,0,0,0,0,0,0,-2.23161802538118,0,0,0,0,0,0,0,0,0,0,0,0,-2.98660924862344,0,0,0,0,0,0,3.86527580304674,0,0,0,0,0,0,0,0,-2.06662741410517,0,0,0,0,5.17295896097091,0,0,0,0,0,0,0,0,0,0,0,-2.58318527086915,0,0,-2.58572979505569,0,0,4.47420813450894,-3.57950368154485,0,4.47861537968112,0
"SRR7464883",-6.15806427425309,0,0,0,0,0,0,-0.408368197536658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16014936719247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.74148845591512,0,-3.09511009368273,0,0,0,0,4.25095781332012,-3.28079284868025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.36088793727776,0,0,-5.68249990302282,0,0,0,0,-2.74655094413504,-2.41096901064257,0,0,-3.2435041748405,0,0,0,0,0,5.61791402538551,0,-4.75716578081815,0,4.175920821907
"SRR7464884",-2.60917214058905,0,0,0,0,0,0,4.51921871319347,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.74021800268232,0,0,-2.70007214473862,0,0,-3.213155703869,0,0,-4.74619680446069,0,-2.44794478721806,-3.36087085719527,0,0,0,0,0,0,-2.93915589592395,0,0,-2.80135984805064,-4.67666213878876,0,0,5.56534893173085,0,0,0,0,0,0,0,0,0,0,4.41809116747169,5.82119908233977,-4.23996474558507,5.0907673431059,0,0,0,0,-4.85209758710714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR7464885",-1.8885308961749,-2.43792405824758,-1.27502252210437,0,0,0,-2.20840378907939,3.27103146383851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.16730136713281,0,0,0,0,0,0,0,0,-1.42979716820931,0,0,0,-2.02182527561865,0,0,0,0,0,0,0,0,0,-2.86858504965101,0,0,-2.80186579713224,0,0,0,0,0,0,0,0,0,0,-2.47648133985662,0,0,0,0.601131806841188,0,0,0,0,0,0,4.85297391662252,0,0,0,0,-1.10325236071743,0,0,0,0,0,-1.91088914233289,0
"SRR7464886",-3.53867922862219,-2.53038252750257,0,0,0,0,0,0.0932904560305006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.27254859042411,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.8849520219124,0,0,0,0,0,0,0,0,0,-0.872086531032203,0,0,0,-3.9361696212836,0,0,0,-3.2563515351643,0,0,0,0,0,0,0,0,-1.54846149270486,0,0,0,0,0,2.68201397892876,-1.51049818034427,0,0,0
"SRR7464887",-6.72629615099243,0,0,-2.70884748038912,0,0,0,0.970830105122982,-2.713245783206,0,-4.6918614659889,0,0,0,0,4.6994795499348,0,0,0,0,0,0,0,-2.48656056180418,0,0,0,0,0,0,0,0,0,0,0,0,4.30684922914185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.17302661257799,0,0,0,0,0,0,1.66994066407705,0,0,0,0,-3.76379249918437,0,-2.95369465346751,0,0,0,0,-4.6873043895388,5.11594920985027,0
"SRR7464955",-4.86860943581395,0,0,0,0,0,0,-0.487604111719953,0,0,0,0,0,0,0,0,0,-2.48816944930494,0,0,0,0,0,0,0,0,-4.30963590403682,0,0,-4.15372941642758,0,0,0,0,0,0,0,0,0,0,-3.01616125940227,0,0,0,0,0,-3.45551285546219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.22414454510567,-3.26929962459891,0,-5.98512383186793,0,0,0,0,0,-2.42351577972037,0,0,-2.57936058351452,5.66259305497117,0,0,0,0,4.46758358168766,0,0,0,4.19765246342058
"SRR7464956",-6.46118334866508,-5.39576110341116,0,0,0,0,0,-0.0848478549228656,0,0,0,0,0,0,0,0,0,-3.07852542156943,0,0,0,0,0,-2.66949250296912,0,0,-5.33216244255065,0,0,0,0,0,0,0,0,0,4.62369664556672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.84483890506076,0,0,0,0,0,0,4.17816322945482,0,0,3.56201564548362,0,-1.57622828881097,0,0,0,0,0,0,0,0,0
"SRR7464957",-5.13720725250315,0,-2.7788295706443,0,0,0,-4.81307400193074,-1.49282847989857,0,0,0,0,0,0,0,0,0,0,0,0,-2.86836963744268,-3.30565065297123,-2.37055897610745,0,0,0,0,-3.53576013397326,0,0,5.72555488301941,0,0,0,0,0,0,0,4.10592858895657,0,-2.43176320183272,0,0,0,0,0,0,6.12411619541823,4.96816194693865,0,0,0,0,0,0,0,0,0,0,0,0,4.21193741755064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
