"","584__821","46503__28111_28117","674529__296_310297","1351__166486_360807","37734__46228_74426","384638__39492_204516","40518__1260_147802","33043__328814","310298__165179_218538","28111__28117","301301__820_751585","88431__216816","39492__204516","29361__1582_658081","296__310297","1282__29382_291644","40519__303_626932","548__363265_1118061","820__751585","166486__360807","411489__39485_246787","1747__562_328813","165179__218538","39488__546_571","46228__74426","291645__552398_1070699","1260__147802","40214__40324","582__1304_487173","665951__28116_100886","1352__47770","562__328813","116085__729_371601","363265__1118061","1735__818_626940","1363__1358_387661","39485__246787","28126__626929_626930","39486__410072","29382__291644","40520__40545_329854","28116__100886","546__571","154046__287_47678","823__1078764","28026__550_54291","818__626940","729__371601","552398__1070699","316__43765","624__35833","1353__2173","1358__387661","39490__158836","39496__33039_338188","303__626932","1582__658081","454155__853_239935","1304__487173","545__501496","214856__39491_357276","40545__329854","626929__626930","569__1283_469613","287__47678","1512__329_33038","550__54291","1396__387090_487174","33039__338188","39491__357276","853__239935","1318__658086","1283__469613","658082__817_45851","329__33038","387090__487174","817__45851"
"ERR2239648",-5.17784382445537,-2.62669704808687,0,-2.56232153812967,0,5.66916365424161,5.70806602965818,0,0,-4.54957274337766,-5.84318353445163,0,0,0,0,-2.64381518289398,0,0,-0.648741612422448,-4.43807108936863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.57922222259438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.57479204534999,0,0,0,0,0,0,0,0,0,0,0,0,4.45967064147037,0,0,0,0,0,0
"ERR2239650",-5.11956929213916,-3.13854292454757,0,-2.47006266291858,0,0,0,0,0,-5.43611580705221,-2.72168194247383,0,0,0,0,0,0,0,4.71409140640742,-4.27827403005386,-2.91562439369363,0,0,0,0,0,0,0,0,0,0,0,-2.49851288687345,0,0,0,5.05000958566457,0,0,0,0,0,0,0,4.78558540832999,0,0,-4.32755126343041,0,0,0,0,0,0,0,0,0,-3.06493638084318,0,0,0,0,0,0,0,0,0,0,0,0,5.30862553358667,0,0,0,0,0,0
"ERR2239651",-5.14480810719346,-2.81412098817598,0,-2.36309201615496,-2.44991807171404,0,0,0,0,-4.87420053016672,0,0,0,0,0,0,0,0,0,-4.09299543494077,-3.21542783736829,0,0,0,4.24338257458989,0,0,0,0,0,0,0,0,0,0,0,5.56928438239319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.37497961368351,0,0,-2.9499285215086,0,0,0,0,0,0,-2.41794655668763,0,5.10942607794944,5.84563616540902,0,0,0,0,-4.1880062861692,0
"ERR2239656",0,-3.24953280464985,0,0,0,0,4.96024596264324,-5.00855645465373,0,-5.62835591851533,-3.13229760450507,0,0,0,0,0,0,0,5.42529859542907,0,-2.37913302831829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.12077928301248,0,0,0,0,0,0,-3.46874505054453,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.30576786666262,0,0,-2.70418152587504,0,0,0,-6.00804266604621,0,0,0,0,4.68377979570471,0.105612495008116,0,0,0,0,0,0
"ERR2239658",0,5.17089881516403,0,0,0,0,0,0,0,0,-2.26163244200205,0,0,0,0,0,0,0,3.91726229759362,0,0,-2.18447449036715,0,0,0,0,0,0,0,-3.36413860262284,0,3.78362080515403,-2.17156532302632,0,0,0,0,0,0,0,0,5.82685898344653,0,0,4.86164372590282,0,0,-3.7612614714363,0,0,-3.154442993377,0,0,0,-1.80437343210017,0,0,0,0,0,-3.59983855787436,0,0,0,0,0,0,0,3.12526646022493,-6.23510328128387,0,0,0,0,0,0,0
"ERR2239664",-5.75769830392867,0,0,-5.55216673651873,0,-3.09950458532626,0,0,-2.71859179953256,0,0,0,-5.36849942007778,0,0,0,0,0,0,0.200984945083289,0,0,-4.70873912183051,0,0,0,0,0,0,-2.47780864076923,0,0,-2.69492203809887,0,0,0,0,0,0,0,0,4.29169045724548,0,0,0,0,0,-4.66774189242431,0,0,0,0,0,0,0,0,0,-2.86407664559098,0,0,-3.02628601649532,0,0,0,0,0,0,0,0,5.24168113880512,4.96072626693503,0,0,0,0,0,0
"ERR2239666",0,5.26544158791279,0,0,0,0,0,0,5.01883743540005,0,-2.99555324874818,0,0,0,0,0,0,-2.77863790258763,5.18845042360986,0,-5.88796096386977,0,0,0,0,0,0,0,0,0,0,0,0,-4.8127420231184,0,0,-0.214069496477432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5479527604723,0,0,-5.91710650340989,0,0,0,0,0,0,0,0,0.772374146937803,4.41318363642341,0,0,0,0,0,0
"ERR2239669",0,-2.68422047869363,0,0,0,-2.7932005776138,5.58112807701794,0,-2.82600138082309,-4.64920624781421,-2.92189060899521,0,4.83796531615784,0,0,0,0,0,5.06086298893807,0,-2.57702039126276,0,-4.8947779738454,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.46353024980813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.2876897853615,0,0,-5.40866520301685,0,0,0,0,0,0,0,0,0.0445891999188236,5.69444574777133,0,0,0,0,0,0
"ERR2239670",-5.10755984644722,0,0,-4.20852305890729,0,0,0,0,-2.20049796776705,0,-2.53683016100623,0,0,0,0,-2.40222601133277,0,0,4.39391872903593,0.320422740213787,0,-5.94050962915029,-3.81137428212459,0,0,0,0,0,0,-3.25377687162134,0,2.10128927386879,0,0,0,0,0,0,0,-4.16077750289188,0,5.63570685814067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239671",0,0,0,0,0,-2.90970547170413,0,-4.34221411029459,0,0,0,0,5.03975771205271,0,0,0,0,0,0,0,0,-5.92515735184628,0,0,0,0,0,0,0,0,0,1.40405654500578,0,0,0,-2.51649856477321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.35870337136135,0,0,0,0,-3.16890140786423,0,0,-2.57149756503349,0,0,0,0,0,0,-2.84236231419114,0,-4.45396443417766,-5.48869824259739,0,0,-2.95961858479007,0,-4.9231159416981,5.1262097598815
"ERR2239674",-4.12778240155219,-2.98423129183557,0,0,0,-2.62660626908703,0,0,-2.42015878998395,-5.16884021899612,0,0,4.54941550953766,0,0,0,0,-2.34798486081995,0,0,0,-3.71944559269989,4.19183798663663,0,0,0,0,0,0,0,0,6.44226874254435,0,-4.06682907434269,4.42161727497281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.31532768938543,0,0,-2.29191895590798,0,0,0,0,0,0,0,0,3.96972007846284,4.01026519418662,0,0,0,0,0,0
"ERR2239675",0,-2.42916800182556,0,0,0,0,0,0,0,-4.20744239928243,-6.39313255460035,0,0,0,0,0,0,0,1.16198329443837,0,0,0,0,0,0,0,0,0,0,-2.96140350587687,0,0,0,0,0,0,0,0,0,0,0,5.12930133389134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.96759270053501,0,0,-6.01929720698336,0,0,0,0,0,0,0,0,-1.01648939886461,0.153023638103472,0,0,-2.47070161175755,0,0,4.27938072190639
"ERR2239677",-3.89573262070942,-2.15186893971884,0,0,0,0,0,0,-2.52999360756163,-3.72714633482239,0,0,0,0,0,0,0,0,0,0,0,0,4.38207747112121,-3.42865024433491,0,0,0,0,0,0,0,0,0,0,-2.55954193431237,0,0,0,0,0,0,0,5.93859642457151,0,0,0,-4.43325667433214,0,0,0,0,0,0,0,0,0,0,-2.75229655672031,0,0,-4.54295122148219,0,0,0,0,0,0,0,0,0.144299590847867,4.76711747373646,0,0,-2.80508876895134,0,0,-4.85855626756456
"ERR2239681",0,2.25205851043971,-2.95241253858289,0,-2.41018937404658,0,0,0,-3.28196031427511,-5.68903073860168,0,0,0,0,-5.11372852172897,0,0,0,0,0,0,0,5.68452201274921,0,4.17457045171131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.51551053561513,0,0,-2.71108336224579,0,0,-5.34863883258255,0,0,0,0,0,0,0,4.35699205466021,-0.524000101355343,4.69573412696437,0,0,0,0,0,0
"ERR2239683",-5.44179197973985,-2.82062058877905,0,0,0,2.97235221694763,4.75071863201688,0,0,-4.88545816864016,-3.49926746732176,0,4.38451282365172,0,0,0,0,0,6.06090904267416,0,-2.26731945297926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92711248954936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.83951527929729,0,0,0,0,0,0,0,0,0,-2.32772258140555,0,0,4.91818473261103,0,0,0,0,-4.0317337769198,0
"ERR2239685",0,0,-2.51489959268486,0,0,-3.22415194765334,0,4.64801266971325,0,0,-2.65100781584836,0,5.58439498465774,0,-4.35593387046446,0,0,-3.10178201688688,4.59168022831155,0,0,-3.1620700955794,0,0,0,0,0,0,0,0,0,5.4768660626377,0,5.37244404725154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.78749564972238,0,0,-2.62374041221311,0,0,0,0,0,0,0,0,4.54445169982482,4.82808409119637,0,0,-2.49016826151709,0,0,-4.31309794834307
"ERR2239689",-4.46103805811598,-2.83006448727011,0,0,0,-2.57596883928955,0,0,-6.15832805923317,-4.90181548064819,-2.58405230996491,0,-4.46170890836373,0,0,0,0,0,4.47570989027494,0,0,0,0.774200682261424,0,0,0,0,0,0,-2.58376895469375,0,0,0,0,0,0,0,0,0,0,0,4.4752191045487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.84683926506912,0,0,0,0,0,0,0,0,0,-2.59087047540926,0,0,4.93087024808176,0,0,0,0,-4.48751929923897,0
"ERR2239690",-5.50667700560374,-2.85134270190554,0,0,0,0,0,0,0,-4.93867042949112,-2.51861075630124,0,0,0,0,0,0,0,4.36236179440322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.45822419697425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.23048175666778,0,0,-2.56643707506729,0,0,0,0,4.2577692055546,0,0,-2.52259314937782,0,-2.44433150479802,5.59535853547295,0,-4.44519940844501,0,0,0,-4.36925950154757,-4.23370635685146,0
"ERR2239691",0,0,0,-2.8866952432019,0,-2.67895700879308,0,0,0,0,-2.76970450152296,0,-4.64008965052236,0,0,0,0,0,4.79726891858999,4.99990282719308,-2.65825425927165,0,0,0,0,0,0,0,0,0,0,0,-2.42639183609837,0,0,0,-4.60423143649487,0,0,0,-3.13715303871818,0,0,0,0,0,0,-4.20263393919272,0,0,0,0,0,0,0,0,0,0,0,0,-1.01971137548155,-5.43370845417899,0,0,0,0,0,0,0,-1.73074701771306,0,0,0,0,0,0,0
"ERR2239701",0,0,0,0,0,-2.63155941223089,0,0,-3.51677791612614,0,0,4.42052405334316,4.55799460511999,0,0,0,0,-2.68425989652511,0,0,-2.5053145583345,0,6.09123802966667,0,0,0,0,0,-2.96999240636058,0,0,0,0,4.64927452150106,0,0,4.33933210397733,0,-3.83541791196635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.19233405955639,-5.14417774591027,0,-2.68370594604931,0,0,0,0,0,0,0,0,4.64831505113211,5.52928478588428,0,0,0,0,0,0
"ERR2239703",-4.27426573837273,-2.61274514698186,2.38792438354602,0,0,0,0,0,0,-4.5254073418016,-2.72791809494226,0,0,0,4.88849984249269,0,0,0,4.72489273932649,0,0,-3.03742243343121,0,0,0,0,0,0,0,0,0,5.26096997875236,0,0,0,0,0,0,0,0,-2.52172804509596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.34955537098195,-4.36776109697754,0,0,0,0,0,-2.78524342592656,0,-5.80160008530596,0,0,0,0,0,-4.82418312515201,0
"ERR2239704",-4.8626956935038,-2.79364237034797,0,0,0,0,0,0,6.09775347718667,-4.83873052361983,-2.85661556627478,0,0,0,0,0,0,0,4.94780329848006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.62642263206927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.54482880435137,0,0,-2.66472245713363,4.54909744089276,0,0,0,0,0,0,0,-4.61543468382524,0.592510006653708,0,0,0,0,0,0
"ERR2239707",-4.46765140609619,-2.01725720387162,0,0,0,0,4.09180962722946,0,0,3.49399196903998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78298807362458,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.18141221569163,0,0,0,0,0,0,0,0,0,0,-2.00422114797117,0,0,-3.73444730740478,0,0,0,0,0,0,-5.51036759739819,0,0,-2.40247586745397,3.47141285789009,0,-6.46825247461387,-3.4911023656199,0,0,0,-4.16121026638838,0
"ERR2239708",0,2.81913591464229,0,0,-2.28784081178289,0,5.73135198970963,-4.32927322667641,0,-4.13943751984448,0,0,0,0,0,0,0,0,0,0,-2.59113464183946,0,0,0,3.96265652563758,0,0,0,0,0,0,0,0,0,-2.14586121199169,0,4.48797684891774,0,0,0,0,0,0,0,0,0,-3.71674064516094,0,0,0,0,0,0,0,0,0,0,-3.07174315525159,0,0,-3.47758869504816,0,0,0,0,0,0,0,0,-6.02336030765056,5.32041521269768,0,0,0,0,0,0
"ERR2239709",-5.09220917979228,-2.84153132138502,0,0,0,-2.80673831440583,0,0,-2.26048398707253,-4.92167661993718,-2.23223631577149,0,-4.86141336410113,0,0,0,0,0,3.86634671341658,0,0,-3.55602299278681,3.91527311530548,0,0,0,0,0,0,0,0,6.15921249638989,0,0,0,0,0,0,0,0,0,0,0,-2.38947281783036,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.13137970479732,0,0,0,0,0,0,-4.13868832378696,0,0,0,0,0,-0.903984501877093,0,0,0,0,0,0
"ERR2239710",-3.86648901197505,-2.42469155569324,0,0,0,0,4.41910503607458,0,-5.72144287348033,-4.19968896714391,0,0,0,0,0,0,0,0,0,0,0,-3.59340673481918,1.43978174770491,0,0,0,0,0,0,0,0,6.223963036967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2412484033683,0,0,-4.90399781249115,0,0,0,0,0,0,0,0,0.425189368968683,3.88195610701652,0,0,0,0,0,0
"ERR2239711",0,0,0,0,0,0,0,-4.28112689587501,-2.25614265147988,0,0,0,0,0,0,0,0,0,0,0,0,-2.46803121465188,3.90775370148632,-2.95046915768607,0,0,0,0,0,-3.0148489671654,0,4.27475545844299,0,0,0,0,0,0,0,0,-2.55002432334655,-5.22187158827703,5.11036248727722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.94661523013983,0,0,-2.47448516165674,4.41677168857267,0,0,0,0,0,0,0,4.28593402256476,5.10368728895845,0,0,-3.33155875273634,0,0,-5.77042902814014
"ERR2239713",-2.89025749384838,0,0,0,-1.71186646884551,-3.68786058168032,0,0,0,0,0,0,6.38756189870083,0,0,0,0,0,0,0,-3.2104153833506,0,0,0,-2.96503969981395,0,0,0,0,0,4.74945542288895,0,0,0,0,0,5.56060255736395,0,0,0,0,0,0,0,0,-3.00435535781436,0,0,0,0,0,0,0,0,0,0,0,-3.07805069146528,0,0,0,0,0,0,0,0,5.20369612372624,0,0,0,5.33134018589039,0,0,0,0,0,0
"ERR2239715",0,-2.44504031585761,0,0,0,0,0,0,0,-4.23493405361964,5.54927482417765,0,0,0,0,0,0,0,0,0,-2.99156379728878,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.88452198756198,0,-5.18154049098786,-2.95815823001557,0,0,0,0,0,0,0,0,4.99613863800692,0,0,0,0,0,0,0,0,0,0,-5.65686479025241,0,0,-3.13992809454581,0,-5.123680351215,0,0,0,0,0,0,5.43851499186628,1.64000936100812,0,0,0,0,0,0
"ERR2239717",-4.52377321128313,1.69629413915363,0,0,0,-5.82079931940375,0,0,0,-4.96953990277134,-2.95457174748991,0,0.562323874014193,0,0,0,0,-2.55589728389988,5.11746838126009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.42694395464189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.03534462253745,0,0,-2.53015461747234,0,0,0,0,0,0,0,0,4.38235634846709,5.25737110471584,0,0,0,0,0,0
"ERR2239718",-5.00013748274407,5.28522253668706,0,0,0,0,0,0,0,0,-2.95373152542685,0,0,0,0,0,0,0,5.11601307395722,0,0,-3.08370066057683,0,0,0,0,0,0,0,-2.76465443218259,0,5.34112621945279,0,0,0,0,0,0,0,0,0,4.78852194191073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.20079474226541,0,0,-3.11968470166977,0,0,0,0,0,0,0,0,5.40345240688739,5.54393911820302,0,0,-2.49603416562067,0,0,4.3232579922828
"ERR2239723",0,-2.47846894214848,0,0,0,-6.47042227786038,0,0,0,-4.29283413278265,-3.13973009058425,0,0.905132131139481,0,0,0,0,0,5.43817203894475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.75783013950393,0,0,0,0,0,-3.01379920924081,0,0,0,0,0,4.77670192026558,0,0,0,0,0,0,0,0,0,0,-5.03519159522514,0,0,-2.70846095204488,-5.22005335421598,0,0,0,0,0,0,0,4.69119197925811,0.369545562373708,0,0,0,0,0,0
"ERR2239726",0,-2.10086616722637,0,0,0,-4.88262182561632,0,0,0,-3.63880694153857,-2.56895076426985,0,0.834289828420592,0,0,0,0,0,4.44955324585828,0,0,-3.63625452899766,0,0,0,0,0,0,0,0,0,6.29817759347638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.38768731717778,0,0,-4.60080784952409,0,0,0,0,0,0,0,0,-0.498765430044176,4.13559574593975,0,0,0,0,0,0
"ERR2239731",-5.23068663826118,-2.50098625479305,0,0,0,0,0,0,0,-4.33183526233296,-3.30845225101425,0,0,0,0,0,4.97425491028478,0,5.7304073931723,0,-2.59546997742132,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2609338747319,0,4.49548587041338,0,0,0,0,0,0,0,0,0,-3.91605234358922,0,0,0,0,0,0,0,-2.91023205423091,0,0,-3.32145744727664,0,0,0,0,0,0,0,0,0,-2.7746486433795,5.04066977974348,0,5.75293305386117,0,0,0,0,-4.80583242348535,0
"ERR2239732",-4.42598134861984,-2.87242932074179,0,0,0,-3.12928748144799,0,0,0,-4.97519352467534,-2.54583743832405,0,5.42008490935718,0,0,0,0,0,4.40951979098825,0,0,-3.04317884837313,0,0,0,0,0,0,0,0,0,5.2709403819012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.78350725966897,0,0,-2.796719609858,0,0,0,0,0,0,-2.55801256474858,0,4.84406045879826,4.82117599698347,0,0,0,0,-4.43060772854411,0
"ERR2239734",0,-2.93071348334187,0,0,0,0,0,-3.97770276177146,0,-5.07614465557529,0,0,0,0,0,0,0,0,0,0,0,-3.4752420760975,0,0,0,0,0,0,0,0,0,6.01929584440202,0,0,0,0,0,0,0,0,0,0,0,-2.5625363876379,4.01726416842856,0,0,0,0,0,0,0,0,0,0,0,0,-5.52620179699334,0,0,0,0,0,0,-4.43844321963286,0,0,-2.94407286547215,0,0,-0.576548058501793,0,0,-2.28604199063123,0,-5.09928378418265,3.95954087600919
"ERR2239735",0,-2.08753096683018,-2.12740857387521,0,0,0,0,0,0,-3.61570969692325,-2.80174787124778,0,0,0,3.6847797384095,0,0,0,4.85276966299909,0,0,-5.66975684279999,0,-3.40188683100289,0,0,0,0,0,-2.69651890414209,0,2.38896006757143,0,0,0,0,0,0,0,0,0,4.67050774554405,5.89224083289649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.27185455706712,0,0,-2.5699579486529,0,0,0,0,0,0,0,0,4.45129774038232,3.93496752024714,0,0,0,0,0,0
"ERR2239736",-5.02126486293509,4.80967165328738,0,-5.14374177651533,0,-2.49042744890226,0,0,0,0,-2.46256809495071,0,-4.31354687406286,0,0,0,0,0,4.26529305755273,0.680774853370377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.39774747476809,0,0,-3.20493331404981,0,0,0,0,0,0,0,0,5.55110733480438,5.88507125758718,0,0,0,0,0,0
"ERR2239738",-3.9492538248225,-2.46594325818106,0,0,0,-1.8851924352424,0,-3.38057913625008,0,-4.27113901175153,0,0,3.26524907988433,0,0,0,0,0,0,0,-2.01684413339753,-5.78477672030353,0,0,0,0,0,0,0,0,0,2.56354748110107,0,0,0,0,3.49327650999175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.66438510095717,0,0,-2.52810017924736,0,0,0,0,0,0,0,0,4.37879795708042,4.61485036578735,0,0,0,0,0,0
"ERR2239739",-4.88903722384213,-3.08926649060881,0,0,-2.54814963245676,0,5.73412521523671,0,0,-5.35076651985447,-3.28700399805053,0,0,-2.40611546157385,0,0,0,0,5.69325792930556,0,0,0,0,0,-4.41352462870307,0,0,0,0,0,0,0,0,0,-3.1900821171481,0,0,0,0,0,0,0,0,0,0,0,-5.5253843072174,0,0,0,0,0,0,0,0,0,4.16751422832295,-2.40716150118879,0,0,0,0,0,0,0,0,0,0,0,0,4.16932602208275,0,0,0,0,0,0
"ERR2239742",-5.25268181986295,-1.7286508247808,0,-1.76444446046437,0,0,0,0,0,-2.99411105706619,-2.15709556399317,0,0,0,0,-1.75333273581785,0,0,3.73619911361761,3.05610745265775,0,-3.6892963156393,0,0,0,0,0,0,0,0,0,6.39004866286393,0,0,0,0,0,0,0,-3.03686138101026,0,0,0,-3.1654340139513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5012208380739,0,0,0,5.48269254017034,0,0,0,0,4.332241572494,0,0,0,-2.36068039144361,0,0,4.08881837841192
"ERR2239743",-5.80508838893711,-2.84759672087771,5.0930310692997,0,0,0,0,0,0,-4.93218220002673,-2.60812409413562,0,0,0,0,0,0,0,4.51740344348745,0,0,0,0,0,0,0,0,0,0,-2.76503838032458,0,0,0,0,0,0,0,0,0,0,0,4.78918695960013,0,0,5.666291224184,0,0,0,0,0,0,0,0,0,0,0,0,-2.90530307048123,0,0,-2.84715558120908,0,0,0,0,0,0,0,0,-4.93141812370742,5.03213252945936,0,0,0,0,0,0
"ERR2239746",0,-2.80666693098179,0,0,0,0,0,0,-3.04333880745494,4.86128972438387,-3.3775493048796,0,0,0,0,0,0,0,5.8500870011204,0,0,0,-5.27121743915803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.82017621727928,4.55449050087731,0,0,0,0,0,0,0,0,0,0,0,-5.99118973022606,0,0,-5.2852182552697,0,0,0,0,0,0,0,0,-0.41304053516967,-0.739932669341957,0,0,0,0,0,0
"ERR2239747",-5.48953970348842,0,0,0,0,0,0,0,0,0,-2.99532777900268,0,0,0,0,0,0,0,5.18805989855508,0,-2.80508589751676,-3.65020794060515,0,0,0,0,0,0,0,-2.07896365528755,0,6.32234561131948,0,0,-2.73822326144452,0,4.85855129409397,0,0,0,-2.84776139327259,3.60087067804714,0,0,0,0,4.74274181128887,0,0,0,0,0,0,0,0,0,0,-2.65998851982355,0,0,0,-4.93246742098126,0,0,0,0,0,0,0,0,4.60723526388432,0,0,0,0,0,0
"ERR2239748",0,0,0,0,0,0,0,0,0,0,-2.3948861618572,0,0,0,0,0,0,0,4.14806451068029,0,0,-3.50683739843107,0,0,0,-2.38933935620391,0,0,0,0,0,6.07402054796528,0,0,-2.64187049806654,0,0,0,0,0,0,0,0,5.09112389443101,0,0,4.57585392966855,0,-4.13845716146909,0,0,0,0,0,0,0,0,-2.85356233090723,0,0,-2.50104800030521,0,0,0,0,0,0,0,0,-4.33194220869716,-4.942514939696,0,0,-2.64137557911004,0,0,4.57499670489025
"ERR2239749",0,2.08404374480291,0,-5.96512278889043,0,0,0,0,0,-4.46970203414046,-2.44446233365444,0,0,0,0,0,0,0,4.23393295907787,0.473608951574063,-2.67678965380422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.63633568156362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.62599146685535,0,0,-6.38258179446694,0,0,0,0,0,0,0,0,-1.09361907401591,4.54835064083579,0,0,0,0,0,0
"ERR2239750",-5.16967141088103,-2.95211359902336,0,0,0,0,5.19914667293257,0,0,-5.11321074322348,0,0,0,0,0,0,0,0,0,0,0,-2.67484922581484,0,0,0,0,0,0,0,0,0,4.63297476169757,0,0,0,0,0,0,0,0,-2.96702051740205,0,0,0,4.85384399380813,0,0,0,0,0,0,0,0,0,0,0,0,-2.93294165117094,0,0,-2.8178717918631,-5.13903028323965,0,0,0,0,0,0,0,-4.88069711272204,5.08000395546302,0,0,0,0,0,0
"ERR2239751",-4.72301167763347,0,0,0,0,0,0,0,0,0,-2.57151603754561,0,0,0,0,0,0,0,4.45399642950719,0,0,-6.48774561346142,0,0,0,0,0,0,0,-2.38876533479575,0,1.21853975975745,0,0,0,0,0,0,0,0,0,4.13746292722551,0,-2.80989136060323,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.97352586440131,0,0,0,0,0,0,-4.86687460031364,0,0,-2.44486716454406,0,0,5.15029787476323,0,0,-2.56236876749714,0,-4.23463414674716,4.43815289303269
"ERR2239754",0,0,0,0,0,0,0,0,-3.06578356935964,0,0,0,0,0,0,0,0,-2.57749623436423,0,0,5.73469931638601,0,-5.31009290714076,0,0,0,0,0,0,0,0,0,0,-4.4643544342363,-3.07566730338728,0,0,6.23650033558836,0,0,5.48333574875139,0,0,0,0,0,5.32721203664513,0,0,0,0,0,0,0,0,0,0,-5.20994396829999,0,0,-2.69780208303522,0,0,0,0,0,0,0,0,4.67273027658216,0.128516839530788,0,0,0,0,0,0
"ERR2239755",0,-1.99706059964038,0,0,0,0,0,0,-2.52431010157114,-3.4590104243711,3.82704056275303,0,0,0,0,0,0,0,0,0,0,-3.74948550866573,4.37223334998057,-2.1210130527654,0,0,0,0,0,0,0,6.49429940325227,0,0,0,0,0,0,0,0,0,0,3.67370237090644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.60192344278309,0,0,-2.20294000161545,0,0,0,0,0,0,-2.26642829346378,0,-3.81560400882382,1.22341642461025,0,0,0,0,3.9255689559909,0
"ERR2239757",-4.17315887954803,0,0,0,0,-2.59917866130325,5.023902666663,0,-6.68139896967929,0,0,0,4.50190949932609,0,0,0,4.66683970876255,-2.9284547873674,0,0,0,0,1.15706151843992,0,0,0,0,0,0,0,0,0,0,5.07223247938864,0,0,0,0,0,0,-2.2884532889168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6585435482277,0,0,0,3.963717367152,0,0,0,0,0,0,0,0,4.60473249966482,0,0,0,0,0,0
"ERR2239758",-5.24570655588133,-3.07435558011939,0,0,0,-2.98210426992163,0,0,-3.05235084844832,-5.32494006529967,0,0,5.16515610897235,0,0,0,0,0,0,0,0,-2.60163110134025,5.28682675203846,0,0,0,0,0,0,-2.84993308204579,0,-4.5061572500727,0,0,0,0,0,0,0,0,0,4.93622889627466,0,-2.64632681159705,0,0,0,0,0,0,0,0,0,0,-2.73021460260701,0,0,0,0,0,-2.60712755547987,0,0,0,-4.58357249111785,0,0,0,4.72887040728181,-4.51567738790398,0,0,0,0,0,0,0
