"","1078764__28111_357276","28111__357276","165179__1118061","154046__546_411489","147802__1260_33043","1747__52584_552398","548__43765_387661","28126__47678_218538","116085__287_674529","40520__729_46228","546__411489","88431__28117_39485","322095__573_246787","1260__33043","817__853_39491","291645__37734_626933","47678__218538","158836__46506_54291","384638__329_387090","287__674529","46506__54291","310298__550_820","1623__39492_363265","626940__40518_74426","28117__39485","823__166486_338188","296__216816_239935","573__246787","1286__562_571","729__46228","371601__818_1351","550__820","100886__40545_328813","853__39491","39492__363265","626929__33039_751585","1283__1735","454155__45851_301301","562__571","37734__626933","29361__39488","329__387090","40518__74426","665951__1680_329854","582__584","216816__239935","1318__487175","818__1351","310297__204516_487174","166486__338188","658086__28116_360807","1689__33038","40545__328813","501496__39496_649756","45851__301301","52584__552398","43765__387661","33039__751585","328812__626930","76759__303_147207","545__624","40214__40324","39496__649756","1681__261299","28116__360807","1680__329854","204516__487174","303__147207"
"ERR2242155",0,0,0,-3.29556473553765,0,0,0,0,0,0,5.70808556158351,0,0,0,0,-1.06376413240795,0,0,0,0,0,0,0,0,0,0,0,0,-3.54940410072527,0,-2.04994746029257,0,0,0,0,0,0,0,6.14774823904948,1.84249352459999,0,0,0,0,0,0,0,-3.55061315407351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242156",0,0,0,0,0,0,0,0,-2.99450941598328,0,0,0,0,0,0,0,0,0,0,5.18664245222644,0,0,0,0,0,0,0,0,-3.66392197378981,0,-1.39010793184895,0,0,0,0,0,0,0,6.346099013572,0,0,0,0,0,0,0,0,-2.40773756596688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242469",-2.65479963426778,-4.59824785046706,0,0,0,0,0,0,0,-2.35442706162729,0,4.6440887792272,0,0,-3.22907699146692,0,0,0,0,0,0,-2.47377770264833,-2.93097915221918,0,0,0,0,0,-3.42988643295106,-4.07798729345357,0,-4.28470866761792,0,-5.59292541077237,5.07660480756878,-2.36127200082225,0,0,5.94073756606242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08984307591395,0,0,0,0,0,0,0,0,0,0
"ERR2242471",0,0,6.075052643401,0,0,0,0,0,0,0,0,0,0,0,-5.53970668072349,0,0,0,0,0,0,-2.79505289090693,0,0,0,0,0,0,-3.16667108445412,0,0,4.84117361689307,4.67170674139289,0.284003691762235,0,0,0,0,5.48483520913377,0,0,0,0,-2.23548266668916,0,0,0,0,0,0,-2.2730261366895,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.93699675567822,3.87196955814518,0,0
"ERR2242476",0,0,4.63141755118011,0,0,0,0,0,0,0,0,0,0,0,-3.18003554335808,0,0,0,0,0,0,-2.29029628052952,-2.53006192147329,-2.65246285014114,0,0,-3.05977945043122,0,-3.2910320802486,0,0,-3.96690952226316,0,5.5079831309711,4.38219579428707,0,0,0,5.70023477232967,0,0,0,4.59420042163342,0,0,-5.29969346810206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242477",0,0,0,0,0,-1.72828852456225,0,-2.30380072297303,0,0,0,0,0,0,3.02190864507587,4.90326936765725,-3.9902999027032,0,0,0,0,0,0,0,0,-2.30612516101757,0,0,-3.47969915188155,0,0,0,0,3.45299351168414,0,0,0,0,6.02701572611317,0,0,0,0,0,0,0,0,0,0,3.99432594749538,-3.35313645776696,0,0,3.31075580273716,0,-2.99348353468007,0,0,0,0,0,0,0,0,5.80780270956391,0,0,0
"ERR2242478",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.50703442883386,0,0,-3.15297933473938,5.3324312655082,0,-5.46112040298332,-2.30259336802099,0,5.36997972251603,0,0,5.49727864294282,0,-3.25317047010644,0,0,-3.9882087025835,0,4.34231100706467,0,0,0,0,5.63465653990708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242480",-2.90063083989004,-5.02403998869074,0,0,0,0,0,0,0,0,0,-2.60562312643493,-2.95418672090659,0,-2.73864496653654,0,0,0,0,0,0,-2.93834356080014,-5.80124297692063,5.26199160960723,4.51307164036176,0,0,-5.11680149565551,0,0,0,-5.0893603373987,0,4.74347222593405,-0.0816980250207276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.58447156228611,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.47643605659645,0,0,0
"ERR2242484",0,0,0,0,0,0,0,0,0,0,0,-3.05189380628063,0,0,-2.83593608362788,0,0,0,0,0,0,-2.9315559741588,0,0,5.28603513178282,0,0,0,-2.78996663625591,0,0,-5.07760389247512,0,-4.91198538386139,0,-2.56163085848783,0,0,4.83236396541728,0,0,0,0,0,0,0,0,0,-3.19784231937926,0,-2.58666341933834,0,0,0,0,0,0,4.4368747971372,0,0,0,0,0,0,4.48023246437384,0,5.53882537175878,0
"ERR2242488",-2.65434371400824,-4.59745817341335,5.48939542337112,0,0.911991913312536,0,0,0,0,0,0,0,0,-0.849941181819478,-2.7628496265426,0,0,0,0,0,0,0,0,-5.23201406053828,0,0,0,0,0,0,0,0,0,4.78539592684448,0,0,0,0,0,0,0,0,0.0960954643011689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242496",0,0,0,0,0,0,0,0,0,0,0,-2.25340817131312,0,0,-5.83734620151084,0,0,0,0,0,0,0,-2.07667925231845,0,3.9030174429052,2.19795788966102,0,0,0,0,0,0,-3.22436615451491,-0.436010063958372,3.5969139760397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.04341655304414,0,0,-5.58476600182531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242501",0,0,0,0,0,0,0,0,0,0,0,-2.62213810481646,-2.72413870667854,0,-5.85239287748994,0,0,-3.00738565807218,0,0,5.20894475773499,4.16621239573375,0,0,-4.54167642200447,0,0,-4.71834664683221,0,0,-2.47794264419177,-4.87793891434517,-2.5199417794647,-0.477842372457924,0,0,0,0,0,0,0,0,0,0,0,0,0,4.29192255798171,0,0,0,0,-4.36466719414839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242504",-5.90899718421546,0.434063777185538,-4.12894556420106,0,0,0,0,-3.14973207824411,0,0,0,-2.37443051182938,0,0,0,0,5.45549598974831,0,0,0,0,-2.84332223602183,0,-2.34996805105248,4.11263428553026,0,0,0,0,0,0,-4.92477857508016,0,0,0,0,0,0,0,0,0,0,4.07026406058651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242507",-2.91690940765996,-5.0522352951427,0,0,0,0,0,0,0,-2.45280835179212,0,0,0,0,-5.77574222383552,0,0,-2.63535657503393,4.99535729415186,0,4.56457148401947,-2.62584074253771,0,0,0,0,0,0,0,4.24838868653324,0,-4.5480895786597,0,-1.74957705410977,0,0,0,-3.40872094169106,0,0,0,0,0,0,0,0,0,0,-2.67072327887582,0,0,0,0,0,5.90407785983295,0,0,0,0,0,0,0,0,0,0,0,4.62582841196986,0
"ERR2242509",0,0,0,-2.88294402444719,0,0,0,0,0,0,-4.99340552571962,0.249355959737975,0,0,-6.60075129042964,0,0,0,0,0,0,0,0,-2.61292855176073,-0.260427688156168,0,0,0,0,0,0,0,0,-0.446096104306421,0,0,0,0,0,0,0,0,4.52572500819696,-2.7710307098681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.79956597882521,0,0
"ERR2242510",-3.08505352412788,-5.34346944785891,6.40076055210108,0,0,0,0,-2.44344956435208,0,0,0,-2.63994472527684,-2.21194857131283,0,-2.60201027196715,0,4.23217879118985,0,0,0,0,-2.41021179942851,0,0,4.57251839335294,0,0,-3.83120730924322,0,0,-2.33179875297976,-4.17460929361219,0,-4.50681399286321,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0387939131867,0,0,-2.74858994220878,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.76069742907841,0,0,0
"ERR2242513",0,0,0,0,0,0,0,0,0,0,0,-2.96050074407455,0,0,-5.37609531783341,0,0,-2.84243017397754,-2.56706734859828,0,4.92323347829594,5.73910891758365,-2.9684741302136,0,-5.12773770458258,0,0,0,0,0,0,0,0,0.212329667819533,5.14154801448379,0,0,-2.73824150073992,0,0,0,-4.44629107422335,0,0,0,0,0,0,5.61076219403082,0,0,0,0,0,4.74277340267519,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242516",0,0,6.33268270155387,0,0,0,0,-2.23578494531266,0,0,0,-2.33262036624617,0,0,-2.27479953481373,0,3.87249312007913,0,-2.42156661107621,0,0,5.10433437831156,-3.13167637650722,0,-4.04021698910828,0,0,0,0,0,0,0,0,3.94006837133143,5.42422259697371,0,0,0,0,0,0,-4.19427640429638,0,0,0,0,0,0,0,0,-2.23490377015842,0,0,0,0,0,0,0,0,0,0,0,0,0,3.87096687994161,0,0,0
"ERR2242522",0,0,0,0,0,0,0,0,0,0,0,-2.84155701330252,-3.0521215419993,0,-3.00435774626325,0,0,0,0,0,0,-3.01835898763757,0,0,4.92172111964364,5.10185383626328,0,-5.28642958161825,-3.26321359141984,0,0,-5.22795112207043,-2.53748256567662,-5.20370026064107,0,0,0,0,5.65205173628847,0,0,0,0,0,0,0,0,0,0,0,-2.71485060503029,0,-4.39504872707214,0,0,0,0,0,0,0,0,0,0,0,4.70225918287158,0,0,0
"ERR2242525",0,0,0,0,0,0,0,-1.38814457722462,0,-2.42929091745329,0,0,0,0,-6.77903946642158,0,2.40433693600426,0,0,0,0,-2.40877127207556,0,0,0,-0.96567391846824,0,0,0,-4.20765529539471,0,-4.17211422704718,0,-0.0518380384589739,0,-2.84168688543863,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.67259629033112,-2.55853915097245,0,0,0,0,0,0,4.92194606478186,0,0,0,0,0,0,4.43151980263842,0,0,0
"ERR2242526",0,0,0,0,0,0,0,0,0,-2.75873509181379,0,0,0,0,-5.93959099384716,0,0,-2.57865918658522,0,0,4.46636872656983,0,0,-2.52549481206125,0,-2.62207282768318,0,0,0,-4.77826934364468,0,0,0,-0.585122995316937,0,0,0,0,0,0,0,0,-4.37428532874171,0,0,0,0,0,-2.97352599704302,4.54156335869305,-2.77306171748598,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.80308378720994,0,5.15029810450542,0
"ERR2242535",0,0,0,0,0,0,0,0,0,-2.43850300489886,0,0,-2.28549753495096,0,-6.64901190837308,0,0,0,0,0,0,-2.88436130925399,-2.87660061971584,0,0,0,0,-3.95859785110848,0,-4.2236110988942,0,-4.99586033501379,0,0.00466674147580661,4.98241842643195,0,0,0,0,0,0,0,0,4.60322566200243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242537",0,0,0,0,0,0,0,-2.71457338752218,0,0,0,-2.8806190876785,0,0,2.57681520734852,0,4.70177902806278,-2.70366752640891,0,0,4.68288952251431,-2.45619287829603,0,0,4.98937861711186,0,0,0,-3.12559178778282,0,0,-4.25425085839756,0,4.41329276985047,0,-3.13952523299745,0,0,5.41368378015988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4378172151961,0,0,0,0,0,0,0,0,0,0
"ERR2242538",0,0,0,-2.67598784473408,0,0,0,0,0,0,4.63494690751616,-2.93048825987923,-2.75504144083469,0,-5.57851024241083,0,0,0,0,0,0,0,0,0,5.07575455709494,0,0,-4.77187175248345,-3.40059235154408,0,0,0,0,0.195731822927567,0,0,0,0,5.88999872870448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242540",0,0,0,0,0,0,0,-5.05841487449197,0,0,0,0,-2.65335098726818,0,-2.9199296493594,0,-0.209813286939095,-2.62958120952319,0,0,4.55456825752258,-3.32041888109868,0,0,0,0,0,-4.59573872026152,0,0,0,-5.75113420447391,-2.86265849599884,5.05746650721726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.65254995219902,0,-4.95826995978871,0,0,0,0,0,0,0,0,0,0,0,4.5943512868231,0,0,0
"ERR2242541",-2.33043196387473,-4.03642656501355,4.72690118188249,0,0,0,0,-2.77530769521702,-2.85245646273128,0,0,-2.21446171377674,0,0,-2.64098223782211,0,4.80697393475276,0,0,4.94059951982878,0,0,0,0,3.83556019967736,0,0,0,-3.63679276535272,0,-2.38595949505374,0,0,-4.57431541779484,0,0,0,0,6.29910984618982,0,0,0,0,0,0,0,0,4.13260307023447,0,0,0,0,0,0,0,0,0,0,-4.28048123458181,0,0,0,0,0,0,0,0,0
"ERR2242543",-2.80071978157374,-4.85098895944893,6.07149474111614,0,0,0,0,0,0,0,0,-2.33655193010292,0,0,-5.95572568939743,0,0,0,0,0,0,0,0,4.70401009278874,4.04702665746137,0,0,0,0,0,0,0,0,0.241838477077263,0,-2.77139668393401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.80019986450161,4.05979966461277,0,0,0,0,0,0,0,0,0
"ERR2242545",0,0,5.82498323198526,0,0,0,0,0,0,0,0,-2.58459457310133,0,0,-3.19283018599405,0,0,0,0,0,0,-2.46078100405621,0,0,4.4766491175783,0,0,0,0,0,0,-4.26219772532572,0,5.53014410208129,0,-5.59603993830361,0,-2.85750712845375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.94934752947214,0,0,-0.383104417760651,0,0,0,0,0,0,0,0,0,0
"ERR2242549",0,0,6.24631656070241,0,0,0,0,-2.30492245273018,0,0,0,5.45021186235692,0,0,-3.35612408381213,0,-3.99224279563495,0,0,0,0,0,-2.95207955106219,0,0,0,0,0,0,0,0,0,4.47984658062415,-5.81297742966816,-5.11315177042484,-2.21576356316724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83781506896552,0,0,0,0,0,0,0,0,0,0
"ERR2242551",0,0,0,0,0,0,0,0,0,0,0,0,-3.09065612209595,0,-5.53299482581491,0,0,-2.61120896643954,0,0,4.52274659905269,-6.26953934630159,0,0,0,0,0,5.35317343219399,-2.87278403466003,0,0,0.52248703790245,0,0.221546076474859,0,0,0,0,4.97580790720389,0,0,0,0,0,0,0,0,0,0,0,-2.60487374546036,0,0,0,0,0,0,0,0,0,0,0,0,0,4.51177367443959,0,0,0
