"","74426__45067_121428","1512__218538","487175__1492_29466","1504__38986_61635","84112__1343_57706","1492__29466","47715__943673","1428__454171","658062__29542_425358","45067__121428","33075__1113802","101070__521466","29542__425358","97478__470_582","856__33029_390877","216778__676599","1260__33034_309120","301301__105841_871324","1684__860_158847","820__454154","536633__111015_214856","488__483_28091","76860__1385387","29389__52242","46867__36850_1465754","291644__1559_165179","29360__52787","246787__2751_194326","1535__1161942","1343__57706","470__582","1623__52767_179628","351091__239935_328813","1203033__1681_39778","33034__309120","147802__310297_310298","111015__214856","103621__1328_1655","1522__84026_103892","1559__165179","1379__1520_1121298","36745__39492_78342","410072__40520_166486","121163__59505_216816","115979__851_1597","239935__328813","39497__28117_397865","1681__39778","1656__1496_33035","261299__41976_161879","84026__103892","852__197614_437898","1328__1655","29354__45254_84031","29367__823_28026","39492__78342","1338__1303_1547","86663__1282_1735","40520__166486","1688__1689_208479","851__1597","1520__1121298","1496__33035","1613__1596_33959","36740__33007_69825","310297__310298","39029__1280_29385","28117__397865","328814__28116_28901","43675__1304_1308","35833__329854","39485__729_28161","1282__1735","282125__28126_187327","197614__437898","46506__818_47678","45254__84031","626932__1307_40518","1303__1547","823__28026","39493__1561_163665","1689__208479","33007__69825","28116__28901","37734__1352_28037","1307__40518","735__89014_183417","202789__181487_308994","1349__1311_46503","1533__315405","33029__390877","105841__871324","28126__187327","114702__106654_1195760","860__158847","562__1685_762210","1596__33959","36850__1465754","1561__163665","546__33031_1827099","29348__156974","301302__85831_196024","573__1335_69208","1078392__1314_1408","38986__61635","626930__817_387661","2145__109790_156980","483__28091","818__47678","1311__46503","1352__28037","13335__33038_762212","2751__194326","1304__1308","89014__183417","817__387661","102684__727_234908","52767__179628","41976__161879","1598__762211","1280__29385","1694__1680_35760","181487__308994","1335__69208","106648__821_371601","106654__1195760","33038__762212","33031__1827099","85831__196024","1314__1408","1691__623_39777","1264__39491","821__371601","109790__156980","727__234908","1755607__357276_1755626","1110546__78345_574930","1680__35760","729__28161","158787__1686_78448","357276__1755626","59505__216816","623__39777","853__71656_1297750","78345__574930","1685__762210","71656__1297750","1686__78448"
"SRR6264735",0,0,0,0,-2.89745090046991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01853217205008,0,0,0,-2.97075770108399,0,0,0,0,0,0,0,0,0,0,0,0,0,5.14550327525399,0,0,0,0,0,0,-2.19993193049396,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.54027632301181,0,0,0,0,0,0,0,0,0,0,3.81039387680863,0,0,0,4.39988765672071,0,0,0,0,0,0,0,0,0,0,0,-4.50963674593799,0,0,0,0,0,0,0,0,0,-2.65081808192798,0,0,0,0,0,0,0,0,0,4.59135159952154,0,0,0,0,0,-3.24335813550529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.61766107783702,0,0,0,0,0,0,0,-0.317250207810376,0,0
"SRR6264736",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89538273386842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.90423092300846,0,0,-4.78854011482875,0,0,0,-5.42720889279641,0,0,0,0,0,0,0,5.0302755155633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.04856698541778,0,0,-0.361480916625493,0,0,0,0,0,0,5.28027290902068,0,0,0,0,0,0,0,0,-3.36195172010955,0,0,0,0,0,0,0,5.82307119182333,0,0,-2.39349968231396,0,0,0.121648717408862,0,-4.14566305766774,0,0,0,0,0,0,0
"SRR6264739",5.77312898145609,0,-3.26930210440522,0,0,-5.66259735012169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.20920267498087,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.82645127728393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.23628660144302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.69251336837072,0,0,0,0,0,0,0,0,0,-2.1872212556234,0,0,0,0,0,0,0,0,0,3.78837834213433,0,0,0,0,0,-2.19581806173118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80326844709582,0.0709146160007246,0,0,0,0,0,0,-0.431229297470025,0,0
"SRR6264740",0,0,-2.13800384133519,0,0,-3.70313127996997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9784580049943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.15884059286036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.98127478903028,0,0,0,0,0,0,-2.2568525465167,0,0,0,0,-2.75673187654925,0,0,-3.43166859835576,0,0,0,0,0,0,0,0,0,0,0,6.17219737275346,0,0,-4.77479967302799,0,0,0,0,0,0,-3.50963050594051,0,0,3.90898327575813,0,0,0,0,0,0,6.07885835208263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.68828918462086,0,0,0,0,-4.65625345320124,0,0,0,0,0,0,0
"SRR6264741",0,0,0,0,-2.38147680456527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.35672610191324,0,0,0,4.12483882255382,0,0,0,0,0,0,0,0,0,4.08196934803748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.65459902676163,0,0,0,0,0,0,0,0,0,0,0,0,-2.60966099112458,0,0,0,0,0,0,0,0,-4.59790038807404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.9942478266806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71605646709773,0,4.52006542715832,0,0,0,0,0,0,0,0,0,0,0,0,4.7043477972393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.442829871515613,0,0
"SRR6264742",0,0,0,0,-2.50825316154398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34442191403944,0,0,0,2.73994164143527,0,0,0,0,0,0,0,0,0,0,-2.37672748438028,0,0,-4.58595374853916,0,0,0,0,0,0,0,0,0,0,0,0,-4.11661275869202,0,0,-3.12541484268728,0,0,0,0,0,-5.04321297549606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.41337730226427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.2959859872779,0,0.290955778481878,0,0,0,0,0,0,0,0,0,0,0,0,5.7088151910004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR6264743",0,3.12341859712395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.60075428752917,0,0,0,0,0,0,0,0,-4.39013868398352,0,0,0,0,0,0,-5.78897447779938,0,0,0,0,0,-2.77258775643424,0,-1.80248561531616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.4121309613451,0,0,-1.69141333670573,0,0,0,0,0,0,5.90998418712856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR6264744",4.77633216246776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.60815338120304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.20480090467039,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.04827143067083,0,0,0,0,0,0,-2.18838253433631,0,0,0,5.55087799503181,0,0,0,3.54771018561367,0,0,0,0,0,0,0,0,0,0,0,-6.4320922453197,0,0,0,0,0,0,0,0,0,-3.43461935605098,0,0,3.79038973586683,0,0,0,0,0,0,5.9489352293398,0,0,0,0,0,0,0,0,-2.70467823709714,0,0,0,0,0,0,0,4.68464012477806,0,0,0,0,0,0,0,0,0,0,0,0,-0.306223652364327,0,0
"SRR6264745",5.26523765933199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.93028930108662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.97369625342592,0,0,0,0,0,0,0,-2.96573292368617,0,0,0,0,-3.27827336565244,0,0,0,0,0,0,0,-5.15059299721091,-3.12591984318374,0,0,0,0,0,0,-2.65295980860529,0,0,0,5.13680010550424,0,5.67813603040984,0,5.41425198878198,0,0,0,0,0,0,0,0,0,0,0,-2.14278944289568,0,0,0,0,0,0,0,0,0,-3.32000377396883,0,0,4.59506117894257,0,0,0,0,0,0,5.75041521783444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71142018501752,0,0
"SRR6264746",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.47138885673357,0,0,0,0,0,0,0,0,0,0,0,0,-2.82861617236082,0,0,0,0,0,0,0,0,0,0,0,0,4.89930692563994,0,0,0,0,0,0,0,0,-2.40336322575292,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.37702860960564,0,0,0,0,0,0,1.81666458038578,0,0,0,4.16274721604669,0,0,0,5.84918513045065,0,0,0,0,-2.78815269254669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.35920059084932,-4.82922212275084,0,-2.5951468498885,0,0,0,0,0,0,0,0,0,0,0,0,-2.98358452688633,0,4.4949261971092,0,0,0,0,0,5.16771998924347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR6264747",0,0,-2.63056422198035,0,-2.82610249309117,4.55627088504287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89495310543098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7787096496934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.81286629275089,0,0,0,0,0,0,0,0,-5.70829165631109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.30970191552368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.77310572780511,0,0.272418685208644,0,0,0,0,0,0,0,0,0,0,0,0,4.80316001531873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0148973962613622,0,0
"SRR6264748",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.97273553968992,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41687818463975,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.55139602053407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02510582799607,0,0,0,0,-2.68709673022518,-2.65496146437649,0,0,0,0,0,0,0,-4.59852814843755,0,0,0,0,0,0,0,0,0,-3.21500109328416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.30917022604067,0,0,-3.7107282899008,0,0,0,0,0,0,0,6.42716993119136,0,0,-3.01328963413305,0,3.99960015482775,0,0,-5.21917074423907,0,0,0,0,-0.100431520882703,0,0
"SRR6264749",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6170971902749,0,0,0,0,0,0,0,0,0,0,0,0,-2.93773384315605,0,0,0,0,0,0,0,0,0,0,0,0,5.08830427546087,-2.38842827671182,0,0,0,0,0,0,0,-2.45858499405505,0,0,0,0,0,0,0,0,0,0,0,0,-4.13687912549905,-3.00238354789656,0,0,0,0,0,0,-2.24952900282413,0,0,0,-4.25839412442977,0,0,0,5.20028084876574,0,0,0,0,0,0,0,0,0,0,0,-2.22742792604444,0,0,0,0,0,0,0,0,0,-3.60518667338714,0,0,3.89629852599114,0,0,0,0,0,0,6.24436648907675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.56213785817946,0,0,0,0,-4.43775294636252,0,0,0,0,-3.85801833810674,0,0
"SRR6264750",0,-3.94871146094788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.63010795869586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.31966879419831,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.29348670648899,0,0,0,0,-2.30561426614198,0,-2.76771446832397,0,0,0,4.0177842082835,0,0,0,5.70448630969161,0,0,0,0,0,0,0,0,-3.99344105161354,0,0,0,0,0,0,0,0,0,0,0,0,-2.63131771573696,0,0,4.7938220799806,0,0,0,0,0,0,4.55757597451249,0,0,0,0,0,-2.57068705298616,0,0,-2.24482281546156,0,0,0,0,0,0,0,-3.88814717036923,0,0,0,0,4.45256058613154,0,0,0,0,0,0,0,0,0,0
"SRR6264752",0,0,-2.08334392314776,0,0,-3.60845752453179,0,0,0,0,0,0,0,0,-2.1863058637963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.96633534683323,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.40579272543373,0,0,0,0,0,-3.42661665980529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.38413227297292,-2.13026634993326,0,0,0,0,0,0,5.93507415284472,0,0,0,0,0,0,-5.86148903632264,0,0,0,0,0,0,-3.78679283698095,0,0,0,0,-2.3686054801952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68972955173871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.11662642373827,0,0,0,0,0,4.10254503478416,0,3.66610450655749
"SRR6264753",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.23921066651781,0,0,0,0,0,0,0,0,0,0,0,0,-3.29794056067466,0,0,0,0,0,0,0,0,0,0,0,0,5.71220061143071,0,0,0,0,0,0,0,0,-2.60599833450256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.81223771267404,0,0,-2.75861373102919,0,-2.89304068298094,0,-2.86317096784372,0,-4.51372151979831,0,0,0,0,0,-4.95915758706149,0,0,0,0,0,0,-4.77805914059971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01089345128675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.26386467318762,0,0,0,0,0,0,0,5.65317944299015,0,0,-2.54390893707454,0,0,0,0,-4.40617952884165,0,0,0,0,0,0,0
"SRR6264757",3.86984971218874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.44247092489077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03876995467981,0,0,0,0,-2.48222339410391,0,0,0,5.96253454548943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.774604338146233,0,0,0,0,0,0,0,0,0,0,0,0,-4.29933703432404,0,0,0,0,0,0,0,0,0,0,0,0,-1.94690393555281,0,0,-2.72350902257889,0,0,0,0,0,0,0,4.7172560019789,0,0,0,0,3.37213653383327,0,0,0,0,0,0,0,0.380991424202919,0,0
"SRR6264759",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.27163155243477,0,0,0,0,0,0,0,0,0,0,0,0,-2.82008551028457,0,0,0,0,0,0,0,0,0,0,0,0,-4.88453138550167,-5.17742812759962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0185691144348572,-2.7698789550191,0,0,0,0,0,0,-2.62595017623424,0,-2.8618698477721,0,0,0,0,0,4.79757108090888,0,-4.95690398099068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.54827912338215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.67737376810653,0,0,0,0,0,0,0,4.63734739721265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR6264761",0,0,0,0,-2.73972041137278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74533495103116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111346137661021,0,0,-5.53924255860345,0,0,0,0,0,-3.00024448285356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.54937099834153,0,0,0,0,0,0,0,0,0,0,0,0,-5.19657587943057,0,0,0,0,0.293343916605929,0,0,0,0,0,0,-0.0278589590284825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171834507976367,0,0
"SRR6264762",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30719746947313,0,0,0,0,0,0,0,0,0,0,-1.86827234012517,0,0,0,0,-2.17981890533707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.2359426154724,0,3.77555709534298,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.57697554427082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126509700401591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16272773308081,0,0,0,0.177169195585297,0,0,0,-6.19550338010839,0,0
"SRR6264763",0,0,-1.99665870809569,0,0,-3.45831432779657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.70795498160859,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.480563549453132,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.11643994231542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.30493616053415,0,0,4.43907613201696,0,0,0,0,-3.66578151125845,0,0,0,0,0,0,3.99226653824787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.47410604586476,0,0,0,0,0,0,0,0,0,6.01732818231997,0,0,0,0,0,0,0,0,-3.42343187464741,0,0,0,0,0,0,0,5.92955794314008,0,0,-3.09487653842325,0,0,0,0,-5.36048340770195,0,0,0,0,0,0,0
"SRR6264765",0,-5.07040098280917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.48575514216597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.54254925259317,0,0,-2.48973626058441,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.13599512937605,0,0,0,0,0,-4.40382448623765,0,0,-2.96428035782375,0,-4.31234970077875,0,0,0,5.43170289636785,0,-5.13428418762919,0,0,-2.82929268099686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.50232963732832,0,0,0,-4.90047867296933,0,0,0,0,0,4.33416206913806,0,0,0,0,0,0,0,0,-3.01783338056468,0,0,0,0,0,0,0,5.22704074391537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR6264768",0,0,-4.82173398479276,0,0,-1.79330023712178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.66679334528001,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.61902156731154,0,0,0,0,0,0,0,0,0,0,0,-2.17552663295454,0,0,0,0,0,0,0,0,0,0,0,-1.93301710019028,0,-3.49043942057104,0,0,0,0,0,0,0,-3.76812266149651,0,0,0,0,0,0,0,0,0,0,6.04561841717031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6985018868892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.67394237241258,0,0,0,-1.97763710093137,0,0,0,0,-3.02406055559895,0,0,3.34808382942903,0,-5.23782652746235,0,-3.42536793774635,0,0,0,0,0
"SRR6264769",0,0,0,0,-2.82518756488412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8933684032911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.18758706939508,0,0,0,0,0,0,0,0,0,-5.63889146460729,0,0,-5.95591622768717,0,-5.67414960697054,0,0,0,0,0,0,5.52106275774186,0,0,0,0,0,-2.84604020467722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.92948623488467,0,0,0.551193784722064,0,0,0,0,0,0,0.0220004416591039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293682464728453,0,0,0,0,0,0,0,0,0
"SRR6264773",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.70306402520214,0,0,0,0,0,0,0,6.24317258471729,0,0,0,0,-2.59993838369458,0,0,0,0,0,-3.30020558000622,0,0,0,0,0,0,4.50322537710752,0,0,0,0,-5.71612373999309,0,0,0,-3.12493600087239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.45604809649225,0,0,0,0,0,0,0,0,5.41254792391209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.90289302204528,0,0,0,0,0,-2.79564722799641,0,0,0,5.02795820311958,0,0,0,0,0,0,0,0,0,0,4.84220303892887,0,0,0,0,0,0,0,0,-2.62755337023562,0,0,0,0,4.55105593684693,0,0,0,0,0,0,0
"SRR6264774",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.35901215436867,0,0,0,-1.31792497763479,0,0,0,0,0,0,0,0,0,-2.35387809947017,0,0,0,0,2.28271302182753,0,0,0,-2.01344841196357,0,0,0,0,0,0,0,0,0,-2.34320956293337,0,0,2.50032179173992,0,0,0,0,0,0,0,0,3.48739494793977,0,-1.73740701362225,0,0,0,-2.74805188901487,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00927722102025,0,0,0,0,0,0,0,0,0,0,0,-4.75976549360938,0,0,0,0,0,0,0,0,0,-0.0832859101115533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR6264775",0,0,0,0,-1.9893259197281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44561356578275,0,0,0,-3.43782625232208,0,0,0,0,0,0,0,0,0,0,0,0,0,5.95448973661595,0,0,0,0,0,0,-1.98268762926442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.43411570942426,0,0,0,0,-1.93593920347,0,0,0,0,0,0,0,0,0,0,-4.54855223865276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.35314506077446,-1.87624603801561,0,0,0,0,0,0,0,0,0,-4.3713606021552,0,0,0,0,-3.24975346534284,0,0,0,0,0,0,0,0,0,0,0.0155110161175771,0,0,0,0,0,0,0,-0.374687737231648,0,0
"SRR6264777",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79386068128635,0,0,0,0,0,0,0,0,0,0,0,0,0,4.49442669657821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.28268916755196,0,0,0,0,0,0,0,0,-5.67052484596057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.68578442365598,0,0,0,0,-2.60712661239381,0,0,0,0,0,0,0,0,0,0,-5.18038565287652,1.20296990675745,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.51567575443101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20619041912486,0,0
"SRR6264779",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.80067984288058,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.11886897603431,0,0,0,0,0,0,-4.37304197176875,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.45334234703943,0,0,0,0,0,0,-2.42928889915268,0,0,0,1.96440461949757,0,0,0,4.24931359343256,0,0,0,0,0,0,0,0,0,0,0,-3.62523409484529,0,0,0,0,0,0,0,0,0,-3.81587211382875,0,0,4.2076517995955,0,0,0,0,0,0,6.60928437633664,0,0,0,0,0,0,0,0,-2.46661899630611,0,0,0,0,0,0,0,4.27230942451673,0,0,0,0,0,0,0,0,0,0,0,0,-0.0280714555136315,0,0
"SRR6264781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99731295569538,0,0,0,0,0,0,0,0,0,0,0,0,-3.29272189366958,0,0,0,0,0,0,0,0,0,0,0,0,5.70316161503012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.93120857178308,0,0,-2.21916334935916,0,-2.50723695162704,0,-2.78169935173895,0,0,0,0,0,0,0,5.0770021739097,0,0,0,0,0,0,0,0,-4.34266178683215,0,0,0,0,0,0,0,0,0,0,0,0,-2.87090343390826,0,0,4.81804460859328,0,0,0,0,0,0,4.97255061115306,0,0,0,0,0,0,0,0,-3.03958847308954,0,0,0,0,0,0,0,5.2647216694918,0,0,-3.20515558734183,0,0,3.84370367138478,0,-5.55149232343932,0,0,0,0,0,0,0
"SRR6264783",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.35664346133716,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.35340513389144,0,3.79662795112655,0,0,-2.01819449138185,0,-2.2426146070935,0,0,0,5.81387701792983,0,0,0,4.07621726269341,0,0,0,0,0,0,0,0,-3.49561539862899,0,0,-2.03654586290712,0,0,0,0,0,0,0,0,0,-2.77433538802252,0,0,3.88432244128205,0,0,0,0,0,0,4.80528984929132,0,0,0,0,0,0,0,0,-3.63705483367576,0,0,0,0,0,0,0,6.2995637618404,0,0,-2.19452956118429,0,0,0,0,-3.80103669868303,0,0,0,0,-3.52740090649933,0,0
"SRR6264785",0,0,-1.57337933662483,0,0,-2.72517295061323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.76475970647882,0,3.24117473776768,0,0,0,0,-3.81782791253111,0,0,0,0,0,0,0,4.78870428234053,-2.18259969033863,0,0,0,0,0,0,0,0,0,0,-4.69713533735699,0,0,0,0,0,0,0,0,0,0,0,0,-6.61267191905851,0,3.78037355625061,0,0,0,0,0,0,0,0,0,0,-1.57590698428139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.72955096477802,0,0,0,0,0,0,0,-0.639595999070815,0,0
